OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,1997,9594.0,8.215668399390974,,1709.7521449128562,124.15399228665271,1282775.0,82592.1300052549,,,,,639.983710908492,1299.2025663357454,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2221,OKLAHOMA,WOODWARD,1997,29308.0,115.01935759147362,,0.0,1970.6480813906915,514.0,900.4880279838427,,,,,4500.557810565118,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2153,OKLAHOMA,CANADIAN,1997,25971.0,1397.6905864463893,,6975.362644790893,4473.497671118435,1260.0,1578.2237543085243,,,,,3988.1256618734355,17431.984204551813,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2158,OKLAHOMA,CLEVELAND,1997,14234.0,421.0530054687874,,6922.099338095788,898.33716711871,192.0,2791.512886749913,,,,,2185.7833996036534,17298.874978799275,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2163,OKLAHOMA,CREEK,1997,24426.0,950.9636172295051,,3487.6813223954464,1452.6807887298153,1048.0,,,,,,3750.8743374117494,8715.992102275906,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2170,OKLAHOMA,GRADY,1997,45182.0,21798.222180684097,,8483.779490396255,2309.1060985797826,184.0,2246.4806592860077,,,,,6938.180803772115,21201.637477863573,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2181,OKLAHOMA,KINGFISHER,1997,19422.0,1500.3864414387765,,0.0,3359.274899577711,0.0,996.8560450136927,,,,,2982.456455465938,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2185,OKLAHOMA,LINCOLN,1997,34259.0,2386.6516700230777,,2770.757214279339,1293.7320470125085,797.0,3663.5644506921603,,,,,5260.836973937162,6924.341923646803,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2186,OKLAHOMA,LOGAN,1997,21936.0,424.133881118559,,0.0,2275.8929286687035,133.0,1595.6015934450547,,,,,3368.508125172527,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2191,OKLAHOMA,MCCLAIN,1997,21343.0,2061.1058096972106,,0.0,1216.234650553324,276.0,1279.6408818717766,,,,,3277.4466135830253,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2198,OKLAHOMA,OKFUSKEE,1997,22957.0,20.53917099847743,,25313.919139915393,219.04876346116433,182.0,8003.284824151136,,,,,3525.2936282633896,63261.49063114916,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2199,OKLAHOMA,OKLAHOMA,1997,11219.0,344.031114224497,,902.2804154150712,851.6805712912418,15.0,2058.484035899907,,,,,1722.7978052657995,2254.8702842479206,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2204,OKLAHOMA,PAYNE,1997,23804.0,2304.4949860291676,,2553.4429229633124,2547.924606035637,221.0,2229.1028201494773,,,,,3655.359564715847,6381.256282576465,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2207,OKLAHOMA,POTTAWATOMIE,1997,27654.0,1115.2769852173246,,9609.765793930765,1445.563680891727,335.0,2827.8483685808396,,,,,4246.568366772477,24015.566510272132,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2211,OKLAHOMA,SEMINOLE,1997,23227.0,661.3613061509733,,9780.2083753551,105.17503805175038,107.0,1407.604970058954,,,,,3566.755024771256,24441.516032680232,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2147,OKLAHOMA,ATOKA,1997,31533.0,171.50207783728658,,363.2557516606131,364.55407926208215,92.0,1238.5659893672503,,,,,4842.230429935506,907.8049196322798,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2151,OKLAHOMA,BRYAN,1997,46189.0,2896.0231107853183,,442.08544556936783,2845.2615557157737,47.0,2064.803250131373,,,,,7092.81645667368,1104.8065737460295,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2154,OKLAHOMA,CARTER,1997,28956.0,71.88709849467102,,796.8190681587643,550.3896728121674,80.0,3240.1770971839674,,,,,4446.504434377083,1991.314017257904,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2159,OKLAHOMA,COAL,1997,21667.0,986.9071664768406,,4365.460616730769,136.80662844325425,141.0,1459.7384874685451,,,,,3327.200289392467,10909.632142677661,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2169,OKLAHOMA,GARVIN,1997,37006.0,971.5027882279825,,526.2414701476331,849.308202011879,284.0,,,,,,5682.668293222763,1315.119150435033,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2178,OKLAHOMA,JEFFERSON,1997,0.0,,,140.61512967507605,1160.879367368192,26.0,214.85328386982914,,,,,0.0,351.40835598668895,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2179,OKLAHOMA,JOHNSTON,1997,21844.0,613.0942543045514,,2307.366446031929,1431.3294652155503,124.0,,,,,,3354.380538214291,5766.29165959976,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2187,OKLAHOMA,LOVE,1997,19245.0,51.347927496193584,,153.39832328190113,206.39612730456278,27.0,617.7031911257587,,,,,2955.2762066441146,383.35457016729697,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2189,OKLAHOMA,MARSHALL,1997,0.0,,,167.24678302262834,0.0,0.0,827.8170643219888,,,,,0.0,417.9629688629558,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2194,OKLAHOMA,MURRAY,1997,16557.0,2655.714810103132,,312.1229772333127,145.50531580091783,0.0,,,,,,2542.5049702991214,780.0200629098474,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2206,OKLAHOMA,PONTOTOC,1997,28484.0,834.9173010881077,,0.0,637.376546388803,66.0,2992.147938598944,,,,,4374.023770852218,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2213,OKLAHOMA,STEPHENS,1997,33352.0,919.1279021818651,,1382.7154418049145,590.7199505613348,72.0,1129.5595438744695,,,,,5121.557393816289,3455.5155005357747,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2162,OKLAHOMA,CRAIG,1997,37085.0,959.1792856288961,,551.8078573612833,528.2475595381147,795942.0,1352.3118455336305,,,,,5694.79959071951,1379.011578796249,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2165,OKLAHOMA,DELAWARE,1997,37131.0,3827.47451556627,,39922.97890024867,554.3436216111054,4530736.0,1193604.780110373,,,,,5701.863384198627,99770.68907055412,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2190,OKLAHOMA,MAYES,1997,31787.0,5263.162568359842,,2265.8210668097477,383.53303349698444,519787.0,76726.319394897,,,,,4881.234854798465,5662.466463512783,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2197,OKLAHOMA,NOWATA,1997,22502.0,507.3175236623926,,321.71037243843153,390.6501413350729,196.0,984.2176165507615,,,,,3455.4234971112414,803.9797235453035,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2201,OKLAHOMA,OSAGE,1997,50456.0,680.873518599527,,1535.0484989529134,1534.9229237477255,147.0,2271.75751621187,,,,,7748.060082225794,3836.207886188021,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2202,OKLAHOMA,OTTAWA,1997,25433.0,1962.5177889045187,,819.1896569707081,487.91728178894726,1116934.0,,,,,,3905.509990313315,2047.2198920739684,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2203,OKLAHOMA,PAWNEE,1997,14404.0,33.88963214748777,,1219.7297233178945,1421.839988098099,68.0,1977.9140544487211,,,,,2211.8887233308296,3048.2012697330224,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2210,OKLAHOMA,ROGERS,1997,29764.0,1335.0461149010332,,648.7470755463736,585.9752120026093,1817.0,3910.0138057193176,,,,,4570.581502445073,1621.2703696658602,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2216,OKLAHOMA,TULSA,1997,12808.0,120.15415034109299,,842.6255119165542,1178.2767420835194,76.0,1810.454877314884,,,,,1966.8058017509904,2105.787951405083,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2217,OKLAHOMA,WAGONER,1997,20608.0,778.4345808422947,,447.4117762388783,200.069809226262,599.0,1927.3603405969966,,,,,3164.5794786449414,1118.117496321283,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2218,OKLAHOMA,WASHINGTON,1997,12408.0,103.72281354231104,,941.6952623694488,380.3698744578341,0.0,807.2796180697256,,,,,1905.3815106282236,2353.371111304795,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2145,OKLAHOMA,ADAIR,1997,28013.0,5187.167635665475,,0.0,281.52115448438445,2540980.0,1038893.0378849594,,,,,4301.6966680551595,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2155,OKLAHOMA,CHEROKEE,1997,25322.0,2596.1512142075476,,959.8047866457842,242.77245625479222,518108.0,47561.56591312557,,,,,3888.4647495267477,2398.6282480606574,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2175,OKLAHOMA,HASKELL,1997,29468.0,568.9350366578249,,13779.21744202355,483.96333299000923,2245756.0,195601.7977136693,,,,,4525.127527014224,34435.35670218047,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2176,OKLAHOMA,HUGHES,1997,27121.0,212.58041983424144,,133697.29140151586,511.6409745825752,503.0,1447.1000590056142,,,,,4164.72049885139,334120.1297459499,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2193,OKLAHOMA,MCINTOSH,1997,27889.0,546.3419485594998,,0.0,82.24213501791007,124.0,,,,,,4282.655137807102,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2195,OKLAHOMA,MUSKOGEE,1997,39427.0,1846.4714727631213,,488.95715546105987,1439.2373628134262,0.0,2413.9398364198455,,,,,6054.438815243309,1221.9426924082593,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2200,OKLAHOMA,OKMULGEE,1997,28356.0,184.8525389862969,,0.0,476.8462251519209,145.0,2158.01166004549,,,,,4354.3679976929325,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2205,OKLAHOMA,PITTSBURG,1997,43932.0,401.5407930202338,,736.098898526345,236.44613817649147,0.0,18997.137783343347,,,,,6746.229894013469,1839.5694999000157,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2212,OKLAHOMA,SEQUOYAH,1997,26435.0,142.74723843941817,,3213.9079259826094,377.9975051784713,0.0,82720.0940934421,,,,,4059.377839575845,8031.810681907881,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2156,OKLAHOMA,CHOCTAW,1997,34776.0,248.52396908157695,,407.99692928450094,181.0908549913597,0.0,1510.2922013202697,,,,,5340.227870213338,1019.6166692644082,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2183,OKLAHOMA,LATIMER,1997,18176.0,104.7497720922349,,0.0,155.7855826781566,250098.0,1033.1915268446196,,,,,2791.1197886185196,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2184,OKLAHOMA,LEFLORE,1997,44423.0,288.57535252860794,,13327.544601249063,593.0923198406977,10537845.0,143771.60258718877,,,,,6821.628211366666,33306.59046779898,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2192,OKLAHOMA,MCCURTAIN,1997,43652.0,797.9467932908483,,42312.37083859106,434.93436788317825,10003860.0,695889.2490081243,,,,,6703.232890227531,105741.96893781275,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2208,OKLAHOMA,PUSHMATAHA,1997,20974.0,83.1836425438336,,1067.3966661698953,411.21067508955036,0.0,75716.82492142038,,,,,3220.7827050222727,2667.5088840807753,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2223,OREGON,BENTON,1997,2947.0,2169.9634159891407,,1009.8722949391826,4537.551641661231,0.0,4793.12399456663,,,,,1807.040050544373,5110.169906666336,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2224,OREGON,CLACKAMAS,1997,12531.0,2825.1629708405712,,4942.834861305703,11536.041015781462,496823.0,,,,,,7683.75258682441,25011.802074822568,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2225,OREGON,CLATSOP,1997,2893.0,875.9956430850625,,263.12073507381655,933.9227063091519,0.0,657.1982800724185,,,,,1773.9283563708414,1331.4472225174948,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2226,OREGON,COLUMBIA,1997,0.0,,,159.78992008531367,2241.0981792380494,243.0,1631.9370752759817,,,,,0.0,808.5711877636606,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2241,OREGON,LANE,1997,12952.0,2647.4991417037413,,810.6675278994913,21044.497087467527,339178.0,,,,,,7941.901165473605,4102.151159254306,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2242,OREGON,LINCOLN,1997,3026.0,31.83571504764002,,33.02325015096482,2853.9602430734367,115.0,1052.1491695390162,,,,,1855.4812327612049,167.10471213782324,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2243,OREGON,LINN,1997,13116.0,5194.356345514942,,3674.1028958283123,74186.35973495382,702953.0,6488.253212157268,,,,,8042.462607037662,18591.74684397911,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2245,OREGON,MARION,1997,6761.0,13136.853770626165,,5365.745516464834,12953.927055080623,0.0,,,,,,4145.706746430439,27151.820485103734,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
2247,OREGON,MULTNOMAH,1997,0.0,,,80.96022617655893,669.7989265400946,329.0,1946.3179832913936,,,,,0.0,409.6760684669215,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
