OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2007,0.0,,5313.0,0.0,1183.2328990805852,1670490.0,,,,,,0.0,0.0,11191077.007542107,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2276,PENNSYLVANIA,COLUMBIA,2007,1326.0,3112.5041766406994,4767.0,8740.83246471013,1115.8819966749634,303287.0,,,,,,66033.22204229228,21587.790275943826,1479290.9873818713,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2279,PENNSYLVANIA,DAUPHIN,2007,1188.0,6122.14965610226,7828.0,22582.748692609148,5579.409983374816,669744.0,1685119.615244495,,,,,59160.98626413516,55774.05179639924,3266695.450359178,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2288,PENNSYLVANIA,HUNTINGDON,2007,3141.0,12176.41257206629,13831.0,17324.869321945196,2059.5599815173705,272763.0,44504.78532860903,,,,,156418.06216805434,42788.33246035554,1330409.30732686,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2291,PENNSYLVANIA,JUNIATA,2007,1393.0,8434.41316868927,9689.0,36522.92350119254,3145.593282808024,2066937.0,515898.5309862222,,,,,69369.74231139755,90202.98878754812,10081544.133398803,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2301,PENNSYLVANIA,MIFFLIN,2007,1781.0,12647.505405146741,18312.0,19221.05086834369,2198.0885421471153,237647.0,50195.070561306304,,,,,88691.68058621613,47471.452713950624,1159130.0163816437,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2304,PENNSYLVANIA,MONTOUR,2007,650.0,2100.374596397987,4988.0,623.0012137009375,391.0944446508273,0.0,,,,,,32369.226491319747,1538.6657503542838,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2306,PENNSYLVANIA,NORTHUMBERLAND,2007,1817.0,5584.198669855372,13749.0,41122.261320461206,1751.8888137098702,807231.0,280636.6593012375,,,,,90484.43774573535,101562.26613915691,3937292.211783741,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2307,PENNSYLVANIA,PERRY,2007,2148.0,9238.768180630126,16308.0,64321.739402472296,3211.413482886245,606686.0,835058.9770882375,,,,,106967.8438513151,158859.49376224916,2959128.257956187,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2312,PENNSYLVANIA,SNYDER,2007,1116.0,6471.869226511329,18156.0,37795.05852984026,1901.8976417951192,2780177.0,643325.0085563011,,,,,55575.47194509669,93344.86163684538,13560392.56356642,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2317,PENNSYLVANIA,UNION,2007,722.0,8644.24491093471,12391.0,29545.51896855201,1921.7967720513254,1419665.0,697252.3248036666,,,,,35954.74081035824,72970.44871436885,6924456.5035807155,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2270,PENNSYLVANIA,CARBON,2007,138.0,155.31663274049754,798.0,167.248647973406,889.3380522196895,78.0,2642.0708293064727,,,,,6872.235778157115,413.064630967593,380.4472233092285,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2296,PENNSYLVANIA,LEHIGH,2007,472.0,1364.934911567154,1774.0,4313.969813664042,1930.9809860157286,106.0,48839.83358251965,,,,,23505.038313696805,10654.485825020352,517.0180214202335,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2297,PENNSYLVANIA,LUZERNE,2007,698.0,1090.302190098857,3238.0,525.7879370663952,968.9345732445154,651.0,16577.070615915614,,,,,34759.56937067875,1298.5719336043705,3175.271056080868,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2302,PENNSYLVANIA,MONROE,2007,228.0,91.54424048943234,685.0,98.25858068437604,813.5682870133649,301.0,2261.5784283222074,,,,,11354.128676955237,242.67547069346085,1468.1360796933045,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2305,PENNSYLVANIA,NORTHAMPTON,2007,1133.0,2210.4334023796637,3045.0,427.52935638201916,1229.9193200663003,540.0,6434.169252599096,,,,,56422.05171486967,1055.8964629109093,2633.865392140812,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2309,PENNSYLVANIA,PIKE,2007,0.0,,67.0,0.0,244.91237238407973,0.0,500.19787545122546,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2311,PENNSYLVANIA,SCHUYLKILL,2007,886.0,3637.0835322543003,7589.0,21048.24234745315,1118.178050166064,990895.0,3530516.310409216,,,,,44121.74564816815,51984.18380727158,4833118.60693587,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2259,PENNSYLVANIA,ALLEGHENY,2007,1096.0,125.4876105585477,803.0,139.02543862789378,956.6889546253115,413.0,5273.453669821253,,,,,54579.49574536376,343.35997449181167,2014.419272137325,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2283,PENNSYLVANIA,FAYETTE,2007,5916.0,3366.5651586731688,7190.0,4398.639441700579,1935.57309299793,1139.0,8764.150809188139,,,,,294609.7598809963,10863.599794447697,5555.504966015528,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2287,PENNSYLVANIA,GREENE,2007,6837.0,462.8641373061185,4517.0,220.55915451492922,5043.664168784642,506.0,4555.220823019493,,,,,340474.4638786971,544.7289820885132,2468.0294230060204,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2313,PENNSYLVANIA,SOMERSET,2007,4007.0,17798.668959877945,23604.0,4038.0095445079214,4306.630998141302,1140.0,19999.364627015664,,,,,199543.8316164896,9972.929183923823,5560.382494519493,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2320,PENNSYLVANIA,WASHINGTON,2007,9984.0,3182.448090722513,12275.0,0.0,12146.888319086655,593.0,8995.011367088704,,,,,497191.3189066713,0.0,2892.374402850929,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2322,PENNSYLVANIA,WESTMORELAND,2007,6667.0,6269.2375930684275,16447.0,1329.626751388578,3662.2053183056923,1245.0,8567.49181542099,,,,,332008.66618096735,3283.863816192364,6072.522987435762,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2258,PENNSYLVANIA,ADAMS,2007,3516.0,8399.441211648364,14896.0,19586.907285785514,4212.492805006172,285270.0,,,,,,175092.61591304652,48375.03159419224,1391412.5563259437,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2262,PENNSYLVANIA,BEDFORD,2007,5583.0,18553.651797172814,22001.0,16989.32672194855,5880.192990709014,2155.0,83325.69821779581,,,,,278026.7561554433,41959.62154447681,10511.073926043427,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2278,PENNSYLVANIA,CUMBERLAND,2007,3261.0,17250.432103913143,39041.0,13695.573660922286,2335.08640044946,741746.0,674574.5501854526,,,,,162393.91936645185,33824.829968358776,3617887.257701628,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2285,PENNSYLVANIA,FRANKLIN,2007,4488.0,45835.89263696723,60468.0,99138.72669433609,4043.350197828416,651791.0,2509296.0821450306,,,,,223497.0592200662,244849.22331392788,3179129.1811275044,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2286,PENNSYLVANIA,FULTON,2007,3557.0,5480.311385704443,8420.0,29944.825115588515,1642.4435973007346,510.0,3379.5420559332797,,,,,177134.36712249904,73956.64052080397,2487.539537021879,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2324,PENNSYLVANIA,YORK,2007,5174.0,10711.704724235375,30001.0,40961.28449678681,8617.854103264806,474163.0,1742208.4385764431,,,,,257659.04287090516,101164.69143185063,2312743.5480253045,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2263,PENNSYLVANIA,BERKS,2007,2697.0,24300.36720857122,40628.0,74424.60304411585,4405.361298258634,1427007.0,3976940.7766516763,,,,,134307.39053398365,183811.17912663528,6960267.317856822,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2266,PENNSYLVANIA,BUCKS,2007,903.0,2147.68959710039,3438.0,407.6685794351772,3406.578029629809,2647.0,18590.687704270546,,,,,44968.32541794113,1006.845037983508,12910.817949993947,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2272,PENNSYLVANIA,CHESTER,2007,1938.0,19893.900621416975,19420.0,19159.377929403494,4834.723301094474,284164.0,72426.08724802743,,,,,96510.09375411949,47319.13513128133,1386018.009800559,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2280,PENNSYLVANIA,DELAWARE,2007,0.0,,,0.0,233.432104928576,0.0,673.3432938766497,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2293,PENNSYLVANIA,LANCASTER,2007,6289.0,112787.64721783958,154635.0,371106.9796841408,10977.431740952674,10730905.0,15147579.903797552,,,,,313184.7160060152,916546.5280000486,52340295.01083482,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2295,PENNSYLVANIA,LEBANON,2007,1701.0,23753.15893957821,31999.0,104514.72542263127,3219.8323456869484,2470497.0,3216708.409094081,,,,,84707.77578728444,258126.66954559242,12049919.536458706,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2303,PENNSYLVANIA,MONTGOMERY,2007,713.0,1155.1031693217135,2415.0,8243.26773698925,1630.963329845231,815.0,31448.338220677044,,,,,35506.55152047844,20358.92299881524,3975.1857307310406,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2308,PENNSYLVANIA,PHILADELPHIA,2007,0.0,,,0.0,13.776320946604484,0.0,,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2325,RHODE ISLAND,BRISTOL,2007,69.0,,22.0,0.0,78.06581869742541,0.0,701.132064735051,,,,,272.04674111283595,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2326,RHODE ISLAND,KENT,2007,0.0,,105.0,514.2895925182235,173.73471415995655,0.0,141.08145205034563,,,,,0.0,136.17300831522613,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2327,RHODE ISLAND,NEWPORT,2007,528.0,559.5513126545078,762.0,0.0,342.1119701740114,0.0,3377.404458174941,,,,,2081.748975472136,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2328,RHODE ISLAND,PROVIDENCE,2007,0.0,,297.0,0.0,982.7108941911199,0.0,90856.45512042259,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2329,RHODE ISLAND,WASHINGTON,2007,504.0,576.0087042031697,774.0,249.82766791027527,589.3203960491919,178.0,2879.344180482054,,,,,1987.1240220415846,66.1490833075997,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2333,SOUTH CAROLINA,ANDERSON,2007,19652.0,782.7546855332359,13977.0,2352.979416175856,3248.9156899075574,2183426.0,59970.30511018859,,,,,10221.70023107439,16.43231285604771,16464814.246810006,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2340,SOUTH CAROLINA,CHEROKEE,2007,4927.0,,2498.0,25.087297196010905,736.2678194796397,45.0,793.0487683436095,,,,,2562.706952905736,0.17520013707025536,339.3367309478088,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2352,SOUTH CAROLINA,GREENVILLE,2007,0.0,,2761.0,529.9691532657304,2140.687204869597,187.0,3606.127418317168,,,,,0.0,3.7011028956091474,1410.1326374942275,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2359,SOUTH CAROLINA,LAURENS,2007,11856.0,1072.8162115784037,8813.0,109.7569252325477,1293.443466653421,1033904.0,,,,,,6166.724910422246,0.7665005996823675,7796480.077196962,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2366,SOUTH CAROLINA,OCONEE,2007,9694.0,265.37543872217464,5708.0,265.5072286577821,1537.5904878738004,6888286.0,,,,,,5042.1922471013195,1.8542014506602034,51943298.95719017,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2368,SOUTH CAROLINA,PICKENS,2007,5646.0,7.200108802539621,3250.0,156.79560747506815,1458.7593180126748,40.0,5175.124172937679,,,,,2936.684281734481,1.0950008566890963,301.63264973138564,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2371,SOUTH CAROLINA,SPARTANBURG,2007,9693.0,1245.6188228393546,5763.0,38.676249843850144,1657.7506205747395,0.0,4574.45920284454,,,,,5041.67211173438,0.2701002113166438,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2373,SOUTH CAROLINA,UNION,2007,0.0,,2367.0,6.271824299002726,411.75892607073405,0.0,,,,,,0.0,0.04380003426756377,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2341,SOUTH CAROLINA,CHESTER,2007,0.0,,7591.0,47.038682242520444,369.66461206722033,32.0,235392.26514824334,,,,,0.0,0.32850025700672886,241.30611978510845,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2349,SOUTH CAROLINA,FAIRFIELD,2007,3755.0,,2433.0,66.8994591893624,143.88601877564685,0.0,303.53888168407696,,,,,1953.1083028538742,0.46720036552068117,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2357,SOUTH CAROLINA,KERSHAW,2007,3171.0,,1675.0,0.0,706.41912409533,0.0,,,,,,1649.3492485618203,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2358,SOUTH CAROLINA,LANCASTER,2007,7253.0,,4440.0,104.53040498337876,913.0639382943972,0.0,694.7192714600353,,,,,3772.541816404567,0.7300005711260643,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2375,SOUTH CAROLINA,YORK,2007,9739.0,563.6656605416731,6921.0,0.0,2776.694021904504,92.0,3839.1255739760722,,,,,5065.59833861355,0.0,693.7550943821868,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2342,SOUTH CAROLINA,CHESTERFIELD,2007,7017.0,,3953.0,371.08293769099464,1037.8161779775378,1363452.0,331101.0671800945,,,,,3649.789869807093,2.5915020274975284,10281540.988538926,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2345,SOUTH CAROLINA,DARLINGTON,2007,0.0,,1443.0,1187.465400611183,368.8992609035201,799130.0,,,,,,0.0,8.292806487992092,6026092.484496055,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2346,SOUTH CAROLINA,DILLON,2007,1715.0,,1176.0,93449.13675109079,630.6493588890053,1759200.0,876.4150809188138,,,,,892.0321542994391,652.6132105809903,13265803.935186338,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2350,SOUTH CAROLINA,FLORENCE,2007,2496.0,,1065.0,379.4453700896649,792.1384544297579,0.0,2007.2042950799173,,,,,1298.2578758783675,2.6499020731876137,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2351,SOUTH CAROLINA,GEORGETOWN,2007,654.0,,490.0,0.0,168.37725601405484,42.0,793.0487683436095,,,,,340.16852997774527,0.0,316.7142822179548,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2355,SOUTH CAROLINA,HORRY,2007,0.0,,3751.0,44006.25519395263,1679.9458043220468,694406.0,3182.883062166131,,,,,0.0,307.3229404383618,5236388.044234313,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2362,SOUTH CAROLINA,MARION,2007,4221.0,,2424.0,0.0,464.56815636605126,0.0,517.298657517934,,,,,2195.4913838471916,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2363,SOUTH CAROLINA,MARLBORO,2007,1413.0,,1796.0,16294.199528809084,93.37284197143039,1136000.0,2184.6249090220185,,,,,734.9512734840276,113.79248902713091,8566367.25237135,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2374,SOUTH CAROLINA,WILLIAMSBURG,2007,0.0,,1704.0,0.0,424.00454468993803,460065.0,1459.9792689452433,,,,,0.0,0.0,3469265.624966747,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2330,SOUTH CAROLINA,ABBEVILLE,2007,0.0,,5291.0,63.76354703986105,1179.4061432620838,0.0,,,,,,0.0,0.4453003483868992,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2331,SOUTH CAROLINA,AIKEN,2007,7495.0,,5242.0,637.6354703986104,2811.134824271015,5812926.0,254778.13921861586,,,,,3898.4145752036716,4.453003483868993,43834206.801811606,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2348,SOUTH CAROLINA,EDGEFIELD,2007,4411.0,382.6343535063913,3718.0,91.98675638537331,365.83785624871905,0.0,,,,,,2294.317103565497,0.6424005025909366,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2353,SOUTH CAROLINA,GREENWOOD,2007,6690.0,,3535.0,66.8994591893624,1245.2263433403054,0.0,,,,,,3479.7056048182208,0.46720036552068117,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
2364,SOUTH CAROLINA,MCCORMICK,2007,1212.0,,644.0,0.0,80.36187218852615,0.0,179.55821170043993,,,,,630.4040647293996,0.0,0.0,"种类：sheep_goats,FAO总量：9168000.0,国家总量：11978815.0; 种类：layers,FAO总量：346498000.0,国家总量：162096914.0; 种类：cattle_beef_slaughtered,FAO总量：35209200.0,国家总量：811100.0; "
