OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2002,9280.0,64.75838940216249,7027.0,47.970925111270965,697.2101423743187,1846500.0,71751.24170251348,,,,,1212.4638160153872,47.076052756007115,13067643.609324878,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2806,UTAH,PIUTE,2002,4952.0,2720.5254735095755,4819.0,0.0,9631.263958006726,0.0,295.25234909476774,,,,,2102.104273715895,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2817,UTAH,WASHINGTON,2002,7484.0,59.29743610054693,6492.0,225.3517877320171,1329.5812671317697,45.0,1305.671499330195,,,,,3176.9281874979324,637.0946089111419,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2818,UTAH,WAYNE,2002,10684.0,1491.6372288051375,8454.0,0.0,7130.003501939558,0.0,193.55431773990327,,,,,4535.315440303033,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2820,VERMONT,ADDISON,2002,1209.0,33530.65537568341,30596.0,137.21915787642627,3163.381247731181,0.0,54840.09775873042,,,,,6773.550402660202,12.524854456804803,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2821,VERMONT,BENNINGTON,2002,424.0,1949.6588042024655,1563.0,18.965249462595498,793.3244508416756,24.0,962.8507162146037,,,,,2375.5048558543635,1.7310774452494446,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2822,VERMONT,CALEDONIA,2002,530.0,7888.603740548623,6918.0,153.95320151989287,1218.973531197113,290.0,3720.1795985940735,,,,,2969.381069817955,14.052275732024901,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2823,VERMONT,CHITTENDEN,2002,663.0,7516.461210538294,5406.0,336.9120786884612,1321.190335440175,667.0,2266.8819247164947,,,,,3714.5276401684987,30.752081674431313,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2824,VERMONT,ESSEX,2002,169.0,2315.667116685152,1738.0,17.849646553031057,127.38959931784598,60.0,721.7279644538767,,,,,946.8403788664798,1.6292493602347715,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2825,VERMONT,FRANKLIN,2002,998.0,41397.78935488528,25881.0,118.25390841383076,1016.0655466549151,709.0,38231.70605670425,,,,,5591.40058052513,10.79377701155536,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2826,VERMONT,GRAND ISLE,2002,239.0,2878.9927596403477,2185.0,25.658866919982145,220.4526598973502,80.0,328.05816566085304,,,,,1339.0227843141342,2.342045955337484,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2827,VERMONT,LAMOILLE,2002,424.0,4087.433612585977,2592.0,126.06312878078185,1326.530019243917,0.0,20017.796788959946,,,,,2375.5048558543635,11.506573606658076,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2828,VERMONT,ORANGE,2002,1247.0,9858.709936509898,8505.0,403.84825326232766,2171.725684179087,507.0,3946.5397329000625,,,,,6986.449422760358,36.86176677531171,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2829,VERMONT,ORLEANS,2002,634.0,23303.892387514945,16653.0,56.8957483877865,1249.486010075639,599.0,5209.563670694347,,,,,3552.052072197327,5.193232335748334,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2830,VERMONT,RUTLAND,2002,1602.0,7732.181193593732,7406.0,197.46171499290608,2228.17377010436,406.0,3766.107741786593,,,,,8975.374478959176,18.02357104759716,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2831,VERMONT,WASHINGTON,2002,786.0,4374.719466797247,4182.0,236.50781682766151,694.158894486466,939.0,2616.263871145303,,,,,4403.648152597949,21.587554023110723,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2832,VERMONT,WINDHAM,2002,614.0,3848.1991290079077,3594.0,199.69292081203494,3212.964025908786,561.0,3346.193289740701,,,,,3439.99995635514,18.227227217626506,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2833,VERMONT,WINDSOR,2002,1737.0,3312.4774649271044,4498.0,223.1205819128882,2628.6500553850133,1351.0,4003.949911890711,,,,,9731.726260893938,20.36561700293464,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2861,VIRGINIA,CLARKE,2002,7382.0,1450.7424452875189,8086.0,236.50781682766151,3360.186736497674,0.0,1094.0739824789448,,,,,1942.83337716669,8529.161817806566,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2866,VIRGINIA,CULPEPER,2002,12051.0,3132.5404174495825,15051.0,312.36881467804346,1629.3663721132873,28.0,1623.8879200212225,,,,,3171.6452219230264,11264.930702763386,234.7377384311335,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2873,VIRGINIA,FAIRFAX,2002,449.0,10.223695879404644,712.0,82.55461530776864,171.63269369170865,0.0,820.1454141521325,,,,,118.17016883606662,2977.1602571588955,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2876,VIRGINIA,FAUQUIER,2002,19206.0,5362.328488747735,28366.0,314.6000204971724,1503.502396739368,206.0,3257.6175850122704,,,,,5054.735551593531,11345.394493497412,1726.9990756004822,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2880,VIRGINIA,FREDERICK,2002,9985.0,708.5021244427418,9435.0,0.0,1937.5424087863998,16.0,2009.3562646727248,,,,,2627.9045341383635,0.0,134.13585053207626,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2905,VIRGINIA,LOUDOUN,2002,13248.0,452.9097274576257,11051.0,303.44399140152797,3827.7904753110843,0.0,2624.4653252868243,,,,,3486.677943742117,10943.07553982729,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2909,VIRGINIA,MADISON,2002,10902.0,1419.0489880613645,17803.0,0.0,1183.8841804868082,0.0,866.073557344652,,,,,2869.2453912044507,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2926,VIRGINIA,PAGE,2002,10783.0,257.637136160997,12383.0,1554.0348530232664,1779.6403305900278,7365503.0,434060.32014918793,,,,,2837.9263486844243,56043.03024624786,61748625.59384747,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2935,VIRGINIA,PRINCE WILLIAM,2002,2321.0,1354.6397040211154,2801.0,30.121278558239908,948.938093122158,110.0,1351.5996425227147,,,,,610.8529217561484,1086.2611749093264,922.1839724080244,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2938,VIRGINIA,RAPPAHANNOCK,2002,0.0,14.450585612409588,8266.0,0.0,1069.4623846923357,0.0,1801.0393294780833,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2943,VIRGINIA,ROCKINGHAM,2002,25906.0,30756.96668360093,63948.0,3182.8151009873504,10050.047730614495,16751524.0,1318834.8332273369,,,,,6818.076601040404,114781.5974820855,140436244.9655305,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2947,VIRGINIA,SHENANDOAH,2002,15916.0,2306.4657903936877,20145.0,1890.9469317117278,4210.722085236585,3361692.0,13052.121547020644,,,,,4188.856140745738,68193.06264708552,28182713.477929793,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2951,VIRGINIA,STAFFORD,2002,0.0,67.8958575516396,1923.0,6.6936174573866465,305.12478878525985,9.0,1187.570559692288,,,,,0.0,241.39137220207263,75.45141592429289,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2958,VIRGINIA,WARREN,2002,3976.0,3.067108763821393,4809.0,51.31773383996429,626.2686289817458,0.0,134.50384792094974,,,,,1046.4244794926524,1850.6671868825565,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2837,VIRGINIA,ALLEGHANY,2002,0.0,10.297495055706348,1801.0,0.0,80.09525705613069,0.0,321.497002347636,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2842,VIRGINIA,AUGUSTA,2002,33865.0,9713.533455022352,61548.0,458.5127958309853,11806.803702045629,1820612.0,145761.16387560192,,,,,8912.767856644536,16535.30899584197,15263083.694306524,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2843,VIRGINIA,BATH,2002,3083.0,18.043752059416825,2265.0,0.0,346.3166352712699,0.0,121.38152129451562,,,,,811.4000679768227,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2847,VIRGINIA,BOTETOURT,2002,10068.0,1323.9686163829015,9642.0,371.49576888495886,1040.475529757736,57.0,1454.9379647058831,,,,,2649.748908333004,13397.221157215026,477.8589675205218,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2865,VIRGINIA,CRAIG,2002,3796.0,252.52528822129472,2896.0,0.0,283.0032415983285,0.0,738.1308727369194,,,,,999.0511378657213,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2895,VIRGINIA,HIGHLAND,2002,0.0,23.837135856583487,6079.0,4.462411638257764,6501.446437041924,0.0,226.3601343059886,,,,,0.0,160.92758146804837,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2940,VIRGINIA,ROANOKE,2002,2276.0,101.21458920610597,1984.0,6.6936174573866465,196.80548876649257,0.0,411.7129979043705,,,,,599.0095863494157,241.39137220207263,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2942,VIRGINIA,ROCKBRIDGE,2002,18524.0,1001.9221961816551,17907.0,123.83192296165295,2583.6441490391876,26.0,2170.1047658465427,,,,,4875.243223873716,4465.740385738343,217.97075711462398,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2835,VIRGINIA,ALBEMARLE,2002,12128.0,655.3389058698377,9956.0,112.67589386600855,3545.550045684719,22.0,1819.08252858943,,,,,3191.910484730102,4063.4214320682213,184.4367944816049,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2838,VIRGINIA,AMELIA,2002,5627.0,2347.360573911306,7522.0,176.26525971118167,585.8395944676988,2389434.0,28308.219758779425,,,,,1480.9432963041133,6356.63946798791,20031797.61751632,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2839,VIRGINIA,AMHERST,2002,9939.0,20.44739175880929,7988.0,87.0170269460264,330.29758386004374,80.0,562.6197541083629,,,,,2615.79801350037,3138.0878386269433,670.6792526603814,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2840,VIRGINIA,APPOMATTOX,2002,9412.0,524.4755986134583,7608.0,113.791496775573,348.60507118715935,44.0,22860.039674956068,,,,,2477.099396625967,4103.653327435235,368.8735889632098,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2844,VIRGINIA,BEDFORD,2002,23500.0,1879.1153026345735,21355.0,1629.8958508736484,1078.6161283558934,0.0,1996.2339380462906,,,,,6184.852934627095,58778.79913120468,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2851,VIRGINIA,BUCKINGHAM,2002,0.0,19.74789540245999,8285.0,18773.365762150414,514.1352691031628,995225.0,26547.14284833608,,,,,0.0,677022.3352360794,8343459.490361601,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2853,VIRGINIA,CAMPBELL,2002,13738.0,1329.0804643226036,12748.0,0.0,1243.3835142999337,44.0,1386.045749917104,,,,,3615.6387070598735,0.0,368.8735889632098,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2854,VIRGINIA,CAROLINE,2002,0.0,29.294040443353055,2160.0,65.82057166430202,398.1878493647641,0.0,375.62659968167674,,,,,0.0,2373.681826653714,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2860,VIRGINIA,CHESTERFIELD,2002,1012.0,18.727411177054748,626.0,298.98157976327025,185.36330918704536,346325.0,800.4619242124814,,,,,266.34345403585615,10782.147958359243,2903412.4022200825,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2867,VIRGINIA,CUMBERLAND,2002,5206.0,550.0348383119698,5776.0,89.2482327651553,291.3941732899232,2273034.0,220125.38886760408,,,,,1370.1423139433473,3218.5516293609676,19055959.304895468,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2878,VIRGINIA,FLUVANNA,2002,4580.0,7.156587115583251,3381.0,17.849646553031057,211.29891623379243,0.0,1476.2617454738388,,,,,1205.3883591741317,643.7103258721935,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2885,VIRGINIA,GOOCHLAND,2002,3281.0,624.6678182316236,4085.0,103.75107058949301,397.4250373928009,74524.0,624.950805583925,,,,,863.5107437664468,3741.566269132126,624771.2578157784,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2887,VIRGINIA,GREENE,2002,4724.0,461.08868416114944,3492.0,0.0,537.7824402340204,22.0,534.7348100271904,,,,,1243.2870324756764,0.0,184.4367944816049,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2891,VIRGINIA,HANOVER,2002,4520.0,826.0746270558951,4485.0,464.0908103788075,1774.3006467862858,471000.0,318.21642069102745,,,,,1189.5972452984881,16736.468472677032,3948624.1000379953,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2893,VIRGINIA,HENRICO,2002,951.0,7.156587115583251,908.0,0.0,398.95066133672725,0.0,396.9503804496322,,,,,250.28915492895177,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2906,VIRGINIA,LOUISA,2002,7401.0,562.3032733672554,6444.0,179.612068439875,584.3139705237725,0.0,931.6851904768226,,,,,1947.833896560644,6477.335154088948,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2917,VIRGINIA,NELSON,2002,6524.0,9.201326291464179,6079.0,288.9411535771902,558.3783634770255,0.0,852.9512307182179,,,,,1717.0204487449862,10420.060900056134,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2925,VIRGINIA,ORANGE,2002,11530.0,1704.2901030967541,10538.0,237.62341973722596,931.3934177670055,0.0,1571.398613515486,,,,,3034.525716436187,8569.393713173578,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2932,VIRGINIA,POWHATAN,2002,3067.0,873.1036281011566,3093.0,0.0,208.24766834593981,210000.0,28810.927591468084,,,,,807.1891042766512,0.0,1760533.0382335011,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2933,VIRGINIA,PRINCE EDWARD,2002,6311.0,624.6678182316236,5896.0,0.0,429.4631402152532,335600.0,125239.48532268727,,,,,1660.9619944864507,0.0,2813499.4649103,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2950,VIRGINIA,SPOTSYLVANIA,2002,4149.0,903.7747157393704,4107.0,564.4950722396072,637.7108085611931,0.0,2663.8323051661264,,,,,1091.955524500758,20357.33905570813,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2834,VIRGINIA,ACCOMACK,2002,0.0,30.8672991205118,229.0,0.0,632.371124757451,5891700.0,41494.983763812525,,,,,0.0,0.0,49393011.91123962,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2856,VIRGINIA,CHARLES CITY,2002,0.0,38.7976328866512,204.0,0.0,163.241762000114,2250.0,575.742080734797,,,,,0.0,0.0,18862.853981073225,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2872,VIRGINIA,ESSEX,2002,0.0,21.43613506522737,571.0,82.55461530776864,177.73518946741385,0.0,152.54704703229666,,,,,0.0,2977.1602571588955,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2884,VIRGINIA,GLOUCESTER,2002,0.0,,193.0,56.8957483877865,257.0676345515814,100.0,885.7570472843032,,,,,0.0,2051.8266637176175,838.3490658254768,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2898,VIRGINIA,JAMES CITY,2002,192.0,190.16074335692636,164.0,0.0,77.80682114024125,0.0,692.2027295444,,,,,50.53156440205967,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2899,VIRGINIA,KING AND QUEEN,2002,0.0,30.483854410940218,783.0,0.0,64.83901761686771,0.0,431.39648784402175,,,,,0.0,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2900,VIRGINIA,KING GEORGE,2002,0.0,11.363803715320914,1054.0,15.618440733902174,328.0091479441543,0.0,375.62659968167674,,,,,0.0,563.2465351381694,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
2901,VIRGINIA,KING WILLIAM,2002,950.0,587.862513065767,1481.0,0.0,193.75424087864,0.0,39.36697987930236,,,,,250.0259696976911,0.0,0.0,"种类：sheep_goats,FAO总量：9153466.0,国家总量：11999636.0; 种类：layers,FAO总量：339293000.0,国家总量：206849294.12838426; 种类：cattle_beef_slaughtered,FAO总量：36970000.0,国家总量：1170400.0; "
