OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,2012,0.0,,8102.0,61.62712756086929,1163.940490272528,1871616.0,2515.975979981904,,,,,0.0,16.593283714581794,11167342.578437677,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2515,TENNESSEE,ROBERTSON,2012,14558.0,1951.8048855592124,19027.0,924.4069134130393,1137.3491605339257,336.0,7478.150476158575,,,,,2903.3527809669113,4885.908283082606,3579.8715633822258,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2522,TENNESSEE,STEWART,2012,0.0,,3804.0,142.65538787238262,626.7956295527648,43.0,1670.671847246304,,,,,0.0,753.9981918337355,458.13832507570146,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2532,TENNESSEE,WAYNE,2012,12554.0,96.48901100024048,15030.0,0.0,512.8327878158984,137.0,194110.9360467021,,,,,2503.6880623889683,0.0,1459.650012450491,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2443,TENNESSEE,BEDFORD,2012,25229.0,1261.6986981879272,26278.0,399.4350860426713,2047.5323898723648,4556414.0,,,,,,5031.507577346764,2111.1949371344595,48545764.61189482,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2449,TENNESSEE,CANNON,2012,7197.0,163.61180126127735,9210.0,187.163868888566,2066.526196828509,102.0,4088.959377926216,,,,,1435.3228441144977,989.2456276858612,1086.746724598176,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2455,TENNESSEE,CLAY,2012,0.0,,11842.0,198.5762999183566,806.0971672187677,1365831.0,102772.23594934004,,,,,0.0,1049.5654830325602,14552082.015731873,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2460,TENNESSEE,DAVIDSON,2012,0.0,,1425.0,41.08475170724619,863.8383403654467,118.0,1883.9915222526934,,,,,0.0,217.15147924811578,1257.2167990449484,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2462,TENNESSEE,DE KALB,2012,8229.0,12.585523173944411,6026.0,750.937961760222,1631.9478936719256,252.0,2316.6117977329413,,,,,1641.1382081726,3969.0464818127834,2684.9036725366695,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2469,TENNESSEE,GILES,2012,28777.0,393.29759918576286,31184.0,163.19776372600572,2978.9886830016853,268.0,149138.3638149812,,,,,5739.097608042643,862.5739314577936,2855.3737469834423,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2485,TENNESSEE,JACKSON,2012,4734.0,49.293299097948946,3101.0,22.824862059581214,1481.5169425792621,0.0,1371.6255738728605,,,,,944.1181525688527,120.63971069339767,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2493,TENNESSEE,LINCOLN,2012,26162.0,778.204849588896,34688.0,408.5650308665038,2251.9057527204786,2507706.0,,,,,,5217.579025666734,2159.4508214118187,26718051.78191366,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2495,TENNESSEE,MACON,2012,12918.0,8.390348782629607,9669.0,3505.898812351675,1607.635820768061,538075.0,,,,,,2576.2818535877564,18530.259562505886,5732855.3317467,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2498,TENNESSEE,MARSHALL,2012,14451.0,3143.234412692617,19615.0,627.6837066384834,4826.706223695412,744989.0,5135.621334733268,,,,,2882.0133972903445,3317.5920440684363,7937395.64325167,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2499,TENNESSEE,MAURY,2012,25036.0,1706.3871836672963,25445.0,253.3559688613515,3297.3248875866657,315.0,5913.141645504221,,,,,4993.016913332022,1339.1007886967143,3356.129590670837,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2505,TENNESSEE,MOORE,2012,7128.0,241.22252750060122,16572.0,0.0,1539.258115725941,616082.0,1122.4203460616575,,,,,1421.5619331454968,0.0,6563971.525332288,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2516,TENNESSEE,RUTHERFORD,2012,16038.0,491.8841973816607,13871.0,890.1696203236675,3590.5892669895347,272.0,34709.304129544325,,,,,3198.5143495773677,4704.948717042509,2897.9912655951357,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2521,TENNESSEE,SMITH,2012,14191.0,347.1506808813,10108.0,853.6498410283375,2611.26858033073,227.0,2035.5083007619046,,,,,2830.16068929121,4511.925179933074,2418.5441812135873,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2524,TENNESSEE,SUMNER,2012,17675.0,586.2756211862438,19830.0,106.13560857705265,2082.4809946716705,0.0,5097.742140105965,,,,,3524.9869764796094,560.9746547242993,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2526,TENNESSEE,TROUSDALE,2012,0.0,,5573.0,21.683618956602157,617.6786022138155,96.0,777.5203107709527,,,,,0.0,114.60772515872782,1022.820446680636,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2535,TENNESSEE,WILLIAMSON,2012,13520.0,406.931915957536,10770.0,85.59323272342957,2264.8215414506567,1181.0,5647.9872831131015,,,,,2696.3408159549826,452.3989151002414,12582.822370102405,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2536,TENNESSEE,WILSON,2012,20193.0,378.61448881616104,15811.0,311.5593671132836,4697.548336393629,1263.0,7432.296714241314,,,,,4027.1605101019954,1646.7320509648785,13456.481501642118,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2445,TENNESSEE,BLEDSOE,2012,12855.0,483.49384859903114,12585.0,378.8927101890482,1095.5627852304083,85029.0,678143.2468453125,,,,,2563.7175435725817,2002.6191975104014,905931.2475084146,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2457,TENNESSEE,COFFEE,2012,12084.0,897.7673197413679,18449.0,172.32770854983818,1510.3875291526017,175137.0,6965.784527778742,,,,,2409.9543210059182,910.8298157351526,1865976.0892740267,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2459,TENNESSEE,CUMBERLAND,2012,9292.0,1281.6257765466726,11737.0,903.8645375594162,1387.3076600767859,437.0,32887.11550378881,,,,,1853.1360104921373,4777.332543458549,4655.963908327479,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2466,TENNESSEE,FENTRESS,2012,8421.0,211.85630676139758,14695.0,151.78533269621508,825.090974174912,1313768.0,2509.995054514435,,,,,1679.4294386950376,802.2540761110946,13997383.047861729,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2467,TENNESSEE,FRANKLIN,2012,12621.0,587.3244147840725,14098.0,7000.385193673559,1392.6259260245065,1113189.0,5765.612150639989,,,,,2517.050106373361,37000.19926966507,11860338.231458027,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2472,TENNESSEE,GRUNDY,2012,3620.0,169.90456284824955,3147.0,156.35030510813132,817.4934513924543,418283.0,,,,,,721.9492421417926,826.3820182497742,4456545.884363714,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2497,TENNESSEE,MARION,2012,4504.0,105.92815338069879,3582.0,183.7401395796288,3394.5731792021247,325720.0,2691.41646036099,,,,,898.2484493388495,971.1496710818514,3470344.5405501756,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2506,TENNESSEE,MORGAN,2012,4250.0,139.48954851121724,4966.0,95.86442065024112,774.9473238106909,347151.0,,,,,,847.5923422935412,506.6867849122704,3698678.5508919745,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2508,TENNESSEE,OVERTON,2012,17300.0,848.4740206434191,14129.0,76.46328789959708,1165.4599948290195,323.0,6995.689155116085,,,,,3450.1994168654733,404.1430308228824,3441.3646278942233,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2510,TENNESSEE,PICKETT,2012,6350.0,16.780697565259214,6574.0,0.0,164.86624437933327,536030.0,933.0243729251434,,,,,1266.4026761327025,0.0,5711067.125356473,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2512,TENNESSEE,PUTNAM,2012,10560.0,482.44505500120243,10141.0,289.8757481566815,2577.0797278096707,140.0,3891.5888374997435,,,,,2106.0176787340692,1532.1243258061506,1491.613151409261,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2517,TENNESSEE,SCOTT,2012,2407.0,11.53672957611571,2167.0,18.259889647664973,483.2024489643132,0.0,1200.1723771387528,,,,,480.0364159766009,96.51176855471817,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2518,TENNESSEE,SEQUATCHIE,2012,0.0,,5160.0,0.0,192.97707867442696,193.0,1104.477569659251,,,,,0.0,0.0,2056.2952730141956,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2529,TENNESSEE,VAN BUREN,2012,0.0,,4657.0,21.683618956602157,423.1820189828969,25.0,,,,,,0.0,114.60772515872782,266.35949132308235,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2530,TENNESSEE,WARREN,2012,16760.0,1336.163043633765,15869.0,238.51980852262372,2343.0760261099713,785.0,5313.055456934844,,,,,3342.5053310211174,1260.684976746006,8363.688027544786,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2534,TENNESSEE,WHITE,2012,18507.0,2272.735726494795,16763.0,122.1130120187595,1527.1020792740087,67.0,78986.09536521636,,,,,3690.915642076839,645.4224522096778,713.8434367458606,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2442,TENNESSEE,ANDERSON,2012,0.0,,3189.0,157.49154821111037,723.2841688899782,42.0,3875.6397029198265,,,,,0.0,832.4140037844442,447.4839454227782,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2446,TENNESSEE,BLOUNT,2012,12878.0,755.1313904366647,12608.0,186.0226257855869,815.2141945577171,1200.0,5424.699398994263,,,,,2568.3045138955817,983.2136421511913,12785.255583507951,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2447,TENNESSEE,BRADLEY,2012,9659.0,1605.702998275741,16438.0,117.54803960684326,986.9182094412622,5986046.0,284803.6961935775,,,,,1926.3281021678386,621.2945100709982,63777606.70386286,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2448,TENNESSEE,CAMPBELL,2012,0.0,,3478.0,52.497182737036795,468.0074033993977,0.0,1616.843518039084,,,,,0.0,277.47133459481466,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2451,TENNESSEE,CARTER,2012,4524.0,194.02681559830967,8100.0,71.89831548768083,657.1857206825957,58.0,962.9290002624876,,,,,902.2371191849368,380.0150886842028,617.9540198695511,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2454,TENNESSEE,CLAIBORNE,2012,0.0,,15422.0,537.5255015031377,1227.759681645173,0.0,2396.357470632526,,,,,0.0,2841.0651868295154,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2456,TENNESSEE,COCKE,2012,6925.0,796.034340751984,6463.0,214.55370336006342,1173.817269889723,729255.0,2410.3129633899534,,,,,1381.0769342077112,1134.0132805179383,7769759.633792575,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2470,TENNESSEE,GRAINGER,2012,12102.0,354.49223606610093,9854.0,3.4237293089371827,1570.4079591340178,148.0,2043.482868051863,,,,,2413.5441238673966,18.095956604009654,1576.848188632647,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2471,TENNESSEE,GREENE,2012,32505.0,3850.1212976291613,34537.0,530.6780428852633,3536.646855234085,2458600.0,6477.342281268784,,,,,6482.585667353306,2804.8732736214965,26194857.81467721,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2473,TENNESSEE,HAMBLEN,2012,8119.0,770.8632944040952,7950.0,202.00002922729377,705.8098664903254,769130.0,3239.667961545637,,,,,1619.2005240191202,1067.6614396365699,8194603.022452892,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2474,TENNESSEE,HAMILTON,2012,0.0,,6539.0,277.3220740239118,565.2556950148569,322050.0,,,,,,0.0,1465.772484924782,3431242.9672239465,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2475,TENNESSEE,HANCOCK,2012,7870.0,15.731903967430513,6445.0,42.22599481022525,1484.5559516922451,0.0,1598.9007416366771,,,,,1569.541584435334,223.18346478278573,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2478,TENNESSEE,HAWKINS,2012,0.0,,14965.0,134.66668615152918,2187.3268090695874,0.0,5191.443305762978,,,,,0.0,711.7742930910463,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2486,TENNESSEE,JEFFERSON,2012,14045.0,1234.430064644381,17088.0,553.5029049448444,1077.3287305525096,0.0,4521.579653406464,,,,,2801.0433994147734,2925.5129843148943,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2487,TENNESSEE,JOHNSON,2012,0.0,,6029.0,12.55367413276967,571.3337132408232,102.0,2703.3783112959286,,,,,0.0,66.35184088136873,1086.746724598176,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2488,TENNESSEE,KNOX,2012,0.0,,7106.0,54.779668942994924,1002.1132550061777,112.0,3435.0448601496196,,,,,0.0,289.53530566415446,1193.2905211274085,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2494,TENNESSEE,LOUDON,2012,7102.0,2784.547002235201,11762.0,326.39552745201144,417.1040007569307,26.0,2308.6372304429833,,,,,1416.3766623455833,1725.147862915587,277.01387097600565,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2500,TENNESSEE,MCMINN,2012,11924.0,3317.334149932181,15320.0,213.41246025708438,993.7559799454743,673003.0,71342.47261779115,,,,,2378.0449622372194,1127.9812949832683,7170429.469556335,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2502,TENNESSEE,MEIGS,2012,5825.0,617.7394291211049,4543.0,0.0,280.3485906726911,282.0,1616.843518039084,,,,,1161.7000926729122,0.0,3004.535062124369,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2503,TENNESSEE,MONROE,2012,11135.0,2516.0558411910533,24902.0,73.0395585906599,760.5120305240213,213.0,3449.0003529070473,,,,,2220.6919368090776,386.0470742188725,2269.382866072661,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2511,TENNESSEE,POLK,2012,2353.0,2087.0992596791148,3957.0,200.85878612431472,133.7164009712565,1546155.0,,,,,,469.2670073921653,1061.6294541018997,16473322.372265613,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2513,TENNESSEE,RHEA,2012,0.0,,4119.0,691.5933204053109,1007.4315209538983,46.0,167154.90496481993,,,,,0.0,3655.38323400995,490.1014640344715,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2514,TENNESSEE,ROANE,2012,5045.0,235.97855951145772,4863.0,107.27685168003171,531.066842493797,160.0,2623.6326383963433,,,,,1006.1419686755095,567.0066402589691,1704.700744467727,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2519,TENNESSEE,SEVIER,2012,6572.0,14.683110369601813,5944.0,76.46328789959708,980.0804389370503,146.0,2934.6407627047247,,,,,1310.6769114242713,404.1430308228824,1555.5394293268002,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2523,TENNESSEE,SULLIVAN,2012,10919.0,442.5908982837118,13879.0,0.0,3717.4678974565795,188.0,7203.027904655007,,,,,2177.6143024713356,0.0,2003.0233747495797,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2527,TENNESSEE,UNICOI,2012,0.0,,356.0,0.0,89.6507688330015,62.0,223.28788411883775,,,,,0.0,0.0,660.571538481244,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2528,TENNESSEE,UNION,2012,0.0,,3584.0,45.64972411916243,254.51701321233475,156.0,1714.5319673410754,,,,,0.0,241.27942138679535,1662.0832258560338,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2531,TENNESSEE,WASHINGTON,2012,17681.0,1427.408086644862,23022.0,293.2994774656186,2637.8599100693323,0.0,4047.092899653934,,,,,3526.183577433435,1550.2202824101605,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2792,UTAH,BOX ELDER,2012,37644.0,9688.755256741539,38753.0,418.8362187933153,51733.81188258959,233.0,3512.796891226715,,,,,7881.381667542114,1932.156075999142,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2793,UTAH,CACHE,2012,10441.0,16409.424631627855,26280.0,7355.311798700047,2099.955297071323,207.0,,,,,,2185.9926147807673,33931.18776516204,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2796,UTAH,DAVIS,2012,1963.0,9.439142380458309,1234.0,61.62712756086929,946.6513386942362,86.0,5980.925467468868,,,,,410.98587327024677,284.2954444249419,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
2805,UTAH,MORGAN,2012,3926.0,576.8364788057855,3002.0,154.0678189021732,14987.633192954412,904.0,2715.340162230866,,,,,821.9717465404935,710.7386110623546,0.0,"种类：sheep_goats,FAO总量：8078000.0,国家总量：10632413.0; 种类：layers,FAO总量：344844000.0,国家总量：172971893.0; 种类：cattle_beef_slaughtered,FAO总量：33861900.0,国家总量：911200.0; "
