year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_RYE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2006,-46,WYOMING,OTHER (COMBINED) COUNTIES,47.894000000000005,72.5744,,,218.44,,,,,,,49.368,,,,,,,,,,,,528.068,,78.372,72.5744,,,185.42,,,,,182.952,,,,,,,,,,756.716,3218.7002543694102,1375.2743254567376,,,211.78219741655082,,,,,,,1760.5664142560574,,,,,,,,,,,,7448.491916922683,,,2.35116,304.35889,,,9.3345,,,,,,,1.94568,,,,,,,,,,,,5.14458,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-32,IDAHO,OTHER (COMBINED) COUNTIES,8.708,258.5463,,1.0287194405,309.88,,,700.0,,,,18.876,,,,,,,,4300.0,,,,1407.2740000000001,1028.916,8.708,267.61809999999997,,1.0287194405,325.12,,,,,60.984,,,,,,,,4400.0,,1491.656,727.5144410560996,4544.2162922838115,,586.4628726287261,275.3328643661885,,,1300.0,,,,1166.7305039249998,,,,,,,,138029.58008262693,,,,56332.668497615254,33.7,,1.7960250000000002,985.6510699999999,,2.5512242124399998,10.32764,,,1.86,,,,3.42672,,,,,,,,62.7,,,,29.46565,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-31,CALIFORNIA,OTHER (COMBINED) COUNTIES,21.77,1002.4338999999999,,1.8516949928999997,60.96,87.08,,,,,,8.712,,,,,,12.7,,500.0,,,,48.996,,34.832,1047.7929,,2.2631827690999997,60.96,87.08,,,,26.136,,,,,,33.019999999999996,,500.0,,217.76000000000002,709.8777273335274,16309.591296261593,,1040.4986449864498,60.629257196915056,486.9322043340204,,,,,,643.1975854971153,,,,,,1260.2420309124495,,15003.21522637249,,,,993.132255589691,15.05,,2.063796,943.0589689999999,,2.5141903125819995,8.33882,235.116,,,,,,2.541,,,,,,5.08,,30.0,,,,2.1776,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-30,MISSOURI,OTHER (COMBINED) COUNTIES,,,,,1879.6,195.93,,,,,,406.56,,,181.43599999999998,,,450.84999999999997,6313.742104126,,,,0.0081648,255.86800000000002,,,,,,586.74,195.93,,,,580.8,,,181.43599999999998,,,497.84,6363.746319316,,,626.0600000000001,,,,,847.2088282895656,919.760830408705,,,,,,27223.71175825,,,11125.919036507277,,,35436.98753185936,4832809.490042384,,,,14.68059294905619,6069.141561937001,,,,,,,12.4968,197.4539,,,,,,7.778364000000001,,,557.4621099999999,,,17.856199999999998,0.8136488348199999,,,,3.147984,12.706296,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-29,NEBRASKA,OTHER (COMBINED) COUNTIES,,439.98229999999995,,,99.06,,,,,,,53.724,,,,,,109.22,3.2101471480000003,900.0,,5.53392,,136.1,,,449.05409999999995,,,,,,,,326.7,,,,,,421.64,3.2101471480000003,1000.0,5.579280000000001,157.876,,8582.48659328692,,,26.772919514677344,,,,,,,2296.0657993908653,,,,,,7772.765495708502,2761.03686960062,23505.03718798357,,4006.5182213886774,,3263.542939896124,16.97,,,619.830735,,,1.73736,,,,,,,4.955676,,,,,,9.42594,0.105440987092,26.1,,7.94934,,8.187776000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-28,ILLINOIS,OTHER (COMBINED) COUNTIES,,,,,2667.0,,,221900.0,,,,281.688,,,,,,408.94,,,,,,544.4,,,,,,,,,,,468.996,,,,,,431.79999999999995,,,,615.172,,,,,756.3649907733958,,,734110.0,,,,21813.372998382398,,,,,,36895.81315552165,,,,,,19917.81912599325,,,,,,,4.0386,,,59.3,,,,7.623,,,,,,11.4808,,,,,,26.56672,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-27,OREGON,OTHER (COMBINED) COUNTIES,296.072,,,,17.779999999999998,,,42600.0,,,,37.752,,,,,,,,,,,,193.262,149.71,389.683,,,,55.879999999999995,,,,,68.244,,,,,,,,,,215.038,15555.5815033086,,,,33.176009383658474,,,101600.0,,,,3649.772345611538,,,,,,,,,,,,6626.399105351216,,,3.52674,,,,5.854699999999999,,,21.6,,,,4.01478,,,,,,,,,,,,25.355430000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-26,ARIZONA,OTHER (COMBINED) COUNTIES,19.593,,,,40.64,892.57,,15000.0,,,,,,,,,,7.62,,,,,,2142.214,,50.071000000000005,,,,132.07999999999998,914.34,,,,,,,,,,81.28,,,,2281.036,2204.5892153215136,,,,112.05407270716975,4815.218465080868,,84700.0,,,,,,,,,,636.4858741982068,,,,,,108055.54810886836,,,2.418647,,,,8.298179999999999,456.5169,,31.47,,,,,,,,,,2.11582,,,,,,8.032622000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-25,ALABAMA,OTHER (COMBINED) COUNTIES,,,,,650.24,12017.04,,,,,,141.57,8.337168,,,,,15.24,40.620708142,,,,,1399.108,,,,,,889.0,12350.121000000001,,,,710.028,8.70912,,,,,20.32,47.287936834,,,3652.924,,,,,680.2082406442014,34550.54507641171,,,,,,5863.568686392307,20479.169756297997,,,,,687.4047441340633,18382.038257971697,,,,,39311.48511709194,,,,,,,9.905999999999999,781.543,,,,,,1.80048,4.667544,,,,,1.143,0.17038473324,,,,,17.36636,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-24,NORTH DAKOTA,OTHER (COMBINED) COUNTIES,84.903,449.05409999999995,2.85768,,965.1999999999999,,259.08,,,204.1155,,105.996,,408.231,,,,,2.222409564,100.0,,185.15952000000001,,92599.71800000001,,370.09000000000003,498.94899999999996,3.26592,,1231.8999999999999,,294.64,249.47449999999998,,1097.712,,621.4182999999999,,,,,3.2101471480000003,200.0,200.58192,101092.35800000001,3593.480420974068,4338.8936465113975,2049.9202340369243,,588.5640168944091,,2870.2,,,3583.551192842943,,4951.125599989422,,7987.572571787228,,,,,671.6035628758266,3000.643045274498,,121484.40141973611,,1316920.9579190302,17.24,,1.671936,233.508132,0.8895096,,5.85216,,1.3411199999999999,,,95.16318199999999,,3.410748,,313.748203,,,,,0.055066370308000004,30.0,,12.7003464,,17.717498,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-23,WISCONSIN,OTHER (COMBINED) COUNTIES,195.93,,,,124.46,,,,,,,59.532,,,,,,,1.481606376,,,,,1105.132,,426.692,,,,132.07999999999998,,,,,95.832,,,,,,,1.7285407720000001,,,1747.5240000000001,9715.624671921913,,,,69.63360232516976,,,,,,,2812.119676126923,,,,,,,870.5972111353308,,,,,27587.007099713643,,,8.53384,,,,7.4422,,,,,,,2.67168,,,,,,,0.10741646226,,,,,29.72424,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,,,,,952.5,413.63,,626600.0,,,,60.984,0.7257600000000001,,,119.38,,160.01999999999998,10.124310236000001,,,,,185.096,,,,,,701.04,805.49,,,,322.344,0.9525600000000001,,,985.52,,327.65999999999997,15.186465353999997,,,435.52000000000004,,,,,561.4709428862826,757.4500956306983,,688200.0,,,,1727.6586308120188,2146.328416871459,,,8594.937869822486,,4009.8610074487033,4104.2439953522735,,,,,2455.243631874514,,,,,,,17.089119999999998,255.14440000000002,,13.58,,,,2.847372,3.735396,,,3.4467799999999995,,4.1402,0.211252375778,,,,,2.526016,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-21,FLORIDA,OTHER (COMBINED) COUNTIES,,,,,78.74,696.64,,,,,,,1.5876000000000001,,,,,,2.345876762,,,,,272.2,,,,,,129.54,718.41,,,,,1.85976,,,,,,4.074417534,,,435.52000000000004,,,,,102.18931237777069,2596.971756448109,,,,,,,3990.8008585190805,,,,,,1353.1568081646285,,,,,5793.271490939865,,15.2,,,,,3.90652,311.0933,,,,,,,4.545072,,,,,,0.065190680544,,0.0,,,6.821332,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-19,KENTUCKY,OTHER (COMBINED) COUNTIES,14.150500000000001,,,,2014.22,,,14000.0,,,,,,,,,,45.72,4.876954321,,,,0.0167832,391.968,,17.416,,,,208.28,,,,,,,,,,,50.8,5.55602391,,,2455.244,820.1071880996031,,,,716.145582533858,,,43880.0,,,,,,,,,,3581.8879056378287,4438.802066488564,,,,43.112627394696666,10767.208871018234,,,2.4861340000000003,,,,11.29284,,,22.42,,,,,,,,,,3.94462,0.22298175958799998,,,,5.472684,11.459620000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-18,IOWA,OTHER (COMBINED) COUNTIES,,,,,154.94,,,29700.0,,,,31.508399999999998,,,,,,,,,,,,345.694,,,,,,,,,,,79.134,,,,,,,,,,507.9252,,,,,42.46048969368111,,,113200.0,,,,2433.6801665204803,,,,,,,,,,,,10821.003534862675,,,,,,,2.14884,,,7.54,,,,4.248552,,,,,,,,,,,,20.779748,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-17,LOUISIANA,OTHER (COMBINED) COUNTIES,,,,,139.7,3722.67,,,,,,,,,562.4516,,,93.97999999999999,11.605916612,,15400.0,,,538.956,,,,,,185.42,3744.44,,,,,,,566.9875,,,111.75999999999999,12.470186998,,,620.616,,,,,260.12552592735835,14662.069708279945,,,,,,,,,33350.3082961094,,,8019.722014897407,8183.613784672111,,440890.7803447536,,,13931.43858535539,,40.3,,,,,11.85164,658.3248,,,,,,,,,803.7614799999999,,,8.60044,0.21026463819400001,,76.8,,,17.110492,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-16,PENNSYLVANIA,OTHER (COMBINED) COUNTIES,84.903,,,,,,,,,,,26.136,,,,,,109.22,6.79069589,,,,,163.32,,104.49600000000001,,,,,,,,,46.464,,,,,,246.38,7.161097484,,,185.096,5551.155644179572,,,,,,,,,,,1510.766421749038,,,,,,7701.4790777983035,4835.545652705951,,,,,4458.060347313725,,,8.444583,,,,,,,,,,,2.94756,,,,,,7.18312,0.320520846008,,,,,19.854268,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
2006,-15,MINNESOTA,OTHER (COMBINED) COUNTIES,306.957,1329.0186999999999,1.67832,,787.4,,58.419999999999995,51400.0,,,,117.612,,,,,,,20.619022066,2100.0,,17.59968,,47852.76,,411.45300000000003,1456.0239,1.7690400000000002,,629.92,,66.03999999999999,,,175.692,,,,,,,21.606759649999997,2100.0,18.41616,49507.736000000004,17561.75768925118,20334.689955837795,2493.5884161453846,,816.1138231133259,,1066.8,148600.0,,,,7114.064457265768,,,,,,,12118.713179003806,49610.6316818717,,16648.117491232893,,1156870.7981789764,51.9,,8.355326,335.24836899999997,0.6354936,,7.366,,0.46482,21.9,,,,4.8700079999999994,,,,,,,0.066548819722,70.3,,5.3393256000000004,,25.311878,"种类：PRODUCTION_CHICKPEAS,FAO总量：69808.0,国家总量：1518.389894178; 种类：PRODUCTION_CORN,FAO总量：4253324.0,国家总量：269955741.52; 种类：PRODUCTION_LENTILS,FAO总量：147145.0,国家总量：91262.30799999999; 种类：PRODUCTION_MUSTARD,FAO总量：12800.0,国家总量：1480.5504; 种类：PRODUCTION_RYE,FAO总量：182710.0,国家总量：42926.0; 种类：PRODUCTION_SAFFLOWER,FAO总量：89337.0,国家总量：12400.0632; 种类：PRODUCTION_COTTON,FAO总量：11654560.0,国家总量：4689519.24; 种类：PRODUCTION_SOYBEANS,FAO总量：87000620.0,国家总量：4318418.34937552; 种类：PRODUCTION_SUNFLOWER,FAO总量：972330.0,国家总量：1793139.3144; 种类：PRODUCTION_WHEAT,FAO总量：49216040.0,国家总量：97122576.868; "
