year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1995,-46,WYOMING,OTHER (COMBINED) COUNTIES,,244.93859999999998,,213.35999999999999,,,,,14.52,,,,,,,,,,89.82600000000001,,,281.2258,,223.51999999999998,,,71.148,,,,,,,,97.992,,2878.4973947935473,,313.5631951322924,,,,,749.2256231988223,,,,,,,,,,3816.292451829877,,,,381.92278,,7.8613,,,,,1.53912,,,,,,,,,,4.5185200000000005,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-30,MISSOURI,OTHER (COMBINED) COUNTIES,,,,2067.56,32.655,,,,268.62,,226.795,,130.81,5558.122852366,,,,0.0326592,119.768,,,,,66.03999999999999,32.655,,435.6,,258.5463,,173.98999999999998,5681.96045196,,,228.648,,,,479.40328500226036,113.11508424892031,,,,12873.45909037506,,11482.563043102951,,6847.826426156724,3280896.362518463,,,,43.18887448087197,1848.261465615183,,,,,,9.15924,139.328,,,,6.404772,,462.20820999999995,,9.4488,0.626719497048,,,,1.850688,6.679788,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-29,NEBRASKA,OTHER (COMBINED) COUNTIES,52.248000000000005,757.4952999999999,,22.86,,,,,21.78,,,,45.72,2.098942366,,,4.626720000000001,,146.988,,58.779,789.2466,,7.62,,,56.628,,,,127.0,2.098942366,,4.626720000000001,157.876,1948.9477453596794,8298.646744564376,,21.922623386172237,,,,,1159.0961111840604,,,,2109.3637862134005,1378.7064454338101,,,2566.3125204231546,,2659.4277642209627,,,3.8532900000000003,1166.2252489999998,,3.0606999999999998,,,,,3.025968,,,,6.11886,0.081735285076,,,8.252344800000001,,5.792416,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-28,ILLINOIS,OTHER (COMBINED) COUNTIES,,,,3048.0,,,211100.0,,272.976,,,,223.51999999999998,,,,,,397.41200000000003,,,,,,,,3184.236,,,,243.84,,,,462.74,,,,964.8098311762843,,,672570.0,,19128.758509160518,,,,15505.852063078313,,,,,,10071.52786859525,,,,,,3.3401,,,50.16,,6.98412,,,,8.3566,,,,,,11.1602,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-26,ARIZONA,OTHER (COMBINED) COUNTIES,19.593,,,45.72,370.09000000000003,,6300.0,,,,,,,,,,,,48.996,,28.301000000000002,,,83.82,370.09000000000003,,,,,,,,,,54.440000000000005,1068.215207188191,,,140.96943644409043,961.4782161158226,,22400.0,,,,,,,,,,,,2313.7293752178284,,,1.184288,,,11.43254,211.8221,,23.19,,,,,,,,,,,,7.651542000000001,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-25,ALABAMA,OTHER (COMBINED) COUNTIES,,,,942.3399999999999,5403.314,,,,164.076,0.063504,,,165.1,32.348405876,,,,,1241.232,,,,,1112.52,5442.5,,380.424,0.07030800000000001,,,243.84,38.27483138,,,2286.48,,,,1188.860114193888,10299.128420864194,,,,6096.63987504924,97.56937801698295,,,6591.761831916877,13391.736441310484,,,,,20578.58126664327,,,,,,9.194799999999999,428.21590000000003,,,,3.17988,1.4038920000000001,,,6.0451999999999995,0.16791538928,,,,,10.3436,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-23,WISCONSIN,OTHER (COMBINED) COUNTIES,106.673,,,132.07999999999998,,,,,42.108,,,,,1.7285407720000001,,,,0.006804,669.6120000000001,,191.57600000000002,,,134.62,,,75.504,,,,,1.7285407720000001,,,789.38,4798.248308206548,,,126.711691161152,,,,,1865.7187087500083,,,,,1277.4036420954835,,,,10.489378173812621,11968.785956273872,,,7.88074,,,8.2804,,,,,2.6136,,,,,0.13334457383999998,,,,1.27008,18.61848,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,72.9295,,,779.78,457.17,,40000.0,,24.684,1.4515200000000001,,33.019999999999996,93.97999999999999,14.322194968,,,,,10.888,,87.08,,,162.56,511.595,,71.148,1.4742000000000002,,149.85999999999999,114.3,15.309932552,,,27.220000000000002,2507.0356903396323,,,356.4436320734606,441.14882857078925,,65000.0,,994.5602880502014,2541.3419390469985,,929.6169021254933,4081.8217497639116,8746.632288236,,,,,81.66103677239393,,,2.965074,,,15.49654,202.0256,,4.1,,2.793648,3.24324,,2.66192,4.22148,0.225451103548,,,,,0.8166,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-21,FLORIDA,OTHER (COMBINED) COUNTIES,,,,180.34,1153.81,,,,,0.36288000000000004,,,,0.370401594,,,,0.117936,653.28,,,,,525.78,1197.3500000000001,,,0.81648,,,,0.370401594,,,1088.8,,,,433.6284185675633,3223.779901094229,,,,,789.6312453467457,,,,148.24800488535593,,,,258.5859749805112,10452.612706866423,,,,,,9.81964,345.2722,,,,,2.878092,,,,0.024693439600000002,,,,3.104892,5.013924,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-20,ALASKA,OTHER (COMBINED) COUNTIES,,,,,,,38200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45500.0,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-19,KENTUCKY,OTHER (COMBINED) COUNTIES,34.832,,,2603.5,,,8000.0,,,,,,76.2,5.062155118000001,,,,0.0145152,266.75600000000003,,47.894000000000005,,,111.75999999999999,,,,,,,99.06,6.049892702,,,2836.324,2218.1815781918053,,,892.6098954765923,,,25380.0,,,,,,6227.947284655309,3829.7401262050284,,,,28.27571507723403,5740.770885099294,,,2.806153,,,4.36372,,,15.98,,,,,,4.16306,0.18767014096,,,,5.37516,9.352792,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-18,IOWA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,,,,84.382,,,,,,,,,,,,,,,,144.26600000000002,,,,,,,,,,,,,,,,,,,1439.956281753213,,,,,,,,,,,,,,,,,,,,,10.77912,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-17,LOUISIANA,OTHER (COMBINED) COUNTIES,,,,170.18,348.32,,,,,,18.1436,,127.0,8.148835068,,300.0,,,217.76000000000002,,,,,198.12,435.40000000000003,,,,18.1436,,149.85999999999999,9.383507048,,,321.196,,,,361.80368669110663,1018.0357582402829,,,,,,635.3987454681475,,8619.996241737454,4299.192141675321,,9582.575887497856,,,4028.611147438101,,13.85,,,,12.608559999999999,239.47,,,,,,158.7565,,6.885940000000001,0.20112806554199997,,33.3,,,8.062564,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-16,PENNSYLVANIA,OTHER (COMBINED) COUNTIES,78.372,,,165.1,,,,,36.3,,,,,3.950950336,,,,,146.988,,78.372,,,165.1,,,49.368,,,,,4.074417534,,,146.988,4346.981883945415,,,234.39518842966064,,,,,2030.2545318838675,,,,,2087.826068802096,,,,,3721.021242262084,,,8.666637000000001,,,5.00634,,,,,3.190044,,,,,0.15877881662799997,,,,,13.751544,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-15,MINNESOTA,OTHER (COMBINED) COUNTIES,250.35500000000002,131.5411,,53.339999999999996,,45.72,26700.0,,90.024,,,116.83999999999999,,6.9141630880000005,3300.0,,5.12568,,860.152,,280.833,145.1488,,68.58,,45.72,136.488,,,139.7,,7.161097484,3500.0,5.35248,911.87,11944.390041192039,1232.5480866004284,,29.64110203558251,,825.5,75100.0,,4170.6893024734445,,,6088.9907089219805,,4877.359360728209,51669.45668822807,,2557.4775978125294,,15384.939327919017,48.2,,6.217512000000001,191.46033899999998,,4.866639999999999,,0.45974000000000004,17.0,,2.498892,,,2.81432,,0.12223252602000001,59.5,,4.392208800000001,,19.712724,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-13,WEST VIRGINIA,OTHER (COMBINED) COUNTIES,,,,213.35999999999999,,,211900.0,,26.862,,,,,,,,,0.013608,201.428,,,,,223.51999999999998,,,34.848,,,,,,,,288.53200000000004,,,,249.7785451823047,,,371000.0,,984.2767991043353,,,,,,,,,18.242396824021952,5307.967390205606,,,,,,7.38124,,,15.96,,1.5521880000000001,,,,,,,,,1.85976,8.285768,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-12,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES,420.161,,,386.08,,149.85999999999999,,,78.408,,,68.58,690.88,13.087522988000002,,,146.55816000000002,,1774.7440000000001,1192.236,531.188,,,401.32,,167.64,108.9,,,86.36,3129.2799999999997,13.58139178,,150.05088,1861.8480000000002,12707.400903469317,,,212.8477688667236,,1960.88,,,3612.4427596978508,,,3500.007636502482,24115.707132766664,8227.764271137254,,,89942.99964561511,,24775.958556744317,,,5.701563,,,4.2926,,1.3411199999999999,,,1.21242,,,2.1412199999999997,7.5184,0.10260124153799999,,,10.7938656,,27.222722,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,,93.97999999999999,65.31,,746700.0,,,,,,106.67999999999999,4.32135193,,,,0.0403704,342.97200000000004,,,,,167.64,65.31,,,,,,149.85999999999999,7.531499078000001,,,1214.012,,,,164.5536767617329,169.67262637338047,,1679700.0,,,,,,9025.643123701568,2804.358092414649,,,,65.30778062999859,7512.815383060242,,,,,,8.509,208.99200000000002,,37.0,,,,,,8.4328,0.15556866948,,,,5.3320680000000005,11.922360000000001,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-10,MICHIGAN,OTHER (COMBINED) COUNTIES,59.8675,695.3534699999999,,40.64,,,4200.0,,9.1476,,,,,2.2594497234,1100.0,,,,187.818,,66.3985,709.86835,,45.72,,,11.616,,,,,2.345876762,1200.0,,201.428,2910.341431829051,7895.963332420383,,36.44837139999296,,,10000.0,,484.79305030512035,,,,,1655.436054553141,12201.016606164769,,,,4178.32304818749,31.9,,9.056320000000001,1188.4058,,5.3086,,,4.8,,2.80236,,,,,0.13581391780000002,23.9,,,,9.14592,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-9,SOUTH CAROLINA,OTHER (COMBINED) COUNTIES,32.655,,,49.53,3472.315,,,,55.902,0.21319200000000002,,120.64999999999999,39.37,2.4693439600000002,,,,0.24948,212.316,,41.363,,,66.03999999999999,3548.51,,100.914,0.242676,,336.55,77.47,2.716278356,,,255.86800000000002,1301.478527941531,,,77.66719140969089,5681.2051064020225,,,,2341.6973399586723,551.3804385610897,,4443.568792159857,1424.8346728989554,1183.5132390014248,,,,479.77503647177736,3642.0822400487696,,,1.722007,,,5.588,433.65840000000003,,,,3.6619439999999996,3.47004,,3.05816,2.7432,0.11852851008000001,,,,2.179548,7.409284,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-8,ARKANSAS,OTHER (COMBINED) COUNTIES,,,,114.3,653.1,,,,40.656,,158.7565,,76.2,4197.267396009999,,,,,435.52000000000004,,,,,114.3,870.8000000000001,,43.56,,226.795,,114.3,4259.618331,,,1132.352,,,,248.17052879701092,1696.7262637338047,,,,3724.09206825297,,7488.628071588881,,4183.233470254941,2183890.775967806,,,,,8111.662986057798,,,,,,12.318999999999999,208.99200000000002,,,,3.839088,,839.1415,,5.334,0.448926731928,,,,,7.017316000000001,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
1995,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,161.098,,,391.15999999999997,616.091,,81600.0,,,0.06804,,,,4.444819128,,,,0.0979776,157.876,,285.187,,,48.26,625.8875,,,0.072576,,,,5.926425504,,,310.308,12131.872710208741,,,339.55946002787556,2053.0387791179037,,139000.0,,,135.78026931479673,,,,1959.3444645681207,,,,194.28152617583376,4066.7196312652177,,,9.844394000000003,,,15.83944,382.06350000000003,,29.0,,,0.9049320000000001,,,,0.147296367214,,,,6.098652,17.279256,"种类：PRODUCTION_BEANS,FAO总量：1392000.0,国家总量：2061886.3309499999; 种类：PRODUCTION_CHICKPEAS,FAO总量：21455.0,国家总量：592.542397728; 种类：PRODUCTION_CORN,FAO总量：4004100.0,国家总量：189744596.38; 种类：PRODUCTION_RYE,FAO总量：255640.0,国家总量：139697.46; 种类：PRODUCTION_COTTON,FAO总量：10110000.0,国家总量：3891518.12; 种类：PRODUCTION_SOYBEANS,FAO总量：59173500.0,国家总量：2956931.3583017504; 种类：PRODUCTION_SUNFLOWER,FAO总量：1818600.0,国家总量：3548061.0144000007; 种类：PRODUCTION_WHEAT,FAO总量：59404000.0,国家总量：118806491.60800001; "
