year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2016,-46,WYOMING,OTHER (COMBINED) COUNTIES,598.6750000000001,117.93339999999999,,,195.57999999999998,,,335800.0,,,,,,,,,,,,,,3086.748,703.171,122.46929999999999,,,322.58,,,,,,,,,,,,,,3465.106,62293.60359224037,3185.405779427562,,,271.36599169001335,,,551200.0,,,,,,,,,,,,,,106627.45678774615,,,5.155136000000001,111.58313999999999,,,4.10718,,,12.8,,,,,,,,,,,,,,1.772022,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-32,IDAHO,OTHER (COMBINED) COUNTIES,1930.999,1573.9572999999998,,,1249.6799999999998,,,63700.0,,,79.4244,,,,,,,2600.0,,,,5512.05,2055.088,1632.924,,,4632.96,,,,,268.62,,,,,,,2600.0,,5773.362,241463.96441394853,35711.38510530118,,,2101.833138848834,,,270900.0,,,10561.759692544198,,,,,,,111630.61984310856,,,,475845.12599492486,18.15,,8.459822,186.87908,,,10.035540000000001,,,11.4,,,1.457808,,,,,,,47.3,,,,18.463326,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-31,CALIFORNIA,OTHER (COMBINED) COUNTIES,82.726,344.72839999999997,,,1358.8999999999999,3657.36,,,,,17.424,,,562.4516,,,,,,,,3113.9680000000003,132.797,349.2643,,,4843.78,3831.52,,,,249.744,,,562.4516,,,,,,6456.584,5636.436517746777,9506.44537297913,,,1265.7207339308493,41188.07096566222,,,,,1634.3520368946965,,,50079.367631557216,,,,,,,,253122.38181802453,,,1.323616,229.06294999999997,,,16.349980000000002,1651.2545,,,,,1.028016,,,754.32017,,,,,,,,18.310894,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-30,MISSOURI,OTHER (COMBINED) COUNTIES,,,,,24489.917999999998,1589.21,,547550.0,,,,,,,,668.528,1613.5310770629999,,,,,4799.7026000000005,,,,,25798.78,1610.98,,,,,,,,,807.7199999999999,1633.8414311340002,,,5936.682000000001,,,,,33311.10182971997,9528.133546961391,,1318100.0,,,,,,,,66123.3363660773,1755247.6457176777,,,,,327503.76606551395,,,,,,,35.28568,226.1903,,36.85,,,,,,,,11.803380000000002,0.472385499548,,,,,15.428296,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-29,NEBRASKA,OTHER (COMBINED) COUNTIES,,2658.0373999999997,,,5019.04,,,466430.0,,,255.552,,,,,2442.21,295.34588433579995,2400.0,,,,4837.5384,,2880.2965,,,5420.36,,,,,1155.792,,,,,2606.04,300.889561526,2400.0,,5179.966,,67406.17261060543,,,6274.875382946144,,,1336400.0,,,20202.513943120677,,,,,266310.46732373966,391358.0236974487,62531.29843244048,,,,316951.9173776782,35.65,,,216.36243,,,7.5819,,,49.65,,,4.173048,,,,,11.1379,0.27594918753000003,56.0,,,,13.835926,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-28,ILLINOIS,OTHER (COMBINED) COUNTIES,,,,,16240.76,,,218420.0,,,151.2984,,,,,367.03,579.801961808,,,,,4295.5882,,,,,16416.02,,,,,316.536,,,,,401.32,583.5059777480001,,,4872.38,,,,,23615.380216589954,,,678040.0,,,15632.096541122215,,,,,35423.40293405638,694821.4846206256,,,,,313314.4960748825,,,,,,,16.84528,,,56.6,,,5.443548,,,,,11.790680000000002,0.268294221254,,,,,18.776356,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-27,OREGON,OTHER (COMBINED) COUNTIES,91.43400000000001,,,,,,,246800.0,,,21.054,,,,,,,,,,,454.574,202.461,,,,,,,,,43.56,,,,,,,,,481.79400000000004,7686.049796927424,,,,,,,860000.0,,,1922.7671022290547,,,,,,,,,,,38287.186121652994,,,6.339424,,,,,,,35.45,,,1.00188,,,,,,,,,,,12.50759,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-26,ARIZONA,OTHER (COMBINED) COUNTIES,156.744,,,,,2209.655,,1400.0,,,,,,,,,,,,,,370.192,167.62900000000002,,,,,2590.63,,,,,,,,,,,,,370.192,23375.351445893564,,,,,15980.730316106134,,6400.0,,,,,,,,,,,,,,40144.71071987947,,,2.897587,,,,,850.1185,,10.2,,,,,,,,,,,,,,2.89893,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-25,ALABAMA,OTHER (COMBINED) COUNTIES,,,,,1084.58,11538.1,,,,,,6.9854400000000005,,,,,56.424509486000005,,,,,,,,,,1219.2,11581.64,,,,,7.076160000000001,,,,,60.005058228,,,,,,,,1126.5503036544849,64465.66304874512,,,,,,25608.92635210632,,,,,42357.83832429017,,,,,,,,,,,,17.34058,1282.4707,,,,,,6.1630632,,,,,0.24816906798,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-24,NORTH DAKOTA,OTHER (COMBINED) COUNTIES,2365.5282,3247.7043999999996,92.8746,,6649.465999999999,,4423.41,1244670.0,2794.1144,,988.3764,,2725.6223099999997,,,,317.55763325600003,20600.0,,165.840696,,63553.5282,3215.429,3415.5326999999997,93.8952,,5019.04,,4475.48,2880.2965,,2577.3,,2812.258,,,,324.471796344,21200.0,172.27728000000002,65777.13,153882.03698191268,59149.00356674554,206364.97592502306,,4820.462649813651,,105968.8,1975900.0,45726.18176557287,,84224.8901460415,,75489.2207579751,,,,279845.75713023945,630758.3804143126,,342951.1588362325,,2601141.598542444,17.42,,6.452628,623.2326599999999,3.3657120000000003,,18.50644,,4.2291,32.45,250.38168,,6.632736,,458.12589999999994,,,,0.22940205388400003,33.7,,8.949528,,30.568060000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-23,WISCONSIN,OTHER (COMBINED) COUNTIES,,,,,9830.054,,,408320.0,,,390.1524,,,,,,99.638028786,,,,,1593.1866,,,,,3652.52,,,,,792.792,,,,,,100.74923356800001,,,1728.47,,,,,4452.080591536309,,,1036640.0,,,33252.33426594927,,,,,,111932.84084844336,,,,,129391.83660272752,,,,,,,18.98904,,,37.7,,,7.795788,,,,,,0.286814300954,,,,,14.641638,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,,,,,5437.378,4658.78,,375500.0,,,,3.0618000000000003,,,,4615.179999999999,40.0774524708,,,,,2906.8238,,,,,5984.24,5159.49,,,,,3.31128,,,,5082.54,43.460453695999995,,,5618.2080000000005,,,,,6917.762123901721,20533.730840128825,,834750.0,,,,11303.164683512045,,,,226362.58805957393,28784.759248099184,,,,,104079.59842092507,,,,,,,22.346919999999997,593.4502,,31.2,,,,3.3180840000000003,,,,5.49656,0.211499310174,,,,,7.128918,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-21,FLORIDA,OTHER (COMBINED) COUNTIES,,,,,,2002.8400000000001,,,,,,13.018320000000001,,,,,,,15900.0,,,,,,,,,2002.8400000000001,,,,,13.78944,,,,,,,,,,,,,,11337.272828030013,,,,,,58017.121910101334,,,,,,,622629.884824339,,,,,14.41,,,,,,213.5637,,,,,,3.6564696000000003,,,,,,,40.8,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-19,KENTUCKY,OTHER (COMBINED) COUNTIES,,,,,7015.226,,,215820.0,,,,,,,,,453.371551056,,,,12.065760000000001,1036.8098,,,,,7462.5199999999995,,,,,,,,,,,456.8286326,,,2327.31,,,,,8834.586866167034,,,616450.0,,,,,,,,,499076.9287280726,,,,21755.401180256962,75942.25939495432,,,,,,,21.55698,,,26.3,,,,,,,,,0.35496819425,,,,5.883192,10.297326,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-18,IOWA,OTHER (COMBINED) COUNTIES,,,,,6287.516,,,453800.0,,,269.0556,,,,,,,,,,,,,,,,,,,,,637.428,,,,,,,,,,,,,,1321.9120212060984,,,1396460.0,,,27264.837509607994,,,,,,,,,,,,,,,,,,4.0893999999999995,,,63.05,,,8.353356,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-17,LOUISIANA,OTHER (COMBINED) COUNTIES,,,,,566.42,1915.76,,,,,,,,2403.11982,,180.34,61.980533396000006,,76900.0,,,,,,,,629.92,1959.3,,,,,,,2512.8885999999998,,193.04,67.783491702,,,,,,,,631.6615613796455,10010.570688579692,,,,,,,,174941.94874211238,,17647.552352394112,56176.70756483874,,2138431.4534259657,,,,,47.2,,,,,13.649959999999998,563.843,,,,,,,,1161.6439899999998,,2.41046,0.296691676794,,86.8,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-16,PENNSYLVANIA,OTHER (COMBINED) COUNTIES,,,,,8298.18,,,732800.0,,,117.612,,,,,,87.0937614692,,,,,179.10760000000002,,,,,4645.66,,,,,207.636,,,,,,88.032112174,,,217.76000000000002,,,,,4061.4879352242583,,,1729200.0,,,10411.78385857033,,,,,,83814.44604593585,,,,,10684.925076962394,,,,,,,24.3459,,,44.25,,,7.482155999999999,,,,,,0.29879061916,,,,,7.6624300000000005,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-15,MINNESOTA,OTHER (COMBINED) COUNTIES,775.8828000000001,3055.83583,,,9277.096,,,619030.0,,,803.2464,,,,,,68.030426098,3790.0,,15.059520000000001,,2316.6942,946.995,3088.9478999999997,,,2288.54,,,,,1335.84,,,,,,68.64776208800001,3800.0,15.558480000000001,2422.58,58228.537255198746,80660.44697094228,,,3719.893732672781,,,1768050.0,,,71932.64006149115,,,,,,68548.14583750376,107092.78976818545,,29470.723018585588,,143367.6298858016,63.39,,5.5774740000000005,316.15223,,,14.93774,,,45.55,,,7.980192000000001,,,,,,0.11309595336799999,116.8,,1.415232,,9.537888,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-14,NEW MEXICO,OTHER (COMBINED) COUNTIES,,,,,467.35999999999996,3309.04,,90100.0,,,,,,,,,,,,,,217.76000000000002,,,,,556.26,4049.2200000000003,,,,,,,,,,,,,677.778,,,,,163.90941827380723,20624.187804182257,,246350.0,,,,,,,,,,,,,,12323.428118084548,,,,,,,2.91846,478.2869,,18.05,,,,,,,,,,,,,,1.513432,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
2016,-13,WEST VIRGINIA,OTHER (COMBINED) COUNTIES,,,,,118.36399999999999,,,13370.0,,,,,,,,,,,,,,,,,,,198.12,,,,,,,,,,,,,,,,,,,131.30190634061367,,,22950.0,,,,,,,,,,,,,,,,,,,,,9.7155,,,3.3,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：247070.0,国家总量：2979.171499688; 种类：PRODUCTION_CORN,FAO总量：3294760.0,国家总量：383947136.59999996; 种类：PRODUCTION_MUSTARD,FAO总量：43670.0,国家总量：21360.024; 种类：PRODUCTION_OATS,FAO总量：938070.0,国家总量：708394.5; 种类：PRODUCTION_PEAS,FAO总量：1259260.0,国家总量：998170.154; 种类：PRODUCTION_SAFFLOWER,FAO总量：99170.0,国家总量：9357.768; 种类：PRODUCTION_COTTON,FAO总量：10083328.24,国家总量：3640085.505; 种类：PRODUCTION_SOYBEANS,FAO总量：116931500.0,国家总量：5286413.404948123; 种类：PRODUCTION_SUNFLOWER,FAO总量：1202760.0,国家总量：960327.4464000001; "
