year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1971,-27,OREGON,OTHER (COMBINED) COUNTIES,4.354,,,,,,,,,,,,,,,,,16.3275,,,,,,,,,,,,,,92.76938722156513,,,,,,,,,,,,,,,,,0.4354,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2648,TEXAS,HOPKINS,,,12.7,283.01,,,7.26,,,,83.82,,,,,,,,,15.24,359.205,,101.64,,,,93.97999999999999,,,,,,,6.0314699485283185,150.3486781558261,,,177.02751051372258,,,,3079.836968906495,,,,,,,,,0.7111999999999999,20.0284,,,0.281688,,,,0.87884,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2649,TEXAS,HOUSTON,,,121.92,1893.99,,,2.904,2.85768,,,66.03999999999999,,,,,,,,,127.0,2830.1,,76.956,2.99376,,,193.04,,,,43.552,,,62.46879589547186,3247.5314481658434,,,74.82606114497553,4021.3417206304657,,,3505.944010138742,,,,,,,,,0.76708,64.8746,,,0.29766,0.5828760000000001,,,1.27,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2650,TEXAS,HOWARD,,,,15957.41,,,2.904,,,,373.38,,,,,5.444,,,,,16980.6,,18.876,,,,558.8,,,,119.768,,,,30610.990872526192,,,47.450672921203996,,,,8387.29682425499,,,,,75.01288066060582,,,,,72.4941,,,0.18876,,,,0.53848,,,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2651,TEXAS,HUDSPETH,22.858500000000003,,,2065.973,,,2.904,,,,68.58,,,,,27.220000000000002,,50.071000000000005,,38.1,2069.2385,,7.986,,,,111.75999999999999,,,,48.996,858.1168317994774,,,7697.852321578296,,,127.75181171093384,,,,3317.162409592809,,,,,591.4477129009305,,0.7663040000000001,,,278.8737,,,0.5082,,,,1.15824,,,,,2.23204,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2652,TEXAS,HUNT,,,25.4,11211.550000000001,,,113.256,,,,238.76,,,,,185.096,,,,30.48,12452.44,,355.74,,,,330.2,,,,272.2,,,10.339662768905688,10103.431172071516,,,5256.074538964135,,,,7470.357621603319,,,,,2134.981988032627,,,,0.6095999999999999,34.1789,,,0.5357879999999999,,,,0.7493,,,,,1.186792,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2653,TEXAS,HUTCHINSON,,,119.38,,,,,,,,642.62,,,,,1252.1200000000001,,13.062000000000001,,121.92,,,,,,,660.4,,,,2504.2400000000002,,,240.39715937705725,,,,,,,,61019.6070564609,,,,,16098.918234083863,,,,3.01498,,,,,,,,2.27076,,,,,1.3228920000000002,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2654,TEXAS,IRION,,,,,,,,,,,7.62,,,,,,,,,,,,7.26,,,,35.559999999999995,,,,,,,,,,,,,,,161.81280046794194,,,,,,,,,,,,,,,,,0.508,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2655,TEXAS,JACK,,,,87.08,,,4.356,,,,15.24,,,,,62.606,,17.416,,,337.435,,137.94,,,,127.0,,,,217.76000000000002,,,,18.041841378699136,,,54.750776447543075,,,,234.62856067851578,,,,,204.84286641934665,,,,,7.8372,,,0.1452,,,,0.36829999999999996,,,,,0.33752800000000005,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2656,TEXAS,JACKSON,,,40.64,1393.28,,,,,1480.9713499999998,,863.5999999999999,,,,,,,,,50.8,2198.77,,18.876,,1487.7751999999998,,1066.8,,,,,,,15.940313435396266,2255.2301723373917,,,,,73072.71347652528,,49892.28014428209,,,,,,,,,0.58674,61.173700000000004,,,,,221.80550999999997,,1.3817599999999999,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2659,TEXAS,JEFFERSON,,,,,,,,,2732.8797499999996,,17.779999999999998,3.580548742,,,,,,,,,,,,,2744.2194999999997,,20.32,3.70401594,,,,,,,,,,,,134797.8797131143,,345.2006409982761,1911.7269223564626,,,,,,,,,,,,,,221.80550999999997,,0.46482,0.028150521144,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2660,TEXAS,JIM HOGG,,,,,,,,,,,5.08,,,,,,,,,,,,,,,,27.939999999999998,,,,,,,,,,,,,,,107.8752003119613,,,,,,,,,,,,,,,,,0.508,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2661,TEXAS,JIM WELLS,,,10.16,1306.2,,,2.178,,,,1694.1799999999998,,,,,27.220000000000002,,10.885,,33.019999999999996,1741.6000000000001,,84.216,,,,1981.1999999999998,,,,81.66,,,7.754747076679266,1184.7475838679097,,,27.375388223771537,,,,41154.38891901324,,,,,184.64709085687585,,,,1.143,34.3966,,,0.1452,,,,0.58166,,,,,0.6968320000000001,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2662,TEXAS,JOHNSON,,,50.8,5812.59,,,78.408,0.86184,,,490.21999999999997,,,,,108.88000000000001,,,,55.879999999999995,6052.06,,348.48,0.9072,,,863.5999999999999,,,,217.76000000000002,,,18.094409845584952,5893.668183708383,,,1898.0269168481598,939.5239659139115,,,17467.69181051433,,,,,1133.8485422930034,,,,0.5334,38.315200000000004,,,0.280236,0.451332,,,0.85344,,,,,1.072468,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2663,TEXAS,JONES,8.708,,,16980.6,,,11.616,0.37422,,,1361.44,,,,,321.196,,69.664,,,18265.03,,283.14,0.38556,,,2413.0,,,,2994.2000000000003,139.1540808323477,,,19665.607102782054,,,146.00207052678152,476.23116280699855,,,50054.092944750046,,,,,1223.2869769268025,,0.32655,,,43.7577,,,0.1452,0.526176,,,0.87884,,,,,0.39196800000000004,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2664,TEXAS,KARNES,,,165.1,21.77,,,1.452,,,,243.84,,,,,16.332,,,,414.02,478.94,,203.28,,,,812.8,,,,544.4,,,114.59792902203803,1.804184137869913,,,14.600207052678153,,,,3665.0599305988853,,,,,63.47243748205107,,,,1.03886,3.0478,,,0.11616,,,,0.36067999999999995,,,,,0.397412,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2665,TEXAS,KAUFMAN,,,10.16,3918.6,,,95.832,,,,132.07999999999998,,,,,38.108000000000004,,,,15.24,4832.9400000000005,,471.9,,,,152.4,,,,381.08000000000004,,,6.0314699485283185,5051.715586035758,,,3047.7932222465647,,,,5097.10321474017,,,,,314.4770766156167,,,,0.889,48.7648,,,0.367356,,,,0.9220199999999998,,,,,0.849264,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2666,TEXAS,KENDALL,,,,,,,4.356,,,,7.62,,,,,19.054000000000002,,,,,,,107.448,,,,55.879999999999995,,,,54.440000000000005,,,,,,,82.12616467131461,,,,240.02232069411386,,,,,51.93199430349633,,,,,,,,0.2178,,,,0.7543799999999999,,,,,0.277644,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2667,TEXAS,KENEDY,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2668,TEXAS,KENT,,,,2503.55,,,1.452,,,,106.67999999999999,,,,,,,,,,3200.19,,60.984,,,,365.76,,,,326.64,,,,3788.786689526818,,,20.07528469743246,,,,4153.19521201051,,,,,,,,,,57.2551,,,0.15972,,,,0.93218,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2669,TEXAS,KERR,,,,,,,17.424,,,,12.7,,,,,27.220000000000002,,28.301000000000002,,,,,116.16,,,,111.75999999999999,,,,54.440000000000005,,,,,,,401.5056939486492,,,,307.4443208890897,,,,,135.6002073480182,,,,,,,,0.265716,,,,0.57912,,,,,0.5117360000000001,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2670,TEXAS,KIMBLE,,,,,,,2.904,,,,5.08,,,,,2.722,,13.062000000000001,,,,,52.272,,,,22.86,,,,27.220000000000002,,,,,,,62.05087997388215,,,,115.96584033535838,,,,,8.655332383916056,,,,,,,,0.24684,,,,0.5461,,,,,0.32664000000000004,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2671,TEXAS,KING,,,,1763.3700000000001,,,1.452,,,,38.1,,,,,8.166,,,,,1959.3,,29.04,,,,91.44,,,,353.86,,,,2345.4393792308874,,,27.375388223771537,,,,1022.1175229558332,,,,,121.17465337482477,,,,,50.2887,,,0.2178,,,,0.64262,,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
1971,2672,TEXAS,KINNEY,,,,,,,1.452,,,,12.7,,,,,,,,,,,,30.492,,,,40.64,,,,32.664,,,,,,,31.025439986941073,,,,685.0075219809542,,,,,,,,,,,,,0.24684,,,,1.29032,,,,,,"种类：PRODUCTION_BEANS,FAO总量：722977.0,国家总量：478219.937; 种类：PRODUCTION_CORN,FAO总量：2437502.0,国家总量：143708866.76; 种类：PRODUCTION_OATS,FAO总量：12745488.0,国家总量：10140375.96; 种类：PRODUCTION_RYE,FAO总量：1250313.0,国家总量：534263.6; 种类：PRODUCTION_COTTON,FAO总量：6127556.0,国家总量：2218125.4893; 种类：PRODUCTION_SOYBEANS,FAO总量：32008768.0,国家总量：1364390.32223474; 种类：PRODUCTION_SUGARBEETS,FAO总量：24373008.0,国家总量：9265600.0; 种类：PRODUCTION_TOBACCO,FAO总量：773322.0,国家总量：508385.71728; 种类：PRODUCTION_WHEAT,FAO总量：44052800.0,国家总量：83124517.66; "
