year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2010,-46,WYOMING,OTHER (COMBINED) COUNTIES,97.965,122.46929999999999,,,200.66,,,58300.0,,,,,,,,,,1700.0,,,,187.818,171.983,122.46929999999999,,,510.53999999999996,,,,,,,,,,,,1800.0,,220.482,7377.333926911464,2885.698831915059,,,282.0062461969318,,,108900.0,,,,,,,,,,35193.85331660194,,,,6801.41640476392,17.64,,6.4482740000000005,90.71799999999999,,,5.9563,,,3.85,,,,,,,,,,22.8,,,,2.1476580000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2356,SOUTH CAROLINA,JASPER,,,,,22.86,,,,,,,,,,,,,,,,,,,,,,27.939999999999998,,,,,,,,,,,,,,,,,,,14.908222096248608,,,,,,,,,,,,,,,,,,,,,,,,1.37922,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2357,SOUTH CAROLINA,KERSHAW,,,,,,,,6300.0,,,,,,,,,2.716278356,,,,,,,,,,,,,,,,,,,,,2.716278356,,,,,,,,,,,15200.0,,,,,,,,,1580.7431202271764,,,,,,,,,,,,,,,2.4,,,,,,,,,0.032595340272,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2358,SOUTH CAROLINA,LANCASTER,,,,,,,,11000.0,,,,,,,,,1.049471183,,,,,,,,,,,,,,,,,,,,,1.111204782,,,,,,,,,,,29300.0,,,,,,,,,327.05030073665716,,,,,,,,,,,,,,,2.65,,,,,,,,,0.017408874917999997,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2359,SOUTH CAROLINA,LAURENS,,,,,,,,24200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36200.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2360,SOUTH CAROLINA,LEE,,,,,635.0,2481.78,,2900.0,,,,0.70308,,,,,41.731912924,,,,,334.80600000000004,,,,,640.0799999999999,2481.78,,,,,0.7257600000000001,,,,,41.97884732,,,337.528,,,,,584.1340191495366,12816.704883474411,,6500.0,,,,2340.471691607476,,,,,20495.15217949718,,,,,15267.909854677513,,,,,,,1.9456399999999998,217.2646,,2.25,,,,1.4487984,,,,,0.027409717955999995,,,,,1.19768,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2361,SOUTH CAROLINA,LEXINGTON,,,,,147.32,,,10400.0,,,,,,,,,4.815220721999999,,,,,43.552,,,,,152.4,,,,,,,,,,,4.9386879200000005,,,46.274,,,,,146.33837640489432,,,23500.0,,,,,,,,,1635.2515036832858,,,,,1216.352892304253,,,,,,,2.1031199999999997,,,2.25,,,,,,,,,0.019013948492,,,,,0.732218,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2362,SOUTH CAROLINA,MARION,,,,,200.66,631.33,,3100.0,,,,1.49688,,,,,19.75475168,,,,0.40824,108.88000000000001,,,,,203.2,631.33,,,,,1.5876000000000001,,,,,20.125153274,,,125.212,,,,,246.33626694823877,3244.7354135378255,,9300.0,,,,5305.069167643612,,,,,9075.645845442237,,,,1028.3261506176939,3838.143697294162,,,,,,,2.59842,216.1761,,3.0,,,,1.54224,,,,,0.025681177184,,,,1.072764,0.9254800000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2363,SOUTH CAROLINA,MARLBORO,,,,,198.12,4092.76,,,,,,1.85976,,,,,29.01479153,,,,,217.76000000000002,,,,,200.66,4114.53,,,,,1.95048,,,,,29.261725926,,,228.648,,,,,199.6909094691787,16439.992761924983,,,,,,6042.672367422938,,,,,10819.914116037742,,,,,8127.833711917049,,,,,,,2.1336,168.9352,,,,,,1.4138712,,,,,0.020865956461999995,,,,,0.97992,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2364,SOUTH CAROLINA,MCCORMICK,,,,,,,,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2365,SOUTH CAROLINA,NEWBERRY,,,,,78.74,,,16500.0,,,,,,,,,3.70401594,,,,,70.772,,,,,106.67999999999999,,,,,,,,,,,3.950950336,,,97.992,,,,,50.30381688918242,,,33900.0,,,,,,,,,1335.4553946746835,,,,,2274.6645735434518,,,,,,,1.35128,,,2.05,,,,,,,,,0.020125153274,,,,,0.84382,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2366,SOUTH CAROLINA,OCONEE,,,,,,,,18700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2367,SOUTH CAROLINA,ORANGEBURG,,,,,957.5799999999999,6247.99,,7700.0,,,,5.71536,,,,,30.496397906,,,,,195.984,,,,,1021.0799999999999,6269.76,,,,,6.0328800000000005,,,,,30.8667995,,,212.316,,,,,1082.2942421611974,30662.74965793245,,22000.0,,,,22889.340321357155,,,,,21912.37014935603,,,,,7732.730684254415,,,,,,,2.39268,206.3796,,2.85,,,,1.7427312000000001,,,,,0.040250306548,,,,,1.037082,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2368,SOUTH CAROLINA,PICKENS,,,,,,,,10600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17900.0,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2369,SOUTH CAROLINA,RICHLAND,,,,,170.18,,,2300.0,,,,,,,,,4.691753524,,,,,,,,,,177.79999999999998,,,,,,,,,,,4.9386879200000005,,,,,,,,185.97168668121986,,,4000.0,,,,,,,,,2044.0643796041072,,,,,,,,,,,,2.3114,,,1.75,,,,,,,,,0.024323038005999997,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2370,SOUTH CAROLINA,SALUDA,,,,,,,,16500.0,,,,,,,,,,,,,,21.776,,,,,,,,,,,,,,,,,,,35.386,,,,,,,,33000.0,,,,,,,,,,,,,,654.7421601266511,,,,,,,,,,2.0,,,,,,,,,,,,,,0.7893800000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2371,SOUTH CAROLINA,SPARTANBURG,,,,,20.32,,,22000.0,,,,,,,,,1.111204782,,,,,5.444,,,,,25.4,,,,,,,,,,,1.2346719800000001,,,19.054000000000002,,,,,20.42639837318316,,,34000.0,,,,,,,,,585.9651221531774,,,,,242.70614556418965,,,,,,,2.12852,,,1.55,,,,,,,,,0.029508660321999995,,,,,1.17046,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2372,SOUTH CAROLINA,SUMTER,,,,,764.54,631.33,,4900.0,,,,0.6577200000000001,,,,,36.669757806,,,,,323.918,,,,,777.24,653.1,,,,,0.6804,,,,,37.0401594,,,326.64,,,,,914.6148525305895,3136.577566419898,,14000.0,,,,2425.5797531204753,,,,,21994.1327245402,,,,,12417.523726539936,,,,,,,2.53238,208.99200000000002,,2.85,,,,1.6048368000000002,,,,,0.033583077856,,,,,1.0071400000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2374,SOUTH CAROLINA,WILLIAMSBURG,,,,,530.86,3221.96,,2800.0,,,,1.08864,,,,,41.97884732,,,,0.6804,81.66,,,,,548.64,3243.73,,,,,1.1340000000000001,,,,,43.213519299999994,,,84.382,,,,,510.6599593295792,15845.124602776383,,6300.0,,,,3569.8103579063522,,,,,26545.58274312534,,,,1602.8370047186586,2350.863014592674,,,,,,,2.03454,206.815,,2.25,,,,1.4270256000000001,,,,,0.035311618628,,,,1.004724,0.756716,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2375,SOUTH CAROLINA,YORK,,,,,8.889999999999999,,,17900.0,,,,,,,,,,,,,,13.610000000000001,,,,,12.7,,,,,,,,,,,,,,21.776,,,,,2.8962803663468666,,,31600.0,,,,,,,,,,,,,,423.32467249567964,,,,,,,0.6883400000000001,,,1.75,,,,,,,,,,,,,,0.8166,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2376,SOUTH DAKOTA,AURORA,,,,,1846.58,,,42000.0,,,18.876,,,,,,80.87101469000001,,,,,356.582,,,,,1912.62,,,,,27.588,,,,,,81.48835068,,,370.192,,,,,2698.418686582749,,,108500.0,,,1841.8110040924307,,,,,,68408.02123741746,,,,,20742.908952288304,,,,,,,3.09118,,,5.55,,,1.173216,,,,,,0.047287936834,,,,,1.527042,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2377,SOUTH DAKOTA,BEADLE,,,,,3782.06,,,75000.0,,,17.5692,,,,,,172.85407719999998,,,,,598.84,,,,,3962.3999999999996,,,,,20.328,,,,,,174.08874918,,,617.894,,,,,5489.823216506108,,,210000.0,,,1454.1536403739287,,,,,,125451.04452423609,,,,,30592.262999021114,,,,,,,3.07086,,,5.3,,,0.99462,,,,,,0.040620708141999994,,,,,2.675726,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2378,SOUTH DAKOTA,BENNETT,,,,,297.18,,,83000.0,,,,,,,,,,,,,,,,,,,383.53999999999996,,,,,,,,,,,,,,,,,,,281.70137457942155,,,119000.0,,,,,,,,,,,,,,,,,,,,,2.0065999999999997,,,2.85,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2379,SOUTH DAKOTA,BON HOMME,,,,,2270.7599999999998,,,37000.0,,,11.616,,,,,,114.82449414,,,,,193.262,,,,,2446.02,,,,,20.328,,,,,,115.44183013,,,204.15,,,,,3719.433733624397,,,129000.0,,,912.134973455299,,,,,,112014.72800230508,,,,,11175.771353885943,,,,,,,3.4671,,,6.0,,,0.9438,,,,,,0.054572501516,,,,,1.518876,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2380,SOUTH DAKOTA,BROOKINGS,,,,,3281.68,,,33000.0,,,51.4008,,,,,,154.95133349,,,,,277.644,,,,,3492.5,,,,,56.628,,,,,,155.56866948,,,280.366,,,,,6136.4559172452355,,,108500.0,,,5893.795213095778,,,,,,146545.78892175044,,,,,15098.57998567924,,,,,,,3.95732,,,6.15,,,1.3779480000000002,,,,,,0.052843960744,,,,,1.4290500000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2381,SOUTH DAKOTA,BROWN,,,,,4005.58,,,57000.0,,,10.164,,,,,,235.82234818,,,,,582.508,,,,,4051.2999999999997,,,,,15.972,,,,,,237.05702016,,,596.118,,,,,7158.3855791394135,,,125000.0,,,841.9707447279684,,,,,,190125.24149491006,,,,,31636.46385784379,,,,,,,3.78206,,,4.45,,,0.996072,,,,,,0.045065527269999996,,,,,1.426328,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2382,SOUTH DAKOTA,BRULE,,,,,1744.98,,,64500.0,,,59.532,,,,,,84.57503062999999,,,0.63504,,617.894,,,,,1861.82,,,,,81.312,,,,,,85.19236662000002,,0.63504,623.3380000000001,,,,,2578.909012518752,,,157000.0,,,4332.641123912671,,,,,,67835.6832111283,,,1129.9285120718744,,32398.44826833602,,,,,,,3.12674,,,5.199999999999999,,,0.874104,,,,,,0.044818592873999995,,,0.734832,,1.377332,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
2010,2383,SOUTH DAKOTA,BUFFALO,,,,,,,,25500.0,,,,,,,,,14.81606376,,,,,,,,,,,,,,,,,,,,,14.81606376,,,,,,,,,,,52000.0,,,,,,,,,13191.028796378505,,,,,,,,,,,,,,,4.35,,,,,,,,,0.049757280794000006,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：87952.0,国家总量：139.90584390799998; 种类：PRODUCTION_CORN,FAO总量：3788030.0,国家总量：315595012.7; 种类：PRODUCTION_MUSTARD,FAO总量：18990.0,国家总量：5447.736; 种类：PRODUCTION_SAFFLOWER,FAO总量：100400.0,国家总量：9049.32; 种类：PRODUCTION_COTTON,FAO总量：9473800.0,国家总量：3813770.9190000007; 种类：PRODUCTION_SOYBEANS,FAO总量：90663290.0,国家总量：4107236.96723637; "
