year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2017,-46,WYOMING,OTHER (COMBINED) COUNTIES,814.1980000000001,,,,,,,176400.0,,,,,,,,,,,,,990.5350000000001,,,,,,,,,,,,,,,,,98267.77269580695,,,,,,,440100.0,,,,,,,,,,,,,,,4.835117,,,,,,,12.35,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-32,IDAHO,OTHER (COMBINED) COUNTIES,4428.018,2313.3089999999997,,,679.4499999999999,,,148200.0,,,,,,,,,,,,8653.238000000001,4628.302000000001,2354.1321,,,3025.14,,,,,,,,,,,,9260.244,470878.1919996044,38283.1605254017,,,1278.7075209238699,,,474400.0,,,,,,,,,,,,701103.9002381118,,,7.316897000000001,374.21175,,,11.08964,,,12.7,,,,,,,,,,,,18.231956,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-31,CALIFORNIA,OTHER (COMBINED) COUNTIES,585.613,267.61809999999997,,,2077.72,3417.89,,,,,,,5071.1362,,,,,,,857.4300000000001,1358.448,272.154,,,7782.5599999999995,3439.66,,,,,,5075.6721,,,,,1886.346,34135.39161392405,4643.991478975633,,,1226.1837085889972,37826.307341387175,,,,,,,473157.8228389123,,,,,,,43047.74535487474,,,4.623948,191.41497999999999,,,5.069839999999999,1075.2203,,,,,,,765.6599199999999,,,,,,,6.227936000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-30,MISSOURI,OTHER (COMBINED) COUNTIES,,,,,11798.3,,,588530.0,,,,,,529.8439999999999,1203.8051805,,,,,3057.8948,,,,,12567.92,,,,,,,,673.1,1210.225474796,,,3674.7000000000003,,,,,17329.796144228323,,,1260550.0,,,,,,60941.82860159525,1301761.1335651064,,,,,207513.44776980337,,,,,,,30.9118,,,30.15,,,,,,18.96618,0.474360974716,,,,,15.520844000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-29,NEBRASKA,OTHER (COMBINED) COUNTIES,,2160.44917,,,25140.412,,,524640.0,,220.1232,,,,2182.368,510.104728537,,,7.693056,,3581.6076000000003,,2844.0092999999997,,,26235.66,,,,646.14,,,,2697.48,515.105150056,,8.21016,4161.938,,39215.92804468313,,,40063.89217197077,,,1543150.0,,17667.415056449576,,,,212917.96278360573,662930.1045010902,,,13763.644335080657,,170467.93428045974,,,,93.89313,,,25.99944,,,49.05,,2.52648,,,,9.791699999999999,0.290024448102,,,1.174824,,6.611738000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-28,ILLINOIS,OTHER (COMBINED) COUNTIES,,,,,330.2,,,210260.0,,178.0152,,,,,77.16699875,,,,,3563.098,,,,,347.97999999999996,,,,272.976,,,,,78.648605126,,,3761.804,,,,,483.78435217860164,,,678800.0,,18620.630124743595,,,,,80567.75276893082,,,,,277899.6390683453,,,,,,,7.967979999999999,,,58.7,,5.43048,,,,,0.113466354962,,,,,18.969618,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-27,OREGON,OTHER (COMBINED) COUNTIES,,,,,,,,235800.0,,38.6232,,,,,,,,,,1303.838,,,,,,,,,145.2,,,,,,,,1412.718,,,,,,,,791500.0,,5707.665835760548,,,,,,,,,,120840.76470159687,,,,,,,,,,32.55,,3.115992,,,,,,,,,,5.89313,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-26,ARIZONA,OTHER (COMBINED) COUNTIES,,,,,,4528.16,,2000.0,,,,,,,,,,,,601.562,,,,,,4528.16,,,,,,,,,,,620.616,,,,,,39822.16777899805,,10000.0,,,,,,,,,,,,64941.24860669347,,,,,,,,776.1005,,10.7,,,,,,,,,,,,5.51205,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-25,ALABAMA,OTHER (COMBINED) COUNTIES,,,,,798.068,11755.800000000001,,,,,12.51936,,,,41.052843335,,,,,,,,,,889.0,11951.73,,,,12.700800000000001,,,,42.225781716,,,,,,,,1116.6609608952049,65800.03379234603,,,,,47564.76131753028,,,,38543.72254064666,,,,,,,,,,,,23.40102,1191.0367,,,,,6.423883200000001,,,,0.3148413549,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-24,NORTH DAKOTA,OTHER (COMBINED) COUNTIES,1927.0804,2279.28975,113.37278400000001,,11965.939999999999,,1693.926,1266640.0,4051.4658799999997,615.5028,,6268.160209999999,,,370.895462792,48800.0,,68.384736,,39561.8202,2943.304,2358.6679999999997,118.11744,,13190.22,,1767.84,4422.5025,1467.972,,6477.2652,,,377.80962588,50300.0,70.26264,44466.592000000004,133408.20483089396,31817.295466212545,164717.56626547882,,8701.429207957832,,26565.86,1442190.0,47073.04689484648,48652.7170630071,,158556.88436943074,,,210147.5551389612,1407358.189248664,,172595.56854707224,,1251665.7974670297,35.06,,5.712448,365.13995,3.374784,,16.738599999999998,,2.52222,21.15,173.72496999999998,3.3047519999999997,,457.21871999999996,,,0.11531836293200001,63.3,,5.837832000000001,,17.428966,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-23,WISCONSIN,OTHER (COMBINED) COUNTIES,,,,,12369.8,,,501300.0,,342.8172,,,,,178.101433115,,,,,376.1804,,,,,5643.88,,,,753.588,,,,,179.64477309,,,476.35,,,,,5497.90061455394,,,1328840.0,,26707.458773238006,,,,,181825.52368090342,,,,,25089.386064162136,,,,,,,22.758399999999998,,,46.1,,7.633164000000001,,,,,0.298296750368,,,,,10.545028,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,,,,,3482.3399999999997,6476.575,,503750.0,,,1.2927600000000001,,,800.1,180.817711471,,,,,8698.9676,,,,,3916.68,7271.18,,,,1.3154400000000002,,,934.7199999999999,185.694665792,,,16280.282000000001,,,,,4589.356427556015,25027.456281152314,,1136500.0,,,5513.188243622827,,,30221.306705450657,136828.15971948014,,,,,326525.9627842679,,,,,,,16.9545,492.8728,,30.7,,,3.6886752,,,4.68122,0.422998620348,,,,,7.311292000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-21,FLORIDA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,18.18936,,,,,,19100.0,,,,,,,,,,,,,19.18728,,,,,,,,,,,,,,,,,,59947.32314812699,,,,,,716547.3802193573,,,,,15.19,,,,,,,,,,,2.7615168000000003,,,,,,38.8,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-19,KENTUCKY,OTHER (COMBINED) COUNTIES,,,,,2738.374,,,276260.0,,,,,,,282.0114269518,,,,13.85748,1013.945,,,,,3007.3599999999997,,,,,,,,,284.098022598,,,2615.842,,,,,4174.418310110521,,,785320.0,,,,,,,310651.71611857135,,,,34732.50233908197,79308.50470168568,,,,,,,23.84298,,,26.85,,,,,,,0.371389331584,,,,8.065008,11.290856000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-18,IOWA,OTHER (COMBINED) COUNTIES,,,,,11976.862,,,572840.0,,290.1096,,,,,184.706928208,,,,,,,,,,4048.7599999999998,,,,614.196,,,,,185.81813299,,,,,,,,6123.405046920401,,,1708320.0,,30958.17800054916,,,,,184291.88345954416,,,,,,,,,,,,7.790179999999999,,,55.6,,8.388204,,,,,0.0555602391,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-17,LOUISIANA,OTHER (COMBINED) COUNTIES,,,,,370.84,4832.9400000000005,,,,,,,2521.9604,127.508,69.512032474,,19000.0,,,,,,,,408.94,4876.4800000000005,,,,,,2544.6398999999997,152.4,71.487507642,,,,,,,,561.0391075411048,27561.88223367407,,,,,,,191074.447962203,12118.046161199796,65988.82607741,,566662.3006862933,,,,,38.4,,,,,15.925799999999999,566.6731,,,,,,,951.63182,4.55676,0.29804981597200003,,93.5,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-16,PENNSYLVANIA,OTHER (COMBINED) COUNTIES,,,,,5300.98,,,752500.0,,93.3636,,,,,70.35160942040001,,,,,,,,,,3289.2999999999997,,,,171.336,,,,,70.99363885,,,,,,,,3693.3190317463486,,,2005000.0,,6579.508886029472,,,,,74404.59372208302,,,,,,,,,,,,24.32558,,,43.25,,6.1114679999999995,,,,,0.362623160526,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-15,MINNESOTA,OTHER (COMBINED) COUNTIES,948.9543000000001,4836.176579999999,,,10462.006,,,391140.0,,769.9956,,,,,82.8217964184,7800.0,,11.208456,,6832.492200000001,1073.261,5062.064399999999,,,4970.78,,,,1319.868,,,,,83.834227442,8000.0,11.38536,7022.76,85515.83912678005,91284.20173801848,,,7590.421034040373,,,1188540.0,,78942.48205835008,,,,,74210.0253395458,217319.33354291104,,32966.31954929454,,476027.31356097286,42.8,,6.261052000000001,425.46741999999995,,,11.28268,,,43.25,,8.489844000000002,,,,,0.100131897578,82.6,,1.782648,,9.7992,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-14,NEW MEXICO,OTHER (COMBINED) COUNTIES,,,,,,2971.605,,95700.0,,,,,,,,,,,,,,,,,,6879.32,,,,,,,,,,,,,,,,,21415.899298808818,,385600.0,,,,,,,,,,,,,,,,,,,,742.1393,,27.55,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-13,WEST VIRGINIA,OTHER (COMBINED) COUNTIES,,,,,,,,2870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-12,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES,,,,,14566.9,,,1270910.0,,324.6672,,,,2898.902,241.131437694,,,127.021608,,14808.224400000001,,,,,17221.2,,,,2398.704,,,,3797.2999999999997,244.71198643600002,,131.95224000000002,27312.548000000003,,,,,17280.33425817306,,,2158700.0,,26263.787532101156,,,,219601.00485257304,190786.6308766314,,,325514.83840450045,,456072.94916860096,,,,,,,14.152879999999998,,,30.6,,7.691244,,,,5.69722,0.076796597156,,,4.753728000000001,,17.276534,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,,,1877.06,3524.563,,27800.0,,,,,,,283.7646611634,,,,1.011528,864.7794,,,,,2136.14,3548.51,,,,,,,,290.76525129000004,,,1682.1960000000001,,,,,2910.243162375269,27815.32482892625,,56700.0,,,,,,,294606.6755586364,,,,1845.1191156263028,58515.36323667914,,,,,,,24.31542,535.7597000000001,,4.1,,,,,,,0.29570393921,,,,2.2521240000000002,10.362654000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
2017,-10,MICHIGAN,OTHER (COMBINED) COUNTIES,,930.3130899999999,,,2316.48,,,,,369.9696,,,,,114.20715815000001,1300.0,,,,979.3756000000001,,943.4671999999999,,,3268.98,,,,527.076,,,,,115.565297328,1300.0,,1385.498,,13931.9744369269,,,3283.3271029063812,,,,,26957.387114315097,,,,,102271.71882096934,30760.44011317196,,,,63718.62439912437,35.4,,,153.76701,,,16.65732,,,,,6.837467999999999,,,,,0.147172900016,52.1,,,,8.83289,"种类：PRODUCTION_CHICKPEAS,FAO总量：320100.0,国家总量：381.8606563136; 种类：PRODUCTION_CORN,FAO总量：3431310.0,国家总量：370034565.99999994; 种类：PRODUCTION_LENTILS,FAO总量：339380.0,国家总量：267831.2873; 种类：PRODUCTION_OATS,FAO总量：719720.0,国家总量：539391.864; 种类：PRODUCTION_PEAS,FAO总量：643880.0,国家总量：432679.501; 种类：PRODUCTION_COTTON,FAO总量：12000000.0,国家总量：4123063.8400000003; 种类：PRODUCTION_SOYBEANS,FAO总量：120064970.0,国家总量：5409460.93794212; 种类：PRODUCTION_SUNFLOWER,FAO总量：969670.0,国家总量：662145.3216; "
