year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2009,-46,WYOMING,OTHER (COMBINED) COUNTIES,411.45300000000003,68.0385,,129.54,,,17500.0,,,,,,,,,,,,,,,95.27000000000001,685.755,68.0385,,304.8,,,,,,,,,,,,,,146.988,36969.56811156612,1503.1087553574653,,207.30706708728775,,,44900.0,,,,,,,,,,,,,,,2033.9765872196779,,,9.12163,83.00697,,3.175,,,2.55,,,,,,,,,,,,,,,0.57162,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2484,TENNESSEE,HUMPHREYS,,,,88.89999999999999,,,,,,,,,,,,,9.383507048,,,,,,,,,104.14,,,,,,,,,,,9.753908642,,,,,,,186.57636037855897,,,,,,,,,,,,,9291.290830682497,,,,,,,,,,,4.191,,,,,,,,,,,,,0.05494290311,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2485,TENNESSEE,JACKSON,,,,,,,,,,,,,,,,,,,,,0.09525600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.79274816473213,,,,,,,,,,,,,,,,,,,,,,,,0.77112,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2486,TENNESSEE,JEFFERSON,,,,35.559999999999995,,,30000.0,,,,,,,,,,1.85200797,,,,0.208656,,,,,63.5,,,,,,,,,,,2.222409564,,,,,,,81.95107495794345,,,73000.0,,,,,,,,,,2076.876773917264,,,,441.8072360640006,,,,,,,4.5973999999999995,,,2.45,,,,,,,,,,0.06235093499,,,,0.927612,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2487,TENNESSEE,JOHNSON,,,,10.16,,,,,,,,,,,,,,,,,,,,,,17.779999999999998,,,,,,,,,,,,,,,,,,17.491533785489903,,,,,,,,,,,,,,,,,,,,,,,,3.429,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2489,TENNESSEE,LAKE,,,,213.35999999999999,,,,,,,,,,,,,75.31499078,,,,,253.14600000000002,,,,254.0,,,,,,,,,,,76.54966276,,,258.59000000000003,,,,448.62544986858364,,,,,,,,,,,,,78156.15228162336,,,,,12315.310295220515,,,,,,4.191,,,,,,,,,,,,,0.05802958306000001,,,,,1.29295,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2490,TENNESSEE,LAUDERDALE,,,,347.97999999999996,2568.86,,,,,,,,,,,,134.57924581999998,,,,,285.81,,,,457.2,3483.2000000000003,,,,,,,,,,135.8139178,,,299.42,,,,706.1396972660739,9620.187927578723,,,,,,,,,,,,131171.1646684588,,,,,13652.719558049892,,,,,,4.0386,160.2272,,,,,,,,,,,,0.05432556712,,,,,1.26573,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2491,TENNESSEE,LAWRENCE,,,,370.84,,,38000.0,,,,,,,,,,21.977161243999998,,,,,215.038,,,,406.4,,,,,,,,,,,22.964898828,,,228.648,,,,751.488118191418,,,88000.0,,,,,,,,,,22736.335209199522,,,,,13346.229935318159,,,,,,4.0386,,,2.3,,,,,,,,,,0.05741224707,,,,,1.64681,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2493,TENNESSEE,LINCOLN,,,,287.02,,,48000.0,,,,,,,,,,24.940373996,,,,,136.1,,,,302.26,,,,,,,,,,,25.557709986,,,171.48600000000002,,,,455.1037957150614,,,130000.0,,,,,,,,,,24321.32011561007,,,,,7467.201717464023,,,,,,3.1496,,,2.7,,,,,,,,,,0.05432556712,,,,,1.45627,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2494,TENNESSEE,LOUDON,,,,33.019999999999996,,,,,,,,,,,,,3.580548742,,,,,21.776,,,,55.879999999999995,,,,,,,,,,,4.197884732,,,73.494,,,,44.70058634069642,,,,,,,,,,,,,3798.4983101907856,,,,,919.4688681951968,,,,,,2.6923999999999997,,,,,,,,,,,,,0.059264255040000005,,,,,1.1296300000000001,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2495,TENNESSEE,MACON,,,,40.64,,,30000.0,,,,,,,,,,2.222409564,,,,2.635416,5.444,,,,48.26,,,,,,,,,,,2.4693439600000002,,,32.664,,,,69.64221784963573,,,61000.0,,,,,,,,,,1994.8947959994769,,,,4718.8772873218795,259.1230446731918,,,,,,3.4036,,,2.05,,,,,,,,,,0.05000421519,,,,0.784728,1.26573,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2496,TENNESSEE,MADISON,,,,474.97999999999996,5007.1,,,,,,,,,,,,48.15220722,,,,,269.478,,,,495.29999999999995,5115.95,,,,,,,,,,49.3868792,,,272.2,,,,894.0117268139284,22907.740313737188,,,,,,,,,,,,45363.361114508654,,,,,15268.755750635391,,,,,,3.7592,195.7123,,,,,,,,,,,,0.05247355915,,,,,1.51071,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2497,TENNESSEE,MARION,,,,40.64,,,,,,,,,,,,,5.679491108,,,,,24.498,,,,45.72,,,,,,,,,,,5.926425504,,,32.664,,,,52.15068406414582,,,,,,,,,,,,,4509.0087854782705,,,,,1309.546569853765,,,,,,2.5654,,,,,,,,,,,,,0.04444819128,,,,,1.41544,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2498,TENNESSEE,MARSHALL,,,,76.2,,,34000.0,,,,,,,,,,3.950950336,,,,,,,,,121.92,,,,,,,,,,,4.197884732,,,,,,,108.83621022082606,,,70000.0,,,,,,,,,,2842.041901149939,,,,,,,,,,,2.8447999999999998,,,2.05,,,,,,,,,,0.040126839350000006,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2499,TENNESSEE,MAURY,,,,152.4,,,57000.0,,,,,,,,,,11.976318206,,,,,78.938,,,,180.34,,,,,,,,,,,12.3467198,,,125.212,,,,249.41631508939307,,,127000.0,,,,,,,,,,10930.93038903823,,,,,3413.1798895124734,,,,,,3.2512,,,2.25,,,,,,,,,,0.05062155118,,,,,1.14324,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2500,TENNESSEE,MCMINN,,,,25.4,,,,,,,,,,,,,,,,,0.099792,,,,,106.67999999999999,,,,,,,,,,,,,,,,,,45.02450363302031,,,,,,,,,,,,,,,,,216.20354105259605,,,,,,,3.5305999999999997,,,,,,,,,,,,,,,,,0.9480240000000001,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2501,TENNESSEE,MCNAIRY,,,,177.79999999999998,805.49,,,,,,,,,,,,24.6934396,,,,,,,,,190.5,827.26,,,,,,,,,,25.92811158,,,,,,,283.42763078340124,2444.9096390531568,,,,,,,,,,,,17489.48862246117,,,,,,,,,,,3.175,129.9669,,,,,,,,,,,,0.039509503359999996,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2502,TENNESSEE,MEIGS,,,,12.7,,,,,,,,,,,,,,,,,,,,,,33.019999999999996,,,,,,,,,,,,,,,,,,20.73070670872877,,,,,,,,,,,,,,,,,,,,,,,,3.2512,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2503,TENNESSEE,MONROE,,,,20.32,,,32000.0,,,,,,,,,,5.55602391,,,,,43.552,,,,81.28,,,,,,,,,,,6.1733599,,,114.324,,,,38.546157786542565,,,69000.0,,,,,,,,,,5875.375084108048,,,,,1811.075043414782,,,,,,3.7845999999999997,,,2.15,,,,,,,,,,0.059264255040000005,,,,,1.1024100000000001,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2504,TENNESSEE,MONTGOMERY,,,,398.78,,,29000.0,,,,,,,,,,23.45876762,,,,0.9797760000000001,,,,,406.4,,,,,,,,,,,24.446505203999997,,,,,,,856.7612381966813,,,53000.0,,,,,,,,,,23091.590446843267,,,,2982.198843432004,,,,,,,4.2672,,,1.85,,,,,,,,,,0.05494290311,,,,2.444904,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2507,TENNESSEE,OBION,,,,1404.62,,,,,,,,,,,,,153.09932552,,,,,364.748,,,,1498.6,,,,,,,,,,,154.3339975,,,408.3,,,,2908.7772850685064,,,,,,,,,,,,,175250.14146225544,,,,,14962.266127903658,,,,,,4.1148,,,,,,,,,,,,,0.06358560697,,,,,1.0888,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2508,TENNESSEE,OVERTON,,,,10.16,,,24000.0,,,,,,,,,,,,,,,,,,,22.86,,,,,,,,,,,,,,,,,,16.84369920084213,,,55000.0,,,,,,,,,,,,,,,,,,,,,3.302,,,2.3,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2509,TENNESSEE,PERRY,,,,30.48,,,,,,,,,,,,,1.85200797,,,,,,,,,33.019999999999996,,,,,,,,,,,1.975475168,,,,,,,39.51790966351423,,,,,,,,,,,,,1803.6035141913082,,,,,,,,,,,2.5907999999999998,,,,,,,,,,,,,0.05432556712,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2511,TENNESSEE,POLK,,,,20.32,,,,,,,,,,,,,,,,,,,,,,66.03999999999999,,,,,,,,,,,,,,,,,,36.278736740275356,,,,,,,,,,,,,,,,,,,,,,,,3.556,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2515,TENNESSEE,ROBERTSON,,,,762.0,,,41000.0,,,,,,,,,,50.621551180000004,,,,1.9278000000000002,881.928,,,,812.8,,,,,,,,,,,51.85622316,,,925.48,,,,1622.8256345426744,,,78000.0,,,,,,,,,,56430.92813340987,,,,5889.19645519354,50152.84735610165,,,,,,4.2418,,,1.9,,,,,,,,,,0.06235093499,,,,3.656016,1.51071,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2516,TENNESSEE,RUTHERFORD,,,,109.22,,,44000.0,,,,,,,,,,12.717121394000001,,,,,89.82600000000001,,,,116.83999999999999,,,,,,,,,,,12.96405579,,,138.822,,,,196.94171373292338,,,94000.0,,,,,,,,,,11340.840278627164,,,,,4764.520498829656,,,,,,3.5814,,,2.15,,,,,,,,,,0.05000421519,,,,,1.41544,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2518,TENNESSEE,SEQUATCHIE,,,,25.4,,,,,,,,,,,,,,,,,,,,,,27.939999999999998,,,,,,,,,,,,,,,,,,37.89832320189479,,,,,,,,,,,,,,,,,,,,,,,,2.9718,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2520,TENNESSEE,SHELBY,,,,116.83999999999999,2503.55,,,,,,,,,,,,56.794911080000006,,,,,160.598,,,,139.7,2612.4,,,,,,,,,,58.02958306,,,163.32,,,,233.2204504731987,9832.788765757261,,,,,,,,,,,,55337.83509450605,,,,,9724.079848488598,,,,,,3.9878,168.0644,,,,,,,,,,,,0.05432556712,,,,,1.60598,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2521,TENNESSEE,SMITH,,,,38.1,,,24000.0,,,,,,,,,,,,,,0.39463200000000004,,,,,40.64,,,,,,,,,,,,,,,,,,78.06406745005678,,,55000.0,,,,,,,,,,,,,,806.063201967831,,,,,,,4.0893999999999995,,,2.3,,,,,,,,,,,,,,0.893592,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
2009,2522,TENNESSEE,STEWART,,,,53.339999999999996,,,,,,,,,,,,,3.2101471480000003,,,,,,,,,58.419999999999995,,,,,,,,,,,3.333614346,,,,,,,98.79477415878557,,,,,,,,,,,,,3006.0058569855137,,,,,,,,,,,3.683,,,,,,,,,,,,,0.05247355915,,,,,,"种类：PRODUCTION_CORN,FAO总量：4242000.0,国家总量：332636764.24; 种类：PRODUCTION_LENTILS,FAO总量：265079.0,国家总量：185740.5691; 种类：PRODUCTION_MUSTARD,FAO总量：22390.0,国家总量：6131.7648; 种类：PRODUCTION_SAFFLOWER,FAO总量：109760.0,国家总量：7168.6944; 种类：PRODUCTION_COTTON,FAO总量：6417250.0,国家总量：2628466.26; 种类：PRODUCTION_SOYBEANS,FAO总量：91469550.0,国家总量：4132672.568163548; "
