year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_HAY & HAYLAGE,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_HAY & HAYLAGE,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_HAY & HAYLAGE,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2012,-46,WYOMING,OTHER (COMBINED) COUNTIES,74.018,104.3257,,,147.32,,,178700.0,,,,,,,,,,,,,,,163.32,130.62,104.3257,,,373.38,,,,,,,,,,,,,,435.52000000000004,5454.902701457864,3295.2554002103193,,,318.8432165034593,,,318000.0,,,,,,,,,,,,,,,2989.925678448322,,,1.484714,130.18033,,,3.7973,,,11.5,,,,,,,,,,,,,,,1.480768,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-31,CALIFORNIA,OTHER (COMBINED) COUNTIES,1271.3680000000002,734.8158,,,533.4,3722.67,,,,,,,,,2240.7346,,,,,,,,2055.11,2005.017,734.8158,,,1587.5,3831.52,,,,,,,2267.95,,,,,,3152.076,83304.8287554535,20570.382195252296,,,1087.082523626558,35864.32232451162,,,,,,,,,174686.66389777392,,,,,,,,191905.57129699137,,,7.329959000000001,384.19073,,,20.78736,1107.2222,,,,,,,,,669.9524299999999,,,,,,,,12.412320000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-30,MISSOURI,OTHER (COMBINED) COUNTIES,,,,,4484.37,13453.86,,384790.0,,,,,,,,,613.156,174.953019566,,,,,3088.109,,,,,5461.0,14542.36,,,,,,,,,756.92,185.94160018800002,,,3650.202,,,,,3156.8052715867298,73867.06250482886,,628940.0,,,,,,,,,37963.334230059874,96360.74740136099,,,,,187809.31638268457,,,,,,,7.99592,204.4203,,23.4,,,,,,,,,10.1981,0.14569129364,,,,,12.730794,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-29,NEBRASKA,OTHER (COMBINED) COUNTIES,,686.28167,,,2103.12,,,411600.0,,,,75.504,,,,,381.0,37.410560994,710.0,,11.88432,,764.8820000000001,,784.7107,,,2222.5,,,,,297.66,,,,,1219.2,39.879904954000004,800.0,12.51936,862.874,,14978.433637319635,,,4871.387426493395,,,711190.0,,,,5126.203746899573,,,,,23487.88191266819,43088.07252110134,17920.382486905033,,9286.407607276535,,35720.2506100771,18.28,,,182.34318,,,4.064,,,26.45,,,,3.242316,,,,,8.0391,0.120750919644,27.7,,1.006992,,6.358592,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-28,ILLINOIS,OTHER (COMBINED) COUNTIES,,,,,10792.46,,,258670.0,,,,117.612,,,,,396.24,92.22999690600001,,,,,3385.6236000000004,,,,,12738.1,,,,,241.032,,,,,429.26,95.06974246,,,3478.7160000000003,,,,,14007.036251653699,,,683260.0,,,,10900.483233943745,,,,,25694.901548503694,68388.56782435872,,,,,239727.36170238213,,,,,,,10.48512,,,44.7,,,,6.11292,,,,,4.67868,0.132974172246,,,,,16.615088,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-27,OREGON,OTHER (COMBINED) COUNTIES,352.67400000000004,,,,,,,146600.0,,,,151.008,,,,,,,,,,,1631.8390000000002,383.15200000000004,,,,,,,,,319.44,,,,,,,,,1712.1380000000001,26004.837878501716,,,,,,,343600.0,,,,19574.14808169297,,,,,,,,,,,147085.05353657066,,,4.3735930000000005,,,,,,,22.55,,,,3.13632,,,,,,,,,,,11.927804,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-26,ARIZONA,OTHER (COMBINED) COUNTIES,,,,,,2634.17,,18800.0,,,,,,,,,,,,,,,,,,,,,2721.25,,,,,,,,,,,,,,,,,,,19673.444273411824,,111000.0,,,,,,,,,,,,,,,,,,,,,,,824.6476,,12.45,,,,,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-25,ALABAMA,OTHER (COMBINED) COUNTIES,,,,,643.89,9446.003,,115900.0,,,,,5.67,,,,,70.00590126600001,,,,,,,,,,792.48,9557.03,,,,,5.71536,,,,,73.833384404,,,,,,,,1077.4105783047112,46354.78934856382,,325600.0,,,,,23219.553611739047,,,,,63419.07133560544,,,,,,,,,,,,16.09344,1138.571,,13.75,,,,,5.1084432,,,,,0.310026134178,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-24,NORTH DAKOTA,OTHER (COMBINED) COUNTIES,8679.045900000001,7400.320849999999,96.18588,,1948.6879999999999,,4264.66,844200.0,,621.4182999999999,,1009.866,,5314.26044,,,,348.4738196352,28900.0,,116.625096,,47732.992,8988.833,7774.5326,96.75288,,883.92,,4340.86,630.4901,,1861.464,,5438.544099999999,,,,351.140711112,29000.0,120.11328,48380.828,547763.9300217819,141910.6730911786,139064.04966984468,,818.9894384696701,,71828.66,1237200.0,,19736.261398176288,,82573.1386352842,,128543.03448196541,,,,210536.36195186057,729550.596675017,,210823.97151525118,,2072012.821681426,18.97,,8.68623,596.01726,3.2205600000000003,,6.855459999999999,,2.4257,24.75,,62.59542,,7.004448,,538.86492,,,,0.129887492296,27.8,,10.410120000000001,,24.255742,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-23,WISCONSIN,OTHER (COMBINED) COUNTIES,,,,,4693.92,,,242400.0,,,,674.454,,,,,,9.383507048,,,,,820.683,,,,,340.36,,,,,1084.644,,,,,,9.877375840000001,,,993.5300000000001,,,,,1236.0231264914955,,,377400.0,,,,51814.03221278168,,,,,,7182.70991674829,,,,,59980.065033312436,,,,,,,11.33856,,,19.35,,,,6.767772,,,,,,0.1296405579,,,,,11.424234000000004,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,,,,,872.9979999999999,15282.54,,288600.0,,,,,1.056888,,,,533.4,104.40386262880001,,,,,127.93400000000001,,,,,1198.8799999999999,43931.86,,,,,1.3154400000000002,,,,889.0,171.37247082399998,,,639.6700000000001,,,,,1020.3350682685674,45322.23901247482,,478700.0,,,,,4022.246394961321,,,,13307.030157243475,33877.72070916158,,,,,5602.564720052595,,,,,,,15.51178,110.3739,,28.7,,,,,1.6021152,,,,3.7261799999999994,0.13408537702800002,,,,,3.309952,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-21,FLORIDA,OTHER (COMBINED) COUNTIES,,,,,,1153.81,,,,,,,8.52768,,,,,,,9700.0,,,,,,,,,1153.81,,,,,9.16272,,,,,,,,,,,,,,5987.569996255772,,,,,,,35628.40366861243,,,,,,,346037.31934426224,,,,,15.31,,,,,,193.3176,,,,,,,3.329424,,,,,,,37.2,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-19,KENTUCKY,OTHER (COMBINED) COUNTIES,,,,,664.718,,,142150.0,,,,,,,,,,69.5861127928,,,,7.343784,1245.5872,,,,,899.16,,,,,,,,,,,71.24057324600001,,,2406.248,,,,,677.2568252742452,,,332180.0,,,,,,,,,,66519.20753067613,,,,15804.89493844049,75820.43029750165,,,,,,,7.54888,,,19.65,,,,,,,,,,0.263355533334,,,,9.505188,8.72401,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-18,IOWA,OTHER (COMBINED) COUNTIES,,,,,8271.256,,,553890.0,,,,386.8128,,,,,,,,,,,,,,,,,,,,,900.24,,,,,,,,,,,,,,1783.094832224536,,,1252570.0,,,,31307.33328407832,,,,,,,,,,,,,,,,,,2.4663399999999998,,,41.9,,,,6.477372,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-17,LOUISIANA,OTHER (COMBINED) COUNTIES,,,,,960.12,9992.43,,,,,,,,,857.2850999999999,,401.32,94.822808064,,56200.0,,,,,,,,998.2199999999999,10340.75,,,,,,,870.8928,,406.4,95.810545648,,,,,,,,1847.5989846751784,58623.198075585846,,,,,,,,,64718.694017573485,,37311.6143140661,79577.43965515961,,1694720.1678688524,,,,,45.61,,,,,13.14196,642.8681,,,,,,,,,940.29207,,10.62482,0.18952214893,,94.7,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-16,PENNSYLVANIA,OTHER (COMBINED) COUNTIES,152.8254,,,,2710.18,,,349000.0,36400.0,,,53.724,,,,,,9.4699340866,,,,,404.76140000000004,180.691,,,,1503.6799999999998,,,,,172.788,,,,,,10.49471183,,,498.12600000000003,10806.350351681183,,,,1892.9431237696149,,,786100.0,95700.0,,,4058.0091403240285,,,,,,8511.729570797082,,,,,23374.751034548546,,,6.702983,,,,19.362419999999997,,,36.5,7.65,,,4.389396,,,,,,0.286567366558,,,,,8.61513,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-15,MINNESOTA,OTHER (COMBINED) COUNTIES,947.6481,3370.62729,,,7493.254,,,391380.0,,,,535.2072,,,,,,107.9350244916,8800.0,,10.11528,,6095.919,1105.9160000000002,3474.4993999999997,,,1988.82,,,,,694.056,,,,,,108.898068636,8900.0,10.4328,6276.932000000001,56018.55899234207,70708.19239057355,,,4866.238862443742,,,744510.0,,,,44655.05601350995,,,,,,80750.90670082899,191848.15565930313,,20391.22317062702,,348865.32244900666,71.96000000000001,,6.633319,263.53578999999996,,,9.2202,,,33.8,,,,6.574656,,,,,,0.08679744019399999,98.4,,1.5377040000000002,,7.6624300000000005,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-14,NEW MEXICO,OTHER (COMBINED) COUNTIES,,,,,314.96,,,146100.0,,,,,,,,,43.18,,,,,,,,,,,1389.3799999999999,,,,,,,,,,58.419999999999995,,,,,,,,,489.1135847169561,,,519100.0,,,,,,,,,4491.934082347554,,,,,,,,,,,,,8.082279999999999,,,29.85,,,,,,,,,2.58572,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-13,WEST VIRGINIA,OTHER (COMBINED) COUNTIES,,,,,81.788,,,16200.0,,,,,,,,,,11.667650211000002,,,,,13.610000000000001,,,,,170.18,,,,,,,,,,,12.470186998,,,29.942,,,,,117.46081124706446,,,27750.0,,,,,,,,,,12487.872560425596,,,,,595.7157423853391,,,,,,,7.901940000000001,,,3.4,,,,,,,,,,0.18655893617799998,,,,,1.14324,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
2012,-12,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES,,,,,6156.96,,,1019560.0,,,,143.3124,,,,,1631.95,244.094650446,,,80.58204,,12647.773000000001,,,,,8610.6,,,,,512.556,,,,,2504.44,247.18133039600002,,86.22936,13955.694000000001,,,,,6511.830259085068,,,1310500.0,,,,12153.304068816298,,,,,65950.93970614327,129455.24708236649,,,112682.13785100494,,540229.0760945905,,,,,,,8.92048,,,21.65,,,,6.812784,,,,,3.81254,0.10902153583400001,,,5.574744,,15.697774000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：151137.0,国家总量：353.879487532; 种类：PRODUCTION_CORN,FAO总量：3950630.0,国家总量：272861328.8; 种类：PRODUCTION_LENTILS,FAO总量：240490.0,国家总量：104461.777; 种类：PRODUCTION_MUSTARD,FAO总量：14160.0,国家总量：2027.592; 种类：PRODUCTION_OATS,FAO总量：892470.0,国家总量：687848.7; 种类：PRODUCTION_PEAS,FAO总量：499042.0,国家总量：394369.2896; 种类：PRODUCTION_SAFFLOWER,FAO总量：78900.0,国家总量：6758.640000000001; 种类：PRODUCTION_COTTON,FAO总量：10280230.0,国家总量：3662998.43; 种类：PRODUCTION_SOYBEANS,FAO总量：82790870.0,国家总量：3745687.97133297; "
