year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1981,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,14.150500000000001,,12.7,,,,28.314,,,,,,,,,,,,,,,,15.239,,,12.7,,,47.19,,,,,,,,849.1595940450503,,,3.585667541296212,,,,1568.7467429061428,,,,,,,,,,,,,2.5187890000000004,,,1.143,,,,4.0104239999999995,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2408,SOUTH DAKOTA,HUTCHINSON,145.859,,3533.14,,,,1078.836,,,,375.91999999999996,51.979690358000006,,,0.4536,,634.226,,3022.6,1138.368,393.7,348.416,191.57600000000002,,,3632.2,,,1539.12,,,406.4,54.32556712,,0.4536,664.168,3647.0315898088693,,,2205.6977761173557,,,,36217.65165100431,,,,19153.37853674604,25744.82194469977,,,204.11105738053797,,7468.168062747225,,,0.9578800000000001,,,2.8981399999999997,,,,0.9394440000000001,,,,2.54254,0.027533185154000002,,,0.898128,,3.617538,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2409,SOUTH DAKOTA,HYDE,161.098,,314.96,,,,203.28,,,20.32,121.92,,,,0.4536,,2221.152,,109.22,204.732,121.92,1388.22,174.16,,,337.82,,,326.7,,38.1,200.66,,,0.4536,2232.04,3701.4648971194497,,,88.07082465717076,,,,8203.26874915373,,,620.2898665192322,4371.417528835178,,,,245.8404291116702,,26535.947015956797,,,0.964411,,,2.62128,,,,1.15434,,,0.82804,1.8288,,,,1.0777536,,4.121108,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2410,SOUTH DAKOTA,JACKSON,67.48700000000001,,12.7,,,,76.956,,,,111.75999999999999,,,,,,3696.476,,5.08,76.956,111.75999999999999,3587.596,80.549,,,12.7,,,101.64,,,121.92,,,,3979.5640000000003,2066.288345509622,,,3.4832198972591772,,,,2230.584704599941,,,,3335.4168428106564,,,,,,54650.442674914106,,,1.2234740000000002,,,2.3190199999999996,,,,0.833448,,,,1.524,,,,,,5.5202160000000005,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2411,SOUTH DAKOTA,JERAULD,134.97400000000002,,579.12,,,,58.08,,,22.86,91.44,,,,,,1186.7920000000001,,340.36,68.244,114.3,688.666,174.16,,,612.14,,,315.084,,38.1,271.78,,,,1273.896,2699.8920426047753,,,208.89074619151359,,,,1702.2883271946919,,,634.8849222020377,2728.977416845082,,,,,,9593.765459615148,,,0.772835,,,2.25806,,,,0.7797240000000001,,,0.7848599999999999,1.3716,,,,,,2.947926,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2412,SOUTH DAKOTA,JONES,21.77,,20.32,,,,133.584,,,,335.28,,,,,,3908.7920000000004,,10.16,135.036,340.36,3647.48,21.77,,,20.32,,,169.884,,,381.0,,,,3974.1200000000003,435.4664584846411,,,15.196400532160135,,,,3962.222830539369,,,,18622.74403902616,,,,,,57235.99648672528,,,0.8708,,,5.412739999999999,,,,0.8465159999999999,,,,2.81432,,,,,,4.581126,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2413,SOUTH DAKOTA,KINGSBURY,561.666,,2339.3399999999997,,241.29999999999998,,609.84,,,101.6,35.559999999999995,8.395769464,,,6.3504000000000005,,4638.2880000000005,,1717.04,631.62,35.559999999999995,2365.418,592.144,,,2379.98,,266.7,685.344,,104.14,68.58,8.395769464,,6.3504000000000005,4665.508,26106.214186154237,,,1472.5141369589778,,3708.4,,33502.79526711623,,,5086.376905457704,1238.1471613463798,4363.017864722767,,,2605.3642524306892,,65104.24498140539,,,1.972362,,,3.31216,,0.74422,,1.5521880000000001,,,1.7500600000000002,1.778,0.028891324331999996,,,0.8182944000000001,,5.528382,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2414,SOUTH DAKOTA,LAKE,435.40000000000003,,2933.7,,116.83999999999999,,776.82,,,,2.54,22.22409564,,,1.4515200000000001,,1143.24,,2435.86,778.272,2.54,585.23,435.40000000000003,,,2946.4,,119.38,811.668,,,12.7,22.22409564,,1.4515200000000001,1170.46,20162.097027838885,,,2466.2562841182134,,1590.04,,41529.96522380153,,,,103.6000686024522,15302.09911071844,,,856.3592807432349,,17717.847699885,,,2.015902,,,3.9420800000000003,,0.68326,,1.534764,,,,2.0827999999999998,0.03827483138,,,1.1775456,,3.337172,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2415,SOUTH DAKOTA,LAWRENCE,,,22.86,,,,30.492,,,,,,,,,,97.992,,10.16,31.218,,70.772,,,,22.86,,,56.628,,,,,,,97.992,,,,7.888468590851666,,,,971.4783384507639,,,,,,,,,,1088.6542365520736,,,,,,2.7432,,,,0.904596,,,,,,,,,,3.582152,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2416,SOUTH DAKOTA,LINCOLN,21.77,,3507.74,,,,352.836,,,,15.24,123.71413239599998,,,,,103.436,,3495.04,364.452,15.24,54.440000000000005,28.301000000000002,,,3556.0,,,477.70799999999997,,,17.779999999999998,124.948804376,,,108.88000000000001,664.0863491890776,,,4497.4515732258205,,,,16289.138303328518,,,,795.9517465798157,91277.84388893608,,,,,1034.22152472447,,,1.17558,,,5.212079999999999,,,,1.3053480000000002,,,,2.667,0.040991109736,,,,,2.12316,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2417,SOUTH DAKOTA,LYMAN,39.186,,243.84,,,,101.64,,,17.779999999999998,1498.6,,,,,,6962.876,,187.95999999999998,107.448,1567.1799999999998,7583.492,39.186,,,251.45999999999998,,,159.72,,22.86,1701.8,,,,7676.04,1230.1927452191112,,,282.7554975422156,,,,4108.97182426305,,,638.533686122739,61902.30440543594,,,,,,81159.1733349571,,,1.367156,,,5.75056,,,,1.129656,,,1.1277599999999999,2.06248,,,,,,2.4334680000000004,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2418,SOUTH DAKOTA,MARSHALL,433.223,,1198.8799999999999,,139.7,,410.916,,,157.48,,1.7285407720000001,,,22.49856,,6331.372,,891.54,435.6,,3171.13,457.17,,,1224.28,,160.01999999999998,522.72,,170.18,,1.7285407720000001,,22.77072,6342.26,17483.97830815834,,,731.9884166446125,,1610.36,,20618.233618177084,,,6385.336861227391,,575.8854504033822,,,13607.4038253692,,76722.90732100741,,,1.711122,,,3.1496,,0.54864,,1.399728,,,1.37922,,0.018520079699999997,,,1.206576,,2.634896,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2419,SOUTH DAKOTA,MCCOOK,324.373,,2603.5,,,,936.54,,,,149.85999999999999,26.421980372,,,0.99792,,353.86,,2280.92,951.06,157.48,215.038,359.20500000000004,,,2616.2,,,1062.864,,,198.12,26.421980372,,0.99792,386.524,8622.235877995894,,,2246.8475798055642,,,,39270.03072045685,,,,7201.468183341189,16728.10117838396,,,615.5082330342001,,3388.43631126833,,,1.1015620000000002,,,3.9065199999999995,,,,1.1964480000000002,,,,2.3952199999999997,0.03518815143,,,1.2274416000000001,,2.849934,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2420,SOUTH DAKOTA,MCPHERSON,256.886,,731.52,,127.0,,453.024,,,45.72,2.54,,,,4.71744,,4660.064,,66.03999999999999,479.16,2.54,2389.916,326.55,,,746.76,,134.62,622.908,,50.8,17.779999999999998,,,4.71744,4719.948,7424.703117163132,,,84.69005240394861,,1221.74,,18138.17562424689,,,1576.2660137429903,101.07323766092897,,,,2358.6166630639946,,49030.26517871402,,,1.123332,,,2.1920200000000003,,0.47497999999999996,,1.119492,,,1.15824,2.032,,,,0.99792,,4.7635000000000005,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2421,SOUTH DAKOTA,MEADE,21.77,,76.2,,,,47.916,,,,58.419999999999995,,,,3.99168,,3516.824,,53.339999999999996,72.6,58.419999999999995,3473.272,47.894000000000005,,,76.2,,,217.8,,,132.07999999999998,,,4.17312,3870.684,378.8558188816378,,,39.954581174443504,,,,1907.736918407844,,,,1743.5133496510248,,,,2797.6822264959073,,41722.67361585823,,,0.5507810000000001,,,2.83972,,,,0.9496080000000001,,,,1.524,,,,1.3916448000000001,,3.462384,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2422,SOUTH DAKOTA,MELLETTE,23.947000000000003,,55.879999999999995,,,,95.832,,,,132.07999999999998,,,,0.4536,,1954.3960000000002,,5.08,98.736,154.94,2006.114,23.947000000000003,,,60.96,,,105.996,,,231.14,,,0.4536,2074.164,479.0131043331052,,,13.352342939493512,,,,2494.732893302566,,,,4073.2514777354377,,,,204.11105738053797,,22848.13078963665,,,0.8708,,,3.46456,,,,0.7376159999999999,,,,1.45796,,,,0.898128,,3.323562,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2423,SOUTH DAKOTA,MINER,287.36400000000003,,1564.6399999999999,,12.7,,588.06,,,35.559999999999995,68.58,,,,5.62464,,1143.24,,1287.78,595.32,68.58,596.118,304.78000000000003,,,1582.4199999999998,,12.7,666.468,,38.1,76.2,,,5.62464,1154.1280000000002,8317.409357056647,,,871.1464664615844,,170.18,,24433.707454992775,,,1087.3316483690069,2077.0550339320907,,,,3093.4164696339312,,10255.122908320534,,,1.2234740000000002,,,2.6314399999999996,,0.68072,,1.1862840000000001,,,1.04648,1.54432,,,,1.097712,,4.551184,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2424,SOUTH DAKOTA,MINNEHAHA,148.036,,4353.5599999999995,,,,675.18,,,,17.779999999999998,85.933169808,,,,,495.404,,4025.8999999999996,689.7,17.779999999999998,255.86800000000002,165.452,,,4419.599999999999,,,829.092,,,20.32,86.303571402,,,511.73600000000005,4550.6244911645,,,4468.76623289545,,,,28836.177266703187,,,,846.48836541028,57259.467640107716,,,,,5429.663004803468,,,1.267014,,,4.42214,,,,1.2153239999999998,,,,2.4333199999999997,0.037040159399999995,,,,,4.19188,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2425,SOUTH DAKOTA,MOODY,63.133,,2908.2999999999997,,30.48,,392.04,,,,,72.969114018,,,,,489.96000000000004,,2997.2,393.492,,293.976,65.31,,,3048.0,,30.48,435.6,,,,73.339515612,,,517.1800000000001,2786.985334301703,,,3573.886062231953,,574.04,,22159.09805227573,,,,,53475.07753745691,,,,,7318.478105221315,,,1.8896360000000003,,,4.86156,,0.95504,,1.6204319999999999,,,,,0.040744175339999994,,,,,4.17827,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2426,SOUTH DAKOTA,PENNINGTON,56.602000000000004,,48.26,,,,31.944,,,,,,,,,,3440.608,,22.86,35.574,,3263.6780000000003,63.133,,,50.8,,,90.024,,,,,,,3582.152,792.5489544420468,,,16.18672775785147,,,,1232.6915472789149,,,,,,,,,,48145.733611515454,,,0.5790820000000001,,,2.6822399999999997,,,,1.0527,,,,,,,,,,4.058502,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2427,SOUTH DAKOTA,PERKINS,113.20400000000001,,431.79999999999995,,,,65.34,,,6.35,10.16,,,,3.90096,,3919.6800000000003,,48.26,98.736,10.16,3514.1020000000003,217.70000000000002,,,457.2,,,392.04,,12.7,25.4,,,4.0824,5776.084,2460.3854904382224,,,39.13500002214723,,,,2113.185509620997,,,270.00853013190107,353.7563318132514,,,,1360.74038253692,,27815.115743905484,,,0.71841,,,2.15646,,,,0.772464,,,1.12776,1.778,,,,0.6958224000000001,,2.8608219999999998,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2428,SOUTH DAKOTA,POTTER,372.267,,967.74,,22.86,,299.112,,,12.7,63.5,,,,6.53184,,6402.144,,561.34,326.7,63.5,4069.3900000000003,391.86,,,1016.0,,25.4,450.12,,17.779999999999998,101.6,,,6.53184,6505.58,13216.407015008857,,,316.73396614783206,,320.04,,15408.644340986435,,,561.9096437880104,2842.684809213627,,,,3434.5087255231856,,85132.76129837216,,,1.5064840000000002,,,2.14884,,0.67564,,1.418604,,,1.3411199999999999,2.286,,,,1.047816,,6.187106000000001,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,2429,SOUTH DAKOTA,ROBERTS,920.8710000000001,,1694.1799999999998,,165.1,,515.46,,,154.94,,41.731912924,,,34.11072,,5642.706,,1343.6599999999999,535.788,,2879.876,931.7560000000001,,,1755.1399999999999,,187.95999999999998,609.84,,175.26,,42.59618331000001,,34.473600000000005,5716.2,38908.92806560269,,,1228.1765059306501,,2298.7,,28689.428272979505,,,7830.247373825132,,19464.928223634317,,,21112.794195315335,,80756.37126743284,,,1.82868,,,3.5712399999999995,,0.66294,,1.569612,,,1.6840200000000003,,0.025928111580000003,,,1.2365136,,5.950292,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
