year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1985,-40,COLORADO,OTHER (COMBINED) COUNTIES,,,3251.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.2716131577209,,,,,,,,,,,,,,,,,,,,2.1209,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2421,SOUTH DAKOTA,MEADE,126.266,,55.879999999999995,,,,92.928,,,,10.16,,,,0.36288000000000004,,4159.216,,15.24,162.624,55.879999999999995,4589.292,200.28400000000002,,,63.5,,,370.26,,,187.95999999999998,,,0.4536,4937.7080000000005,3069.676757624382,,,15.090120642785621,,,,2326.21711779663,,,,162.08746854921898,,,,127.03972688362414,,45233.46238023289,,,0.8620920000000001,,,3.3858200000000003,,,,0.56628,,,,0.48005999999999993,,,,0.6858432,,3.1221340000000004,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2422,SOUTH DAKOTA,MELLETTE,26.124000000000002,,40.64,,,,40.656,,,,325.12,,,,1.8144,,1758.412,,17.779999999999998,72.6,358.14,1943.508,37.009,,,55.879999999999995,,,108.9,,,464.82,,,1.8144,2014.28,548.6230800860598,,,7.978684477794695,,,,1024.120743684051,,,,10373.597987150015,,,,816.6839585375837,,23378.787114693176,,,0.779366,,,1.54178,,,,0.56628,,,,1.5493999999999999,,,,0.898128,,3.5739860000000006,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2423,SOUTH DAKOTA,MINER,269.94800000000004,,1501.1399999999999,,20.32,,560.472,,,27.939999999999998,17.779999999999998,10.49471183,,,7.5297600000000005,,876.484,,1409.7,564.828,17.779999999999998,492.682,272.125,,,1524.0,,20.32,602.58,,33.019999999999996,55.879999999999995,10.618179028,,7.620480000000001,898.26,14673.49031658747,,,1374.276366401368,,393.7,,33079.10002099485,,,1385.7200057200057,1063.6990123542496,6824.114207216564,,,4958.179054943731,,17870.21143132426,,,2.357691,,,3.76936,,0.9855199999999998,,1.694484,,,1.5951199999999999,3.048,0.04123804413199999,,,1.31553072,,9.034317999999999,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2424,SOUTH DAKOTA,MINNEHAHA,30.478,,4196.08,,,,405.108,,,,5.08,120.99785403999999,,,,,179.65200000000002,,4038.6,422.532,10.16,119.768,30.478,,,4249.42,,,471.9,,,22.86,121.61519003000001,,,185.096,1909.295401728073,,,5602.771000037484,,,,28514.447563431648,,,,278.5878365689701,77011.57054270804,,,,,3919.1447549660274,,,2.725604,,,5.46608,,,,1.987788,,,,2.0955,0.040373773746,,,,,6.85944,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2425,SOUTH DAKOTA,MOODY,13.062000000000001,,2626.3599999999997,,12.7,,232.32,,,,,110.379675012,,,,,495.404,,2565.4,242.484,,345.694,13.062000000000001,,,2743.2,,12.7,261.36,,,,111.12047820000001,,,517.1800000000001,681.4246986783203,,,3429.099828826111,,241.3,,15815.35034174942,,,,,67808.62779142655,,,,,11947.948246042262,,,2.2727880000000003,,,5.2832,,0.9652,,1.9209960000000001,,,,,0.039015634568,,,,,7.697816,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2426,SOUTH DAKOTA,PENNINGTON,130.62,,40.64,,,,101.64,,,,88.89999999999999,,,,,,3903.348,,10.16,129.228,124.46,4189.158,167.62900000000002,,,43.18,,,174.24,,,165.1,,,,4790.72,3156.759786209471,,,7.805234815233941,,,,3057.7319347138096,,,,1000.3835949522108,,,,,,41722.56187057584,,,0.93611,,,2.38252,,,,0.775368,,,,0.4927599999999999,,,,,,2.9098180000000005,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2427,SOUTH DAKOTA,PERKINS,572.551,,360.68,,15.24,,207.636,,,15.24,2.54,,,,5.71536,,4975.816,,96.52,236.676,5.08,4273.54,611.7370000000001,,,408.94,,15.24,450.12,,27.939999999999998,27.939999999999998,,,5.896800000000001,5879.52,21770.75714627221,,,65.2170731228436,,129.54,,7490.711725231916,,,522.4238524238523,30.39140035297856,,,,2754.9472201334493,,60371.15899628918,,,1.602272,,,2.01168,,0.43179999999999996,,0.9757439999999998,,,0.9220199999999998,0.4572,,,,0.9556444800000001,,4.856048,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2428,SOUTH DAKOTA,POTTER,555.135,,955.04,,17.779999999999998,,111.804,,,38.1,27.939999999999998,0.6173359900000001,,,14.605920000000001,,4992.148,,556.26,153.912,40.64,3919.6800000000003,709.702,,,1066.8,,27.939999999999998,399.3,,40.64,137.16,0.6173359900000001,,16.3296,6369.4800000000005,15892.652716778715,,,327.78517230731336,,124.46,,2618.8230445635018,,,1215.2838552838552,362.16418753966116,312.3714249782229,,,7035.278589490985,,57861.817701790096,,,1.11027,,,2.3190199999999996,,0.29209999999999997,,0.582252,,,1.07696,0.55626,0.032101471480000004,,,0.94902192,,4.836994,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2429,SOUTH DAKOTA,ROBERTS,1081.969,,1831.34,,66.03999999999999,,367.356,,,149.85999999999999,,57.782648664,,,15.876000000000001,,6021.064,,1587.5,368.808,,3241.902,1090.6770000000001,,,1874.52,,68.58,399.3,,152.4,,58.02958306,,16.05744,6151.72,67815.90851063795,,,1786.2886948481837,,924.56,,23920.534513191764,,,8547.743457743458,,34384.8853187567,,,12068.774053944295,,123262.54580028568,,,2.7190730000000003,,,4.35102,,0.6985,,1.87308,,,1.9710399999999997,,0.037780962588000004,,,1.5152961600000001,,8.552524,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2430,SOUTH DAKOTA,SANBORN,104.49600000000001,,1701.8,,,,332.508,,,30.48,147.32,2.345876762,,,2.44944,,794.8240000000001,,1564.6399999999999,335.412,152.4,462.74,106.673,,,1727.1999999999998,,,377.52,,35.559999999999995,292.09999999999997,2.345876762,,2.44944,816.6,5638.626100884503,,,1653.5303231241821,,,,19853.312131132247,,,1511.6945516945514,6903.913113518296,1201.42855760855,,,1715.0363129289262,,14677.741433008183,,,2.3272130000000004,,,4.122419999999999,,,,1.71336,,,1.60274,2.34696,0.032471873074,,,1.397088,,6.181662,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2431,SOUTH DAKOTA,OGLALA LAKOTA,41.363,,15.24,,,,1.452,,,,,,,,0.36288000000000004,,920.0360000000001,,12.7,33.396,,1486.212,71.84100000000001,,,20.32,,,43.56,,,,,,0.4536,1502.544,744.5598944025096,,,10.406979753645254,,,,38.038770479693326,,,,,,,,127.03972688362414,,8518.696585446989,,,0.618268,,,3.4543999999999997,,,,0.393492,,,,,,,,0.6858432,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2432,SOUTH DAKOTA,SPINK,718.4100000000001,,3022.6,,43.18,,364.452,,,449.58,406.4,33.706545054,,,36.7416,,11410.624,,2667.0,368.808,424.18,6421.198,770.658,,,3075.94,,48.26,479.16,,464.82,444.5,36.052421816,,38.828160000000004,11759.04,35682.27096274015,,,2773.1132050213387,,568.9599999999999,,19253.469981260158,,,26825.16802516802,17748.577806139478,17636.971225693513,,,24446.526872201975,,182512.39393612626,,,2.08992,,,4.02844,,0.635,,1.512984,,,2.0446999999999997,2.1793199999999997,0.033212676261999995,,,1.3207924800000002,,7.461002000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2433,SOUTH DAKOTA,STANLEY,,,58.419999999999995,,10.16,,62.436,,,,226.06,,,,1.63296,,5340.564,,17.779999999999998,65.34,243.84,6010.176,,,,66.03999999999999,,12.7,137.94,,,584.1999999999999,,,2.35872,6173.496,,,,21.68120782009428,,71.11999999999999,,1711.7446715861995,,,,6876.054329861398,,,,621.587235109161,,80097.52092961819,,,,,,4.37134,,0.32004,,0.772464,,,,1.49352,,,,0.7372814400000001,,3.0867480000000005,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2434,SOUTH DAKOTA,SULLY,78.372,,1308.1,,12.7,,92.928,,,17.779999999999998,132.07999999999998,2.963212752,,,42.366240000000005,,8699.512,,1046.48,124.872,134.62,6707.008000000001,80.549,,,1353.82,,15.24,319.44,,22.86,165.1,2.963212752,,42.72912,10180.28,2329.471014651127,,,1158.2274667156923,,152.4,,3013.8410456987785,,,770.6678106678105,3819.185977690972,1441.7142691302597,,,25548.14278960711,,93907.06293426931,,,1.275722,,,4.196079999999999,,0.5588,,0.8160240000000001,,,1.3411199999999999,1.4605,0.0308667995,,,1.20621312,,4.379698,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2435,SOUTH DAKOTA,TODD,39.186,,274.32,,,,49.368,,,,50.8,,,,1.27008,,283.088,,248.92,59.532,55.879999999999995,506.29200000000003,41.363,,,299.71999999999997,,,101.64,,,144.78,,,1.27008,544.4,1031.9338887333026,,,254.45065497662648,,,,1784.8961532779174,,,,1418.2653498056661,,,,571.6787709763086,,4844.498377666339,,,1.114624,,,4.01574,,,,0.953964,,,,1.3589,,,,0.898128,,4.031282,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2436,SOUTH DAKOTA,TRIPP,100.14200000000001,,688.3399999999999,,,,341.21999999999997,,,12.7,1376.6799999999998,,,,13.06368,,4687.284000000001,,642.62,397.848,1506.22,5528.3820000000005,139.328,,,723.9,,,479.16,,17.779999999999998,1905.0,,,13.42656,5879.52,2547.1785861138487,,,430.77958193588927,,,,11192.176698832842,,,359.39796939796935,48043.738724666946,,,,7709.496568594792,,69102.14258929683,,,0.9513490000000001,,,2.66192,,,,0.87846,,,0.8458199999999999,1.7018,,,,1.1746425600000001,,3.9686760000000003,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2437,SOUTH DAKOTA,TURNER,19.593,,3469.64,,,,569.184,,,,10.16,137.789392968,,,0.9072,,,,3378.2,570.636,10.16,,19.593,,,3505.2,,,624.36,,,15.24,138.40672895800003,,0.9072,,1267.0580659130426,,,4578.86295200884,,,,39223.82448309915,,,,628.0889406282234,92534.0275070105,,,599.3552829045268,,,,,2.817038,,,5.39242,,,,1.9834320000000003,,,,3.1496,0.04259618331,,,1.31734512,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2438,SOUTH DAKOTA,UNION,,,3012.44,,,,241.032,,,,,91.98306251,,,,,130.656,,2997.2,242.484,,89.82600000000001,,,,3048.0,,,261.36,,,,92.60039850000001,,,141.544,,,,4669.403675865553,,,,16298.150120914755,,,,,65261.59924929642,,,,,2531.1143209155593,,,,,,6.16712,,,,1.942776,,,,,0.045065527269999996,,,,,5.92035,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2439,SOUTH DAKOTA,WALWORTH,317.84200000000004,,490.21999999999997,,12.7,,139.392,,,38.1,22.86,,,,4.17312,,3293.6200000000003,,251.45999999999998,142.296,43.18,2330.032,396.214,,,589.28,,20.32,319.44,,40.64,58.419999999999995,,,8.25552,4083.0,6923.100772514564,,,105.66553443201147,,88.89999999999999,,3994.0709003677994,,,1200.46332046332,433.0774550299444,,,,1773.1116166471543,,37694.551983527424,,,0.855561,,,1.7271999999999998,,0.28956,,0.817476,,,1.0642600000000002,0.73914,,,,0.8101296,,4.9077660000000005,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2440,SOUTH DAKOTA,YANKTON,10.885,,2339.3399999999997,,,,363.0,,,10.16,17.779999999999998,73.216048414,,,,,92.548,,2225.04,364.452,17.779999999999998,70.772,10.885,,,2362.2,,,406.56,,12.7,35.559999999999995,73.956851602,,,108.88000000000001,609.581200095622,,,2863.6192389455405,,,,23876.643624176733,,,414.974974974975,1187.7972304622454,46591.39946405956,,,,,1905.139811441819,,,2.43824,,,5.04444,,,,1.8919560000000002,,,1.28016,3.4036,0.040373773746,,,,,6.293264,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2441,SOUTH DAKOTA,ZIEBACH,176.33700000000002,,38.1,,,,55.176,,,,2.54,,,,3.71952,,3054.0840000000003,,20.32,74.05199999999999,10.16,2953.3700000000003,208.99200000000002,,,45.72,,,217.8,,,30.48,,,3.8102400000000003,3680.1440000000002,5137.898686520242,,,9.574421373353633,,,,1887.3082276463226,,,,25.326166960815463,,,,1656.0535825901006,,39218.663832680875,,,1.1690490000000002,,,1.8796,,,,0.859584,,,,0.3175,,,,0.88624368,,3.881572,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,2442,TENNESSEE,ANDERSON,,,,,,,,,,,,,,,,0.08255520000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.03113562070493,,,,,,,,,,,,,,,,,,,,0.923076,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
