year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1970,-27,OREGON,OTHER (COMBINED) COUNTIES,4.354,,,,,,,,,,,,,,,,,11.973500000000001,,,,,,,,,,,,,104.0385466729876,,,,,,,,,,,,,,,,0.9252250000000001,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2903,VIRGINIA,LEE,0.4354,,93.97999999999999,,,,,,,,,,,,0.743904,,,,,,,,,,,,,,,,23.1722217589836,,125.03361653718484,,,,,,,,,,,,2812.026401727142,,1.06673,,1.5493999999999999,,,,,,,,,,,,1.1144952000000001,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2905,VIRGINIA,LOUDOUN,106.673,,393.7,,,,,,,,,0.185200797,,,,,,,,,,,,,,,,,,,5677.194330950982,,669.6527942851087,,,,,,,,,88.80720603739387,,,,,1.06673,,1.9811999999999999,,,,,,,,,0.025557709986000002,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2906,VIRGINIA,LOUISA,28.301000000000002,,63.5,,,,,,,,,0.432135193,,,0.12474,,,,,,,,,,,,,,,,1475.4557528169153,,59.55300743352846,,,,,,,,,171.8849149110849,,,220.34170638502331,,1.04496,,1.0922,,,,,,,,,0.021112890858000003,,,0.5207328,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2907,VIRGINIA,LUNENBURG,21.77,,81.28,1.0885,,,,,,,,2.963212752,,,1.687392,,,,,,,,,,,,,,,,1134.9659637053192,,83.31881226049003,1.802913771806915,,,,,,,,1375.0793192886792,,,4450.246399278382,,1.04496,,1.1938,63.133,,,,,,,,0.024693439600000002,,,1.2982032000000001,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2909,VIRGINIA,MADISON,28.301000000000002,,152.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.4557528169153,,199.43332721925808,,,,,,,,,,,,,,1.04496,,1.524,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2913,VIRGINIA,MATHEWS,2.177,,40.64,,,,,0.009072,,,,3.70401594,,,,,,,,,,,,,,,,,,,139.50623303877884,,54.06859093499885,,,,,19.24145370332751,,,,1461.021776744222,,,,,1.28443,,1.5493999999999999,,,,,0.8890560000000001,,,,0.02098942366,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2914,VIRGINIA,MECKLENBURG,32.655,,487.68,69.664,,,,0.004536,,,,3.827483138,,,3.5476056000000002,,,,,,,,,,,,,,,,1596.045886460605,,936.0070824157178,84.13597601765603,,,,2.110669666436436,,,,1776.1441207478774,,,9554.329068881409,,0.97965,,2.2352,45.717,,,,0.195048,,,,0.024693439600000002,,,1.33812,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2915,VIRGINIA,MIDDLESEX,21.77,,127.0,,,,,,,,,7.40803188,,,,,,,,,,,,,,,,,,,1347.7720819000667,,232.67221508913443,,,,,,,,,2922.0435534884436,,,,,1.24089,,2.1336,,,,,,,,,0.02098942366,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2916,VIRGINIA,MONTGOMERY,6.531000000000001,,40.64,,,,,,,,,,,,0.0049896,,,,,,,,,,,,,,,,319.20917729212107,,73.5687384853263,,,,,,,,,,,,18.28619799584292,,0.97965,,2.1082,,,,,,,,,,,,1.0804752,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2917,VIRGINIA,NELSON,2.177,,25.4,,,,,,,,,,,,0.0390096,,,,,,,,,,,,,,,,120.59013364369017,,29.91499908288871,,,,,,,,,,,,67.21224683204859,,1.11027,,1.3716,,,,,,,,,,,,0.508032,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2918,VIRGINIA,NEW KENT,10.885,,109.22,,,,,,,,,4.9386879200000005,,,,,,,,,,,,,,,,,,,650.2409167061725,,154.83781932717395,,,,,,,,,2177.2089222070754,,,,,1.1973500000000001,,1.651,,,,,,,,,0.02345876762,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2921,VIRGINIA,NORTHAMPTON,15.239,,35.559999999999995,,,,,0.029484,,,,9.877375840000001,,,,,,,,,,,,,,,,,,,893.7856964179389,,60.49477592317494,,,,,92.52586793564377,,,,4812.777617510377,,,,,1.17558,,1.9811999999999999,,,,,1.3154400000000002,,,,0.025928111580000003,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2922,VIRGINIA,NORTHUMBERLAND,43.54,,269.24,,,,,,,,,17.90274371,,,,,,,,,,,,,,,,,,,2742.834412287855,,469.77628189425235,,,,,,,,,7476.993798632194,,,,,1.2626600000000001,,2.032,,,,,,,,,0.02222409564,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2924,VIRGINIA,NOTTOWAY,52.248000000000005,,40.64,,,,,,,,,3.4570815440000002,,,0.45813600000000004,,,,,,,,,,,,,,,,2894.163207448564,,52.295850248605454,,,,,,,,,1524.0462455449529,,,1193.069727255492,,1.11027,,1.4986,,,,,,,,,0.02345876762,,,1.3535424,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2925,VIRGINIA,ORANGE,34.832,,147.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.6099395088654,,189.57245715119473,,,,,,,,,,,,,,1.0885,,1.4986,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2926,VIRGINIA,PAGE,50.071000000000005,,81.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.421716522234,,120.54636667475154,,,,,,,,,,,,,,1.04496,,1.7271999999999998,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2927,VIRGINIA,PATRICK,2.177,,55.879999999999995,,,,,,,,,0.246934396,,,0.6940080000000001,,,,,,,,,,,,,,,,120.59013364369017,,65.81299798235517,,,,,,,,,111.72519469220518,,,1864.2150704922306,,1.11027,,1.3716,,,,,,,,,0.02407610361,,,0.7919856000000001,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2929,VIRGINIA,PITTSYLVANIA,60.956,,304.8,,,,,,,,,7.40803188,,,6.3181944,,,,,,,,,,,,,,,,3045.492002609273,,305.85316654931216,,,,,,,,,3437.698298221698,,,17787.445435238747,,1.00142,,1.1683999999999999,,,,,,,,,0.024693439600000002,,,1.274616,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2932,VIRGINIA,POWHATAN,21.77,,35.559999999999995,,,,,,,,,0.740803188,,,0.0417312,,,,,,,,,,,,,,,,1276.8367091684843,,38.003128464558614,,,,,,,,,326.5813383310613,,,84.5213197441442,,1.17558,,1.2446,,,,,,,,,0.02345876762,,,1.7586072000000001,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2933,VIRGINIA,PRINCE EDWARD,28.301000000000002,,73.66,,,,,,,,,0.740803188,,,0.5366088,,,,,,,,,,,,,,,,1752.1037064700868,,62.65530363471691,,,,,,,,,335.17558407661556,,,1167.315501833866,,1.24089,,0.9905999999999999,,,,,,,,,0.02407610361,,,2.8395360000000003,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2934,VIRGINIA,PRINCE GEORGE,10.885,,203.2,1.0885,,,,1.51956,,,,9.136572652000002,,,0.025855200000000002,,,,,,,,,,,,,,,,591.1281060965205,,199.43332721925808,2.403885029075887,,,,5114.201687116564,,,,4133.832203611592,,,74.47089031131449,,1.0885,,1.143,82.726,,,,1.4106960000000002,,,,0.02407610361,,,0.8491392000000001,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,2935,VIRGINIA,PRINCE WILLIAM,17.416,,45.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.0566715691667,,63.81866471016259,,,,,,,,,,,,,,1.02319,,1.6256,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
