year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_SOYBEANS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1973,-30,MISSOURI,OTHER (COMBINED) COUNTIES,34.28775,,,97.965,,,,,,,,,,,,,,,,,,,,47.894000000000005,,,119.735,,,,,,,,,,1114.8511169362364,,,113.69428307905665,,,,,,,,,,,,,,4.911312000000001,,,48.87365,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2125,OHIO,PUTNAM,,,1480.82,,,11700.0,132.132,,,,,158.408415034,,,,,854.7080000000001,,1498.6,,,,,,,1569.72,,,,,,,159.27268542,,,909.148,,,2143.1113948718375,,,23600.0,7118.59389241677,,,,,79079.67858278986,,,,,15517.233687595775,,,4.05384,,,2.02,0.726,,,,,0.027903586748,,,,,3.799912,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2126,OHIO,RICHLAND,4.354,,858.52,,,20600.0,185.856,,,,,30.372930707999995,,,,,489.96000000000004,,863.5999999999999,,,,,6.531000000000001,,916.9399999999999,,,,,,,30.496397906,,,506.29200000000003,195.96992289894783,,1166.4851259306477,,,46400.0,9606.190439437136,,,,,15837.190032155151,,,,,8156.846734895478,0.97965,,3.8176200000000002,,,2.25,0.69696,,,,,0.029138258728000004,,,,,3.5331560000000004,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2127,OHIO,ROSS,6.531000000000001,,1013.4599999999999,,,20800.0,45.012,,,,,46.423666448,,,,0.011793600000000001,930.9240000000001,,1021.0799999999999,,,,,6.531000000000001,,1089.6599999999999,,,,,,,46.670600844000006,,,1034.3600000000001,206.85714083777825,,1399.928654213562,,,46800.0,1986.9481853558896,,,,,27295.44606884001,,,,22.184742603701157,14555.989122877454,0.690109,,3.8785799999999995,,,2.25,0.59532,,,,,0.03284227466800001,,,,0.843696,3.206516,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2128,OHIO,SANDUSKY,2.177,,1231.8999999999999,,,11700.0,91.476,,,,,99.884963182,,,,,941.812,,1239.52,,,,,2.177,,1330.96,,,,,,,100.99616796400001,,,1012.5840000000001,91.45263068617564,,1738.076114479811,,,30600.0,5319.388842685058,,,,,48754.130085223675,,,,,16148.908687267816,0.91434,,3.96494,,,2.62,0.78408,,,,,0.027286250758,,,,,3.5712639999999998,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2129,OHIO,SCIOTO,6.531000000000001,,233.67999999999998,,,12700.0,5.808,,,,,10.000843038,,,,0.129276,87.104,,236.22,,,,,8.708,,264.15999999999997,,,,,,,10.247777434,,,97.992,226.454133127673,,311.45642732078164,,,27500.0,265.9694421342529,,,,,5547.9213533151915,,,,242.38206381894986,1263.3499993440807,0.7554190000000001,,3.73634,,,2.17,0.6171,,,,,0.030990266698,,,,0.8414280000000001,2.961536,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2130,OHIO,SENECA,,,1463.04,,,16500.0,203.28,,,,,148.654506392,,,,,1399.108,,1470.6599999999999,,,,,,,1544.32,,,,,,,150.01264557,,,1453.548,,,2040.8339204289996,,,37100.0,11608.78388609504,,,,,79155.97612595922,,,,,24003.649987537538,,,3.92176,,,2.25,0.76956,,,,,0.029755594718000003,,,,,3.6311480000000005,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2131,OHIO,SHELBY,,,1402.08,,,24500.0,211.992,,,,,86.056637006,,,,,642.392,,1414.78,,,,,,,1526.54,,,,,,,86.303571402,,,675.056,,,1857.3845739238736,,,56400.0,11421.040750470862,,,,,51552.6149721857,,,,,10381.441298957881,,,3.7160200000000003,,,2.3,0.726,,,,,0.033459610658,,,,,3.4025000000000003,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2132,OHIO,STARK,19.593,,820.42,,,30800.0,168.432,,,,,3.4570815440000002,,,,,522.624,,825.5,,,,,23.947000000000003,,937.26,,,,,,,3.580548742,,,549.844,842.6706684654756,,1235.7536213791764,,,73900.0,8526.667409598109,,,,,2087.2827881333183,,,,,7909.669561110766,0.93611,,4.234179999999999,,,2.4,0.68244,,,,,0.03383001225199999,,,,,3.18474,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2133,OHIO,SUMMIT,4.354,,43.18,,,4700.0,18.876,,,,,0.740803188,,,,,59.884,,43.18,,,,,4.354,,60.96,,,,,,,0.740803188,,,65.328,174.19548702128694,,59.47110085105032,,,11800.0,813.5535877047737,,,,,326.9894707258462,,,,,906.3163038772753,0.8708,,3.88112,,,2.51,0.5808,,,,,0.024693439600000002,,,,,3.1303,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2134,OHIO,TRUMBULL,8.708,,294.64,,,20200.0,75.504,,,,,2.345876762,,,,,174.208,,299.71999999999997,,,,,10.885,,375.91999999999996,,,,,,,2.4693439600000002,,,206.872,337.5037561037435,,417.1675680945116,,,46500.0,3254.2143508190948,,,,,1237.1101642461183,,,,,2361.915216165021,0.844676,,3.95732,,,2.3,0.5808,,,,,0.029508660321999995,,,,,2.69478,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2135,OHIO,TUSCARAWAS,6.531000000000001,,541.02,,,28600.0,59.532,,,,,3.333614346,,,,,244.98000000000002,,543.56,,,,,8.708,,614.68,,,,,,,3.4570815440000002,,,255.86800000000002,274.357892058527,,815.976466873187,,,61500.0,2628.4038987384997,,,,,2109.0820861817083,,,,,4202.011954340094,0.91434,,4.2418,,,2.15,0.59532,,,,,0.035435085825999996,,,,,3.625704,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2136,OHIO,UNION,,,1348.74,,,16400.0,120.516,,,,,96.551348836,,,,,571.62,,1356.36,,,,,,,1463.04,,,,,,,96.92175043,,,609.7280000000001,,,1912.414799653637,,,36100.0,6226.813998201921,,,,,55697.20651363581,,,,,9227.947821295895,,,3.98526,,,2.2,0.69696,,,,,0.032224938678,,,,,3.37528,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2137,OHIO,VAN WERT,,,1722.12,,,5900.0,252.648,,,,,157.667611846,,,,,647.836,,1727.1999999999998,,,,,,,1744.98,,,,,,,158.65534943000003,,,707.72,,,2523.790535423403,,,13000.0,14158.961478323465,,,,,90952.12128239412,,,,,11122.972820312018,,,4.124959999999999,,,2.2,0.75504,,,,,0.032224938678,,,,,3.549488,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2138,OHIO,VINTON,,,81.28,,,8000.0,2.904,,,,,0.740803188,,,,,38.108000000000004,,81.28,,,,,,,88.89999999999999,,,,,,,0.740803188,,,43.552,,,110.06045145952653,,,15600.0,109.51682911410414,,,,,435.9859609677949,,,,,549.28260841047,,,3.8150799999999996,,,1.95,0.5082,,,,,0.032965741866,,,,,2.917984,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2139,OHIO,WARREN,2.177,,744.2199999999999,,,16900.0,24.684,,,,,47.905272823999994,,,,0.0027216000000000002,473.62800000000004,,749.3,,,,,4.354,,795.02,,,,,,,48.15220722,,,517.1800000000001,89.27518709840957,,1084.0771339892385,,,33800.0,1095.1682911410414,,,,,24434.288199988856,,,,5.133659445484566,6701.247822607734,0.8925700000000001,,4.09194,,,2.0,0.5982240000000001,,,,,0.028520922738,,,,0.845964,2.9234280000000004,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2140,OHIO,WASHINGTON,4.354,,297.18,,,21900.0,11.616,,,,,0.370401594,,,,,87.104,,299.71999999999997,,,,,6.531000000000001,,330.2,,,,,,,0.370401594,,,92.548,165.4857126702226,,408.28581785193745,,,46000.0,469.35783906044634,,,,,193.46877017945903,,,,,1098.56521682094,0.82726,,3.8557200000000003,,,2.1,0.5445,,,,,0.029261725925999998,,,,,2.64034,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2141,OHIO,WAYNE,13.062000000000001,,1673.86,,,43100.0,255.552,,,,,9.013105454,,,,,604.284,,1681.48,,,,,17.416,,2021.84,,,,,,,9.26003985,,,615.172,590.0872122846096,,2551.8092526834816,,,129300.0,13501.86050363884,,,,,5103.76065557925,,,,,9447.660864660083,0.9840040000000001,,4.28752,,,3.0,0.71148,,,,,0.031731069885999996,,,,,3.342616,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2142,OHIO,WILLIAMS,,,1013.4599999999999,,,11200.0,153.912,,,,,97.909488014,,,,,925.48,,1028.7,,,,,,,1163.32,,,,,,,98.403356806,,,958.144,,,1447.9542006283054,,,25800.0,8119.890615745721,,,,,46704.99606867504,,,,,15407.377165913682,,,3.997959999999999,,,2.3,0.71148,,,,,0.026668914768000002,,,,,3.5331560000000004,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2143,OHIO,WOOD,,,2209.7999999999997,,,18500.0,302.016,,,,,174.953019566,,,,,2226.596,,2237.74,,,,,,,2324.1,,,,,,,176.06422434799998,,,2346.364,,,2955.1505910189344,,,43500.0,17256.72321612241,,,,,85396.02519231079,,,,,39301.17063176912,,,3.7464999999999997,,,2.35,0.76956,,,,,0.027286250758,,,,,3.7128080000000003,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2144,OHIO,WYANDOT,,,1234.44,,,9400.0,127.776,,,,,112.602084576,,,,,1088.8,,1244.6,,,,,,,1275.08,,,,,,,113.58982215999998,,,1116.02,,,1677.3231115318945,,,19300.0,7165.529676322814,,,,,59964.4191066081,,,,,17577.04346913504,,,3.8150799999999996,,,2.05,0.75504,,,,,0.029755594718000003,,,,,3.440608,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2145,OKLAHOMA,ADAIR,,,,,,32200.0,2.178,,,,5.08,0.1975475168,,,,,10.888,,,,5.08,,,,,,,,8.712,,,7.62,0.20989423659999998,,,21.776,,,,,,61000.0,82.91988490067885,,,,202.20273459982278,95.37192896170514,,,,,134.57423906056513,,,,,,6.609999999999999,0.5125559999999999,,,,2.032,0.027039316362,,,,,2.003392,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2146,OKLAHOMA,ALFALFA,84.903,,,,,53620.0,15.972,,,,50.8,,,,,,12847.84,,,,68.58,,,102.319,,,,,28.314,,,187.95999999999998,,,,15297.640000000001,3566.6525967608504,,,,,156400.0,628.939504340998,,,,2350.6067897229395,,,,,,208974.5683697633,0.91434,,,,,7.92,0.52998,,,,2.05486,,,,,,3.228292,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,2147,OKLAHOMA,ATOKA,,,10.16,13.062000000000001,,41600.0,2.904,1.97316,,,12.7,0.2592811158,,,,,10.888,,,,20.32,,,,,12.7,15.239,,16.698,,,45.72,0.27162783560000003,,,54.440000000000005,,,9.15644354904547,20.464970954230196,,69400.0,117.33945976511158,2145.701036408629,,,454.95615284960127,100.82175347380259,,,,,164.784782523141,,,1.27,67.35638,,6.29,0.5445,0.4880736,,,1.4859,0.021730226848000002,,,,,1.95984,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
