year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1974,-32,IDAHO,OTHER (COMBINED) COUNTIES,,,88.89999999999999,,,,18.876,,,,,,,,,,,,,,,,,,33.019999999999996,,,26.136,,,,,,,,,,31.852290682934445,,,,981.1504126819165,,,,,,,,,,,,,1.8160999999999998,,,,2.567136,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2747,TEXAS,SHERMAN,,,660.4,,,9000.0,,,,,1734.82,,,,,,5171.8,,,,1826.26,,,,909.3199999999999,,,,,,1882.1399999999999,,,,12194.560000000001,,,1438.5919443312168,,,14000.0,,,,,141680.09350807854,,,,,,43330.15516529101,,,2.6822399999999997,,,6.779999999999999,,,,,4.06654,,,,,,1.301116,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2748,TEXAS,SMITH,,,20.32,,,40000.0,,,,,,,,,,,,,,,,,,,22.86,,,,,,,,,,81.66,,,17.602581693200616,,,85800.0,,,,,,,,,,,,,,1.0668,,,4.3,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2749,TEXAS,SOMERVELL,,,,,,8200.0,,1.0206,,,12.7,,,,,,,,,,20.32,,,,,,,27.588,,,53.339999999999996,,,,38.108000000000004,,,,,,30800.0,,867.892155099614,,,224.88903731441044,,,,,,,,,,,,7.52,,0.3837456,,,0.7340599999999999,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2750,TEXAS,STARR,,,22.86,805.49,,3200.0,,,,,927.0999999999999,,,,,,,,,,939.8,,,,35.559999999999995,805.49,,,,,1016.0,,,,,,,18.85990895700066,2002.970612346766,,5800.0,,,,,42173.011604241685,,,,,,,,,1.016,108.71938,,3.62,,,,,2.30632,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2751,TEXAS,STEPHENS,,,,,,3200.0,27.588,,,,55.879999999999995,,,,,,272.2,,,,81.28,,,,,,,151.008,,,132.07999999999998,,,,620.616,,,,,,8200.0,477.2764808678599,,,,1968.4107872800644,,,,,,1641.2112791878442,,,,,,5.12,0.24684,,,,1.51638,,,,,,0.947256,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2752,TEXAS,STERLING,,,,,,,2.904,,,,15.24,,,,,,,,,,17.779999999999998,,15.239,,,,,27.588,,,30.48,,,,87.104,,,,,,,31.030359437229283,,,,222.36219419851818,,,,,,,,,,,,,0.15246,,,,0.69342,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2753,TEXAS,STONEWALL,13.062000000000001,,,2481.78,,4000.0,23.232,1.0206,,,73.66,,,,,,495.404,,,,91.44,,21.77,,,3004.26,,76.956,,,396.24,,,,1415.44,115.41771505424957,,,1487.9210263147404,,5200.0,348.72213462791007,448.76819790752506,,,1420.0858311314455,,,,,,2640.0911124580575,0.19157600000000002,,,25.6886,,2.6,0.214896,0.19822320000000002,,,0.889,,,,,,0.7839360000000001,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2754,TEXAS,SUTTON,,,,,,,1.452,,,,,,,,,,43.552,,,,,,,,,,,20.328,,,,,,,70.772,,,,,,,20.686906291486185,,,,,,,,,,119.75671025582942,,,,,,,0.20328,,,,,,,,,,0.48451600000000006,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2755,TEXAS,SWISHER,28.301000000000002,,228.6,12626.6,,8400.0,1.452,,,,3545.8399999999997,5.679491108,,,,,3990.452,,,,3637.2799999999997,,32.655,,342.9,14955.99,,15.972,,,3751.58,5.802958306,,,6913.88,559.6670333762668,,565.7972687100198,17397.230461526196,,15600.0,16.253997800453433,,,,271534.56123378145,3020.0966143573437,,,,,33858.48808142087,0.43104600000000004,,3.048,59.47564,,6.41,0.15972,,,,3.8608,0.029755594718000003,,,,,1.458992,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2756,TEXAS,TARRANT,,,12.7,587.79,,64000.0,40.656,,,,142.23999999999998,,,,,,1023.4720000000001,,,,144.78,,,,15.24,1284.43,,281.688,,,210.82,,,,1028.916,,,10.4777271983337,306.16836503014855,,109800.0,1847.0452045969812,,,,6266.570927412785,,,,,,12356.715103669672,,,1.016,21.639380000000003,,3.44,0.6475920000000001,,,,2.23012,,,,,,2.618564,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2757,TEXAS,TAYLOR,37.009,,,2198.77,,22000.0,47.916,,,,480.06,,,,,,2046.9440000000002,,,,594.36,,47.894000000000005,,,2677.71,,304.92,,,1127.76,,,,4202.768,365.85237979460254,,,1831.2874170027576,,23800.0,1078.674399484637,,,,12113.685897587457,,,,,,12400.262998308155,0.21552300000000002,,,35.81165,,2.16,0.320892,,,,1.16586,,,,,,0.97992,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2759,TEXAS,TERRY,,,,37074.31,,6000.0,,,,,3378.2,,,,,,1034.3600000000001,,,,3835.3999999999996,,,,,43583.54,,,,,3911.6,,,,1616.8680000000002,,,,54881.394778301394,,10600.0,,,,,75855.83033908541,,,,,,7158.185181200713,,,,63.786100000000005,,5.140000000000001,,,,,1.0795,,,,,,1.235788,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2760,TEXAS,THROCKMORTON,4.354,,,1393.28,,16200.0,4.356,,,,71.11999999999999,,,,,,2248.3720000000003,,,,81.28,,15.239,,,2220.54,,84.216,,,137.16,,,,2917.984,130.66156421235803,,,815.4951778840405,,27800.0,66.49362736549132,,,,2226.148785101074,,,,,,22059.73037780676,0.6531,,,24.75249,,3.44,0.2178,,,,1.4986,,,,,,1.8890680000000002,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2761,TEXAS,TITUS,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.772,,,,,,31600.0,,,,,,,,,,,,,,,,,4.52,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2762,TEXAS,TOM GREEN,,,,10732.61,,7200.0,5.808,,,,1465.58,,,,,,212.316,,,,1630.6799999999998,,,,,11211.550000000001,,142.296,,,1821.1799999999998,,,,283.088,,,,16824.953143712835,,11000.0,161.06234184085676,,,,34769.361274677394,,,,,,1461.5762138041,,,,68.22717999999999,,3.06,0.396396,,,,1.14808,,,,,,1.3120040000000002,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2763,TEXAS,TRAVIS,,,63.5,2525.32,,27400.0,2.904,,,,1397.0,,,,,,16.332,,,,1422.3999999999999,,,,68.58,2938.9500000000003,,137.94,,,1498.6,,,,152.43200000000002,,,52.3886359916685,3719.802565786851,,44800.0,54.67253805607064,,,,64181.815143663196,,,,,,114.31322342601898,,,1.016,63.59017000000001,,3.28,0.26862,,,,2.32664,,,,,,0.84382,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2764,TEXAS,TRINITY,,,,,,30200.0,,,,,,,,,,,,,,,,,,,,,,30.492,,,,,,,,,,,,,85600.0,,,,,,,,,,,,,,,,,5.66,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2765,TEXAS,TYLER,,,,,,7600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2766,TEXAS,UPSHUR,,,,,,38200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94200.0,,,,,,,,,,,,,,,,,4.94,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2767,TEXAS,UPTON,,,,337.435,,,,,,,,,,,,,,,,,,,,,,352.67400000000004,,,,,,,,,32.664,,,,872.7229096653766,,,,,,,,,,,,,,,,,112.59444,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2768,TEXAS,UVALDE,,,243.84,566.02,,9800.0,62.436,,,,739.14,3.4570815440000002,,,,,680.5,,,,802.64,,,,304.8,587.79,,471.9,,,873.76,4.32135193,,,1023.4720000000001,,,428.6438196838317,1487.9210263147404,,19200.0,871.805336569775,,,,23196.419803890873,1463.711084756222,,,,,5797.313473748106,,,2.16408,114.55374000000002,,3.92,0.198924,,,,1.53924,0.023705702016,,,,,1.5406520000000001,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2770,TEXAS,VAN ZANDT,,,53.339999999999996,370.09000000000003,,54000.0,14.52,,,,43.18,,,,,,32.664,,,,43.18,,,,63.5,1197.3500000000001,,101.64,,,58.419999999999995,,,,157.876,,,37.405486098051306,211.74260759094383,,144800.0,291.0943242444842,,,,2405.5546463294236,,,,,,125.20019708563984,,,0.8635999999999999,23.55514,,5.36,0.28604399999999996,,,,2.8447999999999998,,,,,,0.5062920000000001,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2771,TEXAS,VICTORIA,,,76.2,97.965,,10800.0,,,208.6514,,1600.2,,,,,,21.776,,,,1610.36,,,,91.44,163.275,,15.972,209.10499,,1783.08,,,,65.328,,,78.58295398750275,94.42575743920469,,13200.0,,,11488.810705600443,,90081.95708155878,,,,,,136.0871707452607,,,1.27,40.60105,,2.44,,,274.3675192,,2.8651199999999997,,,,,,0.909148,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,2772,TEXAS,WALKER,,,12.7,250.35500000000002,,20400.0,,,,,,,,,,,,,,,,,,,15.24,256.886,,117.612,,,60.96,,,,,,,9.168011298541987,560.8317714570945,,44800.0,,,,,,,,,,,,,,0.889,97.70376,,4.4,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
