year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1986,-41,COLORADO,OTHER COUNTIES,,,2413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.9642563568411,,,,,,,,,,,,,,,,,,,,0.5588,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3067,WISCONSIN,BURNETT,3.2655000000000003,,360.68,,,50800.0,47.916,,,,,1.85200797,,,,,2.722,,,,,,6.531000000000001,,,365.76,,,76.956,,,,1.975475168,,,5.444,152.38349053705144,,,384.85453050893733,,,132600.0,2414.1199388366394,,,,,1164.5310661895037,,,,,39.463470250067715,,,1.5239,,,2.58826,,,7.48,1.1775719999999998,,,,,0.07654966276,,,,,2.36814,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3068,WISCONSIN,CALUMET,26.124000000000002,,993.14,,,95200.0,201.828,,,,,2.839745554,,,,,234.092,,,,,,34.832,,,1005.8399999999999,,,280.236,,,,2.963212752,,,250.424,1593.495929616024,,,1085.116157450011,,,285000.0,14235.99212417,,,,,1819.5797909210994,,,,,6809.489832115132,,,2.325036,,,3.2512,,,8.27,1.748208,,,,,0.07889553952200001,,,,,8.299377999999999,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3069,WISCONSIN,CHIPPEWA,32.655,,1884.6799999999998,,,196200.0,377.52,,,,,6.420294296000001,,,,,2.722,,,,,,43.54,,,1915.1599999999999,,,531.432,,,,6.667228692,,,2.722,1878.670747621077,,,2544.5973892202765,,,555000.0,20366.39366582183,,,,,4245.6861788158985,,,,,61.236419353553345,,,2.1922390000000003,,,3.3832799999999996,,,8.18,1.32858,,,,,0.08161181787800001,,,,,4.8996,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3070,WISCONSIN,CLARK,97.965,,2169.16,,,215600.0,454.476,,,,,0.493868792,,,,,24.498,,,,,,121.912,,,2202.18,,,660.66,,,,0.6173359900000001,,,27.220000000000002,5877.6489207148425,,,2083.4230223040213,,,532600.0,25457.992082277287,,,,,344.5071070810615,,,,,517.1075412077837,,,2.3555140000000003,,,2.921,,,7.41,1.3619759999999999,,,,,0.07889553952200001,,,,,6.445696000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3071,WISCONSIN,COLUMBIA,8.708,,3515.3599999999997,,,96600.0,155.364,,,,,13.828326176000001,,,,0.081648,413.744,,,,,,10.4496,,,3548.3799999999997,,,226.512,,,,14.198727769999998,,,443.68600000000004,491.980983733909,,,5778.9669491929435,,,347200.0,9437.014306361407,,,,,9995.558318126572,,,,146.68983143588093,10799.382755328876,,,2.255372,,,3.5839399999999997,,,10.7,1.4752319999999999,,,,,0.08963718574799999,,,,0.8065008,7.37662,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3072,WISCONSIN,CRAWFORD,4.354,,1036.32,,,127600.0,145.2,,,,,1.481606376,,,,0.24494400000000002,8.166,,,,,,4.354,,,1043.94,,,203.28,,,,1.6050735740000002,,,8.166,239.45977084393797,,,1546.6522297520826,,,416600.0,9641.848725414215,,,,,994.7036190368676,,,,460.6977518533135,194.59573261240286,,,2.3947000000000003,,,3.3655,,,9.54,1.64076,,,,,0.08111794908600001,,,,0.8441496,7.278627999999999,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3073,WISCONSIN,DANE,15.239,,5679.44,,,224400.0,268.62,,,,,16.915006125999998,,,,0.9684360000000001,468.184,,,,,,16.1098,,,5730.24,,,408.012,,,,17.28540772,,,500.848,942.6007343220468,,,9683.214883698083,,,838400.0,17601.12900860895,,,,,12858.363855842435,,,,1984.8967816167635,14092.541307231078,,,2.6211080000000004,,,3.78206,,,11.05,1.565256,,,,,0.09457587366800001,,,,0.9199008000000001,8.361984,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3074,WISCONSIN,DODGE,39.186,,3741.42,,,186600.0,374.616,,,,,8.02536787,,,,,568.898,,,,,,40.927600000000005,,,3779.52,,,529.98,,,,8.272302265999999,,,609.7280000000001,2133.3688675187204,,,5196.982983413921,,,662200.0,26569.950357135374,,,,,5458.739372763298,,,,,16759.72757240807,,,2.318505,,,3.45186,,,10.62,1.745304,,,,,0.084204629036,,,,,8.114282000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3075,WISCONSIN,DOOR,17.416,,447.03999999999996,,,86800.0,284.592,,,,,0.8642703860000001,,,,,146.988,,,,,,18.5045,,,454.65999999999997,,,339.768,,,,0.987737584,,,157.876,933.8931062913582,,,429.7059983502044,,,221200.0,17879.118577323472,,,,,533.7434053368557,,,,,4096.036050093236,,,2.266257,,,2.9692600000000002,,,7.37,1.66254,,,,,0.072722179622,,,,,8.122448,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3076,WISCONSIN,DOUGLAS,2.177,,7.62,,,49000.0,15.972,,,,,,,,,,2.722,,,,,,2.177,,,7.62,,,24.684,,,,,,,2.722,100.13772235291951,,,3.978759243983374,,,94600.0,760.8135564818498,,,,,,,,,,57.15399139664979,,,2.00284,,,2.54,,,5.819999999999999,1.131108,,,,,,,,,,4.57296,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3077,WISCONSIN,DUNN,32.655,,2131.06,,,167600.0,271.524,,,,,14.198727769999998,,,,,24.498,,,,,,34.832,,,2143.7599999999998,,,383.328,,,,14.81606376,,,27.220000000000002,1697.9874659842876,,,3255.3484723500333,,,495400.0,14338.409333696403,,,,,9219.204274000236,,,,,492.61297346636246,,,2.194416,,,3.4442399999999997,,,8.780000000000001,1.29954,,,,,0.079883277106,,,,,6.04284,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3078,WISCONSIN,EAU CLAIRE,17.416,,977.9,,,106800.0,193.11599999999999,,,,,6.420294296000001,,,,,10.888,,,,,,19.593,,,985.52,,,268.62,,,,6.667228692,,,10.888,875.1166170842097,,,1286.5860573498967,,,322600.0,10197.827862843258,,,,,4488.296817605378,,,,,195.9565419313707,,,2.06815,,,3.0378399999999997,,,8.95,1.308252,,,,,0.08630357140200001,,,,,6.244268000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3079,WISCONSIN,FLORENCE,3.2655000000000003,,22.86,,,7000.0,4.356,,,,,,,,,,,,,,,,3.2655000000000003,,,25.4,,,5.808,,,,,,,,141.49895549869063,,,8.68092925960009,,,12400.0,175.5723591881192,,,,,,,,,,,,,1.885282,,,1.905,,,5.3,1.0164,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3080,WISCONSIN,FOND DU LAC,26.124000000000002,,2707.64,,,154200.0,333.96,,,,,8.519236661999999,,,,,479.072,,,,,,28.301000000000002,,,2727.96,,,474.804,,,,8.766171058000001,,,503.57,1534.7194404088755,,,3659.0116829214376,,,478800.0,24902.012944848244,,,,,5580.044692158038,,,,,14506.227340197303,,,2.46001,,,3.35026,,,9.22,1.82952,,,,,0.08111794908599998,,,,,8.530747999999999,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3081,WISCONSIN,FOREST,5.4425,,13.969999999999999,,,13600.0,10.164,,,,,,,,,,5.444,,,,,,5.4425,,,17.779999999999998,,,11.616,,,,,,,5.444,282.99791099738127,,,9.187316799743428,,,23000.0,555.9791374290442,,,,,,,,,,108.86474551742818,,,2.2640800000000003,,,2.54,,,5.02,1.478136,,,,,,,,,,6.5328,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3082,WISCONSIN,GRANT,63.133,,4386.58,,,272400.0,486.42,,,,,1.2346719800000001,,,,,19.054000000000002,,,,,,66.3985,,,4422.139999999999,,,624.36,,,,1.2346719800000001,,,19.054000000000002,3818.294891456975,,,7251.107869466791,,,907400.0,32875.92425797532,,,,,873.3982996421278,,,,,578.3439605613371,,,2.56886,,,3.6626800000000004,,,9.85,1.7336880000000001,,,,,0.08889638256,,,,,8.476308,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3083,WISCONSIN,GREEN,21.77,,2435.86,,,203600.0,223.608,,,,,6.2968270980000005,,,,,76.21600000000001,,,,,,23.729300000000002,,,2461.2599999999998,,,360.096,,,,6.543761494000001,,,84.382,1219.0679242964115,,,3689.033229944221,,,665800.0,14001.895645252507,,,,,4439.774689847482,,,,,1861.5871483480216,,,2.3380980000000005,,,3.5712399999999995,,,9.47,1.462164,,,,,0.08692090739200001,,,,,6.698842,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3084,WISCONSIN,GREEN LAKE,6.531000000000001,,1239.52,,,56200.0,116.16,,,,,2.963212752,,,,,168.764,,,,,,6.531000000000001,,,1257.3,,,159.72,,,,3.08667995,,,179.65200000000002,385.312540357973,,,1726.7815118887847,,,184000.0,7417.932175698037,,,,,1916.6240464368911,,,,,4858.089268715233,,,2.56886,,,3.2131,,,9.3,1.58994,,,,,0.07963634271,,,,,8.01629,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3085,WISCONSIN,IOWA,41.363,,2179.3199999999997,,,193800.0,213.444,,,,,2.4693439600000002,,,,,27.220000000000002,,,,,,52.248000000000005,,,2197.1,,,287.496,,,,2.592811158,,,27.220000000000002,2344.52884726292,,,2938.132848988814,,,631200.0,12889.93737039442,,,,,1625.4912798895152,,,,,734.8370322426402,,,2.211832,,,3.1622999999999997,,,9.27,1.5158880000000001,,,,,0.080747547492,,,,,8.405536000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3086,WISCONSIN,IRON,,,17.779999999999998,,,6200.0,5.808,,,,,,,,,,,,,,,,,,,17.779999999999998,,,7.26,,,,,,,,,,,10.923502651663446,,,12200.0,248.72750884983554,,,,,,,,,,,,,,,,2.4892,,,5.92,1.11078,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3087,WISCONSIN,JACKSON,32.655,,995.68,,,108800.0,153.912,,,,,4.32135193,,,,,16.332,,,,,,33.743500000000004,,,1003.3,,,210.54,,,,4.444819128,,,19.054000000000002,1702.341279999632,,,1459.8429371560817,,,267400.0,8661.569719947214,,,,,2911.3276654737588,,,,,323.87261791434884,,,2.233602,,,3.4036,,,7.359999999999999,1.4026319999999999,,,,,0.083463825848,,,,,6.105446000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3088,WISCONSIN,JEFFERSON,10.885,,2159.0,,,107200.0,153.912,,,,,17.90274371,,,,0.0281232,470.906,,,,,,12.6266,,,2179.3199999999997,,,226.512,,,,18.273145304,,,509.014,622.5954041942388,,,3119.347247282966,,,403200.0,9802.79005466999,,,,,12737.058536447696,,,,43.548543707527145,12342.54052303842,,,2.318505,,,3.4417,,,10.81,1.5405719999999998,,,,,0.088525980966,,,,0.6949152000000001,7.526330000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3089,WISCONSIN,JUNEAU,7.6195,,1102.36,,,68200.0,92.928,,,,,5.55602391,,,,,27.220000000000002,,,,,,7.6195,,,1117.6,,,129.228,,,,5.802958306,,,29.942,415.7892384653832,,,1546.6522297520826,,,195600.0,5559.791374290443,,,,,3760.4649012369396,,,,,645.0236171907619,,,2.3772840000000004,,,3.1622999999999997,,,8.370000000000001,1.482492,,,,,0.08321689145200001,,,,,7.003706,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3090,WISCONSIN,KENOSHA,10.885,,1033.78,,,20800.0,24.684,,,,,21.236358055999997,,,,,296.69800000000004,,,,,,10.885,,,1043.94,,,40.656,,,,21.853694046,,,326.64,718.3793125318141,,,1652.9936131821837,,,73800.0,1814.2477116105651,,,,,16254.912798895155,,,,,8213.845049289957,,,2.87364,,,3.64998,,,9.94,1.701744,,,,,0.094946275262,,,,,7.760422000000001,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3091,WISCONSIN,KEWAUNEE,65.31,,802.64,,,112000.0,341.21999999999997,,,,,0.493868792,,,,,108.88000000000001,,,,,,67.48700000000001,,,812.8,,,423.984,,,,0.493868792,,,117.046,4142.654035600127,,,801.9008403555584,,,307800.0,26189.54357889445,,,,,303.26329848684986,,,,,3287.715314626331,,,2.716896,,,3.13436,,,8.22,1.9965,,,,,0.077290465948,,,,,8.195942,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
1986,3092,WISCONSIN,LA CROSSE,2.177,,927.0999999999999,,,83600.0,88.572,,,,,5.185622316,,,,0.0458136,5.444,,,,,,3.2655000000000003,,,937.26,,,145.2,,,,5.309089514,,,5.444,124.08369943731333,,,1518.4392096583824,,,270800.0,5472.005194696381,,,,,3566.3763902053543,,,,89.38911603123992,106.14312687949247,,,2.06815,,,3.7363399999999998,,,9.65,1.433124,,,,,0.085439301016,,,,0.8759016000000001,6.36948,"种类：PRODUCTION_CORN,FAO总量：3004500.0,国家总量：210984693.60000002; 种类：PRODUCTION_RYE,FAO总量：485200.0,国家总量：340639.4; 种类：PRODUCTION_COTTON,FAO总量：5567000.0,国家总量：2117922.751; 种类：PRODUCTION_SOYBEANS,FAO总量：52868000.0,国家总量：2690510.13444141; 种类：PRODUCTION_SUNFLOWER,FAO总量：1214000.0,国家总量：2425059.0; 种类：PRODUCTION_WHEAT,FAO总量：56897008.0,国家总量：113809961.18800002; "
