year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1983,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,23.947000000000003,,,,,,23.232,,,,,,,,,,54.440000000000005,,,,,70.772,23.947000000000003,,,,,,47.916,,,,,,,70.772,1665.6028936724135,,,,,,,1676.6855794775286,,,,,,,,,,2014.0134510810756,,,3.02603,,,,,,,4.926636,,,,,,,,,,10.430704,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2175,OKLAHOMA,HASKELL,,,25.4,,,50000.0,,,,2.54,12.7,6.9141630880000005,,,,,163.32,,,,12.7,,,,,25.4,,,,,35.559999999999995,12.7,7.654966276,,,326.64,,,,44.35658649283697,,,79000.0,,,,82.41230177799136,479.7752818153308,2299.752956301815,,,,,2313.3938289444786,,,,,,1.778,,,6.48,,,,0.635,1.9304,0.018643546897999998,,,,,2.3137000000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2176,OKLAHOMA,HUGHES,,,15.24,,,53000.0,8.712,3.8556000000000004,,5.08,43.18,1.481606376,,,,,381.08000000000004,,,,45.72,,,,,15.24,,,18.876,,50.8,58.419999999999995,1.6050735740000002,,,871.0400000000001,,,,26.61395189570218,,,96000.0,395.37563882876225,6908.886898607541,,168.12109562710233,1515.0798373115708,449.0641867334905,,,,,6123.689547205972,,,,,,1.778,,,6.79,0.9554159999999999,0.8051400000000001,,0.6476999999999999,1.7424399999999998,0.017038473324000002,,,,,2.5151280000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2177,OKLAHOMA,JACKSON,,,,8054.900000000001,,23000.0,10.164,0.2268,,15.24,35.559999999999995,,,,,,8166.0,,,,38.1,,,,,,8490.3,,26.136,,43.18,45.72,,,,14971.0,,,,,21244.007477381238,,37000.0,490.558662991242,267.5735740275016,,395.5790485343585,1388.8231842022733,,,,,,134449.0060586556,,,,,,,113.92241,,5.33,0.96558,0.5307120000000001,,0.508,1.9304,,,,,,2.7709960000000002,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2178,OKLAHOMA,JEFFERSON,,,,65.31,,15000.0,21.78,,,5.08,10.16,,,,,,1633.2,,,,10.16,,,,,,87.08,,58.08,,35.559999999999995,12.7,,,,3538.6000000000004,,,,,44.4205994774842,,22000.0,1098.2656634132284,,,164.82460355598272,328.26729808417366,,,,,,30754.52972596777,,,,,,,28.77994,,5.89,0.998976,,,0.635,1.651,,,,,,2.9996440000000004,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2179,OKLAHOMA,JOHNSTON,,,10.16,,,37000.0,4.356,1.27008,,2.54,22.86,,,,,,108.88000000000001,,,,22.86,,,,,15.24,,,11.616,,20.32,33.019999999999996,,,,163.32,,,,27.881282938354662,,,90000.0,219.65313268264566,2058.258261750012,,82.41230177799136,934.299233008802,,,,,,2258.9610329693146,,,,,,2.794,,,7.550000000000001,0.998976,0.728028,,0.635,2.08788,,,,,,3.7672480000000004,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2180,OKLAHOMA,KAY,56.602000000000004,,10.16,,,72000.0,17.424,,,,200.66,2.222409564,,,,,10615.800000000001,,,,210.82,,58.779,,,15.24,,,26.136,,,241.29999999999998,2.716278356,,,16604.2,2721.573355673878,,,20.910962203766,,,156000.0,834.6819041940536,,,,8837.96571765083,1211.1125036145654,,,,,174457.1111004013,,,1.047137,,,2.0955,,,6.629999999999999,1.1499840000000001,,,,2.1971,0.030496397906,,,,,2.934316,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2181,OKLAHOMA,KINGFISHER,32.655,,,,,49000.0,26.136,,,53.339999999999996,25.4,,,,,,9799.2,,,,25.4,,41.363,,,,,,50.82,,228.6,35.559999999999995,,,,19326.2,1110.4019291149423,,,,,,112000.0,1200.7704586651298,,,2307.544449783758,656.5345961683473,,,,,,153364.40266002514,,,0.7401800000000001,,,,,,7.75,1.00188,,,0.8458199999999999,1.3208,,,,,,2.5695680000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2182,OKLAHOMA,KIOWA,10.885,,10.16,7075.25,,26000.0,14.52,,,2.54,22.86,,,,,,7893.8,,,,25.4,,13.062000000000001,,,15.24,7467.110000000001,,29.04,,17.779999999999998,30.48,,,,15243.2,391.90656321703847,,,19.13669874405252,7658.226728098737,,51000.0,658.959398047937,,,65.92984142239308,631.2832655464878,,,,,,155133.46852921796,,,0.7837200000000001,,,1.9177,46.71842,,6.13,0.9801,,,0.508,1.3411199999999999,,,,,,3.250068,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2183,OKLAHOMA,LATIMER,,,,,,22000.0,,,,,,,,,,,27.220000000000002,,,,,,,,,,,,,,,,,,,81.66,,,,,,,32000.0,,,,,,,,,,,408.24596981373156,,,,,,,,,5.21,,,,,,,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2184,OKLAHOMA,LEFLORE,,,,,,100000.0,,,,,,19.631284481999998,,,,,489.96000000000004,,,,,,,,,,,,,,,,21.606759649999997,,,816.6,,,,,,,150000.0,,,,,,6259.682602951685,,,,,8709.247356026272,,,,,,,,,5.34,,,,,,0.01790274371,,,,,3.097636,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2185,OKLAHOMA,LINCOLN,,,,,,79000.0,27.588,,,12.7,45.72,,,,,,435.52000000000004,,,,50.8,,,,,,,,78.408,,88.89999999999999,76.2,,,,816.6,,,,,,,144000.0,922.5431572671118,,,494.4738106679481,1313.0691923366946,,,,,,8164.919396274631,,,0.8708,,,,,,6.69,0.6519480000000001,,,0.762,1.3944599999999998,,,,,,3.1303,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2186,OKLAHOMA,LOGAN,19.593,,,,,36000.0,24.684,,,12.7,22.86,,,,,,2885.32,,,,25.4,,21.77,,,,,,37.752,,86.36,30.48,,,,5444.0,696.7227790525127,,,,,,57000.0,1083.6221212343853,,,461.5088899567516,782.791249277645,,,,,,51711.156176405995,,,0.775012,,,,,,5.49,1.04544,,,0.7111999999999999,1.66116,,,,,,2.983312,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2187,OKLAHOMA,LOVE,,,,,,19000.0,13.068,1.99584,,25.4,40.64,,,,,,244.98000000000002,,,,40.64,,,,,,,,40.656,,116.83999999999999,45.72,,,,489.96000000000004,,,,,,,32000.0,776.1077354786813,3979.299306050024,,774.6756367131186,1868.598466017604,,,,,,4762.869647826868,,,,,,,,,6.069999999999999,1.129656,0.89586,,0.5969,2.3520399999999997,,,,,,3.173852,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2188,OKLAHOMA,MAJOR,15.239,,7.62,,,39000.0,14.52,,,81.28,33.019999999999996,,,,,,5716.2,,,,38.1,,17.416,,,20.32,,,36.3,,220.98,63.5,,,,8982.6,653.1776053617307,,,15.207972511829817,,,66000.0,600.3852293325649,,,2637.1936568957235,1439.3258454459922,,,,,,103150.14837293616,,,0.933933,,,2.032,,,7.4,0.833448,,,0.635,2.07772,,,,,,3.217404,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2189,OKLAHOMA,MARSHALL,,,12.7,2.177,,17000.0,10.164,1.17936,,12.7,38.1,,,,,,163.32,,,,38.1,,,,,12.7,2.177,,14.52,,27.939999999999998,43.18,,,,326.64,,,,36.43576747625894,1.153781804609979,,30000.0,732.1771089421522,2286.95362416668,,329.64920711196544,1363.5718535804137,,,,,,3129.8857685719418,,,,,,2.921,22.98912,,6.15,1.762728,0.8731800000000001,,0.508,1.8288,,,,,,3.1303,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2190,OKLAHOMA,MAYES,,,5.08,,,87000.0,24.684,,,2.54,45.72,16.297670136,,,,,1034.3600000000001,,,,48.26,,,,,33.019999999999996,,,34.848,,22.86,55.879999999999995,16.66807173,,,1252.1200000000001,,,,6.336655213262425,,,125000.0,1178.805145396865,,,82.41230177799136,1439.3258454459922,4653.937935237992,,,,,16057.674812673438,,,,,,1.27,,,5.359999999999999,1.174668,,,0.635,1.56718,0.01605073574,,,,,3.092192,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2191,OKLAHOMA,MCCLAIN,,,15.24,674.87,,50000.0,14.52,0.31752,,58.419999999999995,25.4,1.3581391779999998,,,,,653.28,,,,30.48,,,,,60.96,696.64,,40.656,,177.79999999999998,50.8,1.481606376,,,1524.3200000000002,,,,39.604095082890154,1586.4499813387215,,158000.0,629.6723136902509,720.3903916125043,,2142.719846227775,1085.8072167399591,674.9570806660948,,,,,13608.19899379105,,,0.6531,,,2.64668,101.73121,,10.01,0.8479679999999999,1.0206,,0.71882,2.0015199999999997,0.02778011955,,,,,3.2446240000000004,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2192,OKLAHOMA,MCCURTAIN,,,27.939999999999998,,,43000.0,,,,2.54,35.559999999999995,20.98942366,,,,,707.72,,,,35.559999999999995,,,,,30.48,,,,,22.86,43.18,23.211833224,,,1361.0,,,,63.36655213262424,,,91000.0,,,,65.92984142239308,1186.812539227397,7674.915191445111,,,,,11430.887154784481,,,,,,2.30886,,,6.37,,,,0.508,1.70688,0.020495554868,,,,,2.673004,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2193,OKLAHOMA,MCINTOSH,,,22.86,,,42000.0,14.52,0.38556,,,38.1,4.815220721999999,,,,,435.52000000000004,,,,40.64,,,,,25.4,,,29.04,,,53.339999999999996,5.432556712,,,653.28,,,,37.3862657582483,,,73000.0,922.5431572671118,434.5211885916692,,,1363.5718535804137,1374.408571517653,,,,,8028.837406336719,,,,,,1.6662399999999997,,,6.84,1.37214,0.508032,,,1.7729199999999998,0.015927268542000002,,,,,3.3480600000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2194,OKLAHOMA,MURRAY,,,,,,29000.0,5.808,,,,7.62,,,,,,136.1,,,,7.62,,,,,,,,17.424,,,12.7,,,,299.42,,,,,,,66000.0,410.01918100760525,,,,277.7646368404546,,,,,,2449.4758188823894,,,,,,,,,7.07,1.354716,,,,1.86436,,,,,,2.852656,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2195,OKLAHOMA,MUSKOGEE,,,40.64,,,111000.0,20.328,,,2.54,66.03999999999999,25.310775590000002,,,,,979.9200000000001,,,,68.58,,,,,43.18,,,39.204,,30.48,76.2,27.656652352000002,,,1524.3200000000002,,,,69.70320734588667,,,183000.0,1025.047952519013,,,82.41230177799136,2348.3737478329344,7838.211259348198,,,,,14152.526953542694,,,,,,1.74752,,,6.55,1.102068,,,0.635,1.7830799999999996,0.01728540772,,,,,2.5859,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2196,OKLAHOMA,NOBLE,37.009,,,,,50000.0,11.616,,,7.62,55.879999999999995,,,,,,4355.2,,,,58.419999999999995,,39.186,,,,,,20.328,,27.939999999999998,73.66,,,,7893.8,1785.352121322064,,,,,,90000.0,571.0981449748788,,,247.23690533397405,2449.379070320373,,,,,,77838.89824448481,,,1.049314,,,,,,5.91,1.113684,,,0.635,2.1920200000000003,,,,,,3.02142,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2197,OKLAHOMA,NOWATA,,,,,,43000.0,11.616,,,2.54,40.64,5.55602391,,,,,462.74,,,,40.64,,,,,,,,17.424,,22.86,43.18,6.2968270980000005,,,598.84,,,,,,,59000.0,556.4546027960357,,,82.41230177799136,1237.315200471116,1714.6087129824184,,,,,6395.853527081794,,,,,,,,,5.59,1.1499840000000001,,,0.635,1.55448,0.01728540772,,,,,2.66756,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,2198,OKLAHOMA,OKFUSKEE,,,,,,43000.0,7.26,0.9525600000000001,,5.08,22.86,1.6050735740000002,,,,,217.76000000000002,,,,22.86,,,,,,,,15.972,,30.48,25.4,1.7285407720000001,,,381.08000000000004,,,,,,,90000.0,307.514385755704,1559.702371681676,,181.30706391158094,732.288588033926,884.5203678083903,,,,,3265.9677585098525,,,1.0885,,,,,,7.32,0.887172,0.7371000000000001,,0.6985,1.63576,0.0308667995,,,,,2.564124,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
