year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1982,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,26.124000000000002,,22.86,,,,28.314,,,,,,,,,,54.440000000000005,,5.08,,,48.996,28.301000000000002,,,22.86,,,50.82,,,,,,,54.440000000000005,1876.8742652619658,,,13.382738049060002,,,,1905.0357746465163,,,,,,,,,,1578.5439366547685,,,3.006437,,,6.984999999999999,,,,2.989668,,,,,,,,,,7.7849200000000005,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2219,OKLAHOMA,WASHITA,,,20.32,10950.31,,38000.0,8.712,0.49896,,10.16,203.2,0.493868792,,,,,13228.92,,20.32,,241.29999999999998,,,,,22.86,11886.42,,36.3,,76.2,243.84,0.6173359900000001,,,14971.0,,,,25.63454048834028,12073.511120551175,,97000.0,380.42189048240726,1508.8716201625093,,331.9680371757732,8481.196965573872,272.69127719714606,,,,,221676.5580009154,,,,,,4.318,47.327980000000004,,7.68,0.6287159999999999,1.3608,,0.5715,1.7856199999999998,0.0308667995,,,,,3.4351640000000003,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2220,OKLAHOMA,WOODS,,,,,,30000.0,7.26,,,20.32,27.939999999999998,,,,,,16332.0,,,,15.24,,,,,,,,14.52,,106.67999999999999,81.28,,,,17638.56,,,,,,,64000.0,204.84255641360392,,,700.8214118155213,1341.8013109713888,,,,,,357349.6877289157,,,,,,,,,6.72,0.40656,,,0.60452,2.0294600000000003,,,,,,4.589292,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2221,OKLAHOMA,WOODWARD,17.416,,,,,38000.0,39.204,,,25.4,114.3,,,,,,6097.280000000001,,,,137.16,,19.593,,,,,,90.024,,132.07999999999998,170.18,,,,8057.12,391.9227004027307,,,,,,80000.0,1404.634672550427,,,663.9360743515464,2405.115557401546,,,,,,93623.98520848973,,,0.489825,,,,,,6.890000000000001,0.516912,,,0.4572,1.5519399999999999,,,,,,2.934316,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2222,OREGON,BAKER,180.691,,,,,,5.808,,,,,,,,,,479.072,,,,,489.96000000000004,180.691,,,15.24,,,13.068,,,,,,,511.73600000000005,13373.273477075398,,,,,,,415.53775729616797,,,,,,,,,,14370.193078512375,,,3.22196,,,,,,,1.489752,,,,,,,,,,9.254800000000001,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2223,OREGON,BENTON,6.531000000000001,,,,,,31.944,,,,,,,,,,734.94,,,,,756.716,6.531000000000001,,,22.86,,,34.848,,,,,,,756.716,463.77519547656465,,,,,,,2349.836754287485,,,,,,,,,,25447.216909865663,,,3.09134,,,,,,,2.031348,,,,,,,,,,10.19389,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2224,OREGON,CLACKAMAS,28.301000000000002,,12.7,,,,81.312,,,,,,,,,,685.9440000000001,,12.7,,,713.164,28.301000000000002,,,71.11999999999999,,,95.832,,,,,,,718.6080000000001,1698.3317017451664,,,16.964034146695777,,,,5653.6545570154685,,,,,,,,,,22861.670806724233,,,2.6124,,,4.572,,,,1.8513,,,,,,,,,,9.224858,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2226,OREGON,COLUMBIA,13.062000000000001,,,,,,5.808,,,,,,,,,,54.440000000000005,,,,,59.884,13.062000000000001,,,20.32,,,8.712,,,,,,,59.884,685.8647257047786,,,,,,,433.09569070304826,,,,,,,,,,2177.3019815927837,,,2.28585,,,,,,,1.790316,,,,,,,,,,8.312987999999999,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2227,OREGON,COOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2228,OREGON,CROOK,37.009,,,,,,2.904,,,,,,,,,,288.53200000000004,,,,,359.30400000000003,37.009,,,,,,34.848,,,,,,,359.30400000000003,3183.2832666044014,,,,,,,207.76887864808398,,,,,,,,,,11400.897501115216,,,3.74444,,,,,,,1.1165880000000001,,,,,,,,,,11.399736,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2230,OREGON,DESCHUTES,8.708,,,,,,7.26,,,,,,,,,,114.324,,,,,223.204,8.708,,,,,,45.012,,,,,,,223.204,539.9823872215401,,,,,,,453.57994634440865,,,,,,,,,,3657.867329075877,,,2.6994800000000003,,,,,,,1.04544,,,,,,,,,,8.133336,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2231,OREGON,DOUGLAS,8.708,,2.54,,,,7.26,,,,,,,,,,288.53200000000004,,2.54,,,299.42,8.708,,,12.7,,,10.164,,,,,,,299.42,479.0166338255597,,,3.5812960976357755,,,,365.790279310007,,,,,,,,,,9580.128719008251,,,2.3947000000000003,,,4.826,,,,1.244364,,,,,,,,,,9.358236000000002,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2232,OREGON,GILLIAM,311.31100000000004,,,,,,11.616,,,,,,,,,,6761.448,,,,,7000.984,315.665,,,2.54,,,30.492,,,,,,,7011.872,13388.514915424394,,,,,,,409.68511282720783,,,,,,,,,,126185.53634320981,,,1.8591580000000003,,,,,,,0.7013159999999999,,,,,,,,,,5.256182,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2233,OREGON,GRANT,19.593,,,,,,2.904,,,,,,,,,,38.108000000000004,,,,,81.66,74.018,,,,,,30.492,,,,,,,81.66,1234.5565062686017,,,,,,,96.56863373784184,,,,,,,,,,816.488243097294,,,1.7350690000000002,,,,,,,0.524172,,,,,,,,,,4.774388,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2234,OREGON,HARNEY,222.054,,,,,,33.396,,,,,,,,,,174.208,,,,,370.192,243.824,,,2.54,,,78.408,,,,,,,370.192,11548.65557186713,,,,,,,1783.5934019155943,,,,,,,,,,3510.8994453183645,,,2.1639380000000004,,,,,,,1.097712,,,,,,,,,,4.608346000000001,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2235,OREGON,HOOD RIVER,,,,,,,2.904,,,,,,,,,,,,,,,,,,,2.54,,,4.356,,,,,,,,,,,,,,,204.84255641360392,,,,,,,,,,,,,,,,,,,,1.694484,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2236,OREGON,JACKSON,67.48700000000001,,,,,,1.452,,,,,,,,,,174.208,,,,,201.428,69.664,,,30.48,,,2.904,,,,,,,201.428,4859.841484993861,,,,,,,119.97921161368228,,,,,,,,,,4659.426240608558,,,3.0869860000000005,,,,,,,1.78596,,,,,,,,,,8.155112,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2237,OREGON,JEFFERSON,108.85000000000001,,,,,,4.356,,,,,,,,,,1633.2,,,,,1703.972,121.912,,,5.08,,,24.684,,,,,,,1769.3000000000002,5987.707922819496,,,,,,,456.50626857888875,,,,,,,,,,54868.00993613816,,,2.266257,,,,,,,1.7772480000000002,,,,,,,,,,10.56136,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2238,OREGON,JOSEPHINE,2.177,,2.54,,,,1.452,,,,,,,,,,38.108000000000004,,2.54,,,43.552,2.177,,,17.779999999999998,,,2.904,,,,,,,43.552,108.86741677853628,,,3.8828789269103665,,,,80.47386144820155,,,,,,,,,,1333.5974637255802,,,2.177,,,5.2324,,,,1.1979,,,,,,,,,,7.147972000000001,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2239,OREGON,KLAMATH,805.49,,,,,,174.24,,,,,,,,,,326.64,,,,,359.30400000000003,807.667,,,,,,332.508,,,,,,,359.30400000000003,72505.69957450518,,,,,,,17206.77473874273,,,,,,,,,,12791.649141857606,,,3.9142460000000003,,,,,,,2.169288,,,,,,,,,,12.401432000000002,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2240,OREGON,LAKE,191.57600000000002,,,,,,18.876,,,,,,,,,,353.86,,,,,511.73600000000005,217.70000000000002,,,,,,79.86,,,,,,,511.73600000000005,11496.399211813432,,,,,,,1331.4766166884253,,,,,,,,,,5851.499075530608,,,2.4556560000000003,,,,,,,1.25598,,,,,,,,,,4.526686000000001,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2241,OREGON,LANE,17.416,,,,,,39.204,,,,,,,,,,675.056,,,,,718.6080000000001,17.416,,,45.72,,,46.464,,,,,,,718.6080000000001,1132.2211344967775,,,,,,,2923.395912245576,,,,,,,,,,23204.595868825098,,,2.8301000000000003,,,,,,,1.980528,,,,,,,,,,9.782868,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2243,OREGON,LINN,32.655,,2.54,,,,56.628,,,,,,,,,,1507.988,,2.54,,,1556.9840000000002,32.655,,,30.48,,,65.34,,,,,,,1573.316,2318.8759773828233,,,3.392806829339155,,,,3994.4298500652767,,,,,,,,,,53447.32039314887,,,3.09134,,,4.572,,,,1.8977639999999998,,,,,,,,,,10.452480000000001,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2244,OREGON,MALHEUR,300.426,,231.14,,,,31.944,,,,,,10300.0,,,,1823.74,,236.22,,,1889.068,304.78000000000003,,,381.0,,,69.696,,,,,10700.0,,1889.068,24338.39969500958,,,394.5080385448251,,,,2253.2681205496433,,,,,,229147.51847106763,,,,72803.53500950872,15.19,,3.5006160000000004,,,5.7785,,,,1.482492,,,,,,24.4,,,,12.148286,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2245,OREGON,MARION,47.894000000000005,,7.62,,,,103.092,,,,,,,,,,2275.592,,7.62,,,2335.476,50.071000000000005,,,104.14,,,119.064,,,,,,,2362.696,2874.0998029533584,,,13.57122731735662,,,,7271.910752682938,,,,,,,,,,90194.73458748109,,,2.5557980000000002,,,6.096,,,,1.896312,,,,,,,,,,11.348018,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2246,OREGON,MORROW,409.276,,563.88,,,,2.904,,,,,,,,,,9254.800000000001,,576.5799999999999,,,9532.444,413.63,,,584.1999999999999,,,37.752,,,,,,,9532.444,16783.000970579156,,,1496.9440709580947,,,,87.78966703440169,,,,,,,,,,170156.14986147606,,,1.776432,,,8.98652,,,,0.46899599999999997,,,,,,,,,,5.348730000000001,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2247,OREGON,MULTNOMAH,21.77,,,,,,4.356,,,,,,,,,,174.208,,,,,176.93,21.77,,,,,,5.808,,,,,,,179.65200000000002,1153.994617852485,,,,,,,307.2638346204059,,,,,,,,,,5824.282800760698,,,2.30762,,,,,,,1.7787,,,,,,,,,,10.109508,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
1982,2248,OREGON,POLK,47.894000000000005,,2.54,,,,159.72,,,,,,,,,,2128.6040000000003,,2.54,,,2155.824,50.071000000000005,,,43.18,,,175.692,,,,,,,2155.824,2538.7881592754666,,,3.392806829339155,,,,11266.340602748216,,,,,,,,,,73168.23309142551,,,2.257549,,,4.572,,,,1.9398719999999998,,,,,,,,,,9.954354,"种类：PRODUCTION_BEANS,FAO总量：1159500.0,国家总量：1568382.22531; 种类：PRODUCTION_CORN,FAO总量：3140840.0,国家总量：211623018.968; 种类：PRODUCTION_RYE,FAO总量：495300.0,国家总量：341073.74; 种类：PRODUCTION_COTTON,FAO总量：6908180.0,国家总量：2603363.273; 种类：PRODUCTION_SOYBEANS,FAO总量：59611104.0,国家总量：2699028.75376742; 种类：PRODUCTION_SUNFLOWER,FAO总量：2419000.0,国家总量：4836703.2336; 种类：PRODUCTION_WHEAT,FAO总量：75251296.0,国家总量：150523192.056; "
