year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1977,-37,KANSAS,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,6.988243406800001,,,,,,,,,,,,,,,,,,,,6.988243406800001,,,,,,,,,,,,,,,5832.23943219479,,,,,,,,,,,,,,,,,,,0.275702253134,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2447,TENNESSEE,BRADLEY,,,50.8,,,,,,,,,1.3581391779999998,,,,0.0240408,27.220000000000002,,,,,,,,99.06,,,,,,,2.222409564,,,59.884,,,51.429999123178014,,,,,,,,,703.4678698018961,,,,44.05416730030641,421.85419913830316,,,,,1.5493999999999999,,,,,,,,,0.028397455540000005,,,,0.82782,2.455244,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2448,TENNESSEE,CAMPBELL,,,11.43,,,,,,,,,0.246934396,,,,0.17236800000000002,5.444,,,,,,,,20.32,,,,,,,0.493868792,,,5.9884,,,13.601322082162781,,,,,,,,,136.33098251974732,,,,353.5734566038049,70.76263985545731,,,,,1.8034,,,,,,,,,0.0308667995,,,,0.925344,2.7002240000000004,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2449,TENNESSEE,CANNON,,,182.88,,,,,,,,,11.11204782,,,,0.08618400000000001,43.552,,,,,,,,193.04,,,,,,,12.593654196000001,,,59.884,,,192.54371572561686,,,,,,,,,5398.706907781993,,,,164.7242777315805,658.636878654641,,,,,1.6001999999999998,,,,,,,,,0.02716278356,,,,0.86184,2.83088,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2450,TENNESSEE,CARROLL,,,500.38,696.64,,,,,,,,65.314147742,,,,,114.324,,,,,,,,558.8,892.57,,,,,,67.28962291,,,179.65200000000002,,,585.7069321631348,1527.8309508985892,,,,,,,,34573.53716700792,,,,,1785.3958363530764,,,,,1.778,88.16850000000001,,,,,,,,0.029632127520000003,,,,,2.7709960000000002,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2451,TENNESSEE,CARTER,,,20.32,,,,,,,,,,,,,0.446796,5.444,,,,,,,,38.1,,,,,,,,,,9.254800000000001,,,27.627685479393147,,,,,,,,,,,,,1041.611988756727,84.37083982766063,,,,,2.0574,,,,,,,,,,,,,1.052352,2.6784480000000004,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2452,TENNESSEE,CHEATHAM,,,63.5,,,,,,,,,3.333614346,,,,0.675864,59.884,,,,,,,,68.58,,,,,,,3.4570815440000002,,,65.328,,,62.90611463000286,,,,,,,,,1785.9358710086901,,,,1236.207363363774,982.5120379930802,,,,,1.4986,,,,,,,,,0.029632127520000003,,,,2.317896,3.4351640000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2453,TENNESSEE,CHESTER,,,134.62,589.967,,,,,,,25.4,58.27651745600001,,,,,54.440000000000005,,,,,,,,137.16,674.87,,,,,45.72,59.88159103000001,,,70.772,,,138.98851002710092,1103.43346453787,,,,,,,1249.6919726776025,24403.24587103477,,,,,892.6979181765382,,,,,1.5748,75.1065,,,,,,,1.27,0.02345876762,,,,,3.1684080000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2454,TENNESSEE,CLAIBORNE,,,53.339999999999996,,,,,,,,,0.6173359900000001,,,,1.11132,5.444,,,,,,,,93.97999999999999,,,,,,,0.987737584,,,9.254800000000001,,,63.33115594507044,,,,,,,,,272.66196503949465,,,,2348.6434947885923,81.64919983321995,,,,,1.8034,,,,,,,,,0.024693439600000002,,,,0.9525600000000001,2.5913440000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2455,TENNESSEE,CLAY,,,124.46,,,,,,,,,1.2346719800000001,,,,0.32886000000000004,32.664,,,,,,,,134.62,,,,,,,1.3581391779999998,,,51.1736,,,135.5881795065602,,,,,,,,,708.9211091026859,,,,627.5210580250684,503.5033989715231,,,,,1.651,,,,,,,,,0.032101471480000004,,,,0.86184,2.7601080000000002,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2456,TENNESSEE,COCKE,,,121.92,,,,,,,,,0.493868792,,,,0.743904,16.332,,,,,,,,241.29999999999998,,,,,,,0.8642703860000001,,,27.220000000000002,,,135.5881795065602,,,,,,,,,245.39576853554516,,,,1585.676394442706,302.10203938291386,,,,,1.6764,,,,,,,,,0.028397455540000005,,,,0.961632,3.2228480000000004,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2457,TENNESSEE,COFFEE,7.6195,,647.6999999999999,,,,,,,,,31.360668292000003,,,,0.0072576,381.08000000000004,,,,,,14.803600000000001,,716.28,,,,,,,32.71880747,,,473.62800000000004,230.78848093223016,,575.5059406015126,,,,,,,,,15950.724954810434,,,,14.502303521218881,5497.712788770144,,,0.6531,,1.3461999999999998,,,,,,,,,0.028397455540000005,,,,0.902664,2.841768,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2458,TENNESSEE,CROCKETT,,,127.0,11363.94,,,,,,,,76.055793968,,,,,391.968,,,,,,,,157.48,12038.81,,,,,,79.63634271,,,522.624,,,153.01487342433128,27161.439127086032,,,,,,,,33537.421699857834,,,,,8273.785583099625,,,,,1.8288,96.0057,,,,,,,,0.024693439600000002,,,,,4.012228,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2459,TENNESSEE,CUMBERLAND,,,119.38,,,,,,,,,2.222409564,,,,0.077112,27.220000000000002,,,,,,,,137.16,,,,,,,2.716278356,,,43.007600000000004,,,124.53710531480296,,,,,,,,,1137.0003942146925,,,,152.18297751668993,381.0295992216932,,,,,1.5748,,,,,,,,,0.028397455540000005,,,,0.891324,2.4879080000000005,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2460,TENNESSEE,DAVIDSON,,,43.18,,,,,,,,,3.2101471480000003,,,,0.1079568,16.332,,,,,,,,45.72,,,,,,,3.4570815440000002,,,21.776,,,41.65404887662351,,,,,,,,,1635.9717902369678,,,,156.25091925911988,312.9885993606766,,,,,1.4731999999999998,,,,,,,,,0.028397455540000005,,,,2.002644,3.636592,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2461,TENNESSEE,DECATUR,,,167.64,,,,,,,,16.764,11.605916612,,,,,38.108000000000004,,,,,,,,172.72,,,,,,25.4,12.099785404,,,59.884,,,172.56677391744026,,,,,,,,833.1279817850682,4798.850584695106,,,,,557.9361988603364,,,,,1.5748,,,,,,,,1.27,0.02345876762,,,,,1.5787600000000002,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2462,TENNESSEE,DE KALB,,,121.92,,,,,,,,,5.55602391,,,,0.34700400000000003,27.220000000000002,,,,,,,,121.92,,,,,,,5.679491108,,,42.4632,,,102.43495693128843,,,,,,,,,2917.483025922592,,,,722.3788923776951,402.8027191772185,,,,,1.27,,,,,,,,,0.029632127520000003,,,,0.938952,2.66756,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2463,TENNESSEE,DICKSON,,,121.92,,,,,,,,,1.975475168,,,,0.6286896000000001,87.104,,,,,,,,127.0,,,,,,,2.098942366,,,97.992,,,114.76115506824847,,,,,,,,,858.8851898744081,,,,1073.389363264857,1464.242317009078,,,,,1.4223999999999999,,,,,,,,,0.024693439600000002,,,,2.306556,3.478716,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2464,TENNESSEE,DYER,,,482.59999999999997,3113.11,,,,,,,,279.03586748000004,,,,,1633.2,,,,,,,,518.16,3309.04,,,,,,286.44389936000005,,,1829.184,,,579.3313124371209,7412.809428433895,,,,,,,,169323.08028952617,,,,,31679.88953528935,,,,,1.8288,95.788,,,,,,,,0.033336143459999995,,,,,4.006784,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2465,TENNESSEE,FAYETTE,,,193.04,6596.31,,,,,,,43.18,134.455778622,,,,,212.316,,,,,,,,256.53999999999996,7336.49,,,,,73.66,138.28326176,,,332.084,,,178.94239364345407,14882.205188382555,,,,,,,2158.5588618976767,59276.71119958613,,,,,4109.676391605405,,,,,1.397,90.7809,,,,,,,1.27,0.024693439600000002,,,,,3.473272,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2466,TENNESSEE,FENTRESS,,,106.67999999999999,,,,,,,,,1.481606376,,,,0.099792,21.776,,,,,,,,137.16,,,,,,,1.7285407720000001,,,33.7528,,,142.8138818627092,,,,,,,,,796.1729379153243,,,,180.54911836636964,348.3699192884052,,,,,2.032,,,,,,,,,0.029632127520000003,,,,0.81648,2.863544,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2467,TENNESSEE,FRANKLIN,9.7965,,525.78,548.604,,,,,,,,35.064684232000005,,,,0.054432,587.952,,,,,,19.593,,637.54,598.6750000000001,,,,,,37.287093796,,,929.2908,298.2832253558069,,531.3016438344837,919.5278871148917,,,,,,,,18622.812212197485,,,,102.70184757793999,8801.78374202111,,,0.6531,,1.524,67.487,,,,,,,,0.029632127520000003,,,,0.8505,2.662116,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2468,TENNESSEE,GIBSON,,,1165.86,4920.02,,,,,,,27.939999999999998,166.43378290400003,,,,,816.6,,,,,,,,1244.6,5398.96,,,,,50.8,171.61940522,,,1126.9080000000001,,,1364.3826213669538,10298.712335686785,,,,,,,1363.3003338301119,91696.21884278202,,,,,16226.417646855247,,,,,1.778,84.2499,,,,,,,1.2446,0.0308667995,,,,,3.745472,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2469,TENNESSEE,GILES,,,238.76,78.372,,,,,,,11.43,14.569129363999998,,,,0.13381200000000001,87.104,,,,,,,,464.82,91.434,,,,,33.019999999999996,15.927268541999998,,,136.1,,,179.79247627358927,121.66061275673952,,,,,,,610.9605199757167,5698.635069325438,,,,268.74866242309076,1352.6550772370108,,,,,1.143,62.4799,,,,,,,1.3716,0.02222409564,,,,0.9072,2.7709960000000002,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2470,TENNESSEE,GRAINGER,,,33.019999999999996,,,,,,,,,0.246934396,,,,0.6940080000000001,16.332,,,,,,,,53.339999999999996,,,,,,,0.493868792,,,18.509600000000002,,,38.67875967115041,,,,,,,,,136.33098251974732,,,,1433.812650022395,236.78267951633788,,,,,1.778,,,,,,,,,0.0308667995,,,,0.9321480000000001,2.972424,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2471,TENNESSEE,GREENE,,,345.44,,,,,,,,,1.2346719800000001,,,,2.082024,97.992,,,,,,,,690.88,,,,,,,1.975475168,,,163.32,,,403.78924931420755,,,,,,,,,708.9211091026859,,,,4555.000238048245,1545.891516842298,,,,,1.778,,,,,,,,,0.032101471480000004,,,,0.98658,2.7709960000000002,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2472,TENNESSEE,GRUNDY,,,91.44,,,,,,,,,3.4570815440000002,,,,0.0004536,59.884,,,,,,,,111.75999999999999,,,,,,,4.074417534,,,92.548,,,95.63429589020706,,,,,,,,,1690.504183244867,,,,1.573363117868086,800.1621583655556,,,,,1.6001999999999998,,,,,,,,,0.02716278356,,,,1.56492,2.411692,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2473,TENNESSEE,HAMBLEN,,,109.22,,,,,,,,,1.85200797,,,,0.526176,65.328,,,,,,,,215.89999999999998,,,,,,,2.4693439600000002,,,108.88000000000001,,,121.98685742439741,,,,,,,,,981.5830741421806,,,,1053.4692180508055,1143.0887976650795,,,,,1.7018,,,,,,,,,0.029632127520000003,,,,0.902664,3.0486400000000002,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,2474,TENNESSEE,HAMILTON,,,33.019999999999996,,,,,,,,,1.2346719800000001,,,,0.0004536,10.888,,,,,,,,60.96,,,,,,,1.975475168,,,25.5868,,,23.80231364378487,,,,,,,,,635.3023785420226,,,,0.4560472805414742,212.2879195663719,,,,,1.0922,,,,,,,,,0.028397455540000005,,,,0.4536,3.026864,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
