year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1965,-26,ARIZONA,OTHER (COMBINED) COUNTIES,8.708,,,45.717,,135400.0,,,,,,,,,,,51.1595,,7.62,50.071,,,,,,,,,,256.90807483245646,,,294.462138625757,,729600.0,,,,,,,,,,,0.5986750000000001,,,159.3564,,14.0,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,,9.7965,,,,,,,,13.951793374,,,,,,,,11.9735,,,,,,,,,,,,,35.88757314501413,,,,,,,,7064.568317309714,,,,,,,,90.5632,,,,,,,,0.10840419984400002,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,-10,MICHIGAN,OTHER (COMBINED) COUNTIES,,104.3257,284.47999999999996,,,,45.012,,,,,0.370401594,,,,,,,967.74,,,53.724,,,,,,,,,1720.576935097406,265.3003133383775,,,,1717.7654777127723,,,,,116.28919040839037,,,,,,126.09801999999999,4.04622,,,,1.21968,,,,,0.0308667995,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,0.3950950336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5265558523758,,,,,,,,,,,,,,,,0.11568876452599999,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,-6,MARYLAND,OTHER (COMBINED) COUNTIES,43.54,,,,,,,,,,,2.592811158,,,223.204,,50.071000000000005,,,,,,,,,,,,348.416,1681.580126176079,,,,,,,,,,,1511.7594753090746,,,3486.3972309190203,,1.626219,,,,,,,,,,,0.030619865104000003,,,4.57296,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,,56.602000000000004,,,,0.052164,,,,1.481606376,,0.031752,,,,,,,,,,,,,,,,,,,128.8271856487687,,,,56.0977750356132,,,,680.437125377094,,69.67627190600987,,,,,,270.8188,,,,2.3795856,,,,0.181373313862,,2.195424,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,1.6050735740000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.0448054964253,,,,,,,,,,,,,,,,0.10062576637000001,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,0.004536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15762546175307,,,,,,,,,,,,,,,,0.866376,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,10,ALABAMA,AUTAUGA,,,274.32,1741.6000000000001,,,,,,,,0.493868792,,,29.942,,,,287.02,1802.556,,,,,,,,,46.274,,,239.12267331257934,10214.155433580947,,,,,,,,209.32054273510263,,,416.51648333988294,,,,1.1176,135.8448,,,,,,,,0.02222409564,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,11,ALABAMA,BALDWIN,,,431.79999999999995,311.311,,,,,,,,119.76318205999999,,,1170.46,,,,538.48,320.019,,,,,,,,,1306.56,,,385.1133580718383,809.7708812208318,,,,,,,,59216.49081678452,,,13729.61741379614,,,,1.143,60.3029,,,,,,,,0.025928111580000003,,,1.14324,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,12,ALABAMA,BARBOUR,,,546.1,2002.8400000000001,,,,9.5256,,,,0.061733599,,,1.0888,,,,612.14,2052.911,,,,,,,,,2.722,,,454.58478737107185,5107.077716790473,,,,16659.339253000282,,,,33.43314224241223,,,13.575352049596185,,,,1.0668,58.996700000000004,,,,0.63504,,,,0.028397455540000005,,,1.19768,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,13,ALABAMA,BIBB,,,99.06,629.153,,,,,,,,0.061733599,,,1.0888,,,,101.6,646.569,,,,,,,,,1.6332,,,86.58757854687083,2990.6310954178443,,,,,,,,30.525912482202468,,,15.426536419995665,,,,1.1176,110.1562,,,,,,,,0.025928111580000003,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,14,ALABAMA,BLOUNT,,,497.84,3156.65,,,,,,,,0.740803188,,,0.5444,,,,538.48,3265.5,,,,,,,,,1.0888,,,394.6782650043415,12330.602054953573,,,,,,,,383.7543283476882,,,7.713268209997833,,,,1.016,90.5632,,,,,,,,0.02716278356,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,15,ALABAMA,BULLOCK,,,203.2,1371.51,,,,1.1340000000000001,,,,0.09877375840000001,,,,,,,210.82,1408.519,,,,,,,,,1.0888,,,157.06584015478893,3110.2563392345587,,,,1416.6104806973028,,,,48.841459971523946,,,,,,,0.9905999999999999,52.4657,,,,0.4536,,,,0.025928111580000003,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,16,ALABAMA,BUTLER,,,340.36,1589.21,,,,1.22472,,,,0.09877375840000001,,,,,,,373.38,1632.75,,,,,,,,,0.5444,,,289.9677049011488,5521.165099232944,,,,1988.9211148990132,,,,39.538324738852715,,,,,,,1.0922,80.549,,,,0.58968,,,,0.02098942366,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,17,ALABAMA,CALHOUN,,,198.12,1260.483,,,,,,,,1.2346719800000001,,,2.1776,,,,218.44,1280.076,,,,,,,,,3.2664,,,192.30497095874802,5429.145680912395,,,,,,,,610.5182496440494,,,32.08719575359098,,,,1.2446,99.9243,,,,,,,,0.025928111580000003,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,18,ALABAMA,CHAMBERS,,,109.22,1132.04,,,,0.24948,,,,0.123467198,,,10.888,,,,116.83999999999999,1171.226,,,,,,,,,13.610000000000001,,,71.48509391660266,3193.0738157230526,,,,279.35558679350817,,,,58.14459520419517,,,148.09474963195836,,,,0.8382,65.31,,,,0.4064256,,,,0.024693439600000002,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,19,ALABAMA,CHEROKEE,,,495.29999999999995,4462.85,,,,,,,,1.7285407720000001,,,21.2316,,,,525.78,4539.045,,,,,,,,,24.498,,,490.8307504837155,28341.980842729114,,,,,,,,976.829199430479,,,311.61603568391246,,,,1.27,147.1652,,,,,,,,0.029632127520000003,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,20,ALABAMA,CHILTON,,,264.15999999999997,1730.7150000000001,,,,,,,,0.061733599,,,2.1776,,,,276.86,1796.025,,,,,,,,,3.8108,,,230.56459868876073,5981.262190835689,,,,,,,,24.711452961782953,,,28.384827012792023,,,,1.1176,80.1136,,,,,,,,0.02098942366,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,21,ALABAMA,CHOCTAW,,,261.62,1016.659,,,,,,,,,,,0.5444,,,,266.7,1049.314,,,,,,,,,1.6332,,,212.44161713243892,2052.033028548244,,,,,,,,,,,6.170614567998265,,,,1.0413999999999999,46.8055,,,,,,,,,,,1.0888,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,22,ALABAMA,CLARKE,,,241.29999999999998,907.809,,,,,,,,0.8642703860000001,,,8.166,,,,266.7,929.5790000000001,,,,,,,,,10.888,,,205.89720712598938,1647.1475879378281,,,,,,,,407.01216642936623,,,97.18717944597269,,,,1.0922,42.0161,,,,,,,,0.024693439600000002,,,1.14324,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
