year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1988,-43,NEW JERSEY,OTHER (COMBINED) COUNTIES,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2473,TENNESSEE,HAMBLEN,,,30.48,,,,,,,,,0.6173359900000001,,,,0.353808,48.996,,,,,,,,,63.5,,,,,,,0.740803188,,,103.436,,,,37.643757888619895,,,,,,,,,326.27549579127333,,,,674.2956478030186,979.8768509281655,,,,,,1.397,,,,,,,,,0.033336143459999995,,,,0.86184,3.21196,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2474,TENNESSEE,HAMILTON,,,17.779999999999998,,,,,,,,,0.370401594,,,,,32.664,,,,,,,,,38.1,,,,,,,0.6173359900000001,,,65.328,,,,19.392238912319335,,,,,,,,,200.5990085235236,,,,,653.2512339521104,,,,,,1.2446,,,,,,,,,0.03457081544,,,,,3.2664,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2475,TENNESSEE,HANCOCK,,,15.24,,,,,,,,,,,,,0.508032,,,,,,,,,,25.4,,,,,,,,,,,,,,23.955118656394472,,,,,,,,,,,,,978.2739418597703,,,,,,,1.778,,,,,,,,,,,,,0.870912,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2476,TENNESSEE,HARDEMAN,,,185.42,5268.34,,,,,,,25.4,21.236358055999997,,,,,190.54000000000002,,,,,,,,,220.98,5290.11,,,,,30.48,22.22409564,,,234.092,,,,327.95698160540053,13217.884601030082,,,,,,,1264.119292541955,10392.47875483315,,,,,4082.8202122006896,,,,,,2.0065999999999997,109.15478,,,,,,,1.27,0.0308667995,,,,,4.24632,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2477,TENNESSEE,HARDIN,,,226.06,82.726,,,,,,,27.939999999999998,28.397455539999996,,,,,272.2,,,,,,,,,259.08,87.08,,,,,35.559999999999995,29.63212752,,,299.42,,,,353.62318016582327,229.87625393095794,,,,,,,1390.5312217961505,13292.705384088915,,,,,7349.07638196124,,,,,,1.778,120.38810000000001,,,,,,,1.27,0.029632127520000003,,,,,5.6073200000000005,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2478,TENNESSEE,HAWKINS,,,43.18,,,,,,,,,,,,,0.970704,32.664,,,,,,,,,88.89999999999999,,,,,,,,,,76.21600000000001,,,,42.20663763269503,,,,,,,,,,,,,1639.847030270279,743.0732786205256,,,,,,1.1176,,,,,,,,,,,,,0.764316,3.5930400000000002,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2479,TENNESSEE,HAYWOOD,,,198.12,20529.11,,,,,,,27.939999999999998,72.84564682,,,,,582.508,,,,,,,,,215.89999999999998,20681.5,,,,,33.019999999999996,74.0803188,,,598.84,,,,256.6619856042265,59767.82602204906,,,,,,,1845.6141671112543,35044.405103507124,,,,,13609.400707335633,,,,,,1.4731999999999998,126.59255,,,,,,,1.6764,0.0308667995,,,,,5.0084800000000005,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2480,TENNESSEE,HENDERSON,,,416.56,507.241,,,,,,,,21.359825254,,,,,163.32,,,,,,,,,444.5,522.48,,,,,,21.853694046,,,190.54000000000002,,,,815.614754253431,1379.2575235857475,,,,,,,,9909.10764995719,,,,,3538.444183907265,,,,,,2.2098,117.99340000000001,,,,,,,,0.029632127520000003,,,,,4.3552,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2481,TENNESSEE,HENRY,,,622.3,76.19500000000001,,,,,,,,30.249463509999998,,,,0.16556400000000002,979.9200000000001,,,,,,,,,711.1999999999999,76.19500000000001,,,,,,39.50950336,,,1088.8,,,,798.5039552131492,201.14172218958822,,,,,,,,13292.705384088915,,,,405.75876919682986,26946.613400524555,,,,,,1.4478,114.9456,,,,,,,,0.02716278356,,,,2.1092400000000002,5.716200000000001,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2482,TENNESSEE,HICKMAN,,,104.14,,,,,,,,,4.9386879200000005,,,,0.040824,59.884,,,,,,,,,116.83999999999999,,,,,,,5.55602391,,,92.548,,,,151.14539152248895,,,,,,,,,1933.484419503842,,,,74.97222499157553,1252.064865074878,,,,,,1.651,,,,,,,,,0.024693439600000002,,,,0.832356,3.7563600000000004,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2483,TENNESSEE,HOUSTON,,,25.4,,,,,,,,,,,,,0.072576,,,,,,,,,,30.48,,,,,,,,,,,,,,28.51799840046961,,,,,,,,,,,,,154.0338440736006,,,,,,,1.27,,,,,,,,,,,,,1.89378,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2484,TENNESSEE,HUMPHREYS,,,170.18,,,,,,,,,6.9141630880000005,,,,0.0054432000000000005,43.552,,,,,,,,,203.2,,,,,,,7.40803188,,,54.440000000000005,,,,273.7727846445083,,,,,,,,,3504.4405103507133,,,,10.450673786704465,1170.4084608308644,,,,,,1.8288,,,,,,,,,0.032101471480000004,,,,0.8686440000000001,5.28068,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2485,TENNESSEE,JACKSON,,,33.019999999999996,,,,,,,,,0.6173359900000001,,,,0.322056,,,,,,,,,,40.64,,,,,,,0.8642703860000001,,,,,,,26.23655852843205,,,,,,,,,229.6012748160813,,,,551.1594479683703,,,,,,,0.889,,,,,,,,,0.02345876762,,,,0.775656,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2486,TENNESSEE,JEFFERSON,,,48.26,,,,,,,,,0.8642703860000001,,,,0.49442400000000003,92.548,,,,,,,,,124.46,,,,,,,1.2346719800000001,,,190.54000000000002,,,,57.03599680093922,,,,,,,,,406.0317280958068,,,,972.3670392846763,2721.8801414671266,,,,,,1.3461999999999998,,,,,,,,,0.029632127520000003,,,,0.891324,4.79072,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2487,TENNESSEE,JOHNSON,,,22.86,,,,,,,,,,,,,0.52164,5.444,,,,,,,,,45.72,,,,,,,,,,27.220000000000002,,,,39.925197760657454,,,,,,,,,,,,,1019.1678827642659,108.87520565868506,,,,,,1.9811999999999999,,,,,,,,,,,,,0.8845200000000001,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2488,TENNESSEE,KNOX,,,27.939999999999998,,,,,,,,,0.370401594,,,,0.154224,21.776,,,,,,,,,60.96,,,,,,,0.6173359900000001,,,59.884,,,,39.925197760657454,,,,,,,,,152.26189803592757,,,,266.71937012154444,449.11022334207587,,,,,,1.6256,,,,,,,,,0.025928111580000003,,,,0.78246,3.0486400000000002,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2489,TENNESSEE,LAKE,,,274.32,1197.3500000000001,,,,,,,25.4,69.14163088,,,,,947.2560000000001,,,,,,,,,279.4,1219.1200000000001,,,,,25.4,70.37630286000001,,,979.9200000000001,,,,758.5787574524917,4654.9941421018975,,,,,,,2401.8266558297146,41811.60057177059,,,,,24496.921273204138,,,,,,3.1242,169.02228,,,,,,,2.413,0.03827483138,,,,,5.55288,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2490,TENNESSEE,LAUDERDALE,,,254.0,8207.29,,,,,,,25.4,114.82449414,,,,,1415.44,,,,,,,,,279.4,8337.91,,,,,27.939999999999998,117.29383809999999,,,1524.3200000000002,,,,519.027570888547,24424.35198016428,,,,,,,1668.6374661553807,68397.01133994841,,,,,34295.689782485795,,,,,,2.3114,129.37911,,,,,,,1.6764,0.037040159399999995,,,,,5.06292,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2491,TENNESSEE,LAWRENCE,,,317.5,,,,,,,,,13.704858978,,,,0.088452,234.092,,,,,,,,,406.4,,,,,,,16.050735739999997,,,381.08000000000004,,,,349.0603004217481,,,,,,,,,5317.082153635566,,,,177.66145437397594,6396.418332447746,,,,,,1.2446,,,,,,,,,0.024693439600000002,,,,0.909468,4.84516,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2492,TENNESSEE,LEWIS,,,17.779999999999998,54.425000000000004,,,,,,,,,,,,0.015876,,,,,,,,,,22.86,56.602000000000004,,,,,,,,,,,,,16.540439072272378,132.17884601030082,,,,,,,,,,,,25.445118785019567,,,,,,,1.0413999999999999,105.47565,,,,,,,,,,,,0.7257600000000001,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2493,TENNESSEE,LINCOLN,,,236.22,583.436,,,,,,,7.62,24.6934396,,,,0.19731600000000002,402.856,,,,,,,,,345.44,587.79,,,,,17.779999999999998,25.92811158,,,653.28,,,,285.17998400469617,1724.0719044821847,,,,,,,328.6710160609083,9425.73654508123,,,,349.87038329401906,10887.520565868506,,,,,,1.3716,128.50831,,,,,,,1.0922,0.024693439600000002,,,,0.802872,4.73628,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2494,TENNESSEE,LOUDON,,,20.32,,,,,,,,,0.8642703860000001,,,,0.183708,70.772,,,,,,,,,81.28,,,,,,,1.3581391779999998,,,168.764,,,,22.814398720375692,,,,,,,,,338.3597734131723,,,,331.6952984475766,1388.1588721482347,,,,,,1.27,,,,,,,,,0.024693439600000002,,,,0.81648,2.9942,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2495,TENNESSEE,MACON,,,101.6,,,,,,,,,3.950950336,,,,0.6463800000000001,70.772,,,,,,,,,114.3,,,,,,,4.9386879200000005,,,108.88000000000001,,,,119.77559328197238,,,,,,,,,1619.2932013344675,,,,1082.7806797268147,1633.1280848802758,,,,,,1.3461999999999998,,,,,,,,,0.025928111580000003,,,,1.716876,4.13744,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2496,TENNESSEE,MADISON,,,193.04,10623.76,,,,,,,,34.57081544,,,,,217.76000000000002,,,,,,,,,215.89999999999998,10667.300000000001,,,,,,35.80548742,,,234.092,,,,319.40158208525963,29309.22237619714,,,,,,,,16917.98867065862,,,,,4627.196240494114,,,,,,1.8796,120.1704,,,,,,,,0.0308667995,,,,,4.5185200000000005,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2497,TENNESSEE,MARION,,,86.36,,,,,,,,,9.26003985,,,,,76.21600000000001,,,,,,,,,106.67999999999999,,,,,,,9.506974246,,,103.436,,,,108.36839392178454,,,,,,,,,4181.160057177058,,,,,2014.1913046856737,,,,,,1.4223999999999999,,,,,,,,,0.028397455540000005,,,,,5.0084800000000005,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,2498,TENNESSEE,MARSHALL,,,55.879999999999995,,,,,,,,5.08,2.222409564,,,,0.14742,136.1,,,,,,,,,132.07999999999998,,,,,,12.7,2.716278356,,,272.2,,,,68.44319616112708,,,,,,,,227.5414726575519,821.7308782891329,,,,228.097314822854,3211.8185669312093,,,,,,1.397,,,,,,,,1.143,0.02345876762,,,,0.700812,3.86524,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
