year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1964,-24,NORTH DAKOTA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,302.142,,,,,,,,,,,,,329.362,,,,,,,,,,,,,,,3567.7835334590322,,,,,,,,,,,,,,,,5.678092,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,0.3024946351,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.00175099843437,,,,,,,,,,,,,,,,0.11470102694200002,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,-6,MARYLAND,OTHER (COMBINED) COUNTIES,54.425000000000004,,,,,,,,,,,2.098942366,,,206.872,,63.133,,,,,,,,,,,315.752,2435.218840795976,,,,,,,,,,,754.8485002062995,,,2988.557882085718,,1.76337,,,,,,,,,,,0.018890481294000002,,,4.235432,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,,70.7525,,,,0.054432,,,,2.037208767,,0.036288,,,,,,,,,,,,,,,,,,158.07224000782136,,,,53.82068767636585,,,,1777.6682179858356,,67.28240728697705,,,,,,282.7923,,,,1.7577,,,,0.322619788374,,1.9786032,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,1.2346719800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.3939501444097,,,,,,,,,,,,,,,,0.09013105454,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,0.015876,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.02846977311692,,,,,,,,,,,,,,,,1.333584,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,10,ALABAMA,AUTAUGA,,,408.94,1789.4940000000001,,,,0.167832,,,,0.246934396,,,41.3744,,,,429.26,1833.034,,,,,,,,,,,294.84464257077053,10099.059778277477,,,,241.90373600775192,,,,150.96970004125996,,,668.5742890851554,,,,0.8382,137.151,,,,0.512568,,,,0.032101471480000004,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,11,ALABAMA,BALDWIN,,,467.35999999999996,283.01,,,,0.004536,,,,113.960223754,,,1279.3400000000001,,,,579.12,287.36400000000003,,,,,,,,,,,444.7285610575816,1132.8510533893866,,,,3.761660966627721,,,,63956.861790748604,,,15096.83878579383,,,,1.1176,97.31190000000001,,,,0.29484,,,,0.029632127520000003,,,1.14324,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,12,ALABAMA,BARBOUR,,,549.91,2274.965,,,,9.253440000000001,,,,0.024693439600000002,,,1.6332,,,,635.0,2307.62,,,,,,,,,,,414.642373040156,7640.1582670447,,,,13829.023147467078,,,,15.096970004125996,,,17.561628791637723,,,,0.889,81.6375,,,,0.5311656,,,,0.032101471480000004,,,1.03436,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,13,ALABAMA,BIBB,,,106.426,598.6750000000001,,,,0.027216,,,,0.024693439600000002,,,1.0888,,,,111.75999999999999,613.914,,,,,,,,,,,85.88239124974207,2906.772857921604,,,,19.097663369033043,,,,9.871095771928532,,,14.172542533602375,,,,0.9398,117.99340000000001,,,,0.24948,,,,0.02098942366,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,14,ALABAMA,BLOUNT,,,438.15,3167.535,,,,0.045360000000000004,,,,1.049471183,,,0.5444,,,,474.97999999999996,3232.8450000000003,,,,,,,,,,,424.4887618458589,14489.955334050293,,,,40.510195025221606,,,,592.265746315712,,,6.470073765340213,,,,1.143,111.027,,,,0.31752,,,,0.029632127520000003,,,1.14324,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,15,ALABAMA,BULLOCK,,,227.32999999999998,1480.3600000000001,,,,0.9843120000000001,,,,0.061733599,,,,,,,238.76,1502.13,,,,,,,,,,,127.45603287382104,3776.170177964622,,,,911.4793880674863,,,,37.74242501031499,,,,,,,0.6604,62.0445,,,,0.32931360000000004,,,,0.032101471480000004,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,16,ALABAMA,BUTLER,,,416.56,1756.839,,,,1.0206,,,,0.08642703859999999,,,,,,,459.74,1785.14,,,,,,,,,,,273.51080015841427,6015.526911408757,,,,1164.3787484392267,,,,34.54883520174987,,,,,,,0.762,83.1614,,,,0.4055184,,,,0.02098942366,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,17,ALABAMA,CALHOUN,,,200.66,1201.704,,,,0.009072,,,,0.8025367870000001,,,2.722,,,,218.44,1219.1200000000001,,,,,,,,,,,164.10648009504854,4873.894066907825,,,,9.838190220410963,,,,319.35898085651144,,,36.97185008765837,,,,0.9652,98.4004,,,,0.38556,,,,0.02098942366,,,1.3065600000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,18,ALABAMA,CHAMBERS,,,130.81,1408.519,,,,0.018144,,,,0.024693439600000002,,,13.610000000000001,,,,139.7,1432.4660000000001,,,,,,,,,,,83.14728324815792,5225.165711369651,,,,13.889209722933122,,,,11.613053849327688,,,231.07406304786477,,,,0.762,90.12780000000001,,,,0.27216,,,,0.024693439600000002,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,19,ALABAMA,CHEROKEE,,,502.91999999999996,4375.77,,,,0.004536,,,,1.419872777,,,29.942,,,,533.4,4462.85,,,,,,,,,,,498.3366778886308,24149.925556750488,,,,4.629736574311041,,,,734.5256559699762,,,523.7678762418268,,,,1.1683999999999999,134.10320000000002,,,,0.36288000000000004,,,,0.02716278356,,,1.68764,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,20,ALABAMA,CHILTON,,,311.15,1741.6000000000001,,,,0.049896,,,,0.0740803188,,,2.1776,,,,330.2,1774.255,,,,,,,,,,,231.39013693401844,7903.612000391068,,,,54.11004621226029,,,,27.87132923838645,,,24.64790005843891,,,,0.889,110.1562,,,,0.38556,,,,0.019754751679999998,,,1.0888,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,21,ALABAMA,CHOCTAW,,,259.08,999.243,,,,0.018144,,,,,,,,,,,264.15999999999997,1012.3050000000001,,,,,,,,,,,178.32904170328607,3389.771369056614,,,,12.731775579355364,,,,,,,,,,,0.8128,82.2906,,,,0.24948,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,22,ALABAMA,CLARKE,,,207.01,1003.597,,,,0.045360000000000004,,,,0.740803188,,,8.7104,,,,243.84,1016.659,,,,,,,,,,,126.9090112735042,3108.7540534871537,,,,28.935853589444005,,,,348.39161547983065,,,108.45076025713121,,,,0.7111999999999999,75.3242,,,,0.2268,,,,0.024693439600000002,,,1.19768,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,23,ALABAMA,CLAY,,,113.03,235.116,,,,0.018144,,,,0.049386879200000004,,,1.6332,,,,116.83999999999999,237.293,,,,,,,,,,,73.300894442455,834.270155596835,,,,15.04664386651088,,,,26.710023853453674,,,28.65318381793523,,,,0.762,86.2092,,,,0.29484,,,,0.028397455540000005,,,1.68764,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
