year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1975,-36,UTAH,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,4866.606445829222,,,,,,,,,,,,,,,,,,,18.6,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2676,TEXAS,LAMAR,,,,1164.695,,87200.0,42.108,0.74844,,,469.9,19.75475168,,,,,174.208,,,,485.14,,,,,1458.59,,72.6,,,520.6999999999999,20.37208767,,,255.86800000000002,,,,854.0871998117913,,222400.0,1859.5857659954181,965.135996355421,,,20240.03706628936,10209.541356005806,,,,,1687.4147707290579,,,,,,31.71889,,8.51,0.625812,0.5797008,,,2.16408,0.028891324331999996,,,,,1.7747439999999997,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2677,TEXAS,LAMB,,,1917.6999999999998,33155.71,,18200.0,1.452,,,,3464.56,15.43339975,,,,,2286.48,,,,3556.0,,,,1940.56,34461.91,,8.712,,,3614.42,16.050735739999997,,,2613.12,,,4563.210685143522,47430.30916288147,,90800.0,35.70404670711203,,,,284690.80250881676,8675.521664671067,,,,,30427.898607662693,,,,,3.2258,62.762910000000005,,13.05,0.34848,,,,4.13766,0.03148413549,,,,,2.716556,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2678,TEXAS,LAMPASAS,,,,,,19200.0,87.12,,,,83.82,,,,,,348.416,,,,91.44,,,,,,,201.828,,,160.01999999999998,,,,375.636,,,,,,22600.0,3076.49869126282,,,,1173.4820940595105,,,,,,1905.1457088876462,,,,,,,,2.36,0.50094,,,,0.6858,,,,,,1.14324,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2679,TEXAS,LAVACA,,,297.18,,,43200.0,2.904,,326.5848,,233.67999999999998,,,,,,21.776,,,,236.22,,,,320.03999999999996,,,29.04,328.85274999999996,,327.65999999999997,,,,54.440000000000005,,,203.12241300966346,,,95000.0,81.8217737037984,,17371.51122519036,,7389.902325090279,,,,,,149.69001998402933,,,,,0.9270999999999999,,,4.4,0.3993,,264.6788368,,1.60528,,,,,,1.045248,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2680,TEXAS,LEE,,,60.96,,,27800.0,5.808,4.03704,,,114.3,,,,,,21.776,,,,116.83999999999999,,,,104.14,,,42.108,,,142.23999999999998,,,,48.996,,,30.83957910737158,,,60200.0,163.6435474075968,5440.731086140161,,,3436.9874263510233,,,,,,176.90638725385284,,,,,0.6858,,,4.34,0.3993,0.6060096,,,1.51638,,,,,,1.273896,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2681,TEXAS,LEON,,,17.779999999999998,457.17,,26800.0,8.712,,,,83.82,,,,,,,,,,83.82,,,,17.779999999999998,544.25,,82.764,,,88.89999999999999,,,,,,,12.992600457272289,438.4314292367195,,64600.0,267.78035030334024,,,,4762.212894642367,,,,,,,,,,,0.9905999999999999,41.53716,,4.82,0.4356,,,,2.90068,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2682,TEXAS,LIBERTY,,,,,,10000.0,,,1891.4703,,15.24,30.496397906,,,,,,,,,15.24,,,,,,,,1896.0061999999998,,38.1,33.95347945,,,,,,,,,29200.0,,,75558.3470977406,,682.8451840432497,16923.261639218592,,,,,,,,,,,,,5.84,,,198.88560729999998,,2.286,0.030990266698,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2683,TEXAS,LIMESTONE,,,43.18,609.5600000000001,,46000.0,78.408,0.26762400000000003,,,576.5799999999999,,,,,,326.64,,,,581.66,,,,50.8,653.1,,583.704,,,820.42,,,,528.068,,,17.609018934764638,341.6348799247165,,149000.0,3744.4618984083745,378.9154125093829,,,19329.57682089836,,,,,,2286.174850665175,,,,,0.55372,24.51302,,6.48,0.676632,0.6364008,,,1.7043399999999997,,,,,,1.235788,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2684,TEXAS,LIPSCOMB,6.531000000000001,,40.64,,,9200.0,10.164,,,,152.4,,,,,,7294.96,,,,154.94,,15.239,,43.18,,,20.328,,,289.56,,,,8111.56,161.1178214395151,,97.03997191347325,,,26000.0,595.0674451185338,,,,7807.196604227821,,,,,,66108.55609840131,,,0.5377190000000001,,3.23596,,,8.61,0.829092,,,,2.5907999999999998,,,,,,1.8727360000000004,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2685,TEXAS,LIVE OAK,,,256.53999999999996,,,28400.0,,,,,1079.5,,,,,,288.53200000000004,,,,1084.58,,,,261.62,,,56.628,,,1122.68,,,,511.73600000000005,,,226.87079260006226,,,32400.0,,,,,39964.14666019049,,,,,,1877.9293416178227,,,,,1.19888,,,2.28,,,,,1.88468,,,,,,1.105132,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2686,TEXAS,LLANO,,,,,,3000.0,4.356,0.43092,,,20.32,,,,,,,,,,20.32,,,,,,,34.848,,,33.019999999999996,,,,,,,,,,3000.0,95.2107912189654,703.8308024630809,,,260.4927924313138,,,,,,,,,,,,,,2.0,0.309276,0.7343784,,,0.65532,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2688,TEXAS,LUBBOCK,,,58.419999999999995,53510.66,,6400.0,,,,,2839.72,6.1733599,,,,,1687.64,,,,2885.44,,,,63.5,54642.700000000004,,,,,2923.54,6.1733599,,,2068.7200000000003,,,136.82683631742796,77835.81347618124,,14200.0,,,,,187666.0890249826,3212.4497621379355,,,,,22317.421161255283,,,,,3.175,63.80787000000001,,9.1,,,,,3.3451799999999996,0.029138258728000004,,,,,2.618564,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2689,TEXAS,LYNN,,,,46870.81,,4800.0,4.356,,,,1803.3999999999999,,,,,,1045.248,,,,1854.1999999999998,,,,,53423.58,,10.164,,,1960.8799999999999,,,,1252.1200000000001,,,,82447.8843551649,,10400.0,108.59980873413242,,,,55055.025227546306,,,,,,9498.512177168406,,,,,,76.47801,,4.34,0.352836,,,,1.5367,,,,,,1.818296,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2690,TEXAS,MADISON,,,22.86,,,18000.0,,,,,40.64,,,,,,,,,,40.64,,,,27.939999999999998,,,8.712,,,55.879999999999995,,,,,,,16.276444528890558,,,62600.0,,,,,2099.1166768736935,,,,,,,,,,,0.9652,,,6.96,,,,,2.63652,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2691,TEXAS,MARION,,,,,,7200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24400.0,,,,,,,,,,,,,,,,,,,6.78,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2692,TEXAS,MARTIN,,,,27016.57,,4600.0,8.712,,,,281.94,,,,,,92.548,,,,294.64,,,,,28627.55,,27.588,,,401.32,,,,228.648,,,,60526.31289332893,,9800.0,154.7175357308188,,,,7870.4230101577505,,,,,,1143.0874253325876,,,,,,97.92146000000001,,7.38,0.25119600000000003,,,,1.3919199999999998,,,,,,1.8890680000000002,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2693,TEXAS,MASON,10.885,,,,,3400.0,7.26,2.85768,,,25.4,,,,,,,,,,30.48,,19.593,,,,,60.984,,,93.97999999999999,,,,,239.49946430198185,,,,,6000.0,208.27360579148686,8471.59675890543,,,897.8149642050136,,,,,,,,,0.47894000000000003,,,,,3.52,0.40656,1.3326768,,,1.6535399999999998,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2694,TEXAS,MATAGORDA,,,38.1,217.70000000000002,,10200.0,,,2335.9885,,1638.3,38.27483138,,,,,,,,,1645.9199999999998,,,,40.64,261.24,,7.26,2345.0602999999996,,1684.02,41.97884732,,,,,,25.652057313076053,398.57402657883586,,26600.0,,,117419.05311134689,,89495.71306569806,17702.532743520078,,,,,,,,,,0.9118599999999999,79.2428,,5.22,,,250.18663629999998,,2.7813,0.025928111580000003,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2695,TEXAS,MAVERICK,,,43.18,,,19600.0,,,,,226.06,,,,,,119.768,,,,228.6,,,,48.26,,,59.532,,,248.92,,,,146.988,,,74.10065535521228,,,22000.0,,,,,14251.231896606341,,,,,,1769.0638725385288,,,,,2.32664,,,5.17,,,,,3.19786,,,,,,2.917984,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2696,TEXAS,MCCULLOCH,17.416,,,566.02,,18400.0,95.832,0.43092,,,416.56,,,,,,1415.44,,,,431.79999999999995,,32.655,,,783.72,,438.504,,,635.0,,,,1524.3200000000002,400.61728574149686,,,381.4922825826001,,20200.0,1749.4982886484893,1274.9496850859186,,,11165.783287225731,,,,,,11485.306987865524,,,0.50071,,,28.93233,,2.2,0.258456,1.3304088,,,1.3436599999999999,,,,,,1.703972,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2697,TEXAS,MCLENNAN,8.708,,119.38,3309.04,,61600.0,286.044,0.55566,,,2225.04,,,,,,1143.24,,,,2273.2999999999997,,13.062000000000001,,162.56,4419.31,,515.46,,,2557.7799999999997,,,,1361.0,269.9812143040523,,53.255384291896306,3814.922825826001,,105200.0,12203.345630768332,772.0172716223781,,,99179.46939792622,,,,,,11512.523355135347,,,0.6748700000000001,,0.60452,49.592060000000004,,5.949999999999999,0.604032,0.6246072,,,2.2504399999999998,,,,,,2.0142800000000003,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2698,TEXAS,MCMULLEN,,,,,,5000.0,,,,,193.04,,,,,,,,,,195.57999999999998,,,,,,,7.26,,,198.12,,,,,,,,,,8200.0,,,,,6145.606656389246,,,,,,,,,,,,,,3.28,,,,,1.61544,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2699,TEXAS,MEDINA,,,299.71999999999997,,,25000.0,75.504,0.9639000000000001,,,1333.5,,,,,,1415.44,,,,1351.28,,,,307.34,,,281.688,,,1447.8,,,,1469.88,,,521.8456557289034,,,39600.0,1643.8738171399496,2190.6619319835945,,,55431.85460688869,,,,,,16648.251858951047,,,,,2.35966,,,3.16,0.309276,1.0219608,,,2.10566,,,,,,2.5151280000000003,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2700,TEXAS,MENARD,13.062000000000001,,,,,5800.0,5.808,,,,27.939999999999998,,,,,,244.98000000000002,,,,30.48,,19.593,,,,,15.972,,,45.72,,,,250.424,313.52657144986716,,,,,8800.0,226.12562914504286,,,,485.5787975418664,,,,,,2258.958483395352,,,0.52248,,,,,3.04,0.55176,,,,0.8509,,,,,,1.981616,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
1975,2701,TEXAS,MIDLAND,,,,4811.17,,4400.0,2.904,,,,309.88,0.740803188,,,,,48.996,,,,320.03999999999996,,,,,6465.6900000000005,,8.712,,,373.38,0.8642703860000001,,,92.548,,,,9736.594077854419,,14800.0,35.70404670711203,,,,9865.848381306361,231.60155197771377,,,,,386.47241523149387,,,,,,86.77522,,9.73,0.17424,,,,1.6001999999999998,0.017532342116,,,,,1.3174480000000002,"种类：PRODUCTION_CORN,FAO总量：2824000.0,国家总量：150717947.99199998; 种类：PRODUCTION_RYE,FAO总量：404486.0,国家总量：267030.2; 种类：PRODUCTION_COTTON,FAO总量：4726756.0,国家总量：1807218.4808999998; 种类：PRODUCTION_SOYBEANS,FAO总量：42139728.0,国家总量：1909504.9155678279; 种类：PRODUCTION_SUGARCANE,FAO总量：25713104.0,国家总量：17821000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：544000.0,国家总量：347897.592; 种类：PRODUCTION_WHEAT,FAO总量：57886448.0,国家总量：115788348.896; "
