year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1989,-42,CONNECTICUT,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,0.285768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.6973217237765,,,,,,,,,,,,,,,,,,,0.77112,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2208,OKLAHOMA,PUSHMATAHA,,,,,,50000.0,,,,,,,,,,,16.332,,,,32.664,,,,,,,,,,,,,32.664,,,,,,80000.0,,,,,,,,,,,190.51205799089706,,,,,,,,6.96,,,,,,,,,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2209,OKLAHOMA,ROGER MILLS,,,,631.33,,57000.0,27.588,,,17.779999999999998,121.92,,,,,,2177.6,,,,4083.0,,,,663.985,,50.82,,58.419999999999995,152.4,,,,4083.0,,,,353.6639337437434,,117000.0,1113.1523579822444,,,356.8085492855413,5438.105963522452,,,,,,19867.686047622123,,,,,,22.4231,,7.47,0.895884,,,0.30734,1.1379199999999998,,,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2210,OKLAHOMA,ROGERS,,,,,,80000.0,14.52,,,,24.13,8.64270386,,,,,789.38,,,,1034.3600000000001,,,,,,26.136,,,27.939999999999998,9.877375840000001,,,1034.3600000000001,,,,,,139000.0,952.0382009058669,,,,1264.6758054703378,4320.05545515312,,,,,13880.164225051072,,,,,,,,6.94,1.4679719999999998,,,,1.33604,0.0308667995,,,,,3.37528,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2211,OKLAHOMA,SEMINOLE,,,,,,33000.0,,0.285768,,,,0.987737584,,,,,136.1,,,,244.98000000000002,,,,,,,,,,0.987737584,,,244.98000000000002,,,,,,69000.0,,481.7838551074032,,,,394.9764987568567,,,,,1632.960497064832,,,,,,,,6.69,,0.755244,,,,0.024693439600000002,,,,,2.030612,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2212,OKLAHOMA,SEQUOYAH,,,40.64,,,44000.0,,,,,,17.779276512,,,,,255.86800000000002,,,,353.86,,,43.18,,,,,,,17.90274371,,,353.86,,,69.44543620586805,,,67000.0,,,,,,8516.680754444724,,,,,3538.0810769738036,,,,,2.4612600000000002,,,5.69,,,,,,0.029632127520000003,,,,,2.596788,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2213,OKLAHOMA,STEPHENS,,,,474.586,,72000.0,18.876,0.925344,,5.08,17.779999999999998,,,,,,1469.88,,,,2722.0,,,,478.94,,40.656,,25.4,25.4,,,,2722.0,,,,718.6451133672866,,172000.0,805.5707853818875,2156.556303814091,,188.89864373940418,733.5119671727958,,,,,,17282.165260602807,,,,,,60.956,,8.02,0.8987879999999999,1.0455480000000001,,0.5715,1.0515599999999998,,,,,,1.9707280000000003,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2214,OKLAHOMA,TEXAS,17.416,,965.1999999999999,,,40000.0,10.164,,,,2311.4,1.6359403735000002,,,,,10615.800000000001,,,,17420.8,32.655,,1071.8799999999999,,,13.068,,,2362.2,1.7285407720000001,,,17420.8,980.4635215575703,,2733.0139410051297,,,116000.0,864.1577515914792,,,,123685.29377499904,1036.8133092367489,,,,,127915.23893674517,,,1.225651,,4.0767,,,10.47,2.1765479999999995,,,,1.36398,0.039139101765999995,,,,,2.112272,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2215,OKLAHOMA,TILLMAN,,,7.62,21726.46,,30000.0,37.752,0.879984,,7.62,185.42,,,,,,6805.0,,,,8166.0,,,13.969999999999999,22858.5,,65.34,,25.4,203.2,,,,8166.0,,,9.408736518214381,25407.217000150526,,75000.0,1318.2067397158157,2385.9771871985686,,230.87612012593846,7082.184510633891,,,,,,70761.62153947607,,,,,1.778,47.0232,,7.4,0.792792,1.215648,,0.46482,0.9753599999999999,,,,,,2.074164,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2216,OKLAHOMA,TULSA,,,,,,40000.0,8.712,,,,,7.037630286,,,,,653.28,,,,762.1600000000001,,,,,,10.164,,,,7.161097484,,,762.1600000000001,,,,,,61000.0,292.93483104795905,,,,,3826.3348317070504,,,,,10478.163189499339,,,,,,,,6.07,0.8987879999999999,,,,,0.033583077856,,,,,3.2446240000000004,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2217,OKLAHOMA,WAGONER,,,13.969999999999999,,,84000.0,5.808,,,,,48.76954321,,,,,1687.64,,,,1742.0800000000002,,,15.24,,,11.616,,,,50.621551180000004,,,1742.0800000000002,,,24.193893903979834,,,170000.0,205.05438173357135,,,,,27895.21522470301,,,,,28304.64861579043,,,,,2.49428,,,7.779999999999999,0.7623,,,,,0.035311618628,,,,,3.5930400000000002,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2218,OKLAHOMA,WASHINGTON,,,,,,42000.0,11.616,,,,30.48,9.013105454,,,,,762.1600000000001,,,,816.6,,,,,,20.328,,,33.019999999999996,9.877375840000001,,,816.6,,,,,,71000.0,454.0489881243366,,,,1897.0137082055066,3579.474519984014,,,,,12655.443852252447,,,,,,,,6.2,0.8842679999999999,,,,1.5875,0.024569972401999998,,,,,3.495048,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2219,OKLAHOMA,WASHITA,,,,8174.635,,72000.0,11.616,0.52164,,20.32,203.2,,,,,,13610.0,,,,16604.2,,,,9361.1,,34.848,,43.18,236.22,,,,16604.2,,,,8770.865556844838,,195000.0,292.93483104795905,1303.1106176238336,,377.79728747880836,8093.925155010161,,,,,,168739.25136336597,,,,,,43.1046,,8.84,0.48351599999999995,1.120392,,0.28702,1.016,,,,,,2.455244,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2220,OKLAHOMA,WOODS,,,,,,41000.0,14.52,,,11.43,12.7,,,,,,10615.800000000001,,,,12249.0,,,,,,40.656,,58.419999999999995,25.4,,,,12249.0,,,,,,90000.0,380.81528036234675,,,293.84233470573986,682.9249349539823,,,,,,125193.6381083038,,,,,,,,6.949999999999999,0.5125559999999999,,,0.39624,1.3716,,,,,,2.39536,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2221,OKLAHOMA,WOODWARD,,,,,,62000.0,42.108,,,7.62,38.1,,,,,,5716.2,,,,7349.400000000001,,,,,,98.736,,45.72,63.5,,,,7349.400000000001,,,,,,174000.0,1171.7393241918362,,,209.88738193267133,1391.1433860173715,,,,,,46267.214083503575,,,,,,,,9.0,0.572088,,,0.42417999999999995,0.93218,,,,,,1.5678720000000002,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2222,OREGON,BAKER,97.965,,,,,134000.0,1.452,,,,,,,,,,348.416,104.49600000000001,12.7,7.26,353.86,104.49600000000001,,12.7,,,7.26,,,,,,,353.86,7503.814151653938,,,,,373400.0,95.20382009058669,,,,,,,,,,12718.0406713066,,,3.2284910000000004,,,,,8.79,1.13256,,,,,,,,,,11.361628,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2223,OREGON,BENTON,6.531000000000001,,,,,18600.0,20.328,,,,,,,,,,707.72,6.531000000000001,25.4,23.232,734.94,6.531000000000001,,25.4,,,23.232,,,,,,,734.94,411.79467905417954,,,,,43700.0,1681.445930215285,,,,,,,,,,31189.545493938294,,,2.74302,,,,,9.45,2.2331760000000003,,,,,,,,,,12.782512,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2224,OREGON,CLACKAMAS,19.593,,12.7,,,47600.0,39.204,,,,,,,,,,544.4,19.593,76.2,50.82,571.62,19.593,,76.2,,,50.82,,,,,,,571.62,1274.6025780248415,,29.12227969923499,,,125580.0,3954.6202191474476,,,,,,,,,,22741.696522456226,,,2.8301000000000003,,3.8531799999999996,,,9.79,2.571492,,,,,,,,,,11.62294,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2225,OREGON,CLATSOP,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.0,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2226,OREGON,COLUMBIA,6.531000000000001,,,,,22000.0,7.26,,,,,,,,,,32.664,6.531000000000001,17.779999999999998,8.712,32.664,6.531000000000001,,17.779999999999998,,,8.712,,,,,,,32.664,522.9138781640376,,,,,44000.0,659.1033698579079,,,,,,,,,,1355.3572125638107,,,3.4832,,,,,7.8,2.3958,,,,,,,,,,9.037040000000001,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2227,OREGON,COOS,,,,,,30000.0,,,,,,,,,,,,,12.7,,,,,12.7,,,,,,,,,,,,,,,,73500.0,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2228,OREGON,CROOK,32.655,,,,,94000.0,2.904,,,,,,,,,,130.656,84.903,,36.3,136.1,84.903,,,,,36.3,,,,,,,136.1,2614.569390820188,,,,,321800.0,278.2880894955611,,,,,,,,,,5715.361739726913,,,2.412116,,,,,10.22,1.489752,,,,,,,,,,14.007412,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2229,OREGON,CURRY,,,,,,3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8640.0,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2230,OREGON,DESCHUTES,8.708,,,,,38800.0,7.26,,,,,,,,,,43.552,13.062000000000001,,17.424,48.996,13.062000000000001,,,,,17.424,,,,,,,48.996,862.807898970662,,,,,147680.0,585.8696620959181,,,,,,,,,,2041.20062133104,,,3.5920500000000004,,,,,10.81,1.645116,,,,,,,,,,13.958416,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2231,OREGON,DOUGLAS,10.885,,,,,66600.0,7.26,,,,,,,,,,136.1,17.416,2.54,10.164,141.544,17.416,,2.54,,,10.164,,,,,,,141.544,871.523130273396,,,,,128670.0,512.6359543339283,,,,,,,,,,5647.321719015877,,,2.8301000000000003,,,,,8.48,1.7424,,,,,,,,,,12.229946,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2232,OREGON,GILLIAM,256.886,,,,,16200.0,1.452,,,,,,,,,,4954.04,272.125,,1.452,5171.8,272.125,,,,,1.452,,,,,,,5171.8,8998.476320072812,,,,,47880.0,80.55707853818875,,,,,,,,,,84505.70572310506,,,1.4803600000000001,,,,,8.96,1.5972,,,,,,,,,,5.125526000000001,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,2233,OREGON,GRANT,8.708,,,,,92000.0,2.904,,,,,,,,,,27.220000000000002,15.239,,10.164,43.552,15.239,,,,,10.164,,,,,,,43.552,522.9138781640376,,,,,173200.0,181.61959524973463,,,,,,,,,,612.360186399312,,,2.052911,,,,,6.38,1.157244,,,,,,,,,,3.979564,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
