year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1968,-27,OREGON,OTHER (COMBINED) COUNTIES,3.2655000000000003,,,,,,,,,,,,,,,,10.885,,,,,,,,,,,,,81.23275537132494,,,,,,,,,,,,,,,,0.511595,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2412,SOUTH DAKOTA,JONES,60.956,,30.48,,,77000.0,129.228,,,,63.5,,,,2643.062,,60.956,,40.64,,,152.46,,,,177.79999999999998,,,2746.498,1949.5861289117986,,22.567405078522995,,,72700.0,7413.096497546983,,,,1582.7287160770834,,,,54841.30530419966,,0.6531,,0.762,,,1.98,0.66792,,,,0.6095999999999999,,,,3.4025000000000003,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2413,SOUTH DAKOTA,KINGSBURY,372.267,,1590.04,,711.1999999999999,89300.0,943.8,,,,15.24,2.345876762,,,1279.3400000000001,,402.745,,2209.7999999999997,,711.1999999999999,972.84,,,,114.3,2.345876762,,1333.78,17065.841435581493,,1805.1416573365225,,11023.6,132960.0,62379.37819748255,,,,633.0914864308334,701.9576382018384,,,15416.606443822746,,0.93611,,1.1683999999999999,,0.3937,3.01,0.76956,,,,1.016,0.01605073574,,,2.550514,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2414,SOUTH DAKOTA,LAKE,195.93,,1739.8999999999999,,193.04,47400.0,891.528,,,,5.08,7.778433474000001,,,102.3472,,200.28400000000002,,2260.6,,193.04,929.28,,,,50.8,8.148835068,,102.89160000000001,10444.211404884634,,1932.3340598485313,,2895.6,79530.0,62259.870535333524,,,,179.37592115540278,2418.4856279747555,,,1627.3728064290726,,1.0885,,1.143,,0.381,3.38,0.81312,,,,0.8635999999999999,0.016668071729999998,,,3.0595280000000002,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2415,SOUTH DAKOTA,LAWRENCE,17.416,,12.7,,,48500.0,34.848,,,,1.27,,,,146.988,,19.593,,40.64,,,46.464,,,,10.16,,,174.208,816.9694254487538,,18.80617089876916,,,56700.0,2172.866584527694,,,,34.292455515003475,,,,2258.6312971791403,,0.9578800000000001,,1.524,,,2.34,0.726,,,,0.6604,,,,2.2020980000000003,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2416,SOUTH DAKOTA,LINCOLN,19.593,,2908.2999999999997,,,49200.0,646.14,,,,25.4,46.91753524,,,7.0772,,19.593,,3200.4,,,827.64,,,,53.339999999999996,47.65833842800001,,7.0772,731.0947983419244,,4450.166907012076,,,91620.0,26188.474510020034,,,,949.6372296462499,20518.761732053743,,,81.07907220643067,,0.76195,,1.5748,,,3.86,0.4719,,,,0.9144,0.02345876762,,,1.17046,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2417,SOUTH DAKOTA,LYMAN,93.611,,213.35999999999999,,,138400.0,248.292,,,,612.14,,,,4591.4696,,97.965,,304.8,,,278.784,,,,939.8,,,4924.098,3592.808723280314,,210.62911406621458,,,120740.0,13933.506973283838,,,,20979.069131601736,,,,84713.1520499689,,0.7837200000000001,,1.016,,,1.93,0.6534,,,,0.8382,,,,3.2255700000000003,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2418,SOUTH DAKOTA,MARSHALL,659.6310000000001,,642.62,,741.68,108800.0,447.216,,,,1.27,1.2346719800000001,,,2637.618,,674.87,,914.4,,749.3,463.188,,,,17.779999999999998,1.2346719800000001,,2670.8264,27426.49914922705,,650.2547024431083,,10012.68,141760.0,26490.86510970014,,,,31.654574321541666,383.66105731679437,,,36925.72602772871,,0.8490300000000001,,1.0413999999999999,,0.3429,2.74,0.6897,,,,0.6095999999999999,0.016668071729999998,,,2.751942,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2419,SOUTH DAKOTA,MCCOOK,89.257,,1871.98,,5.08,60100.0,916.212,,,,12.7,5.432556712,,,32.664,,89.257,,2463.7999999999997,,5.08,1118.04,,,,81.28,5.55602391,,54.440000000000005,3425.70134080216,,1848.0197269857163,,50.8,72800.0,36562.101728985996,,,,448.4398028885069,2125.7664509108304,,,194.0106370653877,,0.7837200000000001,,1.016,,0.254,2.46,0.46464,,,,0.8635999999999999,0.02098942366,,,1.0398040000000002,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2420,SOUTH DAKOTA,MCPHERSON,261.24,,185.42,,584.1999999999999,173600.0,792.792,,,,2.54,,,,3859.2516,,272.125,,685.8,,584.1999999999999,834.9,,,,25.4,,,4099.332,9469.418340428736,,132.70887930898104,,5842.0,269500.0,39546.171838404036,,,,79.13643580385417,,,,37556.984518478785,,0.7401800000000001,,0.7365999999999999,,0.254,3.28,0.5808,,,,0.762,,,,2.074164,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2421,SOUTH DAKOTA,MEADE,154.567,,9.905999999999999,,,240100.0,200.376,,,,22.86,,,,2633.8072,,163.275,,157.48,,,290.4,,,,101.6,,,2788.4168,6591.45786441608,,15.170311191673788,,,206320.0,10245.065946048077,,,,664.7460607523749,,,,45666.62914781199,,0.8708,,1.57734,,,1.73,0.59532,,,,0.7111999999999999,,,,3.146632,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2422,SOUTH DAKOTA,MELLETTE,87.08,,106.67999999999999,,,63900.0,156.816,,,,55.879999999999995,,,,1312.0040000000001,,87.08,,137.16,,,174.24,,,,279.4,,,1415.44,3713.497388403426,,65.82159814569206,,,72980.0,7822.319704299699,,,,812.467407586236,,,,27508.970927181836,,0.8708,,0.635,,,2.33,0.5808,,,,0.35559999999999997,,,,3.6311480000000005,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2423,SOUTH DAKOTA,MINER,171.983,,929.64,,27.939999999999998,82700.0,757.944,,,,78.74,1.2346719800000001,,,310.308,,176.33700000000002,,1244.6,,27.939999999999998,781.176,,,,193.04,1.2346719800000001,,311.94120000000004,5867.325873677412,,780.0799688809448,,391.16,100090.0,37807.878570781875,,,,2453.229509919479,355.2417197377725,,,3460.338974524452,,0.69664,,0.8635999999999999,,0.35559999999999997,2.46,0.5808,,,,0.762,0.01543339975,,,2.174878,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2424,SOUTH DAKOTA,MINNEHAHA,65.31,,3581.3999999999996,,8.128,91200.0,898.788,,,,3.81,34.323881044000004,,,0.5444,,65.31,,4140.2,,8.636,1020.756,,,,33.019999999999996,35.064684232000005,,0.5444,3759.9161057584683,,5745.285209573978,,113.792,206700.0,61646.03572520445,,,,134.53194086655208,15406.12290158772,,,5.791362300459333,,1.17558,,1.651,,0.35559999999999997,4.58,0.7986,,,,0.8635999999999999,0.02407610361,,,1.0888,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2425,SOUTH DAKOTA,MOODY,54.425000000000004,,2057.4,,279.4,48000.0,580.8,,,,3.81,30.249463509999998,,,14.1544,,54.425000000000004,,2286.0,,279.4,631.62,,,,38.1,30.8667995,,14.6988,2843.1464379963727,,3148.153008453957,,5308.599999999999,107750.0,44905.90941357234,,,,137.16982206001387,13229.201643034648,,,217.176086267225,,1.06673,,1.5748,,0.4826,4.550000000000001,0.90024,,,,0.88138,0.02345876762,,,3.0704160000000003,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2426,SOUTH DAKOTA,PENNINGTON,95.78800000000001,,44.449999999999996,,,108000.0,153.912,,,,10.16,,,,2499.8848000000003,,97.965,,116.83999999999999,,,174.24,,,,76.2,,,2585.9,4186.968305424862,,36.23322259829525,,,109710.0,8637.144673497583,,,,263.78811934618057,,,,52130.94774758469,,0.8925700000000001,,0.8382,,,2.06,0.6534,,,,0.635,,,,3.339894,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2427,SOUTH DAKOTA,PERKINS,200.28400000000002,,18.796,,30.48,174500.0,217.8,,,,,,,,5253.46,,228.585,,325.12,,30.48,363.0,,,,27.939999999999998,,,6832.22,6405.78299499591,,12.537447265846108,,243.84,148400.0,11407.549568770395,,,,,,,,62288.99722259036,,0.6531,,0.6858,,0.2032,1.72,0.60984,,,,,,,,2.702946,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2428,SOUTH DAKOTA,POTTER,134.97400000000002,,944.88,,55.879999999999995,89300.0,537.24,,,,5.08,,,,4093.8880000000004,,139.328,,1231.8999999999999,,60.96,559.02,,,,35.559999999999995,,,4159.216,6619.3090948291065,,816.1878170065816,,502.92,110950.0,38188.13022307422,,,,158.27287160770834,,,,60629.77192350876,,1.00142,,0.889,,0.2286,2.83,0.82764,,,,0.762,,,,3.1929060000000002,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2429,SOUTH DAKOTA,ROBERTS,259.063,,1371.6,,1610.36,133300.0,1057.056,,,,2.54,32.965741866,,,2497.7072000000003,,267.771,,1803.3999999999999,,1625.6,1089.0,,,,33.019999999999996,33.33614346,,2504.2400000000002,11047.65473050019,,1489.4487351825176,,20129.5,183150.0,73160.41790104746,,,,63.30914864308333,10245.17119723736,,,34316.71731137179,,0.8708,,1.1176,,0.3175,2.94,0.80586,,,,0.6095999999999999,0.016668071729999998,,,2.866266,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2430,SOUTH DAKOTA,SANBORN,45.717000000000006,,850.9,,0.508,97100.0,341.21999999999997,,,,76.2,0.2222409564,,,139.9108,,45.717000000000006,,1092.2,,0.508,370.26,,,,266.7,0.23458767619999998,,156.24280000000002,1559.6689031294388,,840.0089668116892,,6.35,109300.0,14042.150302510225,,,,3165.457432154167,61.3857691706871,,,1371.6841608637933,,0.69664,,1.016,,0.3175,2.31,0.47916,,,,1.016,0.014816063760000001,,,2.038778,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2431,SOUTH DAKOTA,OGLALA LAKOTA,50.071000000000005,,10.16,,,26840.0,49.368,,,,,,,,1165.016,,52.248000000000005,,22.86,,,59.532,,,,5.08,,,1263.008,2508.931673040064,,9.026962031409196,,,32740.0,2770.40489527281,,,,,,,,24494.566849792755,,1.02319,,0.9144,,,2.57,0.6534,,,,,,,,2.8608219999999998,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2432,SOUTH DAKOTA,SPINK,437.577,,2082.7999999999997,,106.67999999999999,166300.0,762.3,,,,370.84,,,,11176.532000000001,,457.17,,2489.2,,109.22,769.56,,,,431.79999999999995,,,11296.300000000001,19126.83248614539,,2056.1413515987615,,1493.52,236200.0,47531.456536543315,,,,17330.87944104406,,,,141207.89129094974,,0.8925700000000001,,1.016,,0.35559999999999997,2.93,0.726,,,,1.143,,,,2.730166,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2433,SOUTH DAKOTA,STANLEY,56.602000000000004,,30.48,,,74200.0,132.132,,,,60.96,,,,1909.7552,,56.602000000000004,,109.22,,,159.72,,,,187.95999999999998,,,2080.6968,2655.1506327084494,,33.851107617784486,,,60350.0,7414.907219700756,,,,1772.6561620063335,,,,39198.835730659004,,0.9578800000000001,,1.143,,,1.85,0.6534,,,,0.7111999999999999,,,,3.718252,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,2434,SOUTH DAKOTA,SULLY,74.018,,1074.4199999999998,,35.559999999999995,77200.0,605.484,,,,6.35,,,,6004.732,,76.19500000000001,,1193.8,,35.559999999999995,617.1,,,,63.5,,,6249.712,3314.296419150058,,901.5678328869935,,497.84,85990.0,40018.77032053881,,,,179.37592115540278,,,,101855.58445932854,,0.91434,,0.8635999999999999,,0.35559999999999997,2.56,0.76956,,,,0.6908799999999999,,,,3.5086580000000005,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
