year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1990,-45,NEVADA,OTHER (COMBINED) COUNTIES,34.832,,,,,,,,,,,,,,,,136.1,50.071000000000005,,,146.988,50.071000000000005,,,,,,,,,,,,146.988,2352.798696776437,,,,,,,,,,,,,,,,3984.460640954051,,,7.872032000000001,,,,,,,,,,,,,,,,26.798090000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2468,TENNESSEE,GIBSON,,,955.04,9970.66,,18200.0,,,,,175.26,104.453249508,,,,,1970.728,,,,,,,990.5999999999999,10014.2,,,,,177.79999999999998,104.9471183,,,2014.28,,,1379.814867973857,25404.457542635424,,42200.0,,,,,13919.838616007477,55848.42041381801,,,,,36959.682721418045,,,,,2.0574,112.48559000000002,,8.0,,,,,2.032,0.033336143459999995,,,,,4.083,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2469,TENNESSEE,GILES,,,223.51999999999998,177.4255,,74200.0,,,,,,8.02536787,,,,0.115668,179.65200000000002,,,,,,,297.18,180.691,,,,,,8.395769464,,,288.53200000000004,,,266.91500724740183,366.89026852868574,,140600.0,,,,,,3990.921756883969,,,,210.40218351266338,2395.030986365823,,,,,1.7018,91.08568,,6.699999999999999,,,,,,0.0308667995,,,,0.823284,2.39536,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2470,TENNESSEE,GRAINGER,,,20.32,,,33800.0,,,,,,0.370401594,,,,0.6622560000000001,10.888,,,,,,,45.72,,,,,,,0.6173359900000001,,,48.996,,,37.09666202421518,,,94600.0,,,,,,318.2943732484147,,,,1351.936276350267,231.33822027397156,,,,,2.6162,,,9.5,,,,,,0.053090895140000004,,,,0.925344,2.83088,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2471,TENNESSEE,GREENE,,,73.66,,,130600.0,,,,,,1.481606376,,,,2.16594,81.66,,,,,,,254.0,,,,,,,1.975475168,,,223.204,,,116.71876588106726,,,323000.0,,,,,,822.6685339343643,,,,4532.96280893913,1115.866709556804,,,,,2.2605999999999997,,,8.9,,,,,,0.03457081544,,,,0.9480240000000001,2.0142800000000003,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2472,TENNESSEE,GRUNDY,,,53.339999999999996,,,10000.0,,,,,,3.08667995,,,,,70.772,,,,,,,66.03999999999999,,,,,,,3.333614346,,,97.992,,,85.95568030001077,,,17400.0,,,,,,1566.9876836845035,,,,,1197.5154931829115,,,,,2.286,,,6.0,,,,,,0.032101471480000004,,,,,3.1575200000000003,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2473,TENNESSEE,HAMBLEN,,,33.019999999999996,,,29200.0,,,,,,0.8642703860000001,,,,0.371952,38.108000000000004,,,,,,,66.03999999999999,,,,,,,0.987737584,,,76.21600000000001,,,52.93060313211189,,,79200.0,,,,,,548.4456892895761,,,,729.3639406864467,762.0553138436711,,,,,2.286,,,9.3,,,,,,0.039509503359999996,,,,0.886788,3.2664,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2474,TENNESSEE,HAMILTON,,,15.24,,,8500.0,,,,,,,,,,,27.220000000000002,,,,,,,27.939999999999998,,,,,,,,,,65.328,,,15.833941107896718,,,21500.0,,,,,,,,,,,408.2439181305381,,,,,1.4731999999999998,,,2.5,,,,,,,,,,,2.34092,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2475,TENNESSEE,HANCOCK,,,17.779999999999998,,,6500.0,,,,,,,,,,0.526176,,,,,,,,25.4,,,,,,,,,,,,,29.85828894631953,,,16000.0,,,,,,,,,,1147.4417135409826,,,,,,2.3876,,,2.5,,,,,,,,,,0.98658,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2476,TENNESSEE,HARDEMAN,,,205.73999999999998,4332.2300000000005,,10100.0,,,,,25.4,20.248620472,,,,,266.75600000000003,,,,,,,231.14,4354.0,,,,,27.939999999999998,20.98942366,,,283.088,,,273.700982007929,10830.918282686085,,16000.0,,,,,1316.0574691497977,8030.811878883079,,,,,4354.601793392406,,,,,1.905,110.33036,,1.6,,,,,1.3208,0.024693439600000002,,,,,3.48416,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2477,TENNESSEE,HARDIN,,,241.29999999999998,102.319,,7500.0,,,,,15.24,22.84143163,,,,,293.976,,,,,,,266.7,102.319,,,,,17.779999999999998,25.310775590000002,,,321.196,,,305.3688642237225,215.48423808485407,,16000.0,,,,,1012.3518993459984,8863.27408584047,,,,,4409.034315809811,,,,,1.8034,92.91436,,2.1,,,,,1.7018,0.024693439600000002,,,,,3.1030800000000003,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2478,TENNESSEE,HAWKINS,,,53.339999999999996,,,53000.0,,,,,,,,,,1.1249280000000002,38.108000000000004,,,,,,,96.52,,,,,,,,,,59.884,,,85.50328198264228,,,137600.0,,,,,,,,,,2342.5988250707983,598.7577465914558,,,,,2.286,,,9.1,,,,,,,,,,0.943488,2.77644,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2479,TENNESSEE,HAYWOOD,,,142.23999999999998,20790.350000000002,,4700.0,,,,,73.66,64.82027895,,,,,430.076,,,,,,,152.4,20964.510000000002,,,,,76.2,65.43761494,,,473.62800000000004,,,185.48331012107585,50752.20870682748,,8500.0,,,,,5567.93544640299,28279.23085399377,,,,,7892.7157505237365,,,,,1.8541999999999998,107.67442000000001,,1.8,,,,,1.9304,0.02716278356,,,,,3.8108,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2480,TENNESSEE,HENDERSON,,,342.9,441.931,,15500.0,,,,,13.969999999999999,17.408874918,,,,,141.544,,,,,,,360.68,457.17,,,,,15.24,18.026210908,,,163.32,,,508.9481070395374,1060.4092768912556,,30500.0,,,,,1037.6606968296483,8936.726633513183,,,,,2395.030986365823,,,,,2.1082,105.51919,,2.0,,,,,1.905,0.032101471480000004,,,,,3.42972,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2481,TENNESSEE,HENRY,,,652.78,43.54,,31800.0,,,,,19.05,39.879904954000004,,,,0.18824400000000002,1230.344,,,,,,,698.5,43.54,,,,,20.32,41.36151133,,,1252.1200000000001,,,990.7523150369661,119.08339473110357,,71800.0,,,,,1214.822279215198,23994.49890641896,,,,474.5182721898987,22861.65941531013,,,,,2.159,120.69288,,7.9,,,,,1.6256,0.037040159399999995,,,,2.159136,4.028560000000001,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2482,TENNESSEE,HICKMAN,,,83.82,,,13000.0,,,,,,3.70401594,,,,0.049896,48.996,,,,,,,91.44,,,,,,,4.074417534,,,81.66,,,126.67152886317375,,,27500.0,,,,,,1689.4085964723554,,,,95.88522833946429,734.8390526349685,,,,,2.159,,,2.1,,,,,,0.028397455540000005,,,,0.870912,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2483,TENNESSEE,HOUSTON,,,17.779999999999998,,,5000.0,,,,,,0.493868792,,,,0.083916,21.776,,,,,,,22.86,,,,,,,0.6173359900000001,,,32.664,,,29.405890628951052,,,12000.0,,,,,,254.63549859873177,,,,190.40715959353338,353.811395713133,,,,,2.3622,,,2.4,,,,,,0.032101471480000004,,,,2.013984,2.9942,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2484,TENNESSEE,HUMPHREYS,,,205.73999999999998,,,10000.0,,,,,,5.55602391,,,,0.0081648,27.220000000000002,,,,,,,220.98,,,,,,,6.049892702,,,38.108000000000004,,,352.8706875474126,,,20000.0,,,,,,2962.586089466014,,,,16.54133796946209,489.89270175664564,,,,,2.4383999999999997,,,2.0,,,,,,0.033336143459999995,,,,0.9162720000000001,3.37528,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2485,TENNESSEE,JACKSON,,,35.559999999999995,,,8900.0,,,,,,,,,,0.38102400000000003,16.332,,,,,,,38.1,,,,,,,,,,27.220000000000002,,,43.43023846737386,,,18000.0,,,,,,,,,,722.5474552594704,244.94635087832282,,,,,1.7526,,,2.0,,,,,,,,,,0.859572,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2486,TENNESSEE,JEFFERSON,,,45.72,,,59200.0,,,,,,0.987737584,,,,0.47854800000000003,81.66,,,,,,,88.89999999999999,,,,,,,1.2346719800000001,,,136.1,,,85.50328198264228,,,156600.0,,,,,,587.6203813816887,,,,1070.1882120352534,1627.5324202804118,,,,,2.667,,,8.9,,,,,,0.037040159399999995,,,,1.011528,3.48416,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2487,TENNESSEE,JOHNSON,,,22.86,,,20400.0,,,,,,,,,,0.539784,,,,,,,,40.64,,,,,,,,,,,,,44.335035102110815,,,63600.0,,,,,,,,,,1170.1633316309033,,,,,,2.7685999999999997,,,9.9,,,,,,,,,,0.982044,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2488,TENNESSEE,KNOX,,,25.4,,,39200.0,,,,,,,,,,0.12247200000000001,27.220000000000002,,,,,,,58.419999999999995,,,,,,,,,,59.884,,,33.929873802635825,,,91800.0,,,,,,,,,,246.3023400947377,544.3252241740507,,,,,1.905,,,8.2,,,,,,,,,,0.911736,3.1575200000000003,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2489,TENNESSEE,LAKE,,,292.09999999999997,1186.465,,1100.0,,,,,49.53,80.87101469000001,,,,,1322.892,,,,,,,304.8,1349.74,,,,,50.8,81.48835068,,,1333.78,,,688.5502390348231,4247.307745409361,,2200.0,,,,,4555.583547056993,54354.8852778062,,,,,25038.960312006337,,,,,3.3528,156.3086,,2.0,,,,,2.3367999999999998,0.04197884732,,,,,4.13744,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2490,TENNESSEE,LAUDERDALE,,,233.67999999999998,8229.06,,8000.0,,,,,33.019999999999996,119.76318205999999,,,,,1693.084,,,,,,,254.0,9143.4,,,,,33.019999999999996,122.23252601999998,,,1742.0800000000002,,,377.75259500267885,21831.95570070232,,15200.0,,,,,2606.8061408159456,65372.76742871287,,,,,34836.81434713925,,,,,2.3114,116.03410000000001,,6.8,,,,,2.0065999999999997,0.03457081544,,,,,4.4096400000000004,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2491,TENNESSEE,LAWRENCE,,,292.09999999999997,30.478,,56800.0,,,,,,12.470186998,,,,0.09525600000000001,255.86800000000002,,,,,,,375.91999999999996,32.655,,,,,,14.445662166,,,419.18800000000005,,,364.18064548162454,39.694464910367856,,110400.0,,,,,,4651.994685938369,,,,182.22737708116202,4354.601793392406,,,,,1.778,57.12448,,7.4,,,,,,0.02345876762,,,,0.866376,2.9942,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,2492,TENNESSEE,LEWIS,,,12.7,,,3500.0,,,,,,0.8642703860000001,,,,0.0145152,21.776,,,,,,,15.24,,,,,,,0.987737584,,,27.220000000000002,,,19.453127646844543,,,6500.0,,,,,,325.6396280156858,,,,26.584293165206926,340.20326510878175,,,,,2.1844,,,1.9,,,,,,0.02345876762,,,,0.830088,3.0486400000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
