year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1979,-38,MASSACHUSETTS,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,0.099792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.47103163855124,,,,,,,,,,,,,,,,,,,,0.83916,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2895,VIRGINIA,HIGHLAND,,,17.779999999999998,,,,,,,,,,,,,,2.722,,,,,,,,,17.779999999999998,,,,,,0.127,,,,2.722,,,,9.022313173554172,,,,,,,,,,,,,,41.64109181272879,,,,,,2.5907999999999998,,,,,,,,,,,,,,3.32084,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2897,VIRGINIA,ISLE OF WIGHT,7.6195,,604.52,,,,,7.103376,,,2.159,13.58139178,,,,,152.43200000000002,,,,,,9.7965,,,612.14,,,,,,2.286,13.704858978,,,152.43200000000002,396.57432925134816,,,597.0121911468882,,,,,19581.02842894037,,,81.60099510184814,8999.936887746757,,,,,2912.154786903255,,,1.1320400000000002,,,2.2605999999999997,,,,,1.238328,,,0.9652,0.037040159399999995,,,,,4.13744,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2898,VIRGINIA,JAMES CITY,31.5665,,83.82,,,,,0.031752,,,,5.55602391,,,,,73.494,,,,,,33.743500000000004,,,86.36,,,,,,0.254,5.55602391,,,76.21600000000001,1706.1412077132177,,,115.7863523939452,,,,,74.1983206747834,,,,3681.792363169128,,,,,1358.0983538922658,,,1.17558,,,2.4892,,,,,1.050084,,,,0.037040159399999995,,,,,3.9523439999999996,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2899,VIRGINIA,KING AND QUEEN,82.726,,279.4,,,,,,,,0.889,17.408874918,,,,0.0031752,174.208,,,,,,84.903,,,281.94,,,,,,1.016,17.532342116000002,,,174.208,4305.6641461574945,,,350.5097062265688,,,,,,,,53.0532785491892,11920.825495860934,,,,2.7752299328716883,2411.3730291554057,,,1.1320400000000002,,,2.2605999999999997,,,,,,,,1.524,0.03827483138,,,,0.39463200000000004,2.9942,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2900,VIRGINIA,KING GEORGE,31.5665,,132.07999999999998,,,,,,,,,10.371244632,,,,,157.876,,,,,,31.5665,,,142.23999999999998,,,,,,,10.371244632,,,179.65200000000002,1579.7603775122386,,,174.71781066247763,,,,,,,,,6872.679077915706,,,,,2716.1967077845316,,,1.0885,,,2.3876,,,,,,,,,0.037040159399999995,,,,,3.5222680000000004,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2901,VIRGINIA,KING WILLIAM,52.248000000000005,,363.21999999999997,,,,,,,,,19.878218878000002,,,,,400.134,,,,,,74.018,,,365.76,,,,,,0.254,20.001686076,,,435.52000000000004,2823.9578610425674,,,430.60063705688907,,,,,,,,,13611.722729316383,,,,,5443.279975520103,,,1.17558,,,2.7685999999999997,,,,,,,,,0.03827483138,,,,,2.83088,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2902,VIRGINIA,LANCASTER,67.48700000000001,,190.5,,,,,,,,,11.729383810000002,,,,,182.374,,,,,,78.372,,,193.04,,,,,,,11.852851008,,,193.262,3580.0638624173907,,,238.8048764587553,,,,,,,,,6736.316397798331,,,,,2939.371186780856,,,1.15381,,,2.2605999999999997,,,,,,,,,0.032101471480000004,,,,,3.397056,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2903,VIRGINIA,LEE,,,104.14,,,,,,,,,,,,,0.9162720000000001,10.888,,,,,,,,,111.75999999999999,,,,,,0.508,,,,19.054000000000002,,,,94.34045719172717,,,,,,,,,,,,,1442.755002868927,182.07771518114745,,,,,,2.6416,,,,,,,,,,,,,0.7098840000000001,2.863544,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2905,VIRGINIA,LOUDOUN,52.248000000000005,,1064.26,,,,21.78,,,,,4.691753524,,,,,179.65200000000002,,,,,,56.602000000000004,,,1066.8,,,29.04,,,3.556,4.691753524,,,195.984,2170.263911727158,,,1062.2699676958425,,,,1011.3414399449979,,,,,2901.797832897743,,,,,2525.681908641328,,,0.903455,,,2.6797,,,,1.16886,,,,,0.03457081544,,,,,2.928872,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2906,VIRGINIA,LOUISA,20.6815,,162.56,,,,,,,,1.016,1.2346719800000001,,,,0.08618400000000001,106.158,,,,,,27.212500000000002,,,165.1,,,,,,1.27,1.2346719800000001,,,125.212,993.6148029594218,,,139.63103720976696,,,,,,,,51.03220127112485,681.8134005868756,,,,99.13813988443937,1652.0354725703514,,,1.04496,,,2.159,,,,,,,,1.2827,0.0308667995,,,,0.5193720000000001,3.124856,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2907,VIRGINIA,LUNENBURG,10.885,,99.06,,,,,,,,10.541,6.79069589,,,,1.5794352,87.104,,,,,,19.593,,,106.67999999999999,,,,,,13.716,6.9141630880000005,,,97.992,555.6398569180977,,,84.78110156736619,,,,,,,,461.3108887181879,3599.9747550987026,,,,2733.925032852724,1178.4701147001022,,,1.11027,,,2.159,,,,,,,,1.1176,0.029632127520000003,,,,1.843884,2.7818840000000002,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2909,VIRGINIA,MADISON,9.7965,,365.76,,,,,,,,,,,,,,27.220000000000002,,,,,,11.973500000000001,,,368.3,,,,,,2.159,,,,32.664,451.0488250276323,,,321.9032450135935,,,,,,,,,,,,,,470.84371788248893,,,1.00142,,,2.5273,,,,,,,,,,,,,,3.446052,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2913,VIRGINIA,MATHEWS,4.354,,60.96,,,,,,,,0.381,4.9386879200000005,,,,,24.498,,,,,,4.354,,,60.96,,,,,,0.508,4.9386879200000005,,,24.498,226.6139024293418,,,70.45996954585162,,,,,,,,17.810743512942086,2836.3437464414014,,,,,266.1763908029331,,,1.1320400000000002,,,2.0827999999999998,,,,,,,,1.1938,0.032101471480000004,,,,,2.34092,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2914,VIRGINIA,MECKLENBURG,10.885,,205.73999999999998,,,,17.424,,,,27.939999999999998,13.828326176000001,,,,3.1606848000000003,277.644,,,,,,16.3275,,,208.28,,,50.82,,,28.956,13.951793374,,,364.748,566.5347560733545,,,190.97229550689664,,,,949.7815262092156,,,,1111.5925029353925,7178.131481378626,,,,5738.906636538193,4381.840380293684,,,1.1320400000000002,,,2.1336,,,,1.0527,,,,1.016,0.029014791529999997,,,,1.834812,3.02142,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2915,VIRGINIA,MIDDLESEX,31.5665,,149.85999999999999,,,,,,,,,11.358982216,,,,,136.1,,,,,,33.743500000000004,,,152.4,,,,,,0.635,11.358982216,,,163.32,1706.1412077132177,,,181.5919540328046,,,,,,,,,6774.4979482311965,,,,,2803.2891873928534,,,1.17558,,,2.1844,,,,,,,,,0.033336143459999995,,,,,4.099332,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2916,VIRGINIA,MONTGOMERY,1.0885,,160.01999999999998,,,,,,,,,,,,,0.004536,,,,,,,4.354,,,170.18,,,,,,0.635,,,,,52.29551594523274,,,91.08239965683259,,,,,,,,,,,,,5.605144199396021,,,,1.04496,,,2.7685999999999997,,,,,,,,,,,,,0.557928,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2917,VIRGINIA,NELSON,5.4425,,55.879999999999995,,,,,,,,,0.246934396,,,,0.017690400000000002,2.722,,,,,,6.531000000000001,,,58.419999999999995,,,,,,0.635,0.246934396,,,5.444,272.3724788814205,,,48.262214912504064,,,,,,,,,130.90817291268013,,,,18.038994563665973,42.4575838090568,,,1.0885,,,2.3622,,,,,,,,,0.029632127520000003,,,,0.46040400000000004,2.5369040000000003,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2918,VIRGINIA,NEW KENT,19.593,,99.06,,,,,,,,,8.519236661999999,,,,,68.05,,,,,,21.77,,,109.22,,,,,,0.254,8.64270386,,,68.05,1000.151742452576,,,138.1989240076155,,,,,,,,,5645.41495685933,,,,,1540.4482330721892,,,1.11027,,,2.5145999999999997,,,,,,,,,0.037040159399999995,,,,,4.943152,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2921,VIRGINIA,NORTHAMPTON,141.505,,25.4,,,,,0.036288,,,,32.595340272,,,,,362.026,,,,,,154.567,,,27.939999999999998,,,,,,0.635,32.842274668,,,386.524,7646.040227159236,,,35.08677345271067,,,,,100.76315153365648,,,,23759.83338365144,,,,,7745.2430771675545,,,1.17558,,,2.4892,,,,,1.2474,,,,0.040744175339999994,,,,,4.523964,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2922,VIRGINIA,NORTHUMBERLAND,84.903,,368.3,,,,,,,,,20.495554868,,,,,285.81,,,,,,89.257,,,381.0,,,,,,0.127,20.619022066,,,285.81,4673.9117376051745,,,482.69375478514826,,,,,,,,,13581.72293969056,,,,,6096.473572582515,,,1.1973500000000001,,,2.3622,,,,,,,,,0.037040159399999995,,,,,4.627400000000001,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2924,VIRGINIA,NOTTOWAY,35.920500000000004,,121.92,,,,,,,,13.716,5.185622316,,,,0.4998672,81.66,,,,,,57.6905,,,127.0,,,,,,21.843999999999998,5.185622316,,,81.66,1797.6583606173751,,,93.37378078027493,,,,,,,,586.3650452984197,2978.1609337634727,,,,734.5700969281638,1088.6559951040206,,,1.0885,,,2.2352,,,,,,,,1.0922,0.032101471480000004,,,,1.4265720000000002,2.88532,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2925,VIRGINIA,ORANGE,4.354,,302.26,,,,7.26,,,,,0.493868792,,,,,70.772,,,,,,6.531000000000001,,,304.8,,,17.424,,,0.635,0.493868792,,,81.66,213.54002344303362,,,219.68616521003335,,,,322.4566909969559,,,,,261.81634582536026,,,,,1385.3147537698662,,,1.06673,,,2.2605999999999997,,,,0.904596,,,,,0.029632127520000003,,,,,3.9686760000000003,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2926,VIRGINIA,PAGE,30.478,,175.26,,,,,,,,,,,,,,87.104,,,,,,33.743500000000004,,,177.79999999999998,,,,,,3.556,,,,108.88000000000001,1555.7915993706738,,,151.98301357832327,,,,,,,,,,,,,,1281.8924342349844,,,1.11027,,,2.6162,,,,,,,,,,,,,,2.8907640000000003,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2927,VIRGINIA,PATRICK,,,142.23999999999998,,,,,,,,0.508,0.555602391,,,,0.6037416,10.888,,,,,,,,,147.32,,,,,,1.016,0.555602391,,,13.610000000000001,,,,99.88989585006404,,,,,,,,25.768735295320468,245.45282421127524,,,,938.5927887583747,154.58915130477092,,,,,,2.413,,,,,,,,1.2953999999999999,0.024693439600000002,,,,1.002456,2.7873280000000005,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,2929,VIRGINIA,PITTSYLVANIA,19.593,,330.2,,,,23.232,,,,34.798,16.915006125999998,,,,6.3281736,598.84,,,,,,28.301000000000002,,,342.9,,,34.848,,,53.086,17.038473323999998,,,734.94,1000.151742452576,,,301.10180075234365,,,,961.5072240636503,,,,1972.8240580505642,8593.57610099698,,,,10827.044638956993,10429.86876109407,,,1.11027,,,2.286,,,,0.9917159999999999,,,,1.4478,0.028397455540000005,,,,1.585332,3.451496,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
