year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1966,-26,ARIZONA,OTHER (COMBINED) COUNTIES,4.354,,,,,124200.0,,,,,,,,,,,61.826800000000006,,,,,,,,,,,,,268.6482465802446,,,,,688200.0,,,,,,,,,,,1.251775,,,,,14.2,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,-12,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES,,,,,82.042,,,,,,,5.247355915,,,,,,,,,82.042,,,,,,5.3214362338,,,,,,,614.934,,,,,,,1643.706638536621,,,,,,,,,0.73152,,,,,,,0.082846489858,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,-11,TENNESSEE,OTHER (COMBINED) COUNTIES,,,,15.6744,,,,,,,,11.605916612,,,,,,,,16.762900000000002,,,,,,,,,,,,,47.86149157724752,,,,,,,,6101.725910120111,,,,,,,,231.6328,,,,,,,,0.10951540462599997,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,-10,MICHIGAN,OTHER (COMBINED) COUNTIES,,149.6847,203.2,,,2000.0,,,,,,0.370401594,,,,,,,928.6239999999999,,,,,,,,,,,,2726.536740664257,184.14032404485886,,,2400.0,,,,,,115.67252910180306,,,,,,127.45879,3.8735,,,1.2,,,,,,0.0308667995,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,0.4444819128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.1842333353398,,,,,,,,,,,,,,,,0.085933169808,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,-6,MARYLAND,OTHER (COMBINED) COUNTIES,52.248000000000005,,,,,,,,,,,2.592811158,,,212.316,,60.956,,,,,,,,,,,,348.416,2125.825255548022,,,,,,,,,,,809.7077037126213,,,3078.317467403152,,1.715476,,,,,,,,,,,0.016421137334,,,4.295316000000001,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,,66.3985,,,,0.07030800000000001,,,,1.3828326175999999,,0.036288,,,,,,,,,,,,,,,,,,,138.7983255740178,,,,79.27987230195248,,,,813.7562422311843,,84.09215598064105,,,,,,277.3498,,,,2.1409920000000002,,,,0.12470186997999999,,2.3523696000000003,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,,10.885,,,,,,,,,,,,,,,,10.885,,,,,,,,,,,,,28.716894946348514,,,,,,,,,,,,,,,,62.6976,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,10,ALABAMA,AUTAUGA,,,335.28,1208.2350000000001,,,,,,,,1.296405579,,,32.664,,,,355.59999999999997,1251.775,,,,,,,,,48.996,,,230.31618512032807,6844.193295546395,,,,,,,,699.8188010659084,,,554.0971441325673,,,,0.7874,126.266,,,,,,,,0.028397455540000005,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,11,ALABAMA,BALDWIN,,,474.97999999999996,252.532,,,,,,,,122.23252601999998,,,1219.4560000000001,,,,614.68,263.41700000000003,,,,,,,,,1388.22,,,494.982705918749,938.0852349140514,,,,,,,,74117.1730219803,,,17915.807660286344,,,,1.1938,82.726,,,,,,,,0.032101471480000004,,,1.41544,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,12,ALABAMA,BARBOUR,,,497.84,1240.89,,,,8.70912,,,,0.555602391,,,1.0888,,,,579.12,1273.545,,,,,,,,,1.6332,,,353.07640115023395,4278.817347005928,,,,13451.766239884775,,,,260.26319047905685,,,14.1602603500545,,,,0.8128,76.8481,,,,0.517104,,,,0.024693439600000002,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,13,ALABAMA,BIBB,,,99.06,450.639,,,,,,,,0.185200797,,,1.0888,,,,104.14,457.17,,,,,,,,,1.6332,,,74.89499418338295,1914.459663089901,,,,,,,,86.75439682635229,,,15.39158733701576,,,,0.8635999999999999,94.6995,,,,,,,,0.024693439600000002,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,14,ALABAMA,BLOUNT,,,411.47999999999996,2177.0,,,,,,,,1.481606376,,,0.5444,,,,449.58,2416.4700000000003,,,,,,,,,1.0888,,,364.9019265476102,4834.010649301999,,,,,,,,867.5439682635229,,,8.619288908728826,,,,1.016,49.4179,,,,,,,,0.0308667995,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,15,ALABAMA,BULLOCK,,,213.35999999999999,894.7470000000001,,,,0.9072,,,,0.123467198,,,,,,,226.06,927.402,,,,,,,,,,,,137.40134271237173,2929.1232845275485,,,,921.8589802552614,,,,57.83626455090152,,,,,,,0.7365999999999999,72.9295,,,,0.3402,,,,0.024693439600000002,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,16,ALABAMA,BUTLER,,,332.74,1007.951,,,,0.97524,,,,0.123467198,,,,,,,378.46,1049.314,,,,,,,,,,,,213.98569766680848,4010.7929941733423,,,,1057.064964026033,,,,57.83626455090152,,,,,,,0.7365999999999999,88.6039,,,,0.36288000000000004,,,,0.024693439600000002,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,17,ALABAMA,CALHOUN,,,157.48,931.756,,,,,,,,1.481606376,,,1.6332,,,,179.07,962.234,,,,,,,,,2.722,,,122.19709577288799,2670.671230010412,,,,,,,,971.6492444551455,,,26.78136196640742,,,,0.889,63.786100000000005,,,,,,,,0.03457081544,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,18,ALABAMA,CHAMBERS,,,91.18599999999999,729.295,,,,0.17236800000000002,,,,0.30866799500000003,,,10.888,,,,104.14,772.835,,,,,,,,,13.610000000000001,,,60.81698775793503,2594.092843486815,,,,136.74241540453045,,,,159.0497275149792,,,141.602603500545,,,,0.762,79.2428,,,,0.26580960000000003,,,,0.02716278356,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,19,ALABAMA,CHEROKEE,,,411.47999999999996,3635.59,,,,,,,,2.098942366,,,19.054000000000002,,,,449.58,3722.67,,,,,,,,,21.776,,,355.89200243532355,16560.076085727644,,,,,,,,1327.34227144319,,,301.67511180550895,,,,0.9905999999999999,101.4482,,,,,,,,0.033336143459999995,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,20,ALABAMA,CHILTON,,,289.56,1197.3500000000001,,,,,,,,0.246934396,,,1.6332,,,,309.88,1219.1200000000001,,,,,,,,,2.722,,,186.39280507293049,4288.389645321377,,,,,,,,104.10527619162275,,,23.08738100552364,,,,0.7365999999999999,79.8959,,,,,,,,0.02222409564,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
1966,21,ALABAMA,CHOCTAW,,,241.29999999999998,661.808,,,,,,,,,,,,,,,264.15999999999997,707.525,,,,,,,,,,,,171.18855813344675,2230.345507499734,,,,,,,,,,,,,,,0.8128,75.1065,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：905366.0,国家总量：527162.298; 种类：PRODUCTION_CORN,FAO总量：2331725.0,国家总量：105174364.19999999; 种类：PRODUCTION_PEANUTS,FAO总量：1095756.0,国家总量：808748.8416; 种类：PRODUCTION_OATS,FAO总量：11660712.0,国家总量：8613351.120000001; 种类：PRODUCTION_RICE,FAO总量：3856422.0,国家总量：2910850.3224; 种类：PRODUCTION_RYE,FAO总量：705919.0,国家总量：277545.8; 种类：PRODUCTION_COTTON,FAO总量：5672745.0,国家总量：1290135.917; 种类：PRODUCTION_SORGHUM,FAO总量：18161520.0,国家总量：9561652.2; 种类：PRODUCTION_SOYBEANS,FAO总量：25270000.0,国家总量：1078913.417969476; 种类：PRODUCTION_SUGARBEETS,FAO总量：18577008.0,国家总量：7672700.0; 种类：PRODUCTION_TOBACCO,FAO总量：855017.0,国家总量：534995.70768; 种类：PRODUCTION_WHEAT,FAO总量：35513856.0,国家总量：62806203.1; "
