year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1961,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,13.828326176000001,,,,,,,,,,,,,,18.149678106,,,,,,,,,,,,,,6052.392410431343,,,,,,,,,,,,,,,,0.184706928208,,,,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,-7,VIRGINIA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,0.3827483138,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.23746586280913,,,,,,,,,,,,,,,,0.1049471183,,,,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,-6,MARYLAND,OTHER (COMBINED) COUNTIES,47.894000000000005,,,,,,,,,,,1.3581391779999998,,,283.088,,54.425000000000004,,,,,,,,,,,413.744,2071.436189294267,,,,,,,,,,,656.9373546008536,,,3751.1951975675793,,1.484714,,,,,,,,,,,0.025804644382,,,3.8053560000000006,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,-5,GEORGIA,OTHER (COMBINED) COUNTIES,,,,16.3275,,,,0.043092000000000005,,,,2.3952636412,,0.038556,,,,,,,,,,,,,,,,,,33.98660207256481,,,,35.45305592481529,,,,987.5482189271527,,79.17236015012439,,,,,,100.5774,,,,1.233792,,,,0.16310016855799997,,3.2523120000000003,,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,-4,MISSISSIPPI,OTHER (COMBINED) COUNTIES,,,,5.2248,,,,,,,,1.7285407720000001,,,,,,,,5.4425,,,,,,,,,,,,16.507778149531475,,,,,,,,801.1779476762583,,,,,,,,74.018,,,,,,,,0.09939109439,,,,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,-3,NORTH CAROLINA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,0.006804,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95867158588633,,,,,,,,,,,,,,,,0.6463800000000001,,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,10,ALABAMA,AUTAUGA,,,424.18,1959.3,,,,0.195048,,,,0.13581391780000002,,,46.274,,,,462.28,2009.371,,,,,,,,,,,325.3320392327473,8302.44136344083,,,,162.73533867128327,,,,56.55373748303001,,,662.7111515702725,,,,0.8128,93.1756,,,,0.2952936,,,,0.02222409564,,,1.361,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,11,ALABAMA,BALDWIN,,,566.42,261.24,,,,0.009072,,,,101.24310236000001,,,533.5120000000001,,,,655.3199999999999,269.948,,,,,,,,,,,597.6605439837549,553.4960908960553,,,,4.649581104893808,,,,56659.41870963971,,,7002.231035459481,,,,1.1176,46.5878,,,,0.18144000000000002,,,,0.029632127520000003,,,1.2521200000000001,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,12,ALABAMA,BARBOUR,,,718.8199999999999,2111.69,,,,9.5256,,,,,,,4.3552,,,,843.28,2177.0,,,,,,,,,,,534.2999970170774,5874.826929686202,,,,12815.407920363557,,,,,,,57.830925962500174,,,,0.7874,61.173700000000004,,,,0.47628000000000004,,,,,,,1.2521200000000001,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,13,ALABAMA,BIBB,,,131.31799999999998,633.5070000000001,,,,0.027216,,,,0.037040159399999995,,,2.722,,,,137.16,650.923,,,,,,,,,,,112.0994292487369,2835.453658625406,,,,15.6923362290166,,,,17.13749620697879,,,35.948953976689296,,,,0.9144,98.4004,,,,0.20412,,,,0.024693439600000002,,,1.2521200000000001,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,14,ALABAMA,BLOUNT,,,631.698,3744.44,,,,0.108864,,,,0.037040159399999995,,,6.5328,,,,660.4,3994.795,,,,,,,,,,,553.1863139013756,7137.186435238608,,,,83.69245988808854,,,,17.99437101732773,,,89.09088594223,,,,0.9398,41.7984,,,,0.27216,,,,0.025928111580000003,,,1.3065600000000002,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,15,ALABAMA,BULLOCK,,,267.96999999999997,1523.9,,,,1.115856,,,,0.09877375840000001,,,2.1776,,,,287.02,1567.44,,,,,,,,,,,179.72462841509451,3748.236685717147,,,,1000.8223328283922,,,,50.26998887380446,,,31.259959979729828,,,,0.7111999999999999,53.9896,,,,0.31752,,,,0.02716278356,,,1.361,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,16,ALABAMA,BUTLER,,,520.6999999999999,1752.4850000000001,,,,0.9072,,,,0.037040159399999995,,,0.5444,,,,584.1999999999999,1796.025,,,,,,,,,,,387.4741141423732,4476.521015843536,,,,988.0359847899341,,,,16.28062139662985,,,6.251991995945965,,,,0.7874,56.1666,,,,0.38556,,,,0.02345876762,,,1.0888,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,17,ALABAMA,CALHOUN,,,269.24,1262.66,,,,0.027216,,,,0.7778433474,,,13.610000000000001,,,,294.64,1360.625,,,,,,,,,,,209.57719381285597,2816.0327431553696,,,,15.6923362290166,,,,359.88742034655456,,,178.18177188446,,,,0.8128,48.9825,,,,0.20412,,,,0.024693439600000002,,,1.2521200000000001,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,18,ALABAMA,CHAMBERS,,,180.84799999999998,1290.961,,,,0.018144,,,,0.024693439600000002,,,24.498,,,,193.04,1345.386,,,,,,,,,,,108.44401307758244,5340.751754260184,,,,8.136766933564164,,,,10.853747597753232,,,321.9775877912172,,,,0.635,90.7809,,,,0.15876,,,,0.02345876762,,,1.2521200000000001,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,19,ALABAMA,CHEROKEE,,,627.38,4898.25,,,,0.009072,,,,0.6173359900000001,,,65.328,,,,652.78,5137.72,,,,,,,,,,,526.3799286462428,19809.33377943777,,,,4.649581104893808,,,,271.3436899438309,,,937.7987993918948,,,,0.889,88.8216,,,,0.18144000000000002,,,,0.02345876762,,,1.361,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,20,ALABAMA,CHILTON,,,334.01,1534.785,,,,0.072576,,,,0.024693439600000002,,,2.722,,,,353.06,1595.741,,,,,,,,,,,272.3285047510076,4952.333444859442,,,,41.84622994404427,,,,11.424997471319193,,,39.07494997466228,,,,0.8635999999999999,70.9702,,,,0.20412,,,,0.024693439600000002,,,1.361,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
1961,21,ALABAMA,CHOCTAW,,,340.36,1066.73,,,,0.027216,,,,,,,,,,,353.06,1121.155,,,,,,,,,,,273.5469768080591,1815.8555964484622,,,,12.205150400346247,,,,,,,,,,,0.8635999999999999,37.4444,,,,0.15876,,,,,,,,"种类：PRODUCTION_BARLEY,FAO总量：8546000.0,国家总量：6736138.71; 种类：PRODUCTION_BEANS,FAO总量：895679.0,国家总量：445742.8929999999; 种类：PRODUCTION_CORN,FAO总量：2164958.0,国家总量：90260474.8; 种类：PRODUCTION_PEANUTS,FAO总量：752000.0,国家总量：586903.968; 种类：PRODUCTION_OATS,FAO总量：14665374.0,国家总量：10274381.04; 种类：PRODUCTION_RICE,FAO总量：2458000.0,国家总量：1918384.9244710002; 种类：PRODUCTION_RYE,FAO总量：694000.0,国家总量：201929.99999999997; 种类：PRODUCTION_COTTON,FAO总量：8532754.0,国家总量：1912969.0860000001; 种类：PRODUCTION_SORGHUM,FAO总量：12198000.0,国家总量：5555183.199999999; 种类：PRODUCTION_SOYBEANS,FAO总量：18468000.0,国家总量：798316.9251067559; 种类：PRODUCTION_SUGARBEETS,FAO总量：16263000.0,国家总量：6368800.0; 种类：PRODUCTION_TOBACCO,FAO总量：935000.0,国家总量：605326.2516; 种类：PRODUCTION_WHEAT,FAO总量：33539008.0,国家总量：58409018.971999995; "
