year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_MUSTARD,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SAFFLOWER,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_MUSTARD,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SAFFLOWER,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_MUSTARD,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SAFFLOWER,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_MUSTARD,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SAFFLOWER,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
2013,-46,WYOMING,OTHER (COMBINED) COUNTIES,252.532,176.90009999999998,,,276.86,,,124500.0,,,,,,,,,,,,,,511.73600000000005,452.81600000000003,181.43599999999998,,,495.29999999999995,,,,,,,,,,,,,,789.38,20167.906228589847,5936.545027423577,,,358.04921529097925,,,213400.0,,,,,,,,,,,,,,12602.72097646389,,,6.280645000000001,124.28366,,,6.596379999999999,,,12.15,,,,,,,,,,,,,,0.645114,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-31,CALIFORNIA,OTHER (COMBINED) COUNTIES,76.19500000000001,167.82829999999998,,,535.9399999999999,6030.29,,,,,,,,421.83869999999996,,,,,,,,4700.894,82.726,172.36419999999998,,,3657.6,6139.14,,,,,,,430.91049999999996,,,,,,8922.716,4110.9640993528465,4732.591503170385,,,1032.824215620217,51871.455813438966,,,,,,,,32492.520156046812,,,,,,,,440104.0089308964,,,1.058022,314.79146,,,10.95248,952.4375,,,,,,,,674.0347399999999,,,,,,,,9.758370000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-30,MISSOURI,OTHER (COMBINED) COUNTIES,,,,,19288.76,1197.3500000000001,,722100.0,,,,,,2925.6555,,598.932,1382.1782414506,,,,,12423.208,,,,,20347.94,1284.43,,,,,,,2939.2632,,680.72,1394.5620014099998,,,13435.792000000001,,,,,24267.812113584994,4905.950838179925,,1582300.0,,,,,,210034.2646293888,,50377.515498239394,1023876.242717771,,,,,685500.2268836198,,,,,,,27.901899999999998,155.8732,,35.2,,,,,,615.06804,,12.090399999999999,0.369290389218,,,,,12.932222000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-29,NEBRASKA,OTHER (COMBINED) COUNTIES,,976.57927,,,4623.816,,,356300.0,,,113.982,,,,,1379.7279999999998,107.663396656,780.0,,10.587024000000001,,1870.0140000000001,,1061.4006,,,5034.28,,,,,663.564,,,,,2324.1,110.009273418,800.0,12.882240000000001,2526.016,,28661.861319317948,,,7062.64500344602,,,758200.0,,,8988.177170396833,,,,,84359.99708101369,124272.83562483998,18688.005367653786,,9449.70184971424,,69099.72788870618,14.56,,,215.45524999999998,,,6.9596,,,34.5,,,4.779984,,,,,8.3439,0.24816906798,26.4,,1.079568,,4.711782,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-28,ILLINOIS,OTHER (COMBINED) COUNTIES,,,,,12933.68,,,393520.0,,,204.1512,,,,,278.638,419.047670012,,,,,4753.1564,,,,,13200.38,,,,,286.044,,,,,317.5,419.54153880399997,,,5000.314,,,,,22805.56422624362,,,1177600.0,,,19670.35668998154,,,,,27781.93007318503,447887.83962948713,,,,,316226.3419125801,,,,,,,24.648159999999997,,,53.1,,,4.752395999999999,,,,,9.18464,0.27619612192599996,,,,,15.926422,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-27,OREGON,OTHER (COMBINED) COUNTIES,502.887,,,,,,,316800.0,,,40.656,,,,,,,,,,,372.914,672.693,,,,,,,,,182.952,,,,,,,,,397.41200000000003,47493.72641840582,,,,,,,952700.0,,,5083.999991503842,,,,,,,,,,,30784.624048126403,,,5.847422000000001,,,,,,,29.85,,,2.636832,,,,,,,,,,,8.808392000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-26,ARIZONA,OTHER (COMBINED) COUNTIES,,,,,,2329.39,,3200.0,,,,,,,,,,,,,,146.988,,,,,,2351.16,,,,,,,,,,,,,155.154,,,,,,17051.170596113152,,22000.0,,,,,,,,,,,,,,13055.852517190682,,,,,,,,801.3537,,10.85,,,,,,,,,,,,,,2.3245880000000003,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-25,ALABAMA,OTHER (COMBINED) COUNTIES,,,,,594.36,8109.325,,173800.0,,,,10.342080000000001,,,,,46.4607066074,,,,,,,,,,728.98,8272.6,,,,,10.61424,,,,,49.139944804,,,,,,,,824.8470527280425,38410.005342823315,,463700.0,,,,41076.78623930635,,,,,43210.73354352876,,,,,,,,,,,,19.116039999999998,1128.1214,,13.15,,,,5.2653888,,,,,0.30076609432799994,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-24,NORTH DAKOTA,OTHER (COMBINED) COUNTIES,11468.436000000002,5000.37616,130.62772800000002,,18634.456,,1758.9499999999998,1142100.0,190.50779999999997,,1281.6804,,6458.668009999999,,,,696.6760114348,22700.0,,142.947504,,84782.134,12012.686000000002,5116.495199999999,131.45328,,18813.78,,1828.8,213.1873,,2375.472,,6808.385899999999,,,,698.9478078779999,23000.0,150.32304000000002,85661.34,819677.8771274358,101381.76381879536,329697.54035719315,,16155.682752068762,,33982.66,2208100.0,6717.946195839278,,103688.88732181962,,171502.20619024796,,,,444038.2702672344,518002.47888011223,,223729.00663494653,,3915991.095682228,33.239999999999995,,9.887934000000003,312.06991999999997,3.9372480000000003,,19.387819999999998,,2.6797,34.85,64.86336999999999,,5.272212000000001,,466.29051999999996,,,,0.18927521453399998,49.4,,6.30504,,17.208484000000002,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-23,WISCONSIN,OTHER (COMBINED) COUNTIES,,,,,11417.807999999999,,,368500.0,,,435.0192,,,,,,63.26459225520001,,,,,465.73420000000004,,,,,3909.06,,,,,948.156,,,,,,67.28962291,,,781.214,,,,,3874.7254379370765,,,752750.0,,,34382.26885669317,,,,,,47073.95386096689,,,,,21370.816289527305,,,,,,,15.31874,,,29.2,,,6.66468,,,,,,0.15507480068800003,,,,,8.122448,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-22,OKLAHOMA,OTHER (COMBINED) COUNTIES,,,,,4335.018,16349.27,,312300.0,,,,2.08656,,,,508.0,93.4893623256,,,,,7538.579000000001,,,,,5250.179999999999,25035.5,,,,,2.3133600000000003,,,,701.04,97.168684826,,,22298.624,,,,,8560.383963479127,42956.984168453484,,548800.0,,,,8750.357341807357,,,,33282.75746905479,65136.89776214756,,,,,174483.9639011102,,,,,,,23.62962,247.08950000000002,,22.05,,,,6.8779368000000005,,,,7.7597,0.32471873074,,,,,8.459976000000001,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-21,FLORIDA,OTHER (COMBINED) COUNTIES,,,,,,3661.714,,,,,,8.754480000000001,,,,,,,11400.0,,,,,,,,,4049.2200000000003,,,,,9.43488,,,,,,,,,,,,,,11965.733751658354,,,,,,39423.696061383045,,,,,,,397103.70499259204,,,,,15.19,,,,,,124.3067,,,,,,3.6714384,,,,,,,36.2,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-19,KENTUCKY,OTHER (COMBINED) COUNTIES,,,,,4111.498,,,490330.0,,,,,,,,,495.9060007670001,,,,6.246072,2849.6618000000003,,,,,4653.28,,,,,,,,,,,499.301348712,,,3789.0240000000003,,,,,6835.052288218695,,,1264520.0,,,,,,,,,542464.3873442392,,,,14851.882690335076,208432.01251793548,,,,,,,19.4564,,,24.55,,,,,,,,,0.35064684232000004,,,,9.27612,10.18028,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-18,IOWA,OTHER (COMBINED) COUNTIES,,,,,9105.9,,,511780.0,,,420.4992,,,,,,,,,,,,,,,,,,,,,1501.368,,,,,,,,,,,,,,1812.7908846054313,,,1349770.0,,,37618.80981561212,,,,,,,,,,,,,,,,,,3.6702999999999997,,,49.2,,,8.775888,,,,,,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-17,LOUISIANA,OTHER (COMBINED) COUNTIES,,,,,401.32,4920.02,,,,,,,,5266.179899999999,,419.09999999999997,121.61519003000001,,100900.0,,,,,,,,401.32,4963.56,,,,,,,5316.074799999999,,431.79999999999995,123.343730802,,,,,,,,626.3899712358622,32935.68215143962,,,,,,,,389023.233420026,,44761.377761531956,95392.87483483256,,2887415.0752851185,,,,,60.0,,,,,7.81558,988.7934,,,,,,,,1301.34971,,10.574019999999999,0.19026295211799998,,119.9,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-16,PENNSYLVANIA,OTHER (COMBINED) COUNTIES,175.0308,,,,4447.54,,,311000.0,,,127.776,,,,,,26.138005816600003,,,,,338.0724,267.771,,,,2862.58,,,,,175.692,,,,,,26.915849164,,,402.856,11762.19375250132,,,,3520.2070220664245,,,730600.0,,,9847.136008632098,,,,,,26461.01153117336,,,,,19563.954270879225,,,6.461336,,,,23.7871,,,34.0,,,3.2989439999999997,,,,,,0.29459273442800005,,,,,9.001654,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-15,MINNESOTA,OTHER (COMBINED) COUNTIES,281.0507,2227.58049,,,7003.288,,,659100.0,,,437.778,,,,,,26.2614730146,3320.0,,12.433176000000001,,2361.8794000000003,441.93100000000004,2345.0602999999996,,,2159.0,,,,,916.212,,,,,,26.915849164,3900.0,12.83688,2474.2980000000002,20090.523374954966,54610.666079374096,,,2979.3670130816067,,,1304900.0,,,40452.77609860642,,,,,,12930.18475151022,69943.94241971393,,23242.350690240906,,128154.09593392527,66.756,,5.586182000000001,275.32912999999996,,,14.05128,,,37.95,,,8.186376,,,,,,0.027533185154000002,95.2,,1.301832,,6.225214,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-14,NEW MEXICO,OTHER (COMBINED) COUNTIES,,,,,1033.78,,,95300.0,,,,,,,,20.32,,,,,,,,,,,,,,,,,,,,,30.48,,,,,,,,,274.0946512965276,,,255500.0,,,,,,,,995.8620345071514,,,,,,,,,,,,,2.5145999999999997,,,24.0,,,,,,,,1.2065,,,,,,,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
2013,-13,WEST VIRGINIA,OTHER (COMBINED) COUNTIES,,,,,63.754,,,800.0,,,,,,,,,10.1119635162,,,,,19.5984,,,,,147.32,,,,,,,,,,,10.618179028,,,40.83,,,,,76.91911922357706,,,1500.0,,,,,,,,,10617.712943121462,,,,,566.4144259084894,,,,,,,9.065259999999999,,,1.9,,,,,,,,,0.17853356830800002,,,,,0.756716,"种类：PRODUCTION_CHICKPEAS,FAO总量：161434.0,国家总量：417.66009284300003; 种类：PRODUCTION_CORN,FAO总量：3610470.0,国家总量：350637353.0799999; 种类：PRODUCTION_LENTILS,FAO总量：227660.0,国家总量：92228.45469999999; 种类：PRODUCTION_MUSTARD,FAO总量：16660.0,国家总量：4027.968; 种类：PRODUCTION_OATS,FAO总量：938280.0,国家总量：683603.052; 种类：PRODUCTION_PEAS,FAO总量：708510.0,国家总量：539450.0511; 种类：PRODUCTION_CANOLA,FAO总量：1003550.0,国家总量：708096.8160000001; 种类：PRODUCTION_SAFFLOWER,FAO总量：95360.0,国家总量：8976.290400000002; 种类：PRODUCTION_COTTON,FAO总量：7625804.0,国家总量：2774819.4390000002; 种类：PRODUCTION_SOYBEANS,FAO总量：91389350.0,国家总量：4132892.8336447803; "
