year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1984,-40,COLORADO,OTHER (COMBINED) COUNTIES,,,3987.7999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.9438023037908,,,,,,,,,,,,,,,,,,,,2.0446999999999997,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3025,WEST VIRGINIA,KANAWHA,,,,,,6200.0,,,,,,,,,,0.004536,,,,,,,,,,,,,,,,,,,,,,,,,,,11800.0,,,,,,,,,,6.035908013150846,,,,,,,,,,5.8,,,,,,,,,,0.5987520000000001,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3026,WEST VIRGINIA,LEWIS,,,11.43,,,33400.0,,,,,,,,,,,,,7.62,,,,,,,11.43,,,,,,,,,,,,,,12.109945643210159,,,55400.0,,,,,,,,,,,,,,,,,5.2705,,,5.4,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3027,WEST VIRGINIA,LINCOLN,,,17.272,,,4600.0,,,,,,,,,,0.26762400000000003,,,16.256,,,,,,,18.796,,,,,,,,,,,,,,16.498340736424904,,,7800.0,,,,,,,,,,480.1290465006354,,,,,,,3.7211,,,5.2,,,,,,,,,,0.807408,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3028,WEST VIRGINIA,LOGAN,,,,,,400.0,,,,,,,,,,0.004536,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,6.127361164865253,,,,,,,,,,6.0,,,,,,,,,,0.607824,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3029,WEST VIRGINIA,MARION,,,,,,24200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40200.0,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3030,WEST VIRGINIA,MARSHALL,,,22.098,,,36200.0,1.1616,,,,,,,,,,,,14.224,,,,,,,23.622,,,1.7424,,,,,,,,,,,22.72075010550845,,,68000.0,52.59418867058509,,,,,,,,,,,,,,,,5.4102,,,6.5,0.6534,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3031,WEST VIRGINIA,MASON,2.177,,276.86,,,40000.0,4.2108,,,,,,,,,0.26082,36.4748,,201.676,,,,2.6124,,,276.86,,,7.4052,,,,,,,51.1736,106.67309623519112,,,329.92787599652627,,,75200.0,204.53295594116426,,,,,,,,,493.8470192577965,797.4161051193462,,,1.06673,,,5.5499,,,7.0,0.7013159999999999,,,,,,,,,0.8527680000000001,4.05578,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3032,WEST VIRGINIA,MCDOWELL,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3033,WEST VIRGINIA,MERCER,,,,,,18400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28600.0,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3034,WEST VIRGINIA,MINERAL,2.8301000000000003,,30.226,,,28000.0,1.452,,,,,,,,,,7.6216,,17.526,,,,3.2655000000000003,,,32.004,,,3.1944,,,,,,,10.3436,137.15112373096002,,,31.94533570961291,,,55600.0,73.04748426470151,,,,,,,,,,157.85028702021185,,,1.0558450000000001,,,5.9182,,,7.0,0.726,,,,,,,,,,3.91968,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3035,WEST VIRGINIA,MINGO,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3036,WEST VIRGINIA,MONONGALIA,,,12.446,,,28000.0,0.726,,,,,,,,,,,,9.398,,,,,,,12.953999999999999,,,0.8712,,,,,,,,,,,16.11674116310188,,,55600.0,32.140893076468664,,,,,,,,,,,,,,,,5.8039,,,6.699999999999999,0.63888,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3037,WEST VIRGINIA,MONROE,1.5239,,135.636,,,51000.0,4.9368,,,,,,,,,0.0222264,38.108000000000004,,112.776,,,,1.9593,,,137.16,,,9.438,,,,,,,43.552,76.19506873942223,,,173.3474469917781,,,79200.0,223.52530184998665,,,,,,,,,42.662895274770754,786.529878428297,,,1.0885,,,5.3975,,,5.7,0.6534,,,,,,,,,0.86184,4.2191,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3038,WEST VIRGINIA,MORGAN,2.6124,,39.623999999999995,,,10000.0,3.63,,,,,,,,,,38.108000000000004,,28.701999999999998,,,,2.8301000000000003,,,40.894,,,3.9204,,,,,,,43.552,117.55810605510858,,,42.40038524402426,,,18800.0,179.69681129116574,,,,,,,,,,593.2993546621756,,,0.97965,,,4.9784,,,6.1,0.714384,,,,,,,,,,3.173852,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3039,WEST VIRGINIA,NICHOLAS,,,12.446,,,18600.0,0.726,,,,,,,,,,,,10.16,,,,,,,13.208,,,1.452,,,,,,,,,,,14.290514633627422,,,35200.0,33.6018427617627,,,,,,,,,,,,,,,,4.9784,,,6.1,0.66792,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3040,WEST VIRGINIA,OHIO,1.7416,,22.352,,,16600.0,2.6136,,,,,,,,,,2.722,,16.764,,,,2.177,,,23.368,,,3.7752,,,,,,,3.8108,76.19506873942223,,,27.03126773477972,,,23800.0,146.09496852940302,,,,,,,,,,51.7095767824832,,,0.9578800000000001,,,5.4737,,,4.1,0.807312,,,,,,,,,,3.5386,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3041,WEST VIRGINIA,PENDLETON,,,120.64999999999999,,,46400.0,2.904,,,,,,,,,,17.4208,,84.582,,,,,,,130.048,,,4.5012,,,,,,,29.942,,,,125.211386528317,,,76800.0,137.32927041763887,,,,,,,,,,266.7125539307028,,,,,,4.991099999999999,,,5.4,0.68244,,,,,,,,,,2.64034,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3042,WEST VIRGINIA,PLEASANTS,,,12.7,,,5600.0,,,,,,,,,,,,,11.43,,,,,,,12.7,,,,,,,,,,,,,,17.81446987706961,,,8200.0,,,,,,,,,,,,,,,,,5.5371999999999995,,,5.6,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3043,WEST VIRGINIA,POCAHONTAS,,,53.086,,,40000.0,5.3724,,,,,,,,,,2.722,,32.512,,,,,,,53.086,,,8.4216,,,,,,,8.166,,,,59.65413738070085,,,66200.0,254.2052452411613,,,,,,,,,,51.7095767824832,,,,,,5.9817,,,5.8,0.68244,,,,,,,,,,2.74922,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3044,WEST VIRGINIA,PRESTON,1.7416,,140.462,,,69000.0,30.492,,,,,,,,,,3.8108,,81.28,,,,2.177,,,147.32,,,33.396,,,,,,,5.444,74.01806677543873,,,129.66597746588369,,,144800.0,1577.8256601175528,,,,,,,,,,76.20358683734366,,,0.9252250000000001,,,5.1181,,,7.0,0.746328,,,,,,,,,,3.7019200000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3045,WEST VIRGINIA,PUTNAM,,,34.544,,,16200.0,0.8712,,,,,,,,,0.240408,,,31.75,,,,,,,34.798,,,1.5972,,,,,,,,,,,41.35293335398453,,,23400.0,38.71516666029181,,,,,,,,,477.43117852506043,,,,,,,4.6735999999999995,,,5.5,0.641784,,,,,,,,,0.893592,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3046,WEST VIRGINIA,RALEIGH,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600.0,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3047,WEST VIRGINIA,RANDOLPH,,,35.052,,,36400.0,1.5972,,,,,,,,,,,,28.701999999999998,,,,,,,35.559999999999995,,,3.0492,,,,,,,,,,,50.73716775917311,,,40200.0,78.89128300587764,,,,,,,,,,,,,,,,6.1468,,,5.3,0.712932,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3048,WEST VIRGINIA,RITCHIE,,,,,,28200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56200.0,,,,,,,,,,,,,,,,,,,,6.699999999999999,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3049,WEST VIRGINIA,ROANE,,,,,,33000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000.0,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3050,WEST VIRGINIA,SUMMERS,,,22.098,,,17000.0,0.726,,,,,,,,,,3.8108,,16.002,,,,,,,23.114,,,1.452,,,,,,,4.8996,,,,27.490744772046213,,,32000.0,28.488518863233594,,,,,,,,,,73.48203016458137,,,,,,5.8674,,,7.0,0.56628,,,,,,,,,,3.72914,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3051,WEST VIRGINIA,TAYLOR,,,,,,19800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37400.0,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3052,WEST VIRGINIA,TUCKER,,,21.59,,,14000.0,2.0328,,,,,,,,,,,,17.526,,,,,,,21.59,,,2.178,,,,,,,,,,,29.270244823154588,,,21600.0,111.03217608234631,,,,,,,,,,,,,,,,5.7785,,,5.1,0.7884359999999999,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3053,WEST VIRGINIA,TYLER,,,24.13,,,22600.0,,,,,,,,,,,,,17.779999999999998,,,,,,,24.13,,,,,,,,,,,,,,23.744838756365127,,,44800.0,,,,,,,,,,,,,,,,,4.5085,,,6.9,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3054,WEST VIRGINIA,UPSHUR,,,,,,27600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48800.0,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,3055,WEST VIRGINIA,WAYNE,,,15.748,,,5800.0,,,,,,,,,,0.0190512,,,11.176,,,,,,,16.764,,,,,,,,,,,,,,14.32945336559916,,,12200.0,,,,,,,,,,36.489807534048296,,,,,,,4.4323,,,6.9,,,,,,,,,,0.86184,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
