year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUNFLOWER,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUNFLOWER,YIELD_WHEAT,标记
2021,-85,NEW JERSEY,OTHER COUNTIES,,,,,,,,,,,,,,,19.1003755306,,,,,,,,,,,,,,,,19.507817284,,,,,,,,,,,,,,,,,18224.827006065774,,,,,,,,,,,,,,,,,0.053831698328,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2311,PENNSYLVANIA,SCHUYLKILL,,,,,691.134,,,,,10.89,,,,,15.43339975,,,,,,,708.66,,,,23.232,,,,,15.556866947999998,,,,,,,677.3020008122194,,,,,733.8063397998546,,,,,17678.78502219967,,,,,,,4.6609,,,,,0.87846,,,,,0.064573344554,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2312,PENNSYLVANIA,SNYDER,,,,,490.474,,,,,3.63,,,,,12.593654196000001,,,,,,,505.46,,,,10.164,,,,,12.717121394000001,,,,,,,489.6144384111119,,,,,226.28389333035165,,,,,15137.797572525711,,,,,,,4.65836,,,,,0.81312,,,,,0.067783491702,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2313,PENNSYLVANIA,SOMERSET,,,,,778.002,,,,,23.232,,,,,14.81606376,,,,,,,800.1,,,,58.08,,,,,14.939530957999999,,,,,,,591.2705688383809,,,,,1907.249958070107,,,,,14570.130163555998,,,,,,,3.9497,,,,,1.0715759999999999,,,,,0.055436771902,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2314,PENNSYLVANIA,SULLIVAN,,,,,22.605999999999998,,,,,,,,,,0.8519236662,,,,,,,,,,,,,,,,0.8642703860000001,,,,,,,2.172510908430265,,,,,,,,,,775.8121255919426,,,,,,,0.35559999999999997,,,,,,,,,,0.051362354368,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2316,PENNSYLVANIA,TIOGA,,,,,245.36399999999998,,,,,,,,,,1.2346719800000001,,,,,,,383.53999999999996,,,,,,,,,1.3581391779999998,,,,,,,239.323801672678,,,,,,,,,,1089.380789594261,,,,,,,3.6195,,,,,,,,,,0.049757280794000006,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2317,PENNSYLVANIA,UNION,,,,,322.072,,,,,,,,,,9.062492333200002,,,,,,,332.74,,,,,,,,,9.136572652000002,,,,,,,338.3902990970981,,,,,,,,,,11461.475304912325,,,,,,,5.3594,,,,,,,,,,0.07136404044400001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2318,PENNSYLVANIA,VENANGO,,,,,229.362,,,,,9.2928,,,,,4.6547133646,,,,,,,236.22,,,,18.876,,,,,4.691753524,,,,,,,232.78888886011976,,,,,659.4559177055961,,,,,4595.4028345167335,,,,,,,4.69392,,,,,0.926376,,,,,0.055683706298,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2319,PENNSYLVANIA,WARREN,,,,,167.64,,,,,,,,,,1.0741646226000001,,,,,,,172.72,,,,,,,,,1.111204782,,,,,,,125.83183181628094,,,,,,,,,,967.7377733864652,,,,,,,4.3942,,,,,,,,,,0.050745018378,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2320,PENNSYLVANIA,WASHINGTON,,,,,123.19,,,,,4.0656,,,,,3.0619865104,,,,,,,127.0,,,,8.712,,,,,3.08667995,,,,,,,93.36582880069906,,,,,239.21440152065747,,,,,3460.068016577305,,,,,,,4.130039999999999,,,,,0.768108,,,,,0.06370907416800001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2321,PENNSYLVANIA,WAYNE,,,,,17.779999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9465697739535175,,,,,,,,,,,,,,,,,0.4064,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2322,PENNSYLVANIA,WESTMORELAND,,,,,314.96,,,,,13.5036,,,,,12.3467198,,,,,,,474.97999999999996,,,,27.588,,,,,12.470186998,,,,,,,339.60690520581903,,,,,780.6794319897132,,,,,14245.748787001874,,,,,,,4.0030399999999995,,,,,0.7535879999999999,,,,,0.065067213346,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2323,PENNSYLVANIA,WYOMING,,,,,115.824,,,,,1.452,,,,,,,,,,,,119.38,,,,2.904,,,,,,,,,,,,93.22678810255952,,,,,114.75826018896404,,,,,,,,,,,,3.9547799999999995,,,,,1.03092,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2324,PENNSYLVANIA,YORK,,,,,2375.154,,,,,3.7752,,,,,62.72133658400001,,,,,,,2410.46,,,,13.068,,,,,62.844803782,,,,,,,2752.8320222901575,,,,,276.3896125677867,,,,,78500.29312609762,,,,,,,5.2298599999999995,,,,,0.9554159999999999,,,,,0.070623237256,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2331,SOUTH CAROLINA,AIKEN,,,,,,1134.217,,,,,1.04328,,,,3.08667995,,,,,,,,1175.58,,,,1.08864,,,,3.2101471480000003,,,,,,,,6931.6196733436045,,,,,5038.247241786229,,,,2332.8427330517297,,,,,,,,216.6115,,,,,2.1124152,,,,0.04259618331,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2332,SOUTH CAROLINA,ALLENDALE,,,,,225.80599999999998,,,,,,1.5558480000000001,,,,8.5439301016,,,,,,,231.14,,,,,1.63296,,,,8.766171058000001,,,,,,,218.98909956977073,,,,,,6585.944106910103,,,,7325.612753847265,,,,,,,3.5991799999999996,,,,,,1.8515952,,,,0.048399141616,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2333,SOUTH CAROLINA,ANDERSON,,,,,36.321999999999996,,,,,,,,,,3.4447348242,,,,,,,43.18,,,,,,,,,3.4570815440000002,,,,,,,39.105196351744766,,,,,,,,,,3649.290486233877,,,,,,,3.99542,,,,,,,,,,0.05975812383200001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2334,SOUTH CAROLINA,BAMBERG,,,,,188.72199999999998,1371.51,,,,,1.2610080000000001,,,,5.926425504,,,,,,,198.12,1415.05,,,,1.3154400000000002,,,,6.420294296000001,,,,,,,155.20417929825814,6386.075532386005,,,,,5057.064224948828,,,,5217.133806245469,,,,,,,3.05308,165.0166,,,,,1.7540712,,,,0.049633813596000005,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2335,SOUTH CAROLINA,BARNWELL,,,,,140.462,1678.467,,,,,1.20204,,,,3.4447348242,,,,,,,142.23999999999998,1698.06,,,,1.27008,,,,3.580548742,,,,,,,90.37645379069902,10076.521191805055,,,,,5461.629362944735,,,,2308.5141298101707,,,,,,,2.3876,212.6929,,,,,1.9872216,,,,0.037780962588000004,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2337,SOUTH CAROLINA,BERKELEY,,,,,83.05799999999999,117.558,,,,,,,,,,,,,,,,104.14,130.62,,,,,,,,,,,,,,,60.656504563373,622.562137328083,,,,,,,,,,,,,,,,2.71018,187.6574,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2338,SOUTH CAROLINA,CALHOUN,,,,,238.76,4789.400000000001,,,,,3.58344,,,,,,,,,,,248.92,4832.9400000000005,,,,3.7648800000000002,,,,,,,,,,,205.085029755817,29074.293629857893,,,,,16502.494233600457,,,,,,,,,,,3.1877,215.0876,,,,,2.0144376,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2339,SOUTH CAROLINA,CHARLESTON,,,,,32.004,,,,,,,,,,,,,,,,,33.019999999999996,,,,,,,,,,,,,,,,26.76533439186086,,,,,,,,,,,,,,,,,3.1038799999999998,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2342,SOUTH CAROLINA,CHESTERFIELD,,,,,196.85,,,,,,,,,,18.890481293999997,,,,,,,203.2,,,,,,,,,19.631284481999998,,,,,,,178.667297109305,,,,,,,,,,15840.623888392976,,,,,,,3.3680399999999997,,,,,,,,,,0.047287936834,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2343,SOUTH CAROLINA,CLARENDON,,,,,1043.94,668.339,,,,,,,,,35.80548742,,,,,,,1092.2,674.87,,,,,,,,36.299356212,,,,,,,1132.660287219203,4909.897268618386,,,,,,,,,31275.771056093297,,,,,,,4.02844,260.3692,,,,,,,,,0.049263412002,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2344,SOUTH CAROLINA,COLLETON,,,,,186.69,596.498,,,,,0.898128,,,,4.136151132999999,,,,,,,195.57999999999998,674.87,,,,0.9072,,,,4.32135193,,,,,,,143.73332170174632,2272.030892929293,,,,,3001.3088144347466,,,,3216.781984161714,,,,,,,2.8575,134.974,,,,,1.4614992,,,,0.043830855290000005,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2345,SOUTH CAROLINA,DARLINGTON,,,,,576.5799999999999,5420.7300000000005,,,,,2.13192,,,,38.27483138,,,,,,,596.9,5464.27,,,,2.17728,,,,39.262568963999996,,,,,,,496.3752923581469,32347.558475603488,,,,,9511.984988694447,,,,28167.11619744963,,,,,,,3.1953199999999997,211.6044,,,,,1.9513872,,,,0.041484978528000004,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2346,SOUTH CAROLINA,DILLON,,,,,561.34,1615.334,,,,,0.716688,,,,39.632970558,,,,,,,584.1999999999999,1632.75,,,,0.7257600000000001,,,,40.497240944,,,,,,,540.3469131447754,9113.796237174,,,,,2784.913508064843,,,,33140.9639712795,,,,,,,3.5737799999999997,200.0663,,,,,1.6996392,,,,0.047164469636,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2347,SOUTH CAROLINA,DORCHESTER,,,,,214.63,1190.819,,,,,0.86184,,,,5.55602391,,,,,,,226.06,1219.1200000000001,,,,0.9525600000000001,,,,5.802958306,,,,,,,185.79313288895625,6347.566534200763,,,,,3081.280992875798,,,,4946.815992450366,,,,,,,3.2131,188.9636,,,,,1.5635592,,,,0.050251149586,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2350,SOUTH CAROLINA,FLORENCE,,,,,571.5,1369.333,,,,,1.002456,,,,52.103157556,,,,,,,586.74,1415.05,,,,1.04328,,,,52.967427942,,,,,,,537.3922983093104,9434.70455538435,,,,,3993.904676261912,,,,43142.72308169828,,,,,,,3.48996,244.2594,,,,,1.7427312000000001,,,,0.046670600843999994,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2351,SOUTH CAROLINA,GEORGETOWN,,,,,42.925999999999995,,,,,,,,,,4.136151132999999,,,,,,,50.8,,,,,,,,,4.197884732,,,,,,,30.64109385250046,,,,,,,,,,2589.644656157077,,,,,,,2.6492199999999997,,,,,,,,,,0.035311618628,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,2352,SOUTH CAROLINA,GREENVILLE,,,,,,,,,,,,,,,0.9383507047999999,,,,,,,,,,,,,,,,0.987737584,,,,,,,,,,,,,,,,,708.2326721431672,,,,,,,,,,,,,,,,,0.04259618331,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
