year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1972,-28,ILLINOIS,OTHER (COMBINED) COUNTIES,,,6477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.077246780526,,,,,,,,,,,,,,,,3.4798,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2536,TENNESSEE,WILSON,2.177,,55.879999999999995,,,,,,,,8.889999999999999,0.246934396,,,0.471744,29.942,,,,,,,3.0478,,88.89999999999999,,,,,,16.891,0.370401594,,,39.1968,61.05549220775325,,58.178609178211076,,,,,,,,494.6987796198246,108.96979401583913,,,973.92644229163,422.3171914212002,0.60956,,1.4986,,,,,,,,1.4223999999999999,0.024693439600000002,,,0.898128,2.689336,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2537,TEXAS,ANDERSON,,,38.1,,,25600.0,,3.1752000000000002,,,43.18,,,,,8.166,,,,,45.72,,,,40.64,,,100.188,,,106.67999999999999,,,,38.108000000000004,,,39.91947645151099,,,52000.0,,3762.0621669680213,,,3412.4119900306273,,,,,126.14669354139745,,,1.5112999999999999,,,4.06,,0.5311656,,,3.92684,,,,,1.671308,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2537,TEXAS,OTHER (COMBINED) COUNTIES,91.43400000000001,,300.99,1034.075,,38400.0,15.972,2.512944,45.81258999999999,,30.48,3.2101471480000003,550.0,,,54.440000000000005,,,,,33.019999999999996,,369.0015,,467.35999999999996,1522.8115,,152.46,45.81258999999999,,187.95999999999998,3.827483138,700.0,,590.674,2740.955489469494,,262.92256070922315,1537.4805340365745,,115200.0,809.3267811376064,3807.9409738822656,2042.860124078552,,1431.092898185921,1661.7893587415467,31009.925511754886,,,852.8613411168393,5.647138,,20.24634,572.35507,,102.22,1.93116,7.1442000000000005,444.1643998,,7.5946,0.24409465044599998,23.3,,,7.6216,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2538,TEXAS,ANDREWS,,,,2155.23,,,,,,,53.339999999999996,,,,,10.888,,,,,53.339999999999996,,,,,2438.2400000000002,,,,,55.879999999999995,,,,27.220000000000002,,,,2988.7472063514715,,,,,,,1996.4629320371496,,,,,189.2200403120962,,,,59.93281,,,,,,,1.91516,,,,,1.8781800000000002,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2539,TEXAS,ANGELINA,,,,,,6200.0,,,,,,,,,,,,,,,,,,,,,,7.26,,,,,,,32.664,,,,,,7200.0,,,,,,,,,,,,,,,,2.32,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2540,TEXAS,ARANSAS,,,,130.62,,,,,,,22.86,,,,,,,,,,22.86,,,,,136.0625,,,,,25.4,,,,,,,,201.16567735057987,,,,,,,1034.8290798169803,,,,,,,,,65.61478,,,,,,,2.31648,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2541,TEXAS,ARCHER,13.062000000000001,,,217.70000000000002,,3200.0,82.764,,,,66.03999999999999,,,,,636.948,,,,,73.66,,15.239,,,288.4525,,254.1,,,175.26,,,,1241.232,623.6382418363368,,,316.1174929794826,,7000.0,2749.83616757179,,,,1267.034629434449,,,,,5835.655736002039,1.038429,,,60.17227999999999,,4.38,0.44866799999999996,,,,0.92964,,,,,0.990808,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2542,TEXAS,ARMSTRONG,,,43.18,348.32,,4400.0,,,,,495.29999999999995,,,,,2144.936,,,,,533.4,,,,68.58,391.86,,,,,739.14,,,,3043.196,,,107.18289921678118,632.2349859589652,,11600.0,,,,,32261.42755663571,,,,,18702.61847722458,,,3.57886,79.63466000000001,,9.08,,,,,3.21056,,,,,0.9418120000000001,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2543,TEXAS,ATASCOSA,,,33.019999999999996,,,31400.0,10.164,10.25136,,,401.32,,,,,342.97200000000004,,,,,426.71999999999997,,13.062000000000001,,124.46,,,246.84,,,1000.76,,,,718.6080000000001,,,26.89641855084989,,,44000.0,162.4903189928785,18030.371117297957,,,20633.48226220442,,,,,3082.367033489799,,,1.17348,,,2.8,0.216348,0.7888104,,,2.55016,,,,,0.9690320000000001,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2544,TEXAS,AUSTIN,,,129.54,1545.67,,33000.0,,0.47628000000000004,175.53932999999998,,55.879999999999995,,,,,,,,,,58.419999999999995,,,,132.07999999999998,1708.945,,52.272,175.53932999999998,,134.62,,,,,,,108.52548250550913,3161.174929794826,,90600.0,,744.1542481490403,8216.837387960397,,3811.1997817649763,,,,,,,,1.2065,89.01753,,5.5,,0.700812,233.35844729999997,,3.41122,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2545,TEXAS,BAILEY,,,279.4,17960.25,,22000.0,,,,,2131.06,,,,,577.0640000000001,,,,,2138.68,,,,342.9,20224.33,,,,,2184.4,,,,1252.1200000000001,,,747.863644597758,41555.08134984835,,104600.0,,,,,136637.8221096879,,,,,5155.560518648417,,,3.85826,99.79368,,10.72,,,,,3.27152,,,,,0.963588,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2546,TEXAS,BANDERA,,,,,,7200.0,7.26,,,,22.86,,,,,,,,,,25.4,,,,,,,110.352,,,109.22,,,,,,,,,,22200.0,110.93089085090745,,,,671.3769151983334,,,,,,,,,,,6.16,0.20618399999999998,,,,1.42748,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2547,TEXAS,BASTROP,,,55.879999999999995,326.55,,15200.0,10.164,0.86184,,,167.64,,,,,32.664,,,,,172.72,,,,58.419999999999995,446.285,,265.716,,,353.06,,,,223.204,,,42.82840691042154,474.1762394692239,,32400.0,140.61662220537565,1169.9095763132264,,,7231.183691891824,,,,,202.9316374361611,,,1.1049,62.371050000000004,,4.26,0.187308,0.6087312,,,2.1717,,,,,0.6696120000000001,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2548,TEXAS,BAYLOR,65.31,,,2851.87,,5400.0,47.916,,,,88.89999999999999,,,,,1758.412,,,,,93.97999999999999,,93.611,,,3069.57,,226.512,,,218.44,,,,2591.344,1395.5541076057884,,,3965.837639197145,,6800.0,1609.2791207948544,,,,2794.0385155058466,,,,,17452.12081950986,0.46370100000000003,,,59.95457999999999,,2.52,0.453024,,,,1.5621,,,,,1.072468,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2549,TEXAS,BEE,,,63.5,1088.5,,16600.0,,,,,1432.56,,,,,21.776,,,,,1455.4199999999998,,,,68.58,1393.28,,75.504,,,1628.1399999999999,,,,76.21600000000001,,,43.007418015585266,2040.3947274130244,,22600.0,,,,,82513.73726189442,,,,,112.43509641733252,,,0.9753599999999999,79.80882000000001,,2.72,,,,,2.9235399999999996,,,,,0.560732,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2550,TEXAS,BELL,,,104.14,7989.59,,30800.0,31.944,,,,1445.26,,,,,70.772,,,,,1551.9399999999998,,,,109.22,9295.79,,333.96,,,1701.8,,,,217.76000000000002,,,60.192484111303,12414.796087921497,,56000.0,609.3386962232944,,,,67733.34923406946,,,,,718.4876893010029,,,0.8331199999999999,66.65974,,3.64,0.257004,,,,2.3139399999999997,,,,,1.099688,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2551,TEXAS,BEXAR,,,127.0,,,23600.0,5.082,1.701,,,622.3,,,,,190.54000000000002,,,,,637.54,,,,147.32,,,257.004,,,1043.94,,,,299.42,,,140.34470644836148,,,31000.0,35.93535900804044,2637.113821430755,,,27602.17272409389,,,,,1102.4124087748214,,,1.59258,,,2.62,0.095832,0.6953688,,,2.24028,,,,,0.6260600000000001,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2552,TEXAS,BLANCO,,,,,,4200.0,4.356,,,,7.62,,,,,10.888,,,,,10.16,,,,,,,92.928,,,78.74,,,,38.108000000000004,,,,,,5600.0,79.68275258304618,,,,254.92130990613418,,,,,41.13479137219482,,,,,,2.66,0.24684,,,,1.4986,,,,,0.4083,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2553,TEXAS,BORDEN,,,,4038.335,,,,,,,38.1,,,,,5.444,,,,,40.64,,,,,4549.93,,,,,78.74,,,,27.220000000000002,,,,12414.796087921497,,,,,,,1224.1270822225254,,,,,30.165513672942872,,,,132.49222,,,,,,,1.59004,,,,,0.59884,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2554,TEXAS,BOSQUE,5.4425,,25.4,1001.4200000000001,,44800.0,103.092,,,,142.23999999999998,,,,,130.656,,,,,218.44,,21.77,,25.4,1240.89,,377.52,,,508.0,,,,277.644,85.04157843222774,,16.916549437972144,344.8554468867083,,35000.0,2093.625263946704,,,,3950.0183168623753,,,,,976.2657152334237,0.339612,,0.9601199999999999,14.106959999999999,,1.56,0.274428,,,,1.17094,,,,,0.8057120000000001,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2555,TEXAS,BOWIE,,,,1502.13,,34800.0,24.684,,,,66.03999999999999,20.001686076,,,,21.776,,,,,68.58,,,,,1567.44,,92.928,,,167.64,21.606759649999997,,,168.764,,,,2586.415851650312,,68600.0,781.2034566965314,,,,3472.987350800402,8581.37127874733,,,,361.98616407531443,,,,74.6711,,3.94,0.426888,,,,2.63906,0.023952636411999996,,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2556,TEXAS,BRAZORIA,,,132.07999999999998,1893.99,,13800.0,,,2063.8345,,165.1,9.877375840000001,,,,,,,,,170.18,,,,137.16,1959.3,,56.628,2068.3704,,304.8,11.11204782,,,,,,115.55166838318539,3362.340607145406,,64200.0,,,86708.06304422297,,10772.318323558222,5611.944391815715,,,,,,,1.26238,76.86987,,18.78,,,209.41796709999997,,3.28676,0.031854537084000004,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2557,TEXAS,BRAZOS,,,22.86,2002.8400000000001,,24800.0,8.712,,,,403.85999999999996,,,,,,,,,,464.82,,,,25.4,2285.85,,275.88,,,579.12,,,,,,,16.066246688444444,7673.03369322926,,42200.0,178.11438812680913,,,,33324.02034347216,,,,,,,,1.01346,164.55943,,5.7700000000000005,0.27588,,,,3.9395399999999996,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2559,TEXAS,BRISCOE,,,63.5,4854.71,,3200.0,,,,,850.9,2.839745554,,,,729.496,,,,,866.14,,,,66.03999999999999,5790.82,,,,,970.28,2.963212752,,,1987.0600000000002,,,180.98022732052738,11983.726779313114,,9000.0,,,,,52011.51914094758,1716.2742557494664,,,,6033.102734588573,,,4.10972,105.71512000000001,,8.1,,,,,3.09626,0.03383001225199999,,,,0.8928159999999999,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2560,TEXAS,BROOKS,,,,,,4000.0,,,,,20.32,,,,,,,,,,22.86,,,,,,,14.52,,,66.03999999999999,,,,,,,,,,8600.0,,,,,666.3289684675188,,,,,,,,,,,4.3,,,,,1.58242,,,,,,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
1972,2561,TEXAS,BROWN,8.708,,,130.62,,11800.0,98.736,2.9484000000000004,,,132.07999999999998,,,,,277.644,,,,,147.32,,21.77,,,185.04500000000002,,450.12,,,327.65999999999997,,,,489.96000000000004,189.70813650266186,,,114.95181562890276,,31200.0,3687.2803156076275,4438.774568953123,,,3243.30577454834,,,,,2160.947706752635,0.47458600000000006,,,36.59537,,5.28,0.5038440000000001,0.6749568,,,1.19126,,,,,0.84382,"种类：PRODUCTION_BEANS,FAO总量：815691.0,国家总量：623742.49516; 种类：PRODUCTION_CORN,FAO总量：2525317.0,国家总量：143327536.56; 种类：PRODUCTION_RYE,FAO总量：717731.0,国家总量：473786.2; 种类：PRODUCTION_COTTON,FAO总量：7876157.0,国家总量：2983231.4862; 种类：PRODUCTION_SOYBEANS,FAO总量：34580864.0,国家总量：1567260.8803421143; 种类：PRODUCTION_SUGARBEETS,FAO总量：25824000.0,国家总量：10659400.0; 种类：PRODUCTION_WHEAT,FAO总量：42081632.0,国家总量：83539649.88; "
