year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1993,-46,WYOMING,OTHER (COMBINED) COUNTIES,,244.93859999999998,,,,,,,,,,,,,,,,,,,326.5848,,,,,,,,,,,,,,,2348.5753914147353,,,,,,,,,,,,,,,,,,,,430.00332,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2601,TEXAS,DONLEY,,,,22.86,4484.62,,,,1.17936,,,119.38,,,,,,195.984,,,,,25.4,4745.86,,,1.17936,,,127.0,,,,745.828,,,,49.76082089019761,9020.017794973384,,,,2642.5132685830217,,,4788.485121244274,,,,,,3130.041553790564,,,,,,2.71018,79.6782,,,,1.016064,,,1.02108,,,,,,1.736636,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2602,TEXAS,DUVAL,,,,309.88,391.86,,,1.452,,,,563.88,,,,,,179.65200000000002,,,,,330.2,500.71000000000004,,40.656,,,,645.16,,,,239.536,,,,349.8807718842019,517.0710837882832,,,45.41889294201341,,,,38409.22457040381,,,,,,1197.5811162329114,,,,,,1.40462,52.248000000000005,,,0.45012,,,,1.7348199999999998,,,,,,0.724052,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2603,TEXAS,EASTLAND,,,,,,,,10.164,11.43072,,,38.1,,,,,,522.624,,,,,,,,34.848,11.70288,,,66.03999999999999,,,,1578.76,,,,,,,,358.9557667997834,14111.41126162227,,,2102.8797093294957,,,,,,7049.397934189183,,,,,,,,,,0.5082,0.560196,,,1.40462,,,,,,1.46988,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2605,TEXAS,EDWARDS,,,,,,,,2.904,,,,,,,,,,,,,,,,,,17.424,,,,,,,,,,,,,,,,153.83818577133576,,,,,,,,,,,,,,,,,,,,0.7623,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2606,TEXAS,EL PASO,,,,,4702.32,,,,,,,43.18,,,,,,38.108000000000004,,,,,,4832.9400000000005,,,,,,48.26,,,,59.884,,,,,21659.533176464756,,,,,,,2432.246410790742,,,,,,1034.274600382969,,,,,,,381.4104,,,,,,,1.4351,,,,,,2.956092,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2607,TEXAS,ELLIS,,,,678.18,7532.42,,,29.04,,,,469.9,,,,,,1143.24,,,,,713.74,7815.43,,60.984,,,,477.52,,,,2389.916,,,,825.7186216467164,7124.09048774968,,,1494.4280903501185,,,,18545.87888227941,,,,,,17773.19247500207,,,,,,1.51638,37.4444,,,0.74052,,,,1.00584,,,,,,1.6930840000000003,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2608,TEXAS,ERATH,,,,30.48,,,,18.876,3.71952,,,27.939999999999998,,,,,,87.104,,,,,38.1,,,79.86,3.90096,,,53.339999999999996,,,,1099.688,,,,31.618854940646397,,,,852.7030868468323,5827.05726087127,,,1038.7719046085463,,,,,,979.8390950996547,,,,,,1.29032,,,,0.650496,0.7098840000000001,,,0.9474199999999999,,,,,,1.2249,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2609,TEXAS,FALLS,,,,1244.6,3352.58,,,47.916,,,,330.2,13.334457384,,,,,283.088,,,,,1348.74,3396.12,,798.6,,,,337.82,13.828326176000001,,,1350.112,,,,1881.0626980263241,7641.161571537963,,,2962.483920282294,,,,20268.720089922856,5487.905684401394,,,,,4518.146938515075,,,,,,1.8821399999999997,90.3455,,,0.890076,,,,1.5621,0.025681177184,,,,,1.736636,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2610,TEXAS,FANNIN,,,,228.6,370.09000000000003,,,11.616,3.03912,,,497.84,19.631284481999998,,,,,2014.28,,,,,241.29999999999998,413.63,,46.464,3.08448,,,523.24,23.211833224,,,3402.5,,,,257.6159164836272,574.5234264314258,,,427.81666900219085,1649.2442372035932,,,22979.661401950034,6744.9393393846,,,,,35573.6027026458,,,,,,1.40208,61.391400000000004,,,0.52998,0.24494400000000002,,,1.1760199999999998,0.021359825254,,,,,1.921732,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2611,TEXAS,FAYETTE,,,,279.4,,,,5.808,,,,58.419999999999995,,,,,,48.996,,,,,304.8,,,69.696,,,,68.58,,,,114.324,,,,416.2285330711321,,,,279.8389855459536,,,,4129.751718321781,,,,,,734.8793213247411,,,,,,1.8541999999999998,,,,0.694056,,,,1.8008600000000001,,,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2612,TEXAS,FISHER,,,,,9513.49,,,2.904,,,,45.72,,,,,,658.724,,,,,,14890.68,,26.136,,,,58.419999999999995,,,,2411.692,,,,,12639.51538149137,,,109.88441840809698,,,,962.7642042713355,,,,,,5879.034570597929,,,,,,,52.6834,,,0.5445,,,,0.53594,,,,,,0.974476,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2613,TEXAS,FLOYD,,,,457.2,36965.46,,,2.904,,,,622.3,3.4570815440000002,,,3.6288,,3892.46,,,,,502.91999999999996,38445.82,,15.972,,,,629.92,3.4570815440000002,,3.71952,5041.144,,,,1313.4783347475077,122086.22811667799,,,143.58230671991336,,,,46770.07160749699,2411.352497691521,,,1979.39604308218,,56150.223699738555,,,,,,3.57632,130.8377,,,0.71148,,,,1.9126199999999998,0.043460453696000004,,,0.9643536,,1.573316,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2614,TEXAS,FOARD,,,,,3548.51,,,,,,,,,,,,,2972.424,,,,,,3679.13,,,,,,,,,,3870.684,,,,,3964.2116423768384,,,,,,,,,,,,,33096.78721225501,,,,,,,44.1931,,,,,,,,,,,,,1.214012,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2615,TEXAS,FORT BEND,,,,436.88,10601.99,,,,,458.12589999999994,,739.14,4.815220721999999,,,,,,,,,,469.9,10885.0,,,,462.66179999999997,,744.2199999999999,5.926425504,,,,,,,619.4185517061056,20338.129295672472,,,,,26629.382474402126,,42766.99938973722,1357.3028764896496,,,,,,,,,,,1.7652999999999999,75.9773,,,,,263.0822,,1.4731999999999998,0.017532342116,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2616,TEXAS,FRANKLIN,,,,,,,,,,,,,,,,,,10.888,,,,,,,,,,,,,,,,163.32,,,,,,,,,,,,,,,,,,136.0887632082854,,,,,,,,,,,,,,,,,,,,1.361,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2617,TEXAS,FREESTONE,,,,,,,,1.452,,,,,,,,,,,,,,,,,,36.3,,,,,,,,,,,,,,,,70.32602778118205,,,,,,,,,,,,,,,,,,,,0.69696,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2618,TEXAS,FRIO,,,,254.0,261.24,,,11.616,8.52768,,,162.56,,,,,,484.516,,,,,314.96,261.24,,235.224,8.66376,,,233.67999999999998,,,,860.152,,,,463.9159864242381,631.9757690745685,,,309.1414971214461,18717.764488956393,,,7930.136735182316,,,,,,5933.470075881243,,,,,,2.2733,95.788,,,0.383328,0.9956520000000001,,,1.24206,,,,,,1.33378,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2619,TEXAS,GAINES,,,,,60520.6,,,,16.3296,,,482.59999999999997,,,,,,364.748,,,,,,63067.69,,,16.5564,,,515.62,,,,2988.7560000000003,,,,,234692.81969723743,,,,60169.04202792146,,,15429.563168453773,,,,,,5552.421538898044,,,,,,,153.4785,,,,1.669248,,,0.81534,,,,,,1.654976,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2620,TEXAS,GALVESTON,,,,,,,,,,167.82829999999998,,,,,,,,,,,,,,,,,,167.82829999999998,,,,,,,,,,,,,,,,7679.804843300271,,,,,,,,,,,,,,,,,,,,207.29063,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2621,TEXAS,GARZA,,,,,8098.4400000000005,,,,,,,,,,,,,10.888,,,,,,8272.6,,,,,,,,,,244.98000000000002,,,,,11662.825556557944,,,,,,,,,,,,,217.74202113325663,,,,,,,57.0374,,,,,,,,,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2622,TEXAS,GILLESPIE,15.239,,,53.339999999999996,,,,72.6,,,,76.2,,,,,,473.62800000000004,,39.186,,,55.879999999999995,,,188.76,,,,86.36,,,,626.0600000000001,679.6387103208901,,,64.79273553411147,,,,4834.914409956266,,,,4484.454319895432,,,,,,8872.98736118021,,,0.9709420000000001,,,1.5112999999999999,,,,0.95832,,,,1.4986,,,,,,2.0415,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2623,TEXAS,GLASSCOCK,,,,,12844.300000000001,,,,,,,91.44,,,,,,146.988,,,,,,13911.03,,,,,,96.52,,,,326.64,,,,,23957.62688219046,,,,,,,2178.887409666707,,,,,,1932.4604375576525,,,,,,,73.80030000000001,,,,,,,0.6070599999999999,,,,,,1.431772,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2624,TEXAS,GOLIAD,,,,175.26,,,,2.904,,,,40.64,,,,,,,,,,,180.34,,,49.368,,,,53.339999999999996,,,,,,,,336.92222477737965,,,,171.41969271663123,,,,3445.682415286885,,,,,,,,,,,,2.39268,,,,0.84942,,,,2.159,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
1993,2625,TEXAS,GONZALES,,,,119.38,,,,2.904,,,,53.339999999999996,,,,,,70.772,,,,,129.54,,,121.968,,,,53.339999999999996,,,,103.436,,,,259.68928402071873,,,,105.48904167177308,,,,3293.667014612464,,,,,,789.3148266080553,,,,,,2.7076399999999996,,,,0.52272,,,,1.57226,,,,,,1.214012,"种类：PRODUCTION_BEANS,FAO总量：991600.0,国家总量：1543584.9135999996; 种类：PRODUCTION_CHICKPEAS,FAO总量：13653.0,国家总量：456.751431582; 种类：PRODUCTION_CORN,FAO总量：3323540.0,国家总量：162861459.9; 种类：PRODUCTION_RYE,FAO总量：262650.0,国家总量：161696.4; 种类：PRODUCTION_COTTON,FAO总量：9266000.0,国家总量：3511098.255; 种类：PRODUCTION_SOYBEANS,FAO总量：50885390.0,国家总量：2568981.124515614; 种类：PRODUCTION_SUNFLOWER,FAO总量：1166670.0,国家总量：2272517.856; 种类：PRODUCTION_WHEAT,FAO总量：65222000.0,国家总量：130454770.706; "
