year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1991,-46,WYOMING,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,3364.802061580842,,,,,16.03,,,,,,,,,,,,,,20.6,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2816,UTAH,WASATCH,13.062000000000001,,,,,17800.0,1.452,,,,,,,,,,,,15.239,,,,,15.972,,,,,,,,,1060.8701695866646,,,,,63000.0,145.97580741614462,,,,,,,,,,,,,1.767724,,,,,9.98,1.452,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2817,UTAH,WASHINGTON,28.301000000000002,,,,,18400.0,1.452,,,,,,,,,,27.220000000000002,,41.363,,,,,17.424,,,,,,,,32.664,2178.3781716358612,,,,,84600.0,109.48185556210846,,,,,,,,,,405.5181939675608,,,1.6741130000000002,,,,,12.29,1.089,,,,,,,,,,2.335476,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2818,UTAH,WAYNE,23.947000000000003,,,,,24400.0,1.452,,,,,,,,,,,,32.655,,,,,29.04,,,,,,,,,2134.810608203144,,,,,79200.0,124.07943630372291,,,,,,,,,,,,,1.939707,,,,,9.04,1.2342,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2819,UTAH,WEBER,65.31,,139.7,,,34000.0,4.356,,,,,,,,,,157.876,,69.664,,144.78,,,18.876,,,,,,,,179.65200000000002,5445.945429089653,,137.0577049850277,,,141400.0,408.7322607652049,,,,,,,,,,6314.108791978128,,,1.813441,,4.28498,,,11.330000000000002,1.354716,,,,,,,,,,6.266044,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2834,VIRGINIA,ACCOMACK,100.14200000000001,,157.48,,,,,,,,,64.696811752,,,,,974.476,,106.673,,160.01999999999998,,,,,,,,65.314147742,,,1007.14,6312.939941400726,,229.9161793313737,,,,,,,,,38436.095301168185,,,,,24845.47377671049,,,1.37151,,1.8796,,,,,,,,,0.037040159399999995,,,,,2.77644,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2835,VIRGINIA,ALBEMARLE,,,86.36,,,,,,,,,,,,,,32.664,,,,86.36,,,,,,,,,,,38.108000000000004,,,74.01617194255425,,,,,,,,,,,,,,685.8428515424517,,,,,2.667,,,,,,,,,,,,,,2.28648,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2838,VIRGINIA,AMELIA,65.31,,132.07999999999998,,,,,,,,,6.543761494000001,,,,0.28077840000000004,108.88000000000001,,91.43400000000001,,132.07999999999998,,,,,,,,7.40803188,,,119.768,4247.83743468993,,86.89508608557148,,,,,,,,,3628.4456378456475,,,,608.21193841222,2449.438755508757,,,1.4150500000000001,,1.8288,,,,,,,,,0.03457081544,,,,2.374596,2.4498,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2840,VIRGINIA,APPOMATTOX,,,66.03999999999999,,,,,,,,,1.2346719800000001,,,,0.09525600000000001,81.66,,,,66.03999999999999,,,,,,,,1.481606376,,,92.548,,,72.71324677633461,,,,,,,,,684.6123844991788,,,,165.4212793020078,1673.7831495976502,,,,,2.3114,,,,,,,,,0.03457081544,,,,2.3247,2.23204,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2842,VIRGINIA,AUGUSTA,34.832,,624.8399999999999,,,,,,,,,1.111204782,,,,,174.208,,78.372,,627.38,,,,,,,,1.481606376,,,228.648,2160.9511462627747,,718.5632291701323,,,,,,,,,814.199728707952,,,,,5138.378189333926,,,1.3497400000000002,,3.3781999999999996,,,,,,,,,0.04568286326,,,,,3.21196,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2844,VIRGINIA,BEDFORD,,,149.85999999999999,,,,,,,,,,,,,0.047174400000000005,43.552,,,,152.4,,,,,,,,,,,59.884,,,106.03806352772159,,,,,,,,,,,,,106.80994642122495,914.4571353899358,,,,,2.4638,,,,,,,,,,,,,2.1251160000000002,2.28648,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2846,VIRGINIA,BLAND,,,,,,,,,,,,,,,,0.0163296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.78449986844195,,,,,,,,,,,,,,,,,,,0.9366840000000001,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2847,VIRGINIA,BOTETOURT,,,88.89999999999999,,,,,,,,,,,,,,27.220000000000002,,,,91.44,,,,,,,,,,,32.664,,,67.55165861784911,,,,,,,,,,,,,,612.3596888771892,,,,,2.6923999999999997,,,,,,,,,,,,,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2849,VIRGINIA,BRUNSWICK,,,43.18,119.735,,,,,,,,8.889638256,,,,1.3880160000000001,125.212,,,,45.72,119.735,,,,,,,9.506974246,,,179.65200000000002,,,35.83044207104014,310.30931143185495,,,,,,,,4577.1227992230815,,,,3100.5349623544002,2378.677191460726,,,,,1.778,102.5367,,,,,,,,0.032101471480000004,,,,1.707804,2.06872,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2850,VIRGINIA,BUCHANAN,,,,,,,,,,,,,,,,0.045360000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.93485435543286,,,,,,,,,,,,,,,,,,,0.7371000000000001,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2851,VIRGINIA,BUCKINGHAM,,,33.019999999999996,,,,,,,,,,,,,0.0263088,43.552,,,,40.64,,,,,,,,,,,59.884,,,57.98016989677405,,,,,,,,,,,,,40.60505838831583,870.9115575142246,,,,,2.2605999999999997,,,,,,,,,,,,,1.431108,2.1776,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2853,VIRGINIA,CAMPBELL,15.239,,99.06,,,,,,,,,2.716278356,,,,0.5860512,114.324,,19.593,,101.6,,,,,,,,3.08667995,,,130.656,899.6701848856108,,74.66763452566408,,,,,,,,,1075.8194613558526,,,,1266.441305970182,2571.910693284194,,,1.28443,,1.778,,,,,,,,,0.024693439600000002,,,,2.422224,2.4498,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2854,VIRGINIA,CAROLINE,69.664,,157.48,,,,,,,,,18.5200797,,,,,266.75600000000003,,78.372,,170.18,,,,,,,,19.384350085999998,,,283.088,4600.73469849494,,229.9161793313737,,,,,,,,,8435.402594722025,,,,,6401.19994772955,,,1.43682,,1.8796,,,,,,,,,0.028397455540000005,,,,,2.6131200000000003,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2856,VIRGINIA,CHARLES CITY,43.54,,106.67999999999999,,,,,,,,,10.865113424,,,,,272.2,,43.54,,106.67999999999999,,,,,,,,11.235515018000001,,,277.644,3180.4321305883577,,183.1110983602527,,,,,,,,,7100.408444948626,,,,,6940.076473941477,,,1.58921,,2.2098,,,,,,,,,0.040744175339999994,,,,,2.77644,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2857,VIRGINIA,CHARLOTTE,,,88.89999999999999,,,,,,,,,0.6173359900000001,,,,1.084104,130.656,,,,88.89999999999999,,,,,,,,1.2346719800000001,,,190.54000000000002,,,53.82083186614982,,,,,,,,,305.63052879427624,,,,2260.0602711454085,2678.053039356241,,,,,1.905,,,,,,,,,0.0308667995,,,,2.326968,2.23204,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2859,VIRGINIA,CHESAPEAKE CITY,,,312.41999999999996,,,,,,,,,34.323881044000004,,,,,457.296,,,,314.96,,,,,,,,34.817749836,,,484.516,,,656.3234962299479,,,,,,,,,25149.724953423407,,,,,11202.099908526714,,,,,3.2258,,,,,,,,,0.04568286326,,,,,2.66756,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2860,VIRGINIA,CHESTERFIELD,,,,,,,,,,,,2.4693439600000002,,,,0.072576,76.21600000000001,,,,,,,,,,,,2.716278356,,,87.104,,,,,,,,,,,,1173.6212305700208,,,,217.98505029516917,1867.016651421119,,,,,,,,,,,,,,0.029632127520000003,,,,1.358532,2.66756,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2861,VIRGINIA,CLARKE,21.77,,96.52,,,,,,,,,0.740803188,,,,,81.66,,30.478,,96.52,,,,,,,,0.987737584,,,92.548,1437.7295932796685,,67.60177112424218,,,,,,,,,366.75663455313156,,,,,1837.0790666315672,,,1.43682,,1.8034,,,,,,,,,0.0308667995,,,,,2.4498,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2866,VIRGINIA,CULPEPER,30.478,,335.28,,,,,,,,,3.4570815440000002,,,,,168.764,,50.071000000000005,,337.82,,,,,,,,3.70401594,,,217.76000000000002,1921.3295473828298,,378.6500983059851,,,,,,,,,2190.7596303973723,,,,,4134.108299575335,,,1.37151,,2.6923999999999997,,,,,,,,,0.039509503359999996,,,,,2.66756,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2867,VIRGINIA,CUMBERLAND,,,45.72,,,,,,,,,,,,,0.0966168,27.220000000000002,,,,45.72,,,,,,,,,,,38.108000000000004,,,36.9830297180806,,,,,,,,,,,,,202.97982155144666,571.5357096187099,,,,,2.0827999999999998,,,,,,,,,,,,,2.6649000000000003,2.28648,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2869,VIRGINIA,DICKENSON,,,,,,,,,,,,,,,,0.020412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.19373337963438,,,,,,,,,,,,,,,,,,,0.7575120000000001,,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2870,VIRGINIA,DINWIDDIE,13.062000000000001,,83.82,,,,,1.367604,,,,15.803801344,,,,0.6563592,217.76000000000002,,15.239,,83.82,,,,,,,,16.544604531999997,,,234.092,914.9188320870618,,106.73963861722449,,,,,4065.6825614629906,,,,8450.07286010415,,,,1778.3924284719153,4898.877511017514,,,1.5239,,2.2605999999999997,,,,,1.333584,,,,0.033336143459999995,,,,1.9845000000000002,2.4498,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
1991,2872,VIRGINIA,ESSEX,121.912,,266.7,,,,,,,,,24.940373996,,,,,566.176,,124.08900000000001,,271.78,,,,,,,,25.187308392000002,,,577.0640000000001,8417.253255200967,,415.6832405304587,,,,,,,,,11359.675494225661,,,,,15001.45157818252,,,1.5021300000000002,,2.0065999999999997,,,,,,,,,0.028397455540000005,,,,,2.88532,"种类：PRODUCTION_BEANS,FAO总量：1531600.0,国家总量：2234951.3274999997; 种类：PRODUCTION_CORN,FAO总量：3785150.0,国家总量：191853924.14; 种类：PRODUCTION_RYE,FAO总量：247250.0,国家总量：138910.06; 种类：PRODUCTION_COTTON,FAO总量：10118000.0,国家总量：3833116.8295; 种类：PRODUCTION_SOYBEANS,FAO总量：54064730.0,国家总量：2730102.237356872; 种类：PRODUCTION_SUNFLOWER,FAO总量：1638840.0,国家总量：3203670.6576000005; 种类：PRODUCTION_WHEAT,FAO总量：53890000.0,国家总量：107795895.44999999; "
